,distance_travelled_center_in_m,speed_in_km/h,is_immobile,immobile_threshold[km/h],distance_nose_leftpetridish,distance_nose_rightpetridish,center_is_left_cagehalf,center_is_right_cagehalf,is_investigating_leftpetridish,is_investigating_rightpetridish,object_investigation_radius[cm],deg_is_investigating_left_dish,deg_is_investigating_right_dish,deg_is_investigating_leftpetridish,deg_is_investigating_rightpetridish
0,0.001305512839318,0.2819907732927089,0.0,0.1,1014.3334907888088,427.9851212908213,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1,0.0016915524823628,0.3653753361903662,0.0,0.1,1011.0778832878456,420.6383521996992,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2,0.0027712910885256,0.5985988751215338,0.0,0.1,1004.9598501253286,412.56478557138166,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
3,0.0238482346044683,5.151218674565157,0.0,0.1,1002.9000145152264,409.04875636411066,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
4,0.0014658621376635,0.316626221735327,0.0,0.1,1000.062516828618,402.7804050140277,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
5,,,,0.1,1006.595181806546,404.7357280420712,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
6,,,,0.1,1010.4212674155448,405.9770483335042,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7,0.0031224781079025,0.6744552713069432,0.0,0.1,1017.0478495591284,409.72135050785823,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8,0.0031800170164448,0.6868836755520903,0.0,0.1,1025.2526222264569,426.12549143449206,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
9,0.0031240582859567,0.6747965897666504,0.0,0.1,1030.7413988971214,437.9538466190601,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
10,0.0021404255897948,0.4623319273956903,0.0,0.1,1042.747532639282,457.180179696463,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
11,0.0029971369817847,0.6473815880654971,0.0,0.1,1051.6107129677716,466.0276263056532,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12,0.0025780776734665,0.5568647774687848,0.0,0.1,1060.386145808233,476.90748408878,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
13,0.0027391032571353,0.5916463035412364,0.0,0.1,1066.8291453305435,485.85661204053054,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
14,0.0019261709484918,0.4160529248742469,0.0,0.1,1075.124307974714,494.9553300552216,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
15,0.000890150464053,0.1922725002354611,0.0,0.1,1081.635082811263,501.9526941082143,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
16,0.000568446789335,0.1227845064963746,0.0,0.1,1086.4667596843267,503.9996571832075,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
17,0.0006592814883835,0.1424048014908422,0.0,0.1,1084.5939179047275,503.08842984810906,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
18,0.0006973874872081,0.1506356972369559,0.0,0.1,1087.11528841388,504.0470846702845,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
19,0.0007898196075754,0.1706010352362931,0.0,0.1,1092.5297392168736,499.5978276998081,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
20,0.0012269588160136,0.2650231042589493,0.0,0.1,1098.1253778863463,498.1287670672903,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
21,0.0008511950593916,0.1838581328285965,0.0,0.1,1109.921649458675,500.4282002753066,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
22,0.0017911625211637,0.3868911045713764,0.0,0.1,1125.4440008651018,511.154473106154,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
23,0.001032933399389,0.2231136142680303,0.0,0.1,1139.8467423675147,522.0431334085371,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
24,0.0023183536455613,0.5007643874412542,0.0,0.1,1149.5444292612924,535.6980497112963,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
25,0.0026407239913562,0.5703963821329405,0.0,0.1,1162.1200690039534,544.6589109567368,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
26,0.0024720004393999,0.5339520949103883,0.0,0.1,1171.2120426025,553.577616453432,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
27,0.0013097460855886,0.28290515448715,0.0,0.1,1185.529483887511,566.3611500783772,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
28,0.0042418275172577,0.9162347437276837,0.0,0.1,1195.8132803672563,575.0773111299002,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
29,2.9507897498898694e-05,0.0063737058597621,1.0,0.1,1196.251262636781,575.5703131709242,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
30,0.0010872525146727,0.2348465431693069,0.0,0.1,1198.4955429734289,571.6408793423168,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
31,0.0008618624957624,0.1861622990846828,0.0,0.1,1202.3628194424507,570.5405862067211,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
32,0.0009139098555854,0.1974045288064545,0.0,0.1,1206.8551692172755,572.7664935876688,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
33,0.0010197319069454,0.2202620919002247,0.0,0.1,1208.2857798717698,572.926935757709,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
34,0.0014399370712884,0.3110264073983093,0.0,0.1,1215.3549830951988,579.768655008627,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
35,,,,0.1,1219.6832756383976,585.5801642447805,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
36,,,,0.1,1223.4946790443414,589.6741155447378,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0
37,,,,0.1,1211.3024384655607,577.7068812590169,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0
38,,,,0.1,1202.8996470378054,566.8108601011764,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0
39,,,,0.1,1199.9595173858054,559.438108357426,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0
40,,,,0.1,,,,,,,2.0,0.0,0.0,0.0,0.0
41,,,,0.1,1188.311644637104,545.4742277019237,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0
42,,,,0.1,1187.0413421418905,542.3687592362588,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0
43,,,,0.1,1187.8188574652124,545.8260106135481,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0
44,,,,0.1,1185.9902812945609,547.0719989196818,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0
45,,,,0.1,1176.4139661260735,534.1529016372529,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0
46,,,,0.1,1164.4631933074472,521.7544297122594,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0
47,,,,0.1,1147.191496717177,504.2267790034255,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0
48,0.0028268541047275,0.6106004866211441,0.0,0.1,1127.1383227365304,483.47085224822655,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
49,0.0044554210563332,0.962370948167984,0.0,0.1,1102.7082113343224,466.1716898643168,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
50,0.0025070128562938,0.5415147769594741,0.0,0.1,1086.0497902778684,454.9526763488748,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
51,0.0007185645073973,0.1552099335978208,0.0,0.1,1065.181726339193,440.3643805105737,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
52,0.000700386178097,0.1512834144689566,0.0,0.1,1042.2408670130494,426.869800202119,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
