,distance_travelled_center_in_m,speed_in_km/h,is_immobile,immobile_threshold[km/h],distance_nose_leftpetridish,distance_nose_rightpetridish,center_is_left_cagehalf,center_is_right_cagehalf,is_investigating_leftpetridish,is_investigating_rightpetridish,object_investigation_radius[cm],deg_is_investigating_left_dish,deg_is_investigating_right_dish,deg_is_investigating_leftpetridish,deg_is_investigating_rightpetridish
0,0.0001555040802696,0.0335888813382536,1.0,0.1,289.1164227372088,831.9627837812683,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1,0.0005039923690254,0.108862351709506,0.0,0.1,289.1886447189206,831.5186651808581,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2,0.0003956992931863,0.0854710473282557,1.0,0.1,289.07230485837454,830.7733946034297,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
3,0.0005368225211835,0.1159536645756525,0.0,0.1,289.4965663449607,831.3339803884727,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
4,0.0002024882725152,0.0437374668632958,1.0,0.1,289.39380072791573,830.7219941314434,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
5,0.0001763755178853,0.0380971118632298,1.0,0.1,288.9221998899694,830.0147137756471,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
6,0.0003317246209599,0.0716525181273442,1.0,0.1,289.5350516246223,830.8047073221137,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7,0.0002182814610169,0.0471487955796517,1.0,0.1,289.78656180208606,831.1276357027153,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8,0.0002142028371638,0.0462678128273847,1.0,0.1,289.81089490291794,831.3089971418661,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
9,0.0002324593340278,0.0502112161500155,1.0,0.1,289.8363141634571,831.61345907599,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
10,0.0003944243162296,0.0851956523055944,1.0,0.1,290.7027405765058,832.0263973140621,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
11,0.0001529584392344,0.0330390228746353,1.0,0.1,299.82541752500987,834.8611326493497,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12,0.0002533622544799,0.0547262469676755,1.0,0.1,306.4829276985075,836.9578934015116,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
13,0.0006730284293064,0.1453741407302034,0.0,0.1,319.70221292925777,844.601261017978,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
14,0.0013693211959997,0.2957733783359487,0.0,0.1,329.2759379062513,845.3415797750941,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
15,0.0016972358280589,0.3666029388607392,0.0,0.1,331.2733292877589,843.7649956037191,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
16,0.0032824739337373,0.7090143696872634,0.0,0.1,329.3540799126861,834.909180287917,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
17,0.0016731782609906,0.3614065043739805,0.0,0.1,322.22118413042256,821.9591253279535,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
18,0.0020770488373428,0.4486425488660514,0.0,0.1,313.3411299277439,816.1098563527091,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
19,0.0005716637148495,0.1234793624075091,0.0,0.1,307.5226834971242,818.2019223332593,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
20,0.0024998302650097,0.5399633372421073,0.0,0.1,297.50937839638124,821.0654588762055,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
21,0.0006260943591049,0.1352363815666668,0.0,0.1,289.48685174000923,824.8144662282102,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
22,0.0004381657362473,0.0946437990294315,1.0,0.1,274.5567302311042,822.1895182425388,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
23,0.0007967107290771,0.1720895174806618,0.0,0.1,266.4542680325741,822.3818336481444,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
24,0.0012834925069721,0.2772343815059811,0.0,0.1,259.2671275482478,817.9130965582219,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
25,0.0011258754939289,0.2431891066886554,0.0,0.1,250.82761903454812,815.1129073881956,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
26,0.0002912473904102,0.0629094363286081,1.0,0.1,248.4651496618804,816.1624580915815,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
27,4.4566782927393645e-05,0.009626425112317,1.0,0.1,247.97739395450068,815.1484378131964,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
28,0.0001863097946271,0.0402429156394719,1.0,0.1,248.71901141916945,815.5443950857331,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
29,4.8428496505336734e-05,0.0104605552451527,1.0,0.1,250.0238320853574,816.578016637786,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
30,7.81172622451736e-05,0.0168733286449574,1.0,0.1,250.7882561435252,816.9899703431646,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
31,0.0001272691664297,0.0274901399488239,1.0,0.1,251.09325930400425,816.8632915051946,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
32,0.0002562232777369,0.0553442279911862,1.0,0.1,250.9442142432137,816.7893520605935,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
33,0.0003771813741138,0.0814711768085926,1.0,0.1,249.49409663228607,816.9087581471706,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
34,0.0002729269426806,0.0589522196190126,1.0,0.1,249.33586820873825,816.643947638062,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
