,distance_travelled_center_in_m,speed_in_km/h,is_immobile,immobile_threshold[km/h],distance_nose_leftpetridish,distance_nose_rightpetridish,center_is_left_cagehalf,center_is_right_cagehalf,is_investigating_leftpetridish,is_investigating_rightpetridish,object_investigation_radius[cm],deg_is_investigating_left_dish,deg_is_investigating_right_dish,deg_is_investigating_leftpetridish,deg_is_investigating_rightpetridish
0,0.0005927803391014,0.1280405532459162,0.0,0.1,300.6592446943825,815.8092867857177,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1,0.000108674660822,0.0234737267375707,1.0,0.1,301.2372498062274,815.4894656397626,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2,0.0003988136098397,0.0861437397253931,1.0,0.1,304.5874799379524,817.2956255201439,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
3,0.0011181279993369,0.2415156478567729,0.0,0.1,306.7828810573636,815.2557156216374,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
4,0.000104895567952,0.0226574426776467,1.0,0.1,303.3642506335146,812.7450308825521,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
5,0.0006928510863837,0.1496558346588959,0.0,0.1,298.48536393228113,812.8459278045076,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
6,0.0005545430132529,0.1197812908626271,0.0,0.1,293.2551157489813,809.150981771201,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7,0.0003648968954548,0.0788177294182473,1.0,0.1,290.0919001787773,809.3826860409034,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8,0.0002177922877142,0.047043134146282,1.0,0.1,288.0939272786351,813.4230298888781,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
9,0.0002267536660941,0.0489787918763341,1.0,0.1,287.1566631068211,812.9117470037667,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
10,0.0002568870035536,0.0554875927675779,1.0,0.1,288.4362498227362,813.5376871155042,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
11,0.0006588356446859,0.1423084992521728,0.0,0.1,288.9735002147701,813.1409827276842,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12,0.0017863680531164,0.3858554994731478,0.0,0.1,286.6625577239883,802.5948889251086,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
13,0.0012082911271474,0.2609908834638506,0.0,0.1,284.60299163310344,793.620408751338,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
14,0.0008023887888219,0.1733159783855309,0.0,0.1,286.58436529163464,792.2907677889009,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
15,0.000292696416523,0.0632224259689826,1.0,0.1,287.7565431467492,791.3465243396172,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
16,0.0004981728425954,0.1076053340006197,0.0,0.1,290.0946659238871,790.8649069886901,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
17,0.000278874226954,0.060236833022081,1.0,0.1,284.2237448543682,788.9747313403046,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
18,0.0005925148085882,0.1279831986550651,0.0,0.1,274.7653823571426,790.3327207651363,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
19,0.0009816484742798,0.2120360704444543,0.0,0.1,268.7905936584428,794.1023709886947,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
20,0.0001686527945143,0.036429003615107,1.0,0.1,269.03514701830284,794.0335364989944,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
21,0.000192750019136,0.0416340041333813,1.0,0.1,274.5647465830357,795.679369406139,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
22,0.0001261644027428,0.0272515109924615,1.0,0.1,274.63492491135986,795.8135047552512,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
23,0.0005662777958974,0.1223160039138567,0.0,0.1,272.20379949676584,794.9442086382327,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
24,0.0002826896922776,0.0610609735319809,1.0,0.1,272.78167345244054,794.3014086417738,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
25,0.0002271737403131,0.0490695279076454,1.0,0.1,272.8730213538779,796.753456962169,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
26,0.0001635752974287,0.0353322642446179,1.0,0.1,275.0820318993141,797.8047860269393,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
27,0.0001431542842162,0.0309213253907025,1.0,0.1,277.47256471156913,800.6160018306393,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
28,0.0003593616228408,0.077622110533633,1.0,0.1,278.57858489404884,797.0360806679987,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
29,0.0006783245857754,0.1465181105274892,0.0,0.1,282.1390569639963,794.4411150435244,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
30,0.0011025802715689,0.2381573386588944,0.0,0.1,288.78128880454324,799.6324336676262,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
31,0.0009924444554462,0.2143680023763844,0.0,0.1,290.89223261047954,800.615635358243,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
32,0.0004864786883368,0.1050793966807666,0.0,0.1,298.9836071865394,803.1985095164168,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
33,0.0012899745122891,0.2786344946544553,0.0,0.1,310.04070855807714,811.8249967562164,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
34,0.0018716856860619,0.4042841081893895,0.0,0.1,319.81973622850217,824.2863148526415,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
35,0.0028839379976568,0.6229306074938765,0.0,0.1,334.289503406398,844.7702610389616,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
36,0.0004588477727072,0.0991111189047646,1.0,0.1,336.04418058289514,852.2599086038795,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
37,0.0011065354684257,0.2390116611799632,0.0,0.1,335.50760953994546,855.3560534345619,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
38,0.0012183105898402,0.2631550874054945,0.0,0.1,335.40361895698715,856.8260370811057,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
39,0.0035846281665344,0.7742796839714498,0.0,0.1,323.6601495596564,854.5663001819465,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
40,0.0014222104688329,0.3071974612679139,0.0,0.1,307.8482331181277,856.5001033621571,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
41,0.0012520655484165,0.2704461584579852,0.0,0.1,295.699992911993,859.7440348536921,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
42,0.0011544964113544,0.2493712248525703,0.0,0.1,285.7258396415225,863.1393299259513,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
43,0.0013443976646904,0.2903898955731473,0.0,0.1,274.4575292628205,866.636852192492,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
44,0.0015988595883377,0.3453536710809593,0.0,0.1,266.97680873838283,867.8602235602868,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
45,0.0005204969106889,0.1124273327088215,0.0,0.1,259.5501224386457,870.8773133974545,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
46,0.0012907175574625,0.2787949924119056,0.0,0.1,255.09148080991648,871.2829267028178,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
47,0.0014559755357238,0.3144907157163588,0.0,0.1,250.9949529244468,872.3086973677497,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
48,9.733501444639624e-05,0.0210243631204215,1.0,0.1,251.25054484431803,880.2311708656532,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
49,0.0013820419543005,0.2985210621289136,0.0,0.1,249.86624320353053,885.9885943704036,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
50,0.0003535098684723,0.0763581315900295,1.0,0.1,249.7291893983632,895.6691535928211,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
51,0.0008329533436373,0.1799179222256569,0.0,0.1,245.45673834033207,897.7941579753049,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
52,0.0009719066432779,0.2099318349480417,0.0,0.1,245.1113264916626,901.9504278437638,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
53,0.000595188982007,0.1285608201135169,0.0,0.1,246.8528546631183,909.8223349801,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
54,0.0014734709861708,0.3182697330129094,0.0,0.1,247.07029052891087,913.6298874444714,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
55,0.0013795896687189,0.2979913684432996,0.0,0.1,243.4915814794782,912.1711529667964,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
56,0.0022313045619576,0.4819617853828433,0.0,0.1,244.48411834564,912.3444382333388,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
57,0.0010712006249426,0.2313793349876217,0.0,0.1,245.2321560807069,912.2497104877006,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
58,0.0011190049932579,0.2417050785437152,0.0,0.1,244.6320916311396,914.0172468678696,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
59,0.0006864297466297,0.148268825272032,0.0,0.1,247.86735837705493,919.3288826974252,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
60,0.0003032839140146,0.0655093254271568,1.0,0.1,248.7687917064248,921.569357724861,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
61,0.0002586383846954,0.0558658910942256,1.0,0.1,248.5768280684557,921.5471880805986,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
62,0.0001924175763471,0.041562196490992,1.0,0.1,244.63020273592213,916.6706749737634,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
63,9.539207448397804e-05,0.0206046880885392,1.0,0.1,242.1893615321943,915.2267334597065,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
64,0.000245779763776,0.0530884289756254,1.0,0.1,241.161778477513,913.2537137605092,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
65,0.0001918179482354,0.0414326768188555,1.0,0.1,242.0568723019243,913.6517083172222,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
66,0.0001376776864456,0.0297383802722677,1.0,0.1,242.09362120661555,913.7673686135636,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
