Index,Stimulus to total investigation DLC [%],Total investigation time DLC [%],Discrimination Index DLC,Stimulus to total investigation DEG [%],Total investigation time DEG [%],Discrimination Index DEG,Median speed [km/h],Distance per minute [m],Immobile time [%]
240328_top_1_V1.9_Experiment_Urinleft,48.99274778404513,16.86656926370154,-0.020145044319097503,0.0,1.8245693563009973,-1.0,0.140584898426411,3.960915914717905,39.26309559041136
240328_top_2_V1.9_Experiment_Urinleft,66.04815864022663,26.53836033530053,0.32096317280453257,46.571213262999244,3.759632819582956,-0.06857573474001508,0.11857771635815414,3.350589650600414,43.67875022618976
240328_top_95_V1.9_Experiment_Urinleft,36.047100531780195,27.7609841827768,-0.2790579893643961,4.411764705882353,0.9632819582955575,-0.9117647058823529,0.1156204520456279,3.2647207884142917,44.61674654293476
240408_top_104_V1.11_Experiment_Urinright,50.826073896064884,10.245598916656409,0.016521477921297687,74.52054794520548,1.0341115140525838,0.4904109589041096,0.132603781185515,3.333031624040308,40.33087005443542
240408_top_105_V1.11_Experiment_Urinright,52.460706003607314,13.464006938421507,0.04921412007214635,58.03571428571429,0.9519492293744334,0.16071428571428573,0.13714198620100185,3.680231397901882,39.14465927847206
240408_top_117_V1.11_Experiment_Urinright,37.60534728276664,12.010052005165614,-0.24789305434466724,75.82417582417582,0.5156391659111514,0.5164835164835165,0.15585894202576364,4.201240853147711,34.69076256181696
240408_top_1_V1.11_Experiment_Urinright,41.88873305282843,14.10252183945937,-0.1622253389434315,61.41439205955335,2.2835448776065275,0.228287841191067,0.1369711632471324,3.9338112713562987,39.72242512783053
240408_top_2_V1.11_Experiment_Urinright,45.76628857821156,14.015305556582499,-0.08467422843576893,100.0,1.1361060743427016,1.0,0.1454189196549619,3.7033204419211714,36.19910931429835
240408_top_95_V1.11_Experiment_Urinright,27.632126508531,24.061279663562633,-0.44735746982937996,100.0,0.06799637352674524,1.0,0.1082713659865117,3.048552853274025,47.05438304029189
240411_top_104_V1.12_Experiment_Urinleft,61.69269734065006,15.832915622389306,0.23385394681300126,82.35294117647058,0.5298050770625566,0.6470588235294118,0.1205326596432866,3.3980014606579267,43.754132852419595
240411_top_105_V1.12_Experiment_Urinleft,35.838522654069145,15.734702841504205,-0.2832295469186171,0.0,0.40797824116047143,-1.0,0.13282275005106664,3.5988669204019756,40.079223254705745
240411_top_117_V1.12_Experiment_Urinleft,47.29623824451411,9.050929209816996,-0.054075235109717866,0.0,0.20398912058023572,-1.0,0.1536012743725166,4.162513425627162,34.389042114723104
240411_top_1_V1.12_Experiment_Urinleft,50.07354486236605,16.053838888139254,0.0014708972473208657,0.0,0.35981414324569355,-1.0,0.13216441166418263,3.624737202811945,40.54574543730742
240411_top_2_V1.12_Experiment_Urinleft,45.18084461507375,18.082502100917097,-0.09638310769852496,0.0,1.4845874886672712,-1.0,0.1394925975895796,3.5122031445674256,37.56138712301528
240411_top_95_V1.12_Experiment_Urinleft,33.52477847062685,21.142837317420117,-0.3295044305874631,0.0,0.5978014505893019,-1.0,0.120277123674749,3.377624892100282,42.86329386437029
