,distance_travelled_center_in_m,speed_in_km/h,is_immobile,immobile_threshold[km/h],distance_nose_left_snicket,distance_nose_right_snicket,center_is_left_cagehalf,center_is_right_cagehalf,is_investigating_left_snicket,is_investigating_right_snicket,object_investigation_radius[cm],deg_is_investigating_left_snicket,deg_is_investigating_right_snicket
0,0.0014665713649677,0.3167794148330299,0.0,0.1,1014.4273657890304,332.16568958386455,0.0,1.0,0.0,0.0,2.0,0,0
1,0.0007625430987159,0.1647093093226373,0.0,0.1,1014.6226737652717,335.0342603824615,0.0,1.0,0.0,0.0,2.0,0,0
2,0.000292059896372,0.0630849376163691,1.0,0.1,1014.280634123908,335.6547688717135,0.0,1.0,0.0,0.0,2.0,0,0
3,0.0008866649372566,0.1915196264474359,0.0,0.1,1013.5739010579268,337.80952592414303,0.0,1.0,0.0,0.0,2.0,0,0
4,0.0007727961235232,0.166923962681022,0.0,0.1,1011.3505379553056,341.3176430696044,0.0,1.0,0.0,0.0,2.0,0,0
5,0.0005496005608213,0.1187137211374032,0.0,0.1,1008.5354133361988,345.7846619804627,0.0,1.0,0.0,0.0,2.0,0,0
6,0.0008819466125292,0.1905004683063284,0.0,0.1,1002.056358412052,350.8635720039818,0.0,1.0,0.0,0.0,2.0,0,0
7,0.0008195318137572,0.1770188717715664,0.0,0.1,996.244913171608,355.72074689634,0.0,1.0,0.0,0.0,2.0,0,0
8,0.0006516207930513,0.1407500912990903,0.0,0.1,989.479731499128,363.6115013384724,0.0,1.0,0.0,0.0,2.0,0,0
9,0.00127949470799,0.2763708569258447,0.0,0.1,984.4865257474848,369.9353116230333,0.0,1.0,0.0,0.0,2.0,0,0
10,0.0008280250517001,0.1788534111672372,0.0,0.1,979.0558386351344,373.5650993549513,0.0,1.0,0.0,0.0,2.0,0,0
11,0.0010470995023908,0.2261734925164246,0.0,0.1,972.8101904762032,378.34245620707526,0.0,1.0,0.0,0.0,2.0,0,0
12,0.0016540248210733,0.3572693613518418,0.0,0.1,,,0.0,1.0,,,2.0,0,0
13,0.0022762119528975,0.4916617818258704,0.0,0.1,955.8470915709806,390.4075825481703,0.0,1.0,0.0,0.0,2.0,0,0
14,0.0002205150406465,0.0476312487796548,1.0,0.1,942.6605430225836,392.1126694671412,0.0,1.0,0.0,0.0,2.0,0,0
15,0.0030474375518877,0.6582465112077543,0.0,0.1,942.2831889710526,391.5317326672799,0.0,1.0,0.0,0.0,2.0,0,0
16,0.0009136280375311,0.1973436561067358,0.0,0.1,924.0724007154178,399.7373086218717,0.0,1.0,0.0,0.0,2.0,0,0
17,0.0013819741435586,0.2985064150086659,0.0,0.1,,,0.0,1.0,,,2.0,0,0
18,0.0008022078495271,0.1732768954978727,0.0,0.1,910.5171865612105,413.4782286413292,0.0,1.0,0.0,0.0,2.0,0,0
19,0.0001473053418757,0.0318179538451663,1.0,0.1,906.1217986512248,420.27154365987394,0.0,1.0,0.0,0.0,2.0,0,0
20,0.0003506986887527,0.0757509167705908,1.0,0.1,899.3929812279844,425.0775078725945,0.0,1.0,0.0,0.0,2.0,0,0
21,0.0008044072853288,0.1737519736310389,0.0,0.1,,,0.0,1.0,,,2.0,0,0
22,0.0002323270509657,0.0501826430086066,1.0,0.1,,,0.0,1.0,,,2.0,0,0
23,0.0003942121238195,0.0851498187450185,1.0,0.1,,,0.0,1.0,,,2.0,0,0
24,0.0002936782491798,0.0634345018228513,1.0,0.1,885.5473232858185,442.90652248676815,0.0,1.0,0.0,0.0,2.0,0,0
25,0.0005642591620788,0.1218799790090335,0.0,0.1,883.7998972404438,445.1499594803436,0.0,1.0,0.0,0.0,2.0,0,0
26,0.0008208904420226,0.1773123354768839,0.0,0.1,879.7044793086301,446.9795148601691,0.0,1.0,0.0,0.0,2.0,0,0
27,0.0002046368072795,0.0442015503723806,1.0,0.1,877.9100404908795,450.2974687366563,0.0,1.0,0.0,0.0,2.0,0,0
28,0.0003767236106072,0.0813722998911687,1.0,0.1,873.8020225202027,457.2646211115496,0.0,1.0,0.0,0.0,2.0,0,0
29,0.000511077891969,0.1103928246653184,0.0,0.1,,,0.0,1.0,,,2.0,0,0
30,0.0003445003095388,0.0744120668603811,1.0,0.1,,,0.0,1.0,,,2.0,0,0
31,0.0007061899471369,0.1525370285815868,0.0,0.1,870.7545880986463,472.396671051352,0.0,1.0,0.0,0.0,2.0,0,0
32,0.0008717742047251,0.188303228220641,0.0,0.1,870.3779535088347,473.6761205334884,0.0,1.0,0.0,0.0,2.0,0,0
33,0.0005258006662956,0.1135729439198602,0.0,0.1,871.6245542142561,473.9341345397692,0.0,1.0,0.0,0.0,2.0,0,0
34,0.0003666316961371,0.0791924463656138,1.0,0.1,,,0.0,1.0,,,2.0,0,0
35,0.000462942269296,0.0999955301679572,1.0,0.1,,,0.0,1.0,,,2.0,0,0
36,0.0004493385042136,0.0970571169101454,1.0,0.1,,,0.0,1.0,,,2.0,0,0
37,0.0006652655009932,0.1436973482145515,0.0,0.1,867.4973570723163,473.4737828133492,0.0,1.0,0.0,0.0,2.0,0,0
38,0.0005170343287985,0.1116794150204843,0.0,0.1,864.6169465991649,473.4346585182632,0.0,1.0,0.0,0.0,2.0,0,0
39,0.0005241410092647,0.1132144580011902,0.0,0.1,,,0.0,1.0,,,2.0,0,0
40,0.000204123311493,0.0440906352825091,1.0,0.1,,,0.0,1.0,,,2.0,0,0
41,0.0004536081377898,0.0979793577626064,1.0,0.1,,,0.0,1.0,,,2.0,0,0
42,0.0014111106096675,0.304799891688181,0.0,0.1,,,0.0,1.0,,,2.0,0,0
43,0.0004016551899208,0.0867575210228998,1.0,0.1,,,0.0,1.0,,,2.0,0,0
44,0.0005899131726187,0.1274212452856525,0.0,0.1,,,0.0,1.0,,,2.0,0,0
45,0.0010870784214329,0.2348089390295174,0.0,0.1,,,0.0,1.0,,,2.0,0,0
46,8.078046749839167e-05,0.0174485809796526,1.0,0.1,,,0.0,1.0,,,2.0,0,0
47,0.0002484802785114,0.0536717401584809,1.0,0.1,,,0.0,1.0,,,2.0,0,0
48,0.0002706329560066,0.058456718497429,1.0,0.1,820.60733645685,473.36547977109376,0.0,1.0,0.0,0.0,2.0,0,0
