,distance_travelled_center_in_m,speed_in_km/h,is_immobile,immobile_threshold[km/h],distance_nose_left_snicket,distance_nose_right_snicket,center_is_left_cagehalf,center_is_right_cagehalf,is_investigating_left_snicket,is_investigating_right_snicket,object_investigation_radius[cm],deg_is_investigating_left_snicket,deg_is_investigating_right_snicket
0,0.0008711281385736,0.1881636779319184,0.0,0.1,181.60680442501524,950.041655425458,1.0,0.0,0.0,0.0,2.0,0,0
1,0.0012601402316463,0.2721902900356057,0.0,0.1,199.0354872673885,938.1431912303588,1.0,0.0,0.0,0.0,2.0,0,0
2,0.0010674008832518,0.2305585907824014,0.0,0.1,213.2239004091408,926.2587965543426,1.0,0.0,0.0,0.0,2.0,0,0
3,0.0006391318438995,0.138052478282292,0.0,0.1,229.9405686216117,916.058769429264,1.0,0.0,0.0,0.0,2.0,0,0
4,0.0016795998361172,0.3627935646013246,0.0,0.1,246.4131172674985,905.3261342910588,1.0,0.0,0.0,0.0,2.0,0,0
5,0.001253903667923,0.2708431922713699,0.0,0.1,261.35879912061813,893.6619265630735,1.0,0.0,0.0,0.0,2.0,0,0
6,0.0018796694584107,0.40600860301672,0.0,0.1,275.3179302353967,883.7650819798929,1.0,0.0,0.0,0.0,2.0,0,0
7,0.0029693951855183,0.6413893600719623,0.0,0.1,288.34202457286847,873.6969527315241,1.0,0.0,0.0,0.0,2.0,0,0
8,0.001960130859502,0.4233882656524495,0.0,0.1,301.14298953237204,862.9012897223769,1.0,0.0,0.0,0.0,2.0,0,0
9,0.0024857829917704,0.5369291262224175,0.0,0.1,316.17898239643426,851.9287696695369,1.0,0.0,0.0,0.0,2.0,0,0
10,0.0036003928055362,0.7776848459958192,0.0,0.1,332.4039615408666,839.362886905846,1.0,0.0,0.0,0.0,2.0,0,0
11,0.0056784906613336,1.22655398284807,0.0,0.1,351.0597789667537,824.6495716639744,1.0,0.0,0.0,0.0,2.0,0,0
12,0.0031953828512487,0.690202695869724,0.0,0.1,367.65399135256735,807.5181277748342,1.0,0.0,0.0,0.0,2.0,0,0
13,0.0040987208240783,0.8853236980009276,0.0,0.1,380.6413776619248,792.5888057267565,1.0,0.0,0.0,0.0,2.0,0,0
14,0.0046476625890564,1.003895119236195,0.0,0.1,392.3729234734215,777.4400905670569,1.0,0.0,0.0,0.0,2.0,0,0
15,0.0051135259294329,1.1045216007575105,0.0,0.1,406.1172793862156,761.7282050454737,1.0,0.0,0.0,0.0,2.0,0,0
16,,,,0.1,420.0072732255964,746.6698918293453,1.0,0.0,0.0,0.0,2.0,0,0
17,,,,0.1,431.6156039095298,730.9304195491933,,,0.0,0.0,2.0,0,0
18,,,,0.1,447.8829499880165,710.4456504315511,,,0.0,0.0,2.0,0,0
19,0.0034517877138569,0.7455861461930912,0.0,0.1,454.7726057155542,698.2900625079243,1.0,0.0,0.0,0.0,2.0,0,0
20,0.0030243179419938,0.653252675470677,0.0,0.1,463.2332242275385,688.1083377822094,1.0,0.0,0.0,0.0,2.0,0,0
21,0.0031794641782537,0.686764262502802,0.0,0.1,470.8013359040327,679.6943270870145,1.0,0.0,0.0,0.0,2.0,0,0
22,0.0022979593900104,0.4963592282422495,0.0,0.1,480.2877385109791,668.2680880305111,1.0,0.0,0.0,0.0,2.0,0,0
