,distance_travelled_center_in_m,speed_in_km/h,is_immobile,immobile_threshold[km/h],distance_nose_left_snicket,distance_nose_right_snicket,center_is_left_cagehalf,center_is_right_cagehalf,is_investigating_left_snicket,is_investigating_right_snicket,object_investigation_radius[cm],deg_is_investigating_left_snicket,deg_is_investigating_right_snicket
0,0.0018914737785748,0.4085583361721621,0.0,0.1,577.2870281972477,700.5451110087969,0.0,1.0,0.0,0.0,2.0,0,0
1,0.0019972015008107,0.4313955241751174,0.0,0.1,568.8726258835958,705.6852288888957,0.0,1.0,0.0,0.0,2.0,0,0
2,0.0021760234872366,0.470021073243108,0.0,0.1,564.5511016439536,710.8233022109675,0.0,1.0,0.0,0.0,2.0,0,0
3,0.00236903595305,0.511711765858808,0.0,0.1,560.7730131378768,720.2806391283517,0.0,1.0,0.0,0.0,2.0,0,0
4,0.0022061183912978,0.4765215725203371,0.0,0.1,555.719459856356,731.1979442761266,0.0,1.0,0.0,0.0,2.0,0,0
5,0.0022020442028513,0.4756415478158994,0.0,0.1,553.0971984510746,742.4582678518243,0.0,1.0,0.0,0.0,2.0,0,0
6,0.0025760937842221,0.5564362573919782,0.0,0.1,550.9456005545534,747.0907617504365,0.0,1.0,0.0,0.0,2.0,0,0
7,0.0013885703376531,0.2999311929330831,0.0,0.1,547.4414224168532,747.6838732852493,0.0,1.0,0.0,0.0,2.0,0,0
8,0.001212181658942,0.2618312383314906,0.0,0.1,539.1347736946739,751.3301548087252,0.0,1.0,0.0,0.0,2.0,0,0
9,0.0014312339097912,0.3091465245149061,0.0,0.1,536.3480404593267,752.0691220354405,0.0,1.0,0.0,0.0,2.0,0,0
10,0.0016122442108204,0.3482447495372203,0.0,0.1,534.1065514417162,750.5013288845897,0.0,1.0,0.0,0.0,2.0,0,0
11,0.0016985738909656,0.3668919604485834,0.0,0.1,526.771274148113,747.1468465854954,0.0,1.0,0.0,0.0,2.0,0,0
12,0.0019415318368229,0.4193708767537533,0.0,0.1,,,0.0,1.0,,,2.0,0,0
13,0.0014483781027507,0.3128496701941675,0.0,0.1,,,1.0,0.0,,,2.0,0,0
14,0.000978838631673,0.2114291444413806,0.0,0.1,489.3161786390412,735.7191199531342,1.0,0.0,0.0,0.0,2.0,0,0
15,0.0013985366605674,0.302083918682562,0.0,0.1,475.9882573493571,732.5036739842315,1.0,0.0,0.0,0.0,2.0,0,0
16,0.0018334137358433,0.3960173669421573,0.0,0.1,460.5444778811053,735.8368368135233,1.0,0.0,0.0,0.0,2.0,0,0
17,0.0023941382382771,0.5171338594678718,0.0,0.1,444.48120700634536,740.4435348759099,1.0,0.0,0.0,0.0,2.0,0,0
18,0.0027272223648955,0.5890800308174431,0.0,0.1,426.993139019397,752.2488550688714,1.0,0.0,0.0,0.0,2.0,0,0
19,0.004126792233555,0.8913871224478931,0.0,0.1,408.3691967783625,769.3104758167678,1.0,0.0,0.0,0.0,2.0,0,0
20,0.0043653171709543,0.9429085089261442,0.0,0.1,391.5019343976638,787.3310320993361,1.0,0.0,0.0,0.0,2.0,0,0
21,0.0057734612215086,1.2470676238458762,0.0,0.1,373.95830953869626,804.2637957711344,1.0,0.0,0.0,0.0,2.0,0,0
22,0.0056863095875815,1.228242870917612,0.0,0.1,357.21148806432274,819.7025877902173,1.0,0.0,0.0,0.0,2.0,0,0
23,0.005834154960559,1.2601774714807596,0.0,0.1,340.2585416802532,840.5189422507576,1.0,0.0,0.0,0.0,2.0,0,0
24,0.0053694487554346,1.1598009311738875,0.0,0.1,325.20113176778693,859.5642188369234,1.0,0.0,0.0,0.0,2.0,0,0
25,0.0058782672674565,1.2697057297706134,0.0,0.1,311.00530214340927,877.177589243851,1.0,0.0,0.0,0.0,2.0,0,0
26,0.0064155020846077,1.3857484502752768,0.0,0.1,298.490639981228,894.8555034105633,1.0,0.0,0.0,0.0,2.0,0,0
27,0.0057484072445433,1.2416559648213643,0.0,0.1,286.9215204419848,912.3786757176124,1.0,0.0,0.0,0.0,2.0,0,0
28,0.0053327577551993,1.1518756751230492,0.0,0.1,276.76292569792304,932.0609857703056,1.0,0.0,0.0,0.0,2.0,0,0
29,0.004800681832595,1.0369472758405291,0.0,0.1,268.5690391890792,950.7884679885832,1.0,0.0,0.0,0.0,2.0,0,0
30,0.0050472496207681,1.0902059180859187,0.0,0.1,260.19563398933366,973.0787821344278,1.0,0.0,0.0,0.0,2.0,0,0
31,0.0059914719242751,1.2941579356434307,0.0,0.1,256.71082249775424,988.5683561783718,1.0,0.0,0.0,0.0,2.0,0,0
32,0.0058693515548609,1.267779935849975,0.0,0.1,253.3283976035436,1002.6062835438174,1.0,0.0,0.0,0.0,2.0,0,0
33,0.0055636509672354,1.2017486089228486,0.0,0.1,250.22913740731667,1017.5238447007162,1.0,0.0,0.0,0.0,2.0,0,0
34,0.0042220049703895,0.9119530736041512,0.0,0.1,247.74961844693308,1032.5490710956994,1.0,0.0,0.0,0.0,2.0,0,0
35,0.0047252421180153,1.0206522974913048,0.0,0.1,240.37858583905145,1049.1212599372484,1.0,0.0,0.0,0.0,2.0,0,0
36,0.0033255265704376,0.7183137392145231,0.0,0.1,235.77339827263927,1062.1056430993276,1.0,0.0,0.0,0.0,2.0,0,0
37,0.0040200992591225,0.8683414399704631,0.0,0.1,235.10524315716825,1073.2301264463983,1.0,0.0,0.0,0.0,2.0,0,0
38,0.0041135689558207,0.8885308944572717,0.0,0.1,235.59806423922137,1085.295888104107,1.0,0.0,0.0,0.0,2.0,0,0
39,0.0032239500537631,0.6963732116128301,0.0,0.1,236.1672341389294,1098.0086288707237,1.0,0.0,0.0,0.0,2.0,0,0
40,0.004090995001053,0.8836549202274585,0.0,0.1,237.24092735736843,1111.069792997304,1.0,0.0,0.0,0.0,2.0,0,0
41,0.0052443701914198,1.132783961346685,0.0,0.1,237.58825455716544,1118.0191123525606,1.0,0.0,0.0,0.0,2.0,0,0
42,0.0039080243161137,0.8441332522805665,0.0,0.1,239.1464044455236,1127.4263360562982,1.0,0.0,0.0,0.0,2.0,0,0
43,0.0014499679285301,0.3131930725625044,0.0,0.1,243.1728517053028,1140.602433180194,1.0,0.0,0.0,0.0,2.0,0,0
44,0.0026201506669353,0.5659525440580321,0.0,0.1,250.34508255420283,1152.4692324011696,1.0,0.0,0.0,0.0,2.0,0,0
