,distance_travelled_center_in_m,speed_in_km/h,is_immobile,immobile_threshold[km/h],distance_nose_left_snicket,distance_nose_right_snicket,center_is_left_cagehalf,center_is_right_cagehalf,is_investigating_left_snicket,is_investigating_right_snicket,object_investigation_radius[cm],deg_is_investigating_left_snicket,deg_is_investigating_right_snicket
0,0.0011016393391026,0.2379540972461661,0.0,0.1,841.5659732757222,291.41045147447403,0.0,1.0,0.0,0.0,2.0,0,0
1,0.0008433897384027,0.1821721834949833,0.0,0.1,844.4423061329518,290.8364867618852,0.0,1.0,0.0,0.0,2.0,0,0
2,0.0009393246985072,0.2028941348775661,0.0,0.1,846.8605828603489,292.8237194457356,0.0,1.0,0.0,0.0,2.0,0,0
3,0.000680984601349,0.1470926738914056,0.0,0.1,848.0920830227733,295.5913281730507,0.0,1.0,0.0,0.0,2.0,0,0
4,0.0007763601520481,0.1676937928424066,0.0,0.1,848.2524537119934,296.7042673146439,0.0,1.0,0.0,0.0,2.0,0,0
5,0.0003505862933124,0.0757266393554828,1.0,0.1,845.2796341056742,299.1359466683607,0.0,1.0,0.0,0.0,2.0,0,0
6,0.0005855053783312,0.1264691617195553,0.0,0.1,836.1106169060491,302.375934299885,0.0,1.0,0.0,0.0,2.0,0,0
7,0.000997982728502,0.2155642693564407,0.0,0.1,821.8976443793042,302.8408459862779,0.0,1.0,0.0,0.0,2.0,0,0
8,0.0003658237217692,0.0790179239021651,1.0,0.1,807.7005680901023,303.027026448116,0.0,1.0,0.0,0.0,2.0,0,0
9,0.0006335801150889,0.1368533048592163,0.0,0.1,792.7647737151278,305.8495823181449,0.0,1.0,0.0,0.0,2.0,0,0
10,0.0004209489812469,0.0909249799493366,1.0,0.1,783.7154777889549,306.8664079109121,0.0,1.0,0.0,0.0,2.0,0,0
11,0.0006985963351639,0.1508968083954128,0.0,0.1,775.9137700247608,306.2416991382025,0.0,1.0,0.0,0.0,2.0,0,0
12,0.001785944166935,0.385763940057973,0.0,0.1,766.6802213988557,307.83044085780074,0.0,1.0,0.0,0.0,2.0,0,0
13,0.0018822728609565,0.4065709379666044,0.0,0.1,752.8861654977268,313.41538165146096,0.0,1.0,0.0,0.0,2.0,0,0
14,0.0022638625703181,0.4889943151887172,0.0,0.1,744.797246811553,314.309449698622,0.0,1.0,0.0,0.0,2.0,0,0
15,0.0014176713705517,0.30621701603917,0.0,0.1,742.7206190382277,310.6941467232015,0.0,1.0,0.0,0.0,2.0,0,0
16,0.0035326650332556,0.7630556471832097,0.0,0.1,742.2088507946842,305.73877979915454,0.0,1.0,0.0,0.0,2.0,0,0
17,0.0019586580123875,0.4230701306757147,0.0,0.1,744.4854707498719,300.2384724529479,0.0,1.0,0.0,0.0,2.0,0,0
18,0.002285747038019,0.4937213602121095,0.0,0.1,751.6365155973175,289.83050398881977,0.0,1.0,0.0,0.0,2.0,0,0
19,0.0035930318298662,0.776094875251102,0.0,0.1,759.1515440214235,279.4753231005853,0.0,1.0,0.0,0.0,2.0,0,0
20,0.003682294413903,0.7953755934030488,0.0,0.1,765.0120902228658,271.1758898079631,0.0,1.0,0.0,0.0,2.0,0,0
21,0.003393188562104,0.7329287294144705,0.0,0.1,770.2630146943204,264.62185023253323,0.0,1.0,0.0,0.0,2.0,0,0
22,0.0032256529558912,0.6967410384725146,0.0,0.1,775.7216531319069,258.5154018326203,0.0,1.0,0.0,0.0,2.0,0,0
23,0.0041811924608782,0.9031375715496992,0.0,0.1,781.77305946341,250.6833950311581,0.0,1.0,0.0,0.0,2.0,0,0
24,0.0027463102270845,0.5932030090502527,0.0,0.1,787.9690570195344,243.09638434956625,0.0,1.0,0.0,0.0,2.0,0,0
25,0.0026697975082492,0.5766762617818285,0.0,0.1,793.8724037929318,236.70662531851832,0.0,1.0,0.0,0.0,2.0,0,0
26,0.0025726156742344,0.5556849856346435,0.0,0.1,797.4035091571727,233.0414699556185,0.0,1.0,0.0,0.0,2.0,0,0
27,0.0018769504859898,0.4054213049738036,0.0,0.1,798.4919239207165,231.75453481746644,0.0,1.0,0.0,0.0,2.0,0,0
28,0.0033333232271024,0.7199978170541248,0.0,0.1,802.0569612017122,228.67530125229916,0.0,1.0,0.0,0.0,2.0,0,0
29,0.0024510576668921,0.5294284560486954,0.0,0.1,804.2206477415319,227.62225196796436,0.0,1.0,0.0,0.0,2.0,0,0
