,distance_travelled_center_in_m,speed_in_km/h,is_immobile,immobile_threshold[km/h],distance_nose_left_snicket,distance_nose_right_snicket,center_is_left_cagehalf,center_is_right_cagehalf,is_investigating_left_snicket,is_investigating_right_snicket,object_investigation_radius[cm],deg_is_investigating_left_snicket,deg_is_investigating_right_snicket
0,0.0011649371099591,0.2516264157511699,0.0,0.1,64.29140535210502,1004.7781713008176,1.0,0.0,1.0,0.0,2.0,0,0
1,0.0004903378084016,0.1059129666147482,0.0,0.1,62.353259397718105,1004.4923097284434,1.0,0.0,1.0,0.0,2.0,0,0
2,0.0003214018107051,0.0694227911123152,1.0,0.1,61.219596507261336,1006.354534945862,1.0,0.0,1.0,0.0,2.0,0,0
3,0.0004021854519679,0.0868720576250696,1.0,0.1,61.51357917669651,1006.9223070366633,1.0,0.0,1.0,0.0,2.0,0,0
4,0.0002074038071391,0.0447992223420596,1.0,0.1,65.52729613938428,1005.0067553486252,1.0,0.0,1.0,0.0,2.0,0,0
5,0.0003152818474258,0.0681008790439897,1.0,0.1,66.35693637626085,1002.2588106587305,1.0,0.0,1.0,0.0,2.0,0,0
6,0.0002852055559917,0.0616044000942079,1.0,0.1,67.19816524235083,1000.456830480571,1.0,0.0,1.0,0.0,2.0,0,0
7,0.0004859529576725,0.104965838857261,0.0,0.1,66.18879080285151,1000.840867073722,1.0,0.0,1.0,0.0,2.0,0,0
8,0.0004457365917055,0.096279103808388,1.0,0.1,65.37489433419216,999.5687971093064,1.0,0.0,1.0,0.0,2.0,0,0
9,0.0005170426349703,0.1116812091536018,0.0,0.1,64.8436805145914,998.3531900160511,1.0,0.0,1.0,0.0,2.0,0,0
10,0.0005418316887873,0.117035644778065,0.0,0.1,67.16437739197295,995.963209521372,1.0,0.0,1.0,0.0,2.0,0,0
11,0.0003342038377278,0.0721880289492162,1.0,0.1,66.89411749821814,994.5309060363612,1.0,0.0,1.0,0.0,2.0,0,0
12,0.0008180658806113,0.1767022302120517,0.0,0.1,67.009342498503,994.1857690368942,1.0,0.0,1.0,0.0,2.0,0,0
