,distance_travelled_center_in_m,speed_in_km/h,is_immobile,immobile_threshold[km/h],distance_nose_left_dish,distance_nose_right_dish,center_is_left_cagehalf,center_is_right_cagehalf,is_investigating_left_dish,is_investigating_right_dish,object_investigation_radius[cm]
0,0.0009949468033654929,0.21490850952694648,0.0,0.1,569.81590781546,325.4596115691681,0.0,1.0,0.0,0.0,2.0
1,,,,0.1,566.7242985147498,329.69868635178443,0.0,1.0,0.0,0.0,2.0
2,,,,0.1,564.6760017923692,329.7256979289593,,,0.0,0.0,2.0
3,0.0009502700652734602,0.2052583340990674,0.0,0.1,564.6395759840177,327.5627668499485,0.0,1.0,0.0,0.0,2.0
4,0.000715438482911204,0.15453471230882004,0.0,0.1,562.5209131965689,328.8519755931289,0.0,1.0,0.0,0.0,2.0
5,0.0007126244598899647,0.15392688333623236,0.0,0.1,563.8950306010223,325.0250118702047,0.0,1.0,0.0,0.0,2.0
6,0.0002962724964897694,0.0639948592417902,1.0,0.1,559.3407499571241,326.92092471375935,0.0,1.0,0.0,0.0,2.0
7,0.00020050116473679092,0.043308251583146835,1.0,0.1,558.0670022603496,327.18133641015254,0.0,1.0,0.0,0.0,2.0
8,0.00032007376740492144,0.06913593375946303,1.0,0.1,555.122722974627,329.93939614354036,0.0,1.0,0.0,0.0,2.0
9,0.0003041776740677061,0.06570237759862452,1.0,0.1,554.0341138172449,331.14583480432435,0.0,1.0,0.0,0.0,2.0
10,0.0007051055636955618,0.15230280175824137,0.0,0.1,550.8592756882924,333.98882209014477,0.0,1.0,0.0,0.0,2.0
11,0.00014947415641043275,0.03228641778465347,1.0,0.1,547.9126086368192,337.2830064686217,0.0,1.0,0.0,0.0,2.0
12,0.00031175360447402407,0.0673387785663892,1.0,0.1,543.109779847622,342.0468406644392,0.0,1.0,0.0,0.0,2.0
13,0.0007663068924683486,0.1655222887731633,0.0,0.1,535.2932212635316,349.8929311431662,0.0,1.0,0.0,0.0,2.0
14,0.0007606971518464555,0.1643105847988344,0.0,0.1,528.5158315340204,356.9864309910612,0.0,1.0,0.0,0.0,2.0
15,0.0013275887903541202,0.28675917871649,0.0,0.1,522.8726078300432,362.4240042911156,0.0,1.0,0.0,0.0,2.0
16,0.0006367558186592773,0.1375392568304039,0.0,0.1,518.9648475790324,366.5370658507391,0.0,1.0,0.0,0.0,2.0
17,0.0017257310721577402,0.3727579115860719,0.0,0.1,509.8285059508563,375.1356962373311,0.0,1.0,0.0,0.0,2.0
18,0.002668989241294506,0.5765016761196133,0.0,0.1,502.1309369326336,382.5205495090532,0.0,1.0,0.0,0.0,2.0
19,0.0001732840099303353,0.03742934614495243,1.0,0.1,497.56575421566987,387.3361340236448,0.0,1.0,0.0,0.0,2.0
20,0.0010169674345816345,0.21966496586963305,0.0,0.1,492.5121481170326,391.6234538296944,0.0,1.0,0.0,0.0,2.0
21,0.001156726214828813,0.24985286240302365,0.0,0.1,485.7014088409569,397.0698709794502,0.0,1.0,0.0,0.0,2.0
22,0.0010729057178300114,0.2317476350512825,0.0,0.1,476.0993773630356,405.99704482274126,0.0,1.0,0.0,0.0,2.0
23,0.0016718602861834557,0.3611218218156264,0.0,0.1,468.8675110070054,411.86678183295083,0.0,1.0,0.0,0.0,2.0
24,0.0008994730872184326,0.19428618683918145,0.0,0.1,465.5807477475456,413.39892659642294,0.0,1.0,0.0,0.0,2.0
25,0.001002610225693473,0.21656380874979014,0.0,0.1,462.51923027568824,415.7065252509671,0.0,1.0,0.0,0.0,2.0
26,0.0007716963158359188,0.16668640422055847,0.0,0.1,453.54257122563564,423.12225943209,0.0,1.0,0.0,0.0,2.0
27,0.0011072721688113925,0.23917078846326079,0.0,0.1,445.06835918485103,431.2054175547378,0.0,1.0,0.0,0.0,2.0
28,0.0015232376710952037,0.329019336956564,0.0,0.1,437.62797612335055,436.8740039425972,0.0,1.0,0.0,0.0,2.0
29,0.0027781997562953747,0.600091147359801,0.0,0.1,434.88235938361606,438.2289905282763,0.0,1.0,0.0,0.0,2.0
30,0.0007782315887799731,0.16809802317647418,0.0,0.1,437.3500638257183,434.0418458366794,0.0,1.0,0.0,0.0,2.0
31,0.0008011711888423784,0.17305297678995374,0.0,0.1,436.1217372424255,431.75878818218456,0.0,1.0,0.0,0.0,2.0
32,0.00010056709445018431,0.02172249240123981,1.0,0.1,427.1734106650342,439.144779648632,0.0,1.0,0.0,0.0,2.0
33,0.0012574965549234814,0.27161925586347196,0.0,0.1,423.7766292167859,441.6197230500786,0.0,1.0,0.0,0.0,2.0
34,0.0004551723814377249,0.09831723439054858,1.0,0.1,421.0126007839395,444.15352264851754,0.0,1.0,0.0,0.0,2.0
35,0.0007264491800703471,0.156913022895195,0.0,0.1,418.64078590796333,446.06667311594276,0.0,1.0,0.0,0.0,2.0
36,0.0009138582263807444,0.1973933768982408,0.0,0.1,416.6034607526756,448.10336984752547,0.0,1.0,0.0,0.0,2.0
37,0.0007328060395596725,0.15828610454488926,0.0,0.1,412.88817663003215,451.8910169389854,0.0,1.0,0.0,0.0,2.0
