,distance_travelled_center_in_m,speed_in_km/h,is_immobile,immobile_threshold[km/h],distance_nose_left_dish,distance_nose_right_dish,center_is_left_cagehalf,center_is_right_cagehalf,is_investigating_left_dish,is_investigating_right_dish,object_investigation_radius[cm]
0,0.0009652384983183903,0.20849151563677232,0.0,0.1,25.767386162287956,867.6760559822145,1.0,0.0,1.0,0.0,2.0
1,0.0012881846872047633,0.2782478924362289,0.0,0.1,25.74414236991789,867.6319343903416,1.0,0.0,1.0,0.0,2.0
2,0.000224070293167438,0.04839918332416661,1.0,0.1,25.774843051577783,867.6490683394427,1.0,0.0,1.0,0.0,2.0
3,0.00017156740409818318,0.037058559285207564,1.0,0.1,24.977637700201814,866.8459339415957,1.0,0.0,1.0,0.0,2.0
4,0.000192418211962529,0.041562333783906266,1.0,0.1,24.513417148338004,866.4024360672998,1.0,0.0,1.0,0.0,2.0
5,7.279643202252828e-05,0.01572402931686611,1.0,0.1,22.725089382861,864.6850366802373,1.0,0.0,1.0,0.0,2.0
6,6.104168097889778e-05,0.01318500309144192,1.0,0.1,22.00354451317775,863.9405673087743,1.0,0.0,1.0,0.0,2.0
7,4.426309536359015e-05,0.009560828598535473,1.0,0.1,21.775543213810163,863.675407037647,1.0,0.0,1.0,0.0,2.0
8,1.4022655986703583e-05,0.0030288936931279742,1.0,0.1,21.58121120707353,863.4601398235106,1.0,0.0,1.0,0.0,2.0
9,4.290518233243328e-05,0.009267519383805588,1.0,0.1,21.781662827777332,863.6569529798771,1.0,0.0,1.0,0.0,2.0
10,1.0620087251744487e-05,0.002293938846376809,1.0,0.1,22.334765155323275,864.252670808196,1.0,0.0,1.0,0.0,2.0
11,0.0003454855485599384,0.0746248784889467,1.0,0.1,22.314219205619402,864.2121893074642,1.0,0.0,1.0,0.0,2.0
12,5.7726878787183425e-06,0.001246900581803162,1.0,0.1,20.551592164698672,862.3802319747206,1.0,0.0,1.0,0.0,2.0
13,4.993914877568563e-06,0.0010786856135548096,1.0,0.1,20.785067661156116,862.5411706663572,1.0,0.0,1.0,0.0,2.0
