,distance_travelled_center_in_m,speed_in_km/h,is_immobile,immobile_threshold[km/h],distance_nose_left_dish,distance_nose_right_dish,center_is_left_cagehalf,center_is_right_cagehalf,is_investigating_left_dish,is_investigating_right_dish,object_investigation_radius[cm]
0,0.0014114325630973402,0.3048694336290255,0.0,0.1,,,0.0,1.0,,,2.0
1,0.0023795318607603097,0.5139788819242269,0.0,0.1,1031.528639913888,354.16248455180045,0.0,1.0,0.0,0.0,2.0
2,0.0007043125195722821,0.15213150422761296,0.0,0.1,1038.250906103001,358.5670234894173,0.0,1.0,0.0,0.0,2.0
3,0.0009363366197833184,0.2022487098731968,0.0,0.1,1037.178818302868,357.8547400038401,0.0,1.0,0.0,0.0,2.0
4,0.0014195518796569543,0.30662320600590215,0.0,0.1,1038.1052838250675,359.03919290016927,0.0,1.0,0.0,0.0,2.0
5,0.0011135491283773972,0.24052661172951778,0.0,0.1,1038.7985922735409,360.56741384728394,0.0,1.0,0.0,0.0,2.0
6,0.0009342766936514521,0.20180376582871365,0.0,0.1,1035.790996569002,360.55253760399614,0.0,1.0,0.0,0.0,2.0
7,0.0007179740678070986,0.1550823986463333,0.0,0.1,1029.203249325847,357.8339959565124,0.0,1.0,0.0,0.0,2.0
8,0.0009932912023592848,0.21455089970960553,0.0,0.1,1023.9946409099203,353.4922308972741,0.0,1.0,0.0,0.0,2.0
9,0.0008433558846840922,0.18216487109176394,0.0,0.1,1015.0750745829084,343.8464996849366,0.0,1.0,0.0,0.0,2.0
10,0.001517847346704013,0.32785502688806684,0.0,0.1,1001.2109848185141,324.53738662600927,0.0,1.0,0.0,0.0,2.0
11,0.0007225655007534017,0.15607414816273477,0.0,0.1,990.8134457028464,311.17440625758115,0.0,1.0,0.0,0.0,2.0
12,0.0006903041332560385,0.1491056927833043,0.0,0.1,976.1213565333793,291.5666553622396,0.0,1.0,0.0,0.0,2.0
13,0.0012061318264697822,0.26052447451747296,0.0,0.1,963.7475441076238,273.35107908863307,0.0,1.0,0.0,0.0,2.0
14,0.0008774582409546088,0.1895309800461955,0.0,0.1,948.8097573089116,251.8743880980622,0.0,1.0,0.0,0.0,2.0
15,0.0008830231943526925,0.19073300998018158,0.0,0.1,939.8844606130743,236.58592676791213,0.0,1.0,0.0,0.0,2.0
16,0.0006524937447669985,0.14093864886967167,0.0,0.1,929.9449744873755,221.6454424459682,0.0,1.0,0.0,0.0,2.0
17,0.001717151711035274,0.3709047695836192,0.0,0.1,923.2360915064577,209.06909343846345,0.0,1.0,0.0,0.0,2.0
18,0.0009992968773095048,0.21584812549885304,0.0,0.1,917.9414779074255,196.7408082662085,0.0,1.0,0.0,0.0,2.0
19,0.0021586055372376906,0.46625879604334114,0.0,0.1,917.4127385828664,188.39747905128516,0.0,1.0,0.0,0.0,2.0
20,0.0027450071131960353,0.5929215364503436,0.0,0.1,919.7394714327618,183.49352640177017,0.0,1.0,0.0,0.0,2.0
21,0.0020471868730210455,0.44219236457254585,0.0,0.1,921.0719980783273,177.87845790833634,0.0,1.0,0.0,0.0,2.0
22,0.0022878999370417197,0.4941863864010115,0.0,0.1,921.0904542045763,173.15841059391192,0.0,1.0,0.0,0.0,2.0
23,0.0032278243478209723,0.6972100591293301,0.0,0.1,925.5949015074452,171.57145913153994,0.0,1.0,0.0,0.0,2.0
24,0.0027975011818235722,0.6042602552738916,0.0,0.1,930.4295823067921,169.739223163074,0.0,1.0,0.0,0.0,2.0
25,0.002846033631248581,0.6147432643496936,0.0,0.1,936.4548082664131,169.6693431355613,0.0,1.0,0.0,0.0,2.0
26,0.003084578837818593,0.6662690289688161,0.0,0.1,940.2853945267416,168.89850598989437,0.0,1.0,0.0,0.0,2.0
27,0.0024326355628705373,0.5254492815800361,0.0,0.1,947.8577918450953,173.07403744786592,0.0,1.0,0.0,0.0,2.0
28,0.002926402912317351,0.6321030290605478,0.0,0.1,950.1465896511701,171.86444898337348,0.0,1.0,0.0,0.0,2.0
29,0.0026217106772849076,0.56628950629354,0.0,0.1,953.1300594386637,172.1594658152422,0.0,1.0,0.0,0.0,2.0
30,0.002208627271874778,0.477063490724952,0.0,0.1,956.7544301483206,173.91739940621875,0.0,1.0,0.0,0.0,2.0
31,0.002177198197879426,0.470274810741956,0.0,0.1,959.0021600347562,173.9901085251978,0.0,1.0,0.0,0.0,2.0
32,0.002292973659890606,0.4952823105363709,0.0,0.1,964.4873890609939,178.39498413937415,0.0,1.0,0.0,0.0,2.0
33,0.0023853040235540194,0.5152256690876682,0.0,0.1,968.7857583751659,181.79861649363338,0.0,1.0,0.0,0.0,2.0
34,0.0025008699867258553,0.5401879171327847,0.0,0.1,975.3090121615423,188.0115193349422,0.0,1.0,0.0,0.0,2.0
35,0.0027048593346525097,0.5842496162849421,0.0,0.1,980.2356386698913,192.76238865739523,0.0,1.0,0.0,0.0,2.0
36,0.0009320922063338245,0.20133191656810612,0.0,0.1,985.19788157457,197.7229502368134,0.0,1.0,0.0,0.0,2.0
37,0.0012253096368223019,0.26466688155361723,0.0,0.1,991.4877721843291,204.05642705325982,0.0,1.0,0.0,0.0,2.0
38,0.0005276535718040248,0.11397317150966935,0.0,0.1,996.3619956399461,209.0130954170111,0.0,1.0,0.0,0.0,2.0
39,0.0006848527316689383,0.14792819004049068,0.0,0.1,1001.4845247034851,214.33222419649994,0.0,1.0,0.0,0.0,2.0
40,0.0004711809776688651,0.10177509117647486,0.0,0.1,1010.7106148388327,223.97958802536357,0.0,1.0,0.0,0.0,2.0
41,,,,0.1,1014.6373929925445,228.67321654038815,0.0,1.0,0.0,0.0,2.0
42,,,,0.1,1014.1993135764222,228.56078803403395,,,0.0,0.0,2.0
43,,,,0.1,1016.6846467865814,231.37446630919243,0.0,1.0,0.0,0.0,2.0
44,,,,0.1,,,,,,,2.0
45,,,,0.1,1029.8074096009152,244.92576144045384,,,0.0,0.0,2.0
46,,,,0.1,1028.8725223098988,244.0144359032403,,,0.0,0.0,2.0
47,,,,0.1,1032.8627113423734,247.9285933229864,,,0.0,0.0,2.0
48,0.0003870786682760494,0.08360899234762667,1.0,0.1,1031.6189564233857,246.8836461306671,0.0,1.0,0.0,0.0,2.0
49,0.0006598409439569879,0.1425256438947094,0.0,0.1,1035.7609744028948,251.230253967446,0.0,1.0,0.0,0.0,2.0
50,0.000849533816056238,0.1834993042681474,0.0,0.1,1040.5848647054088,256.45435934110213,0.0,1.0,0.0,0.0,2.0
51,0.001724366081716204,0.3724630736507001,0.0,0.1,1038.8923764991555,254.68430497676144,0.0,1.0,0.0,0.0,2.0
52,0.0004967246817556847,0.1072925312592279,0.0,0.1,1040.6448689031151,256.53347654964494,0.0,1.0,0.0,0.0,2.0
