,distance_travelled_center_in_m,speed_in_km/h,is_immobile,immobile_threshold[km/h],distance_nose_left_dish,distance_nose_right_dish,center_is_left_cagehalf,center_is_right_cagehalf,is_investigating_left_dish,is_investigating_right_dish,object_investigation_radius[cm]
0,0.0013699410917928838,0.2959072758272629,0.0,0.1,785.411296199239,221.571530348305,0.0,1.0,0.0,0.0,2.0
1,0.0007616509805312705,0.16451661179475446,0.0,0.1,774.4290547452867,216.88988241865243,0.0,1.0,0.0,0.0,2.0
2,0.00045087389780364546,0.09738876192558742,1.0,0.1,762.2538275259814,219.38695613886514,0.0,1.0,0.0,0.0,2.0
3,0.0013304672467491095,0.2873809252978077,0.0,0.1,754.0920985318592,223.35578584342457,0.0,1.0,0.0,0.0,2.0
4,0.0033744776199933764,0.7288871659185693,0.0,0.1,744.0946094144876,231.39683248510215,0.0,1.0,0.0,0.0,2.0
5,0.0027225844518681914,0.5880782416035294,0.0,0.1,735.8902898623681,240.1706528490537,0.0,1.0,0.0,0.0,2.0
6,0.0015664042736315011,0.3383433231044043,0.0,0.1,725.8082436856491,249.2469320487459,0.0,1.0,0.0,0.0,2.0
7,0.003966581512204764,0.8567816066362292,0.0,0.1,716.9490664999626,258.5874780448934,0.0,1.0,0.0,0.0,2.0
8,0.005200866383048314,1.1233871387384358,0.0,0.1,708.5260056304361,268.2558953785829,0.0,1.0,0.0,0.0,2.0
9,0.0035527660205583794,0.76739746044061,0.0,0.1,702.6576671067039,275.95510099925104,0.0,1.0,0.0,0.0,2.0
10,0.0029887708440824445,0.645574502321808,0.0,0.1,697.5749368969267,282.77652652817653,0.0,1.0,0.0,0.0,2.0
11,0.003291677857387647,0.7110024171957318,0.0,0.1,685.4280255536135,296.3330983987203,0.0,1.0,0.0,0.0,2.0
12,0.002974928130194222,0.6425844761219519,0.0,0.1,675.68561504774,308.998820554137,0.0,1.0,0.0,0.0,2.0
13,0.0037395471713057332,0.8077421890020383,0.0,0.1,667.0828252026399,318.1171030502649,0.0,1.0,0.0,0.0,2.0
14,0.0022436632074450177,0.4846312528081238,0.0,0.1,656.2802764125911,329.95999592544774,0.0,1.0,0.0,0.0,2.0
15,0.005748389129886937,1.2416520520555783,0.0,0.1,646.3736924731804,341.85066477721034,0.0,1.0,0.0,0.0,2.0
16,0.003024969373041614,0.6533933845769886,0.0,0.1,639.4012518896693,354.2272865679872,0.0,1.0,0.0,0.0,2.0
17,0.001001512694699938,0.2163267420551866,0.0,0.1,631.2843641863078,369.35151178571164,0.0,1.0,0.0,0.0,2.0
18,0.007404007690458751,1.5992656611390903,0.0,0.1,,,0.0,1.0,,,2.0
19,0.00487310048834563,1.052589705482656,0.0,0.1,611.5114831773361,400.722307115226,0.0,1.0,0.0,0.0,2.0
20,0.003953766873448873,0.8540136446649567,0.0,0.1,606.1756486722538,413.2662642585163,0.0,1.0,0.0,0.0,2.0
21,0.004191642634403488,0.9053948090311534,0.0,0.1,601.1455302531771,423.1032314950513,0.0,1.0,0.0,0.0,2.0
22,0.00333222353189813,0.7197602828899962,0.0,0.1,598.501367461534,432.64165855567927,0.0,1.0,0.0,0.0,2.0
23,0.001798069764307083,0.38838306909032994,0.0,0.1,593.4303277743135,442.0816703651424,0.0,1.0,0.0,0.0,2.0
24,0.003222873299943526,0.6961406327878016,0.0,0.1,587.5981586717033,451.8152880836733,0.0,1.0,0.0,0.0,2.0
25,0.0029056044619152547,0.6276105637736951,0.0,0.1,581.5685943021599,461.61422605237794,0.0,1.0,0.0,0.0,2.0
26,0.0015709954435729637,0.3393350158117601,0.0,0.1,575.8801523022515,472.95077327898923,0.0,1.0,0.0,0.0,2.0
27,0.002288280439314447,0.4942685748919205,0.0,0.1,573.5015456231648,482.4441491629677,0.0,1.0,0.0,0.0,2.0
28,0.002307308799014662,0.498378700587167,0.0,0.1,568.4651135232868,488.1138260128544,0.0,1.0,0.0,0.0,2.0
29,0.002495645157846933,0.5390593540949375,0.0,0.1,559.6600962247576,494.3601473942989,0.0,1.0,0.0,0.0,2.0
30,0.0030396149603449988,0.6565568314345197,0.0,0.1,553.4857388180171,504.67464578161355,0.0,1.0,0.0,0.0,2.0
31,0.0017407029765329144,0.37599184293110954,0.0,0.1,546.5141807518542,509.4287822738988,0.0,1.0,0.0,0.0,2.0
32,0.0022466152368560573,0.48526889116090843,0.0,0.1,539.8382642594567,513.5107284727877,0.0,1.0,0.0,0.0,2.0
33,0.0021786426862022,0.4705868202196752,0.0,0.1,533.1456345218937,516.2810547653694,0.0,1.0,0.0,0.0,2.0
34,0.0019326034088421329,0.41744233630990074,0.0,0.1,522.2317054776421,513.0882221147863,0.0,1.0,0.0,0.0,2.0
35,0.002254174627275721,0.4869017194915557,0.0,0.1,505.6074886357454,506.01268786213575,0.0,1.0,0.0,0.0,2.0
36,0.0024316226605789275,0.5252304946850483,0.0,0.1,489.64203849346,504.13640225684895,0.0,1.0,0.0,0.0,2.0
37,0.0009341005250953206,0.20176571342058927,0.0,0.1,479.82262814357875,504.6406459548238,0.0,1.0,0.0,0.0,2.0
38,0.002370333046352459,0.5119919380121312,0.0,0.1,466.54036906405946,509.8784821306958,0.0,1.0,0.0,0.0,2.0
39,0.0037278132680289323,0.8052076658942494,0.0,0.1,456.4382789799956,516.1694007177572,0.0,1.0,0.0,0.0,2.0
40,0.004811530403916435,1.0392905672459498,0.0,0.1,446.36000124194226,522.1018819186829,0.0,1.0,0.0,0.0,2.0
41,0.0033995713621385814,0.7343074142219336,0.0,0.1,436.27184325571034,529.5176271852137,0.0,1.0,0.0,0.0,2.0
42,0.00389890029720104,0.8421624641954247,0.0,0.1,423.48858153064424,538.2284032933505,0.0,1.0,0.0,0.0,2.0
43,,,,0.1,407.73464163753954,549.5827946916806,0.0,1.0,0.0,0.0,2.0
44,,,,0.1,394.394051699143,561.5947835023196,,,0.0,0.0,2.0
45,,,,0.1,381.6623695972404,572.803309495748,,,0.0,0.0,2.0
46,0.004826003892280218,1.0424168407325272,0.0,0.1,360.96078449878297,589.5478834673052,0.0,1.0,0.0,0.0,2.0
47,0.0026316781273075436,0.5684424754984294,0.0,0.1,348.2504794931553,599.690065050429,0.0,1.0,0.0,0.0,2.0
48,0.004268380710631028,0.9219702334963021,0.0,0.1,335.7836475793343,614.1418140177432,0.0,1.0,0.0,0.0,2.0
49,0.0033154544184845034,0.7161381543926527,0.0,0.1,322.96150304852,628.7648489547009,0.0,1.0,0.0,0.0,2.0
50,0.004860108777621293,1.0497834959661994,0.0,0.1,310.6919145611543,643.9317158415062,0.0,1.0,0.0,0.0,2.0
51,,,,0.1,299.2598257339494,655.4879849125851,0.0,1.0,0.0,0.0,2.0
52,,,,0.1,292.9589396093671,666.0488712624009,,,0.0,0.0,2.0
53,,,,0.1,284.3542696819391,680.8085941293997,,,0.0,0.0,2.0
54,,,,0.1,275.90673677076876,696.8357193173331,,,0.0,0.0,2.0
55,0.005189119141481089,1.1208497345599153,0.0,0.1,266.9707874043331,712.1132794512142,1.0,0.0,0.0,0.0,2.0
56,0.004150766214191539,0.8965655022653723,0.0,0.1,258.1783417508491,727.4653347929816,1.0,0.0,0.0,0.0,2.0
57,0.004460407433312858,0.9634480055955774,0.0,0.1,246.6368538230846,736.7013905567959,1.0,0.0,0.0,0.0,2.0
58,0.0047783427173344155,1.0321220269442337,0.0,0.1,234.988464001636,748.5467497990888,1.0,0.0,0.0,0.0,2.0
59,0.0034277419559682215,0.7403922624891359,0.0,0.1,224.05998078471936,759.4120200635431,1.0,0.0,0.0,0.0,2.0
60,0.004736127715043518,1.0230035864494,0.0,0.1,213.83434134094026,771.6821019575648,1.0,0.0,0.0,0.0,2.0
61,,,,0.1,202.90605283183348,782.3532994599497,1.0,0.0,0.0,0.0,2.0
62,,,,0.1,196.34819024072297,794.9511393272007,,,0.0,0.0,2.0
63,,,,0.1,191.33805397233877,806.4224623247846,,,0.0,0.0,2.0
64,0.009311770466594661,2.011342420784447,0.0,0.1,189.83766754984276,820.1140152152435,1.0,0.0,0.0,0.0,2.0
65,0.003892854459556288,0.8408565632641581,0.0,0.1,189.39259937023354,833.6799800050485,1.0,0.0,0.0,0.0,2.0
66,0.0025888325017495817,0.5591878203779097,0.0,0.1,188.44788876708375,848.4135066709622,1.0,0.0,0.0,0.0,2.0
67,,,,0.1,190.06633844549233,862.6643190259637,1.0,0.0,0.0,0.0,2.0
68,,,,0.1,193.819554964025,873.9510193268745,,,0.0,0.0,2.0
69,0.002252810456601276,0.48660705862587555,0.0,0.1,197.02822647543812,887.6115446893044,1.0,0.0,0.0,0.0,2.0
70,0.004429669610954754,0.9568086359662268,0.0,0.1,199.84195008601642,898.6867242319569,1.0,0.0,0.0,0.0,2.0
