,distance_travelled_center_in_m,speed_in_km/h,is_immobile,immobile_threshold[km/h],distance_nose_left_dish,distance_nose_right_dish,center_is_left_cagehalf,center_is_right_cagehalf,is_investigating_left_dish,is_investigating_right_dish,object_investigation_radius[cm]
0,0.005060652550088449,1.0931009508191052,0.0,0.1,445.06458118762816,492.9862656282887,0.0,1.0,0.0,0.0,2.0
1,0.007477933657462127,1.6152336700118195,0.0,0.1,437.7133295426168,504.0712575312125,0.0,1.0,0.0,0.0,2.0
2,0.004441798950151989,0.9594285732328297,0.0,0.1,425.54441920203544,519.3274127463477,0.0,1.0,0.0,0.0,2.0
3,0.004211221493500761,0.9096238425961646,0.0,0.1,410.7358951631499,533.6757539625391,0.0,1.0,0.0,0.0,2.0
4,0.003428189613018934,0.7404889564120898,0.0,0.1,397.6221769585739,548.3158488191815,0.0,1.0,0.0,0.0,2.0
5,0.004241601816162659,0.9161859922911344,0.0,0.1,386.4971732471194,559.2049845177609,0.0,1.0,0.0,0.0,2.0
6,0.0032242970560368766,0.6964481641039654,0.0,0.1,377.42674201968777,568.9718394940347,0.0,1.0,0.0,0.0,2.0
7,,,,0.1,371.13976637631004,578.1852529864406,0.0,1.0,0.0,0.0,2.0
8,,,,0.1,361.3348664169543,586.8272008416546,,,0.0,0.0,2.0
9,,,,0.1,353.2022739609403,597.0253820072661,0.0,1.0,0.0,0.0,2.0
10,,,,0.1,345.74216919816536,603.656571154305,,,0.0,0.0,2.0
11,,,,0.1,334.8371128689184,616.2135667373899,,,0.0,0.0,2.0
12,,,,0.1,322.60536793757916,633.2372241505993,,,0.0,0.0,2.0
13,0.005174557326224342,1.117704382464458,0.0,0.1,311.18419435340616,648.5753522247829,1.0,0.0,0.0,0.0,2.0
14,0.004098662973529956,0.8853112022824705,0.0,0.1,301.17606955496296,663.5998949897547,1.0,0.0,0.0,0.0,2.0
15,0.0026872480619884627,0.580445581389508,0.0,0.1,294.03591720241667,676.271212687317,1.0,0.0,0.0,0.0,2.0
16,0.003262574119275214,0.7047160097634463,0.0,0.1,288.67272555870716,688.0830483225128,1.0,0.0,0.0,0.0,2.0
17,0.002554030438739377,0.5516705747677054,0.0,0.1,289.40265585098126,697.7023190981253,1.0,0.0,0.0,0.0,2.0
18,0.0028813593196135383,0.6223736130365243,0.0,0.1,287.0939461218053,708.1889478286499,1.0,0.0,0.0,0.0,2.0
19,0.0030924300096763823,0.6679648820900985,0.0,0.1,283.22715863602394,718.1375959532238,1.0,0.0,0.0,0.0,2.0
20,0.00379181986519274,0.8190330908816319,0.0,0.1,278.40594240483387,726.276110808138,1.0,0.0,0.0,0.0,2.0
21,0.004319642854629425,0.9330428565999558,0.0,0.1,270.04376552610637,742.1858498148391,1.0,0.0,0.0,0.0,2.0
22,0.002657667491568449,0.574056178178785,0.0,0.1,265.3917949465227,756.6454509190407,1.0,0.0,0.0,0.0,2.0
23,0.004823516185660797,1.0418794961027324,0.0,0.1,262.75376442361375,768.1816528554616,1.0,0.0,0.0,0.0,2.0
24,0.0025484044213199488,0.550455355005109,0.0,0.1,258.10543619197534,778.727806105454,1.0,0.0,0.0,0.0,2.0
25,0.004340735027101866,0.9375987658540031,0.0,0.1,252.66679229193807,794.4863350895278,1.0,0.0,0.0,0.0,2.0
26,0.003631587110478006,0.7844228158632492,0.0,0.1,250.02121831928025,812.4994859862902,1.0,0.0,0.0,0.0,2.0
27,0.0035506698430665625,0.7669446861023775,0.0,0.1,246.9591180429676,826.8651099525083,1.0,0.0,0.0,0.0,2.0
28,0.004676597170343611,1.01014498879422,0.0,0.1,241.14058469130606,839.179810135674,1.0,0.0,0.0,0.0,2.0
29,0.005580653471291574,1.20542114979898,0.0,0.1,238.5912393689076,851.6927275296064,1.0,0.0,0.0,0.0,2.0
30,0.005627004796097435,1.215433035957046,0.0,0.1,239.84642484549707,867.1741950497141,1.0,0.0,0.0,0.0,2.0
31,,,,0.1,243.3154821082832,884.8079396029033,1.0,0.0,0.0,0.0,2.0
32,,,,0.1,246.88799082957217,902.0329246170564,,,0.0,0.0,2.0
33,,,,0.1,251.0749874418963,913.256147959735,,,0.0,0.0,2.0
34,,,,0.1,251.8586465981425,923.3550354089797,,,0.0,0.0,2.0
35,0.003955388910282894,0.8543640046211051,0.0,0.1,254.1777714982388,935.8926775325714,1.0,0.0,0.0,0.0,2.0
36,0.0037868145831274264,0.8179519499555241,0.0,0.1,256.63561594555756,951.0363926783722,1.0,0.0,0.0,0.0,2.0
37,0.004387254865815683,0.9476470510161877,0.0,0.1,256.78570508069157,962.6879190498473,1.0,0.0,0.0,0.0,2.0
38,,,,0.1,258.49751319789704,969.9058684010724,1.0,0.0,0.0,0.0,2.0
39,,,,0.1,258.37418709279996,976.2042038887222,,,0.0,0.0,2.0
40,0.0022813764682328447,0.4927773171382945,0.0,0.1,261.99335695927186,988.538453993401,1.0,0.0,0.0,0.0,2.0
41,0.004064217911975652,0.8778710689867409,0.0,0.1,261.57772866534344,999.7915033321101,1.0,0.0,0.0,0.0,2.0
42,0.0021725852145450266,0.4692784063417258,0.0,0.1,255.53015456319142,1006.7370665541503,1.0,0.0,0.0,0.0,2.0
43,0.0031513564718316307,0.6806929979156323,0.0,0.1,242.74241714979868,1005.8324018099571,1.0,0.0,0.0,0.0,2.0
44,0.0036258996744064726,0.7831943296717981,0.0,0.1,234.50482465181275,1006.8061317602874,1.0,0.0,0.0,0.0,2.0
45,0.0003316994872856108,0.07164708925369194,1.0,0.1,210.34539952529806,1006.839280988973,1.0,0.0,0.0,0.0,2.0
46,0.00864460209539504,1.867234052605329,0.0,0.1,210.3403099203469,1006.8602981767626,1.0,0.0,0.0,0.0,2.0
47,0.005265005891502711,1.1372412725645855,0.0,0.1,197.14321394119577,1012.7695043647554,1.0,0.0,0.0,0.0,2.0
48,,,,0.1,192.81661908466913,1015.7986521805042,1.0,0.0,0.0,0.0,2.0
49,,,,0.1,194.91181489154934,1023.8274853373705,,,0.0,0.0,2.0
50,,,,0.1,199.18417476352658,1033.8357952035499,,,0.0,0.0,2.0
51,,,,0.1,207.25165743386927,1045.053455325274,,,0.0,0.0,2.0
52,0.0027301137273747582,0.5897045651129478,0.0,0.1,208.26096850305635,1048.3649908629272,1.0,0.0,0.0,0.0,2.0
53,,,,0.1,206.68334695436462,1048.9960689866243,1.0,0.0,0.0,0.0,2.0
54,,,,0.1,189.94453376726463,1034.809141566051,,,0.0,0.0,2.0
55,,,,0.1,176.56772881232632,1024.0664777861575,1.0,0.0,0.0,0.0,2.0
56,,,,0.1,164.87482204238816,1013.5553770870155,,,0.0,0.0,2.0
57,,,,0.1,153.84800496247703,1002.6971364731977,,,0.0,0.0,2.0
58,,,,0.1,146.21283753571345,994.2733852901445,1.0,0.0,0.0,0.0,2.0
59,,,,0.1,143.89921345573512,989.8339260654374,,,0.0,0.0,2.0
60,,,,0.1,136.41722495142218,979.1826017156594,,,0.0,0.0,2.0
61,,,,0.1,132.7985321261159,971.2238241746562,,,0.0,0.0,2.0
62,,,,0.1,121.69269637812656,956.6504811333194,,,0.0,0.0,2.0
63,0.000841411909383815,0.18174497242690404,0.0,0.1,110.73708081488765,945.514793650341,1.0,0.0,0.0,0.0,2.0
64,0.0008834398768994676,0.19082301341028501,0.0,0.1,100.09288961244765,935.0208921600744,1.0,0.0,0.0,0.0,2.0
65,0.0008838272292398925,0.19090668151581677,0.0,0.1,93.96117912961424,930.2135866062674,1.0,0.0,0.0,0.0,2.0
66,0.0002521384608709786,0.05446190754813138,1.0,0.1,87.24715732451807,924.5585052029651,1.0,0.0,0.0,0.0,2.0
67,0.0003139486896464912,0.0678129169636421,1.0,0.1,80.41736817329067,919.5882001612337,1.0,0.0,0.0,0.0,2.0
68,0.0009479245097734623,0.20475169411106786,0.0,0.1,,,1.0,0.0,,,2.0
69,0.00070319198715477,0.1518894692254303,0.0,0.1,,,1.0,0.0,,,2.0
70,0.0024049789347281698,0.5194754499012847,0.0,0.1,85.6168254112696,920.1012493528311,1.0,0.0,0.0,0.0,2.0
71,0.00131632830870478,0.28432691468023247,0.0,0.1,95.9580731967173,923.146808518087,1.0,0.0,0.0,0.0,2.0
72,0.003076262503368434,0.6644727007275818,0.0,0.1,101.37712730825997,922.097169805062,1.0,0.0,0.0,0.0,2.0
73,0.0010785558109526578,0.2329680551657741,0.0,0.1,106.56720015315496,922.3275303045156,1.0,0.0,0.0,0.0,2.0
74,0.0015372889568194097,0.3320544146729925,0.0,0.1,115.87385931875849,924.219653184672,1.0,0.0,0.0,0.0,2.0
75,,,,0.1,128.79092418469386,927.5641664381903,1.0,0.0,0.0,0.0,2.0
76,,,,0.1,141.8005101708442,930.4924210514182,,,0.0,0.0,2.0
77,,,,0.1,152.3884598224353,931.7194714396313,,,0.0,0.0,2.0
78,,,,0.1,160.14693266364281,929.8507628297918,,,0.0,0.0,2.0
79,,,,0.1,170.20962307176205,929.5406598726111,,,0.0,0.0,2.0
80,,,,0.1,181.95120753621637,929.7062008083161,,,0.0,0.0,2.0
81,,,,0.1,190.93470978197553,928.5568302051205,,,0.0,0.0,2.0
82,,,,0.1,198.6129839042447,926.7693095914528,,,0.0,0.0,2.0
83,0.0043593805257816365,0.9416261935688335,0.0,0.1,207.44608095550782,927.2741677787932,1.0,0.0,0.0,0.0,2.0
84,,,,0.1,217.60239439718205,926.6107818556555,1.0,0.0,0.0,0.0,2.0
85,,,,0.1,228.8224572185108,921.9514675220054,,,0.0,0.0,2.0
86,0.002543642783230078,0.5494268411776969,0.0,0.1,240.368127679336,917.1286692426381,1.0,0.0,0.0,0.0,2.0
87,0.004810632500101401,1.0390966200219027,0.0,0.1,247.08655658456448,912.0880195643545,1.0,0.0,0.0,0.0,2.0
88,,,,0.1,256.1554846566608,907.5612140650036,1.0,0.0,0.0,0.0,2.0
89,,,,0.1,266.7901046217898,904.2654601260809,,,0.0,0.0,2.0
90,,,,0.1,275.59467017588906,904.1201819017505,,,0.0,0.0,2.0
91,,,,0.1,282.97592501152377,901.6218345314,,,0.0,0.0,2.0
92,,,,0.1,287.88417773656244,897.2028686155762,,,0.0,0.0,2.0
93,,,,0.1,295.13541686419876,896.0678548052414,1.0,0.0,0.0,0.0,2.0
94,,,,0.1,305.8523526356289,893.0915847596519,,,0.0,0.0,2.0
95,0.004036691009170221,0.8719252579807678,0.0,0.1,312.0124277967596,890.7861405015992,1.0,0.0,0.0,0.0,2.0
96,0.0009059085319073298,0.19567624289198324,0.0,0.1,316.79415866983135,880.7477073899636,1.0,0.0,0.0,0.0,2.0
97,0.0016498469735848416,0.3563669462943258,0.0,0.1,309.83482468555087,860.0397419587184,1.0,0.0,0.0,0.0,2.0
98,0.0015739723841187584,0.33997803496965184,0.0,0.1,304.632303398769,838.0159903450264,1.0,0.0,0.0,0.0,2.0
99,0.002868486138910057,0.6195930060045723,0.0,0.1,299.8067242370223,820.2707570335363,1.0,0.0,0.0,0.0,2.0
100,0.0009172037365549012,0.19811600709585866,0.0,0.1,298.0760951220576,803.2945538965596,1.0,0.0,0.0,0.0,2.0
101,0.0024361098393118653,0.5261997252913629,0.0,0.1,301.61623485999417,791.1121310529481,1.0,0.0,0.0,0.0,2.0
102,0.0024266319418637214,0.5241524994425638,0.0,0.1,305.0507764628463,781.4292805387704,1.0,0.0,0.0,0.0,2.0
103,0.0024709726813934058,0.5337300991809756,0.0,0.1,304.33351436464835,766.4023807355295,1.0,0.0,0.0,0.0,2.0
104,0.003164742213133626,0.6835843180368633,0.0,0.1,306.66715132064303,749.0230432783206,1.0,0.0,0.0,0.0,2.0
105,0.0029380593332873316,0.6346208159900636,0.0,0.1,313.305219217771,735.8078282857801,1.0,0.0,0.0,0.0,2.0
106,0.004657864971557394,1.0060988338563972,0.0,0.1,320.33970376908877,722.3905759830919,1.0,0.0,0.0,0.0,2.0
107,0.002432224053904303,0.5253603956433295,0.0,0.1,324.54381624012683,712.6716435097924,1.0,0.0,0.0,0.0,2.0
108,0.0030711321310072366,0.6633645402975631,0.0,0.1,334.2269919233958,701.2059088273429,1.0,0.0,0.0,0.0,2.0
109,0.003015839719748169,0.6514213794656044,0.0,0.1,345.7137032053861,688.2732094998277,1.0,0.0,0.0,0.0,2.0
110,0.003291324908924336,0.7109261803276565,0.0,0.1,357.24247077627047,674.867270202132,1.0,0.0,0.0,0.0,2.0
111,0.0038666334836991605,0.8351928324790188,0.0,0.1,366.5663734392057,663.4947212021162,1.0,0.0,0.0,0.0,2.0
112,0.004899641195804043,1.0583224982936732,0.0,0.1,375.6122506147646,651.2527351275111,1.0,0.0,0.0,0.0,2.0
113,0.00547193354889624,1.1819376465615878,0.0,0.1,391.5915965897147,640.7659339949765,1.0,0.0,0.0,0.0,2.0
114,,,,0.1,407.6509870134975,630.6236920169393,1.0,0.0,0.0,0.0,2.0
115,,,,0.1,423.70560458787526,619.5987955569212,,,0.0,0.0,2.0
116,,,,0.1,437.5253891493768,611.8613352505505,,,0.0,0.0,2.0
117,,,,0.1,448.3884142490948,604.3575658433627,,,0.0,0.0,2.0
118,0.005531120617244999,1.1947220533249197,0.0,0.1,461.80570336943134,595.1470070252674,1.0,0.0,0.0,0.0,2.0
119,0.006435101943954305,1.38998201989413,0.0,0.1,475.6678695910191,585.0998587597667,1.0,0.0,0.0,0.0,2.0
120,0.004173126749642104,0.9013953779226945,0.0,0.1,487.6464553103138,575.2233141917606,1.0,0.0,0.0,0.0,2.0
121,0.004215818934184913,0.9106168897839414,0.0,0.1,497.92249636224216,566.0477535797389,1.0,0.0,0.0,0.0,2.0
122,0.0043277599138426956,0.9347961413900222,0.0,0.1,508.6606460275894,553.9909975007333,1.0,0.0,0.0,0.0,2.0
123,0.0028224162301442005,0.6096419057111473,0.0,0.1,522.5889939890059,540.2047175388191,1.0,0.0,0.0,0.0,2.0
124,0.0027020483223389744,0.5836424376252185,0.0,0.1,534.2138404551977,523.2788498400703,1.0,0.0,0.0,0.0,2.0
125,0.0005391275595233293,0.11645155285703913,0.0,0.1,543.1218817917296,511.51899647100856,1.0,0.0,0.0,0.0,2.0
126,0.004722177756289752,1.0199903953585867,0.0,0.1,552.599972682948,503.0456321076675,1.0,0.0,0.0,0.0,2.0
127,,,,0.1,557.8801451245915,492.7880947136471,1.0,0.0,0.0,0.0,2.0
128,,,,0.1,561.6235591054032,476.7090850829542,,,0.0,0.0,2.0
129,,,,0.1,573.0476233507151,463.54144243896656,,,0.0,0.0,2.0
130,,,,0.1,583.2019457830994,450.37822740957785,,,0.0,0.0,2.0
131,0.003858068784044549,0.8333428573536226,0.0,0.1,592.055247931305,437.9575887392386,1.0,0.0,0.0,0.0,2.0
132,,,,0.1,601.2456524352498,429.0258072483165,1.0,0.0,0.0,0.0,2.0
133,,,,0.1,612.145381247049,419.3336667317853,,,0.0,0.0,2.0
134,,,,0.1,626.0616042303542,409.87196928222426,,,0.0,0.0,2.0
135,,,,0.1,638.269083204559,400.3598246396201,,,0.0,0.0,2.0
136,0.0036530920536195916,0.7890678835818318,0.0,0.1,648.332098498711,394.4961200372534,1.0,0.0,0.0,0.0,2.0
137,0.006314542784801153,1.363941241517049,0.0,0.1,659.593322217594,387.35635078899634,1.0,0.0,0.0,0.0,2.0
138,0.004675428475150526,1.0098925506325138,0.0,0.1,673.7062369085398,378.7580876964076,0.0,1.0,0.0,0.0,2.0
139,0.004805516694548963,1.037991606022576,0.0,0.1,692.483830516632,370.2336491252308,0.0,1.0,0.0,0.0,2.0
140,0.005016835188494748,1.0836364007148658,0.0,0.1,707.1347508802239,361.84526897313054,0.0,1.0,0.0,0.0,2.0
141,,,,0.1,723.2441539921992,349.8574935640348,0.0,1.0,0.0,0.0,2.0
142,,,,0.1,737.9020954118924,339.5974879577161,,,0.0,0.0,2.0
143,,,,0.1,751.2978597351771,331.8819881594794,,,0.0,0.0,2.0
144,,,,0.1,763.9697972847765,328.703098419971,,,0.0,0.0,2.0
145,,,,0.1,774.9591812722368,324.4557635671923,,,0.0,0.0,2.0
146,,,,0.1,802.8918039500717,310.93873759929767,,,0.0,0.0,2.0
147,,,,0.1,817.0625338843189,305.90625624640717,,,0.0,0.0,2.0
148,,,,0.1,828.9247081694458,300.9745807178463,,,0.0,0.0,2.0
149,,,,0.1,839.0938887217424,297.87704171047113,,,0.0,0.0,2.0
150,,,,0.1,853.1659052601118,297.5423307149935,,,0.0,0.0,2.0
151,,,,0.1,865.9495590305489,295.64622538920327,,,0.0,0.0,2.0
152,,,,0.1,876.9613178691201,295.0746088119495,,,0.0,0.0,2.0
153,,,,0.1,882.2093966340332,295.5187929795328,,,0.0,0.0,2.0
154,,,,0.1,887.8288994294236,294.71166143930003,,,0.0,0.0,2.0
