,distance_travelled_center_in_m,speed_in_km/h,is_immobile,immobile_threshold[km/h],distance_nose_left_dish,distance_nose_right_dish,center_is_left_cagehalf,center_is_right_cagehalf,is_investigating_left_dish,is_investigating_right_dish,object_investigation_radius[cm]
0,0.0016889726855305472,0.36481810007459825,0.0,0.1,231.76272473750686,718.4139890867507,1.0,0.0,0.0,0.0,2.0
1,0.001589078400729454,0.3432409345575621,0.0,0.1,227.30237069944604,719.6331021031588,1.0,0.0,0.0,0.0,2.0
2,0.0019161147022198012,0.41388077567947706,0.0,0.1,223.42207783449325,722.6637140158319,1.0,0.0,0.0,0.0,2.0
3,0.0013833619417844899,0.2988061794254498,0.0,0.1,219.42814854875334,727.9337930703389,1.0,0.0,0.0,0.0,2.0
4,0.0014323214532195757,0.3093814338954283,0.0,0.1,214.41916759294327,733.9926850564551,1.0,0.0,0.0,0.0,2.0
5,0.002459728357025819,0.5313013251175769,0.0,0.1,211.73498370135738,737.3294409616369,1.0,0.0,0.0,0.0,2.0
6,0.0018218050070218292,0.3935098815167151,0.0,0.1,205.02274747164697,740.6361312041607,1.0,0.0,0.0,0.0,2.0
7,0.0028601828303815658,0.6177994913624182,0.0,0.1,195.70236601844155,749.1988854018733,1.0,0.0,0.0,0.0,2.0
8,0.0005611954989436,0.1212182277718176,0.0,0.1,182.15610998725774,754.3365434923154,1.0,0.0,0.0,0.0,2.0
9,0.0022602024574615714,0.48820373081169943,0.0,0.1,170.7652099422463,758.055250676246,1.0,0.0,0.0,0.0,2.0
10,0.0037186329815171093,0.8032247240076956,0.0,0.1,164.3383116257621,761.4300086617229,1.0,0.0,0.0,0.0,2.0
11,0.003135314637825972,0.6772279617704099,0.0,0.1,158.38740818663345,767.4668739267516,1.0,0.0,0.0,0.0,2.0
12,0.0018824522262352657,0.40660968086681737,0.0,0.1,149.33280433973405,778.4945799151417,1.0,0.0,0.0,0.0,2.0
13,0.002007903058207251,0.4337070605727663,0.0,0.1,137.01940934440628,789.8512867235224,1.0,0.0,0.0,0.0,2.0
14,0.0046009604343820645,0.993807453826526,0.0,0.1,124.70294921371733,798.4644594322192,1.0,0.0,0.0,0.0,2.0
15,0.0021906313838979384,0.4731763789219547,0.0,0.1,113.05791672949151,804.8349875446949,1.0,0.0,0.0,0.0,2.0
16,0.0022705170707514257,0.49043168728230796,0.0,0.1,107.20962853370311,812.3902411183848,1.0,0.0,0.0,0.0,2.0
17,0.0034854650843765293,0.7528604582253304,0.0,0.1,95.32575288343207,821.3772986149435,1.0,0.0,0.0,0.0,2.0
18,0.004390636051391456,0.9483773871005546,0.0,0.1,90.266327387749,823.4601195928948,1.0,0.0,0.0,0.0,2.0
19,0.003062242230159247,0.6614443217143974,0.0,0.1,85.35134068835612,824.0994037208656,1.0,0.0,0.0,0.0,2.0
20,0.0013443276485871996,0.2903747720948351,0.0,0.1,85.60644078765735,824.0025485577637,1.0,0.0,0.0,0.0,2.0
21,0.0007740525722014699,0.16719535559551751,0.0,0.1,84.32953963730779,825.7303939013989,1.0,0.0,0.0,0.0,2.0
22,0.0012677878431144446,0.27384217411272005,0.0,0.1,79.51344867036487,829.1717517204545,1.0,0.0,0.0,0.0,2.0
23,0.0004009179990502065,0.0865982877948446,1.0,0.1,73.69544225411086,832.6536156112359,1.0,0.0,0.0,0.0,2.0
24,0.0012900496705002967,0.27865072882806413,0.0,0.1,69.63099807705541,834.1119035522507,1.0,0.0,0.0,0.0,2.0
25,0.0012980498843180607,0.2803787750127011,0.0,0.1,65.63177573592799,829.8243474664251,1.0,0.0,1.0,0.0,2.0
26,0.0020385594181674687,0.44032883432417325,0.0,0.1,61.88799552236102,822.4600115045572,1.0,0.0,1.0,0.0,2.0
27,0.0008010215127881453,0.17302064676223938,0.0,0.1,59.192124199715714,818.3745535568304,1.0,0.0,1.0,0.0,2.0
28,0.0020714601135322823,0.447435384522973,0.0,0.1,59.74002140112714,814.8634544100086,1.0,0.0,1.0,0.0,2.0
29,0.0008285399326984117,0.17896462546285694,0.0,0.1,57.518751511947606,814.0088196198792,1.0,0.0,1.0,0.0,2.0
30,0.00017042462716158324,0.03681171946690198,1.0,0.1,55.180700443007055,815.1975096229604,1.0,0.0,1.0,0.0,2.0
31,0.0008912385607174175,0.1925075291149622,0.0,0.1,49.2609066355176,819.0336761500647,1.0,0.0,1.0,0.0,2.0
32,0.0004510578801062774,0.09742850210295592,1.0,0.1,42.78439119022057,818.6914091512931,1.0,0.0,1.0,0.0,2.0
33,0.0017918128023014493,0.3870315652971131,0.0,0.1,37.53940873894407,819.7944428933359,1.0,0.0,1.0,0.0,2.0
34,0.001397848816823538,0.3019353444338842,0.0,0.1,33.786296463630755,820.224982322358,1.0,0.0,1.0,0.0,2.0
35,0.00165398531539218,0.3572608281247109,0.0,0.1,29.30922481408347,826.0236745368444,1.0,0.0,1.0,0.0,2.0
36,0.0010323490421451694,0.2229873931033566,0.0,0.1,24.38005637984374,831.5514438446972,1.0,0.0,1.0,0.0,2.0
37,0.001650251345808849,0.3564542906947114,0.0,0.1,17.948915800707223,835.5865939715782,1.0,0.0,1.0,0.0,2.0
38,0.002453911262264661,0.5300448326491668,0.0,0.1,15.63173938665876,837.4808765774515,1.0,0.0,1.0,0.0,2.0
39,0.0009327607526417585,0.20147632257061984,0.0,0.1,14.133891786286233,835.6238209012888,1.0,0.0,1.0,0.0,2.0
40,0.0021995795987288878,0.47510919332543977,0.0,0.1,11.804873485223522,836.3959638885697,1.0,0.0,1.0,0.0,2.0
