,distance_travelled_center_in_m,speed_in_km/h,is_immobile,immobile_threshold[km/h],distance_nose_left_dish,distance_nose_right_dish,center_is_left_cagehalf,center_is_right_cagehalf,is_investigating_left_dish,is_investigating_right_dish,object_investigation_radius[cm]
0,0.0012449229675362034,0.2689033609878199,0.0,0.1,828.9822276985244,296.4648352694358,0.0,1.0,0.0,0.0,2.0
1,0.004412169087410074,0.9530285228805759,0.0,0.1,825.8297486258015,301.6927231312501,0.0,1.0,0.0,0.0,2.0
2,0.0024743671243769765,0.5344632988654269,0.0,0.1,820.2356022919655,307.1420985707052,0.0,1.0,0.0,0.0,2.0
3,0.0016711013195709885,0.3609578850273335,0.0,0.1,817.174314384013,311.33372504395095,0.0,1.0,0.0,0.0,2.0
4,0.0016994508319598065,0.3670813797033182,0.0,0.1,817.5949081459509,311.5030453287838,0.0,1.0,0.0,0.0,2.0
5,0.0005624337359022953,0.12148568695489578,0.0,0.1,819.3632255042864,311.2804505192042,0.0,1.0,0.0,0.0,2.0
6,0.0005830738568808025,0.12594395308625334,0.0,0.1,820.8778069468758,310.6376628847054,0.0,1.0,0.0,0.0,2.0
7,0.0009145736076235623,0.19754789924668945,0.0,0.1,824.167031865866,308.4424946590062,0.0,1.0,0.0,0.0,2.0
8,0.0005623364527360165,0.12146467379097955,0.0,0.1,825.5391539262018,304.6989084029056,0.0,1.0,0.0,0.0,2.0
9,0.001421648904606473,0.30707616339499816,0.0,0.1,827.3319190411925,300.27431983649393,0.0,1.0,0.0,0.0,2.0
10,0.0005664186694558328,0.12234643260245989,0.0,0.1,830.5726868929589,296.2447933020395,0.0,1.0,0.0,0.0,2.0
11,0.0002749644903052344,0.05939232990593062,1.0,0.1,836.611288846172,295.3323399416956,0.0,1.0,0.0,0.0,2.0
12,,,,0.1,848.4806044557334,297.75399366020304,0.0,1.0,0.0,0.0,2.0
13,,,,0.1,859.7850369335061,299.1065240408367,,,0.0,0.0,2.0
14,,,,0.1,880.5867272286304,304.37119464945783,,,0.0,0.0,2.0
15,,,,0.1,905.4555757257112,310.95235251577583,,,0.0,0.0,2.0
16,0.0014129179020472978,0.30519026684221634,0.0,0.1,929.8931819823832,318.4239028026571,0.0,1.0,0.0,0.0,2.0
17,0.0021275176875795356,0.4595438205171797,0.0,0.1,951.1043503427217,321.425232404347,0.0,1.0,0.0,0.0,2.0
18,0.0004904056624550602,0.105927623090293,0.0,0.1,973.642644806144,327.9552622696485,0.0,1.0,0.0,0.0,2.0
19,0.001530392145837425,0.33056470350088385,0.0,0.1,993.077070051943,334.05938631876325,0.0,1.0,0.0,0.0,2.0
20,0.0008727349275454998,0.18851074434982795,0.0,0.1,1013.2241474703574,340.723652920964,0.0,1.0,0.0,0.0,2.0
21,0.0008370638850269807,0.18080579916582784,0.0,0.1,1031.6668712064466,347.0984196895778,0.0,1.0,0.0,0.0,2.0
22,0.001270399679139026,0.27440633069402964,0.0,0.1,1046.8056048437868,353.2421021282629,0.0,1.0,0.0,0.0,2.0
23,0.00047241374620929117,0.10204136918120689,0.0,0.1,1062.5626030144788,360.4251923063215,0.0,1.0,0.0,0.0,2.0
24,0.001858721367736176,0.401483815431014,0.0,0.1,1071.7575002321637,368.08132740009285,0.0,1.0,0.0,0.0,2.0
25,0.0011407216430571823,0.2463958749003514,0.0,0.1,,,0.0,1.0,,,2.0
26,0.0005575603377155514,0.12043303294655909,0.0,0.1,,,0.0,1.0,,,2.0
27,0.001025724332640894,0.2215564558504331,0.0,0.1,,,0.0,1.0,,,2.0
28,0.0011043977285067701,0.23854990935746237,0.0,0.1,,,0.0,1.0,,,2.0
29,0.00032697012368019976,0.07062554671492315,1.0,0.1,,,0.0,1.0,,,2.0
30,0.0019038587101148491,0.4112334813848074,0.0,0.1,1112.1192549260227,405.32553535873234,0.0,1.0,0.0,0.0,2.0
31,0.001830272352308535,0.39533882809864357,0.0,0.1,1117.5240886515583,413.54597815933323,0.0,1.0,0.0,0.0,2.0
32,0.0008125917145504435,0.17551981034289582,0.0,0.1,1121.0074900952086,420.4454361023011,0.0,1.0,0.0,0.0,2.0
33,0.00031137968064223265,0.06725801101872227,1.0,0.1,1125.9399898068841,424.47520888904705,0.0,1.0,0.0,0.0,2.0
34,0.0014723408056948571,0.31802561403008917,0.0,0.1,1133.5537198609238,429.99933795318765,0.0,1.0,0.0,0.0,2.0
35,0.0015104477712316673,0.32625671858604016,0.0,0.1,1139.2447415327879,435.4043228831896,0.0,1.0,0.0,0.0,2.0
36,0.0008418139754695187,0.18183181870141604,0.0,0.1,1144.1264017832902,440.1005058030965,0.0,1.0,0.0,0.0,2.0
37,0.0011683942670281673,0.25237316167808416,0.0,0.1,1147.0353198415378,443.2102375655047,0.0,1.0,0.0,0.0,2.0
38,0.0008162132706307091,0.1763020664562332,0.0,0.1,1148.7920836454261,442.78053010800187,0.0,1.0,0.0,0.0,2.0
39,0.0005399334657335237,0.11662562859844113,0.0,0.1,1151.9009114388673,442.69636006278046,0.0,1.0,0.0,0.0,2.0
40,0.0007511602899939796,0.1622506226386996,0.0,0.1,1154.181147475697,444.1865832482005,0.0,1.0,0.0,0.0,2.0
41,0.0006809738488825788,0.14709035135863702,0.0,0.1,1154.0451380071363,444.2476805103709,0.0,1.0,0.0,0.0,2.0
42,0.0006743944495897926,0.14566920111139522,0.0,0.1,1152.419629414843,442.47207185483484,0.0,1.0,0.0,0.0,2.0
43,0.0012424976412052679,0.2683794905003379,0.0,0.1,1151.2641044329998,440.1736362919745,0.0,1.0,0.0,0.0,2.0
