,distance_travelled_center_in_m,speed_in_km/h,is_immobile,immobile_threshold[km/h],distance_nose_left_dish,distance_nose_right_dish,center_is_left_cagehalf,center_is_right_cagehalf,is_investigating_left_dish,is_investigating_right_dish,object_investigation_radius[cm]
0,0.0006070587138970838,0.1311246822017701,0.0,0.1,,,0.0,1.0,,,2.0
1,0.00012893744564884191,0.027850488260149853,1.0,0.1,,,0.0,1.0,,,2.0
2,0.0003174665874651459,0.06857278289247151,1.0,0.1,,,0.0,1.0,,,2.0
3,0.00027168878504982047,0.058684777570761223,1.0,0.1,,,0.0,1.0,,,2.0
4,0.0003565207945007898,0.0770084916121706,1.0,0.1,,,0.0,1.0,,,2.0
5,0.00010445418495279624,0.02256210394980399,1.0,0.1,,,0.0,1.0,,,2.0
6,5.1659168723626245e-05,0.011158380444303269,1.0,0.1,,,0.0,1.0,,,2.0
7,0.00010115847710145838,0.02185023105391501,1.0,0.1,,,0.0,1.0,,,2.0
8,0.0002870761037803228,0.06200843841654973,1.0,0.1,,,0.0,1.0,,,2.0
9,0.00011712780931449994,0.025299606811931986,1.0,0.1,,,0.0,1.0,,,2.0
10,0.00018450650408364134,0.03985340488206653,1.0,0.1,,,0.0,1.0,,,2.0
11,0.00018838617628084343,0.040691414076662186,1.0,0.1,,,0.0,1.0,,,2.0
12,0.00027170436902696616,0.05868814370982469,1.0,0.1,,,0.0,1.0,,,2.0
13,0.0001697494388793188,0.036665878797932865,1.0,0.1,,,0.0,1.0,,,2.0
14,0.0005389809547090054,0.11641988621714516,0.0,0.1,,,0.0,1.0,,,2.0
15,0.00017194285704492113,0.03713965712170297,1.0,0.1,34.4324382610287,30.2254599944238,0.0,1.0,1.0,1.0,2.0
16,0.00020810659531725497,0.04495102458852707,1.0,0.1,34.18487389724899,29.992559123140357,0.0,1.0,1.0,1.0,2.0
17,6.393269424355916e-05,0.013809461956608779,1.0,0.1,,,0.0,1.0,,,2.0
18,0.00015215462391020317,0.032865398764603884,1.0,0.1,,,0.0,1.0,,,2.0
