,distance_travelled_center,speed_in_hm/h,is_immobile,distance_nose_leftdish,distance_nose_rightdish,is_left_cagehalf,is_right_cagehalf,is_investigating_leftdish,is_investigating_rightdish
60,1.0188672813180024,1.0188672813180024,0.0,265.01138755228067,850.1281124577782,1.0,0.0,0.0,0.0
61,0.9772759414115411,0.9772759414115411,0.0,264.126388853323,862.9558658983182,1.0,0.0,0.0,0.0
62,0.9234553474365091,0.9234553474365091,0.0,265.80841736158607,874.3770889979601,1.0,0.0,0.0,0.0
63,0.8826678622940966,0.8826678622940966,0.0,264.2473351324032,880.3708159999865,1.0,0.0,0.0,0.0
64,0.5801033372907787,0.5801033372907787,0.0,265.2575819829519,888.2278366079897,1.0,0.0,0.0,0.0
65,0.6281983269491611,0.6281983269491611,0.0,268.6241457933069,900.1231338260404,1.0,0.0,0.0,0.0
66,0.7109794392543934,0.7109794392543934,0.0,273.66985091754884,915.551979442763,1.0,0.0,0.0,0.0
67,0.6480756210180473,0.6480756210180473,0.0,277.8559565127975,929.3438292814296,1.0,0.0,0.0,0.0
68,0.9049926166990596,0.9049926166990596,0.0,284.88600448725805,940.2028227648218,1.0,0.0,0.0,0.0
69,0.8140572632148063,0.8140572632148063,0.0,291.2947451695945,949.6930155959376,1.0,0.0,0.0,0.0
70,0.8549057462457341,0.8549057462457341,0.0,299.17505554866335,961.524334046612,1.0,0.0,0.0,0.0
71,0.9357216577244449,0.9357216577244449,0.0,310.8995449973285,977.7625516887049,1.0,0.0,0.0,0.0
72,0.8350563018213871,0.8350563018213871,0.0,323.2226117785209,993.6519645171306,1.0,0.0,0.0,0.0
73,0.8398576527700061,0.8398576527700061,0.0,329.9056026462261,1004.7599409239119,1.0,0.0,0.0,0.0
74,0.6440291177423454,0.6440291177423454,0.0,338.23592833232766,1014.4547688212754,1.0,0.0,0.0,0.0
75,0.7471676019047064,0.7471676019047064,0.0,349.37556751136276,1025.8389619388365,1.0,0.0,0.0,0.0
76,0.6354577066233222,0.6354577066233222,0.0,356.93279720663696,1032.7019705579664,1.0,0.0,0.0,0.0
77,0.5011295418933922,0.5011295418933922,0.0,365.12718125964074,1041.9973466534857,1.0,0.0,0.0,0.0
78,0.09835031541630004,0.09835031541630004,1.0,,,1.0,0.0,0.0,0.0
79,0.11810695167018616,0.11810695167018616,0.0,,,1.0,0.0,0.0,0.0
80,0.3233749871087274,0.3233749871087274,0.0,,,1.0,0.0,0.0,0.0
81,0.31854785521518114,0.31854785521518114,0.0,364.89220857015385,1038.6404547526204,1.0,0.0,0.0,0.0
82,0.31032661466237504,0.31032661466237504,0.0,358.17477494302995,1032.197676111754,1.0,0.0,0.0,0.0
83,0.498705817836283,0.498705817836283,0.0,349.8648471883332,1024.530656444653,1.0,0.0,0.0,0.0
84,0.47361330355739634,0.47361330355739634,0.0,337.36012576756656,1011.9775967714215,1.0,0.0,0.0,0.0
85,0.3385231552545021,0.3385231552545021,0.0,327.0898444950086,1001.4602240133138,1.0,0.0,0.0,0.0
86,0.2576859049487047,0.2576859049487047,0.0,316.21922441823006,989.300716119965,1.0,0.0,0.0,0.0
87,0.38540044359175135,0.38540044359175135,0.0,303.57541831247755,976.7765066155982,1.0,0.0,0.0,0.0
88,0.1801932390264934,0.1801932390264934,0.0,287.7810700595017,962.0976023208324,1.0,0.0,0.0,0.0
89,0.09444392094023246,0.09444392094023246,1.0,275.9575729521192,951.1822950176108,1.0,0.0,0.0,0.0
90,0.15085089214002254,0.15085089214002254,0.0,268.79473952926696,943.8179155444739,1.0,0.0,0.0,0.0
91,0.34070606364643646,0.34070606364643646,0.0,,,1.0,0.0,0.0,0.0
92,0.25267462977093447,0.25267462977093447,0.0,,,1.0,0.0,0.0,0.0
93,0.3328591903040757,0.3328591903040757,0.0,,,1.0,0.0,0.0,0.0
94,0.16679743952739975,0.16679743952739975,0.0,,,1.0,0.0,0.0,0.0
95,0.46871836941957096,0.46871836941957096,0.0,,,1.0,0.0,0.0,0.0
96,0.062429791717476285,0.062429791717476285,1.0,,,1.0,0.0,0.0,0.0
97,0.07687032957614716,0.07687032957614716,1.0,,,1.0,0.0,0.0,0.0
98,0.07541544510510505,0.07541544510510505,1.0,261.64805235192546,930.8596305925777,1.0,0.0,0.0,0.0
99,0.05640659407579436,0.05640659407579436,1.0,260.3182309632937,934.3052629765292,1.0,0.0,0.0,0.0
100,0.08996699991379971,0.08996699991379971,1.0,258.59148484955875,938.5052227714613,1.0,0.0,0.0,0.0
101,0.025796163398051714,0.025796163398051714,1.0,257.1888994780321,941.2286395881671,1.0,0.0,0.0,0.0
102,0.07326312185368393,0.07326312185368393,1.0,252.96230839645128,939.156761462877,1.0,0.0,0.0,0.0
103,0.1058722610424292,0.1058722610424292,0.0,244.52547190982256,929.0447380444799,1.0,0.0,0.0,0.0
104,0.11322408216422693,0.11322408216422693,0.0,234.6747128502332,917.2311459307132,1.0,0.0,0.0,0.0
105,0.12829981455667747,0.12829981455667747,0.0,219.5070572917672,905.403183592998,1.0,0.0,0.0,0.0
106,0.21777362448306348,0.21777362448306348,0.0,203.2882234103344,894.6712173697258,1.0,0.0,0.0,0.0
107,0.2717611187431853,0.2717611187431853,0.0,185.48336579124222,883.5643057461572,1.0,0.0,0.0,0.0
108,0.32234395423766216,0.32234395423766216,0.0,172.03118995822237,876.765181476622,1.0,0.0,0.0,0.0
109,0.24434453454665137,0.24434453454665137,0.0,161.14005549667368,874.3710583913627,1.0,0.0,0.0,0.0
110,0.18456671482854153,0.18456671482854153,0.0,151.742111118993,872.7177997301203,1.0,0.0,0.0,0.0
111,0.614902348149397,0.614902348149397,0.0,141.1082532326813,870.0583328972249,1.0,0.0,0.0,0.0
112,0.5265480245747791,0.5265480245747791,0.0,127.7967798278531,868.1626469812214,1.0,0.0,0.0,0.0
113,0.6901317447785869,0.6901317447785869,0.0,116.3299567544166,865.4693483426178,1.0,0.0,0.0,0.0
114,0.5816611575997832,0.5816611575997832,0.0,102.83710803015485,859.9540596382399,1.0,0.0,0.0,0.0
115,0.3574800515165881,0.3574800515165881,0.0,96.23822227432015,857.1699736211702,1.0,0.0,0.0,0.0
116,0.26066113353904957,0.26066113353904957,0.0,89.02676484067167,852.1314005276182,1.0,0.0,0.0,0.0
117,0.17309704042244548,0.17309704042244548,0.0,82.81026153555331,848.1133087965371,1.0,0.0,0.0,0.0
118,0.17266540470353478,0.17266540470353478,0.0,80.26369511448141,845.8865101970945,1.0,0.0,0.0,0.0
119,0.1940529046118304,0.1940529046118304,0.0,77.0051573749345,844.4703781223058,1.0,0.0,0.0,0.0
120,0.09124957535437755,0.09124957535437755,1.0,76.08592516793938,846.3005014089337,1.0,0.0,0.0,0.0
121,0.17078846746043416,0.17078846746043416,0.0,73.54233905786366,845.9288777306583,1.0,0.0,0.0,0.0
122,0.27325338554768874,0.27325338554768874,0.0,73.59111556131081,847.8746984238226,1.0,0.0,0.0,0.0
123,0.22952656797041796,0.22952656797041796,0.0,74.26083242277134,849.8142635281729,1.0,0.0,0.0,0.0
124,0.07835961926526881,0.07835961926526881,1.0,76.05348816189522,852.7685934573058,1.0,0.0,0.0,0.0
125,0.3977270629720141,0.3977270629720141,0.0,76.28833265304591,854.8189168372021,1.0,0.0,0.0,0.0
126,0.56352843356385,0.56352843356385,0.0,82.19797419457565,862.0626108066783,1.0,0.0,0.0,0.0
127,0.2384631333616657,0.2384631333616657,0.0,86.54102302736682,867.4325292746997,1.0,0.0,0.0,0.0
128,0.28945111730384915,0.28945111730384915,0.0,92.3846426310329,873.3340985561122,1.0,0.0,0.0,0.0
129,0.530125655327694,0.530125655327694,0.0,92.97330092304814,873.6251157739257,1.0,0.0,0.0,0.0
130,0.7024515814943418,0.7024515814943418,0.0,94.90402224695808,874.7700965591138,1.0,0.0,0.0,0.0
131,0.4603963359294321,0.4603963359294321,0.0,100.59144250277267,879.1647012594063,1.0,0.0,0.0,0.0
132,0.652289113901836,0.652289113901836,0.0,110.96236981136114,888.0733148518868,1.0,0.0,0.0,0.0
133,0.5044586016931236,0.5044586016931236,0.0,115.39149031848949,890.9130705335316,1.0,0.0,0.0,0.0
134,0.25390175249261615,0.25390175249261615,0.0,122.98878426525435,896.5440162987187,1.0,0.0,0.0,0.0
135,0.5908134997932453,0.5908134997932453,0.0,131.44495081314727,903.0591980930941,1.0,0.0,0.0,0.0
136,0.6365738578347403,0.6365738578347403,0.0,137.49957792646748,907.3326261693234,1.0,0.0,0.0,0.0
137,0.5884047726631305,0.5884047726631305,0.0,145.0228426959802,913.1839534528161,1.0,0.0,0.0,0.0
138,0.8032041070243479,0.8032041070243479,0.0,157.13002614061418,920.8152234188341,1.0,0.0,0.0,0.0
139,1.0950760638445536,1.0950760638445536,0.0,167.80109848293338,926.4159805276231,1.0,0.0,0.0,0.0
140,,,0.0,173.5339121252832,928.2546062306013,1.0,0.0,0.0,0.0
141,,,0.0,181.64950853993614,932.4910491199947,,,0.0,0.0
142,,,0.0,187.86955133146603,936.4157258974647,,,0.0,0.0
143,,,0.0,194.82686400125894,938.8478740516999,,,0.0,0.0
144,0.7520214240090838,0.7520214240090838,0.0,205.92447144250883,947.5999557198342,1.0,0.0,0.0,0.0
145,0.6036778335413995,0.6036778335413995,0.0,214.64968680855822,952.0650360771348,1.0,0.0,0.0,0.0
146,1.0680900529331092,1.0680900529331092,0.0,223.3123564754412,955.1284268309606,1.0,0.0,0.0,0.0
147,0.6531245880827822,0.6531245880827822,0.0,236.14380141821627,961.07040825438,1.0,0.0,0.0,0.0
148,0.7605423638559744,0.7605423638559744,0.0,241.07531948052522,962.2055696148211,1.0,0.0,0.0,0.0
149,0.4509990302110135,0.4509990302110135,0.0,247.12844852175087,962.4170381584204,1.0,0.0,0.0,0.0
150,0.5174431607929411,0.5174431607929411,0.0,255.97738588326916,966.9558194392589,1.0,0.0,0.0,0.0
151,0.46459751637269187,0.46459751637269187,0.0,262.7721218377664,967.6564756772491,1.0,0.0,0.0,0.0
152,0.3855738802000649,0.3855738802000649,0.0,265.8378957557648,964.9168069659225,1.0,0.0,0.0,0.0
153,0.4077652520913752,0.4077652520913752,0.0,270.4332007729794,965.7629810628002,1.0,0.0,0.0,0.0
154,0.17267111508687275,0.17267111508687275,0.0,270.9037864627727,965.977204230093,1.0,0.0,0.0,0.0
155,0.1942323477613244,0.1942323477613244,0.0,269.9673630869714,965.9646333614656,1.0,0.0,0.0,0.0
156,0.2912365254788711,0.2912365254788711,0.0,266.6356745857792,965.1412192467742,1.0,0.0,0.0,0.0
157,0.41791082605150487,0.41791082605150487,0.0,261.1141068416472,963.3759630630727,1.0,0.0,0.0,0.0
158,0.4201031687779457,0.4201031687779457,0.0,252.26586040082583,960.4733306880029,1.0,0.0,0.0,0.0
159,0.7678378235642417,0.7678378235642417,0.0,243.60104846580498,956.8855579636408,1.0,0.0,0.0,0.0
160,0.20350929622263408,0.20350929622263408,0.0,236.42987792641927,955.0485513005219,1.0,0.0,0.0,0.0
161,0.177719076731487,0.177719076731487,0.0,230.72341242173002,954.0969698184769,1.0,0.0,0.0,0.0
162,0.2597701762532588,0.2597701762532588,0.0,225.1206039956099,952.9003395619511,1.0,0.0,0.0,0.0
163,0.09506442857793553,0.09506442857793553,1.0,219.2194375769852,949.5192957941597,1.0,0.0,0.0,0.0
164,0.2484352047032747,0.2484352047032747,0.0,215.8151760298766,946.1219911337316,1.0,0.0,0.0,0.0
165,0.11487016766035484,0.11487016766035484,0.0,,,1.0,0.0,0.0,0.0
166,0.10408138283409214,0.10408138283409214,0.0,215.77312898153053,953.2461264561701,1.0,0.0,0.0,0.0
167,0.016665596358006712,0.016665596358006712,1.0,209.12709355543095,947.0936868918392,1.0,0.0,0.0,0.0
168,0.1004570398151895,0.1004570398151895,0.0,209.66795510916316,949.2682107451719,1.0,0.0,0.0,0.0
169,0.09173460860581073,0.09173460860581073,1.0,209.85673738279252,950.7239369892477,1.0,0.0,0.0,0.0
170,0.06970076665027977,0.06970076665027977,1.0,211.31879905543397,952.1771274035785,1.0,0.0,0.0,0.0
171,0.06195564386214191,0.06195564386214191,1.0,215.41281184882254,956.425863953968,1.0,0.0,0.0,0.0
172,0.05572381416465906,0.05572381416465906,1.0,220.47665798253763,960.4455716980337,1.0,0.0,0.0,0.0
173,0.0907779591759482,0.0907779591759482,1.0,227.2175139779025,967.4036778635385,1.0,0.0,0.0,0.0
174,0.07849889527473251,0.07849889527473251,1.0,235.98846740530462,975.4380495573815,1.0,0.0,0.0,0.0
175,0.006598466740229159,0.006598466740229159,1.0,241.57662421680146,980.0249777598049,1.0,0.0,0.0,0.0
176,0.08267332592009478,0.08267332592009478,1.0,245.10419392610638,982.32676911881,1.0,0.0,0.0,0.0
177,0.019437117046019876,0.019437117046019876,1.0,246.5788462102672,983.7173129635534,1.0,0.0,0.0,0.0
178,0.025519985773023567,0.025519985773023567,1.0,243.90335886111467,981.6156091205388,1.0,0.0,0.0,0.0
179,0.04648687967432473,0.04648687967432473,1.0,237.67573043689825,977.1777403227838,1.0,0.0,0.0,0.0
180,0.03004353765992158,0.03004353765992158,1.0,233.98153935129764,976.2074439501984,1.0,0.0,0.0,0.0
181,0.05224305768772481,0.05224305768772481,1.0,234.58621025849513,982.2501352802722,1.0,0.0,0.0,0.0
182,0.11008901237651916,0.11008901237651916,0.0,238.76889586399818,992.3857942601703,1.0,0.0,0.0,0.0
183,0.07514266925630292,0.07514266925630292,1.0,245.86726786610498,1001.7680127384001,1.0,0.0,0.0,0.0
184,0.0950682126984765,0.0950682126984765,1.0,255.23950939724702,1011.698072489348,1.0,0.0,0.0,0.0
185,0.009218268106573231,0.009218268106573231,1.0,263.34783204773936,1021.4766212806448,1.0,0.0,0.0,0.0
186,0.13619926339918773,0.13619926339918773,0.0,268.7252404265662,1028.012194291889,1.0,0.0,0.0,0.0
187,0.084705392168368,0.084705392168368,1.0,275.76517666120606,1036.2392317335064,1.0,0.0,0.0,0.0
188,0.2623426888821818,0.2623426888821818,0.0,280.3225099734514,1040.228544205414,1.0,0.0,0.0,0.0
189,0.0978717828155125,0.0978717828155125,1.0,287.00903048665936,1047.287590188974,1.0,0.0,0.0,0.0
190,0.010852317642657433,0.010852317642657433,1.0,289.7228612558331,1050.854573109298,1.0,0.0,0.0,0.0
191,0.1516787236944233,0.1516787236944233,0.0,287.08873930803225,1047.4761289331257,1.0,0.0,0.0,0.0
192,0.09941057628743243,0.09941057628743243,1.0,,,1.0,0.0,0.0,0.0
193,0.05142279923022574,0.05142279923022574,1.0,,,1.0,0.0,0.0,0.0
194,0.02256232436991005,0.02256232436991005,1.0,298.97580256353586,1056.9581103757046,1.0,0.0,0.0,0.0
195,0.05181181944508246,0.05181181944508246,1.0,,,1.0,0.0,0.0,0.0
196,0.16669874374479818,0.16669874374479818,0.0,,,1.0,0.0,0.0,0.0
197,0.06160461602807118,0.06160461602807118,1.0,,,1.0,0.0,0.0,0.0
198,0.14024792954090468,0.14024792954090468,0.0,,,1.0,0.0,0.0,0.0
199,0.04257676575504059,0.04257676575504059,1.0,283.4990469630741,1026.1916709039792,1.0,0.0,0.0,0.0
200,0.04930992222184588,0.04930992222184588,1.0,281.33384556551,1022.5070715448542,1.0,0.0,0.0,0.0
201,0.05228223549045843,0.05228223549045843,1.0,279.3478511560419,1019.702591777134,1.0,0.0,0.0,0.0
202,0.010085832588187339,0.010085832588187339,1.0,279.2607451553483,1018.1246556212022,1.0,0.0,0.0,0.0
203,0.034250314830238465,0.034250314830238465,1.0,280.0413799476607,1019.2140175814832,1.0,0.0,0.0,0.0
204,0.04789161605171709,0.04789161605171709,1.0,281.87437828253377,1020.6019280693993,1.0,0.0,0.0,0.0
205,0.03689238338090669,0.03689238338090669,1.0,281.5170617612393,1019.0030415166879,1.0,0.0,0.0,0.0
206,0.033363895161343256,0.033363895161343256,1.0,280.4133345334912,1017.1453959631912,1.0,0.0,0.0,0.0
207,0.024091407723683612,0.024091407723683612,1.0,278.7666363748059,1014.2417632859582,1.0,0.0,0.0,0.0
208,0.006934856632809595,0.006934856632809595,1.0,282.06624082644674,1014.7279130067583,1.0,0.0,0.0,0.0
209,0.04808545620293577,0.04808545620293577,1.0,284.5785508611068,1015.6256694050655,1.0,0.0,0.0,0.0
210,0.06911339983389617,0.06911339983389617,1.0,283.5605139623727,1013.3449146209607,1.0,0.0,0.0,0.0
211,0.09290918880623593,0.09290918880623593,1.0,279.70728750265255,1009.6907678252912,1.0,0.0,0.0,0.0
212,0.12465453368643885,0.12465453368643885,0.0,271.61819956135145,1000.814399808947,1.0,0.0,0.0,0.0
213,0.22210502258811363,0.22210502258811363,0.0,262.51863256344564,990.1877702622428,1.0,0.0,0.0,0.0
214,0.044142778059341456,0.044142778059341456,1.0,255.531211464479,980.6920075486354,1.0,0.0,0.0,0.0
215,0.06407565057570168,0.06407565057570168,1.0,247.37712791192203,968.032157583542,1.0,0.0,0.0,0.0
216,0.01723903475615777,0.01723903475615777,1.0,240.3533143887933,958.4975293788507,1.0,0.0,0.0,0.0
217,0.038220742387519956,0.038220742387519956,1.0,227.69470473819007,944.071958543912,1.0,0.0,0.0,0.0
218,0.03673707356288798,0.03673707356288798,1.0,205.4246336807098,919.0222634666709,1.0,0.0,0.0,0.0
219,,,0.0,190.10191741496874,902.2434882383782,1.0,0.0,0.0,0.0
220,,,0.0,180.93859482449255,889.8088156630524,,,0.0,0.0
221,,,0.0,175.4285781898434,883.5695220459046,,,0.0,0.0
222,,,0.0,169.37491729209358,875.9689236871867,,,0.0,0.0
223,,,0.0,158.7140281059599,866.7206135565663,1.0,0.0,0.0,0.0
224,,,0.0,150.64954557599162,857.9849082568691,,,0.0,0.0
225,,,0.0,141.97314340769196,849.2172536613289,,,0.0,0.0
226,,,0.0,131.6073398434998,840.2967131079682,,,0.0,0.0
227,0.02070203905940253,0.02070203905940253,1.0,124.33560362164908,833.941893542695,1.0,0.0,0.0,0.0
228,0.037477841341487204,0.037477841341487204,1.0,119.46326413809926,827.0024334037037,1.0,0.0,0.0,0.0
229,0.07255245459859407,0.07255245459859407,1.0,113.18711214184067,821.5264242628476,1.0,0.0,0.0,0.0
230,0.017886978032079486,0.017886978032079486,1.0,106.26539522162865,812.1321829521253,1.0,0.0,0.0,0.0
231,0.05723268098978797,0.05723268098978797,1.0,102.70816108660838,806.1413866767498,1.0,0.0,0.0,0.0
232,0.03419302746639339,0.03419302746639339,1.0,97.86101674906946,799.3975489259113,1.0,0.0,0.0,0.0
233,0.18011184674358158,0.18011184674358158,0.0,92.91451700123946,793.1731207322815,1.0,0.0,0.0,0.0
234,0.20357489095729242,0.20357489095729242,0.0,94.51740020165836,787.6216961688567,1.0,0.0,0.0,0.0
235,0.1017223914680899,0.1017223914680899,0.0,99.43360088234469,779.8453481335875,1.0,0.0,0.0,0.0
236,0.24776001849028353,0.24776001849028353,0.0,105.65017100577505,773.6258186478117,1.0,0.0,0.0,0.0
237,0.3647325339544026,0.3647325339544026,0.0,110.61857456809597,768.4712026768874,1.0,0.0,0.0,0.0
238,0.14287029078821523,0.14287029078821523,0.0,116.8971789233881,761.2626040049132,1.0,0.0,0.0,0.0
239,0.7241080003301197,0.7241080003301197,0.0,124.41374620837574,757.2175070411444,1.0,0.0,0.0,0.0
240,0.5018525441053424,0.5018525441053424,0.0,132.30770708799332,756.4911947045717,1.0,0.0,0.0,0.0
241,0.5973464557599698,0.5973464557599698,0.0,142.63583635362573,753.2439758450005,1.0,0.0,0.0,0.0
242,0.4604656535799341,0.4604656535799341,0.0,153.80820367055202,751.0934769209665,1.0,0.0,0.0,0.0
243,0.73833162642953,0.73833162642953,0.0,163.89398761552062,748.777504291806,1.0,0.0,0.0,0.0
244,0.39942411995394966,0.39942411995394966,0.0,175.2847782281472,745.3525489019615,1.0,0.0,0.0,0.0
245,0.6026753609846471,0.6026753609846471,0.0,186.11668968273466,740.8084749624495,1.0,0.0,0.0,0.0
246,0.33413367332398186,0.33413367332398186,0.0,195.65022877636102,738.7237734689049,1.0,0.0,0.0,0.0
247,1.1749169609349253,1.1749169609349253,0.0,202.3140572894884,736.8590718698707,1.0,0.0,0.0,0.0
248,0.6596699243010838,0.6596699243010838,0.0,224.0864146097224,728.7438618708006,1.0,0.0,0.0,0.0
249,0.7352425911821057,0.7352425911821057,0.0,235.01642578980233,727.2751624473161,1.0,0.0,0.0,0.0
250,,,0.0,247.27010521047214,726.4704653073239,1.0,0.0,0.0,0.0
251,,,0.0,259.9374672606617,729.8683677625415,,,0.0,0.0
252,,,0.0,271.95420309328824,727.7302077496477,1.0,0.0,0.0,0.0
253,,,0.0,285.19496210373023,723.6582292365027,,,0.0,0.0
254,,,0.0,294.7936131298021,726.0199800438143,1.0,0.0,0.0,0.0
255,,,0.0,302.7463172374958,725.8453021865506,,,0.0,0.0
256,,,0.0,308.93070604826784,725.4015180454633,,,0.0,0.0
257,0.37558174432358016,0.37558174432358016,0.0,315.11994330787195,720.2450627435409,1.0,0.0,0.0,0.0
258,0.5640054532483173,0.5640054532483173,0.0,319.2300309124522,713.5061620810376,1.0,0.0,0.0,0.0
259,0.7586553373074114,0.7586553373074114,0.0,326.99985437391115,706.5038199854488,1.0,0.0,0.0,0.0
260,0.6145604348861573,0.6145604348861573,0.0,335.81834700274794,703.703776781567,1.0,0.0,0.0,0.0
261,0.774397129451946,0.774397129451946,0.0,342.35136364572423,700.3218370403224,1.0,0.0,0.0,0.0
262,0.6043039613787595,0.6043039613787595,0.0,348.5082539286398,701.1957405799706,1.0,0.0,0.0,0.0
263,0.4916556979583239,0.4916556979583239,0.0,358.2502231227341,698.7795697959506,1.0,0.0,0.0,0.0
264,0.4755418220846784,0.4755418220846784,0.0,368.07064979652586,692.0568444950799,1.0,0.0,0.0,0.0
