,distance_travelled_center,speed_in_cm/s,distance_nose_leftdish,distance_nose_rightdish,is_left_cagehalf,is_right_cagehalf,is_investigating_leftdish,is_investigating_rightdish
29827,0.8117162780874769,0.8117162780874769,254.10816627115096,916.5264241664564,1.0,0.0,0.0,0.0
29828,1.8690127400985383,1.8690127400985383,257.8571820169021,919.3219004750946,1.0,0.0,0.0,0.0
29829,3.3088851933629737,3.3088851933629737,261.36395403214215,922.9326885376678,1.0,0.0,0.0,0.0
29830,2.595431703009616,2.595431703009616,264.9251297540304,926.6383062868227,1.0,0.0,0.0,0.0
29831,0.9728135349303066,0.9728135349303066,267.9535541066218,929.5602682996521,1.0,0.0,0.0,0.0
29832,1.4486822908565948,1.4486822908565948,270.4207389853707,932.0166000753942,1.0,0.0,0.0,0.0
29833,1.5079459359984875,1.5079459359984875,270.84445630811587,933.3977593519949,1.0,0.0,0.0,0.0
29834,0.19525683049387343,0.19525683049387343,267.9480706192948,932.3112163658433,1.0,0.0,0.0,0.0
29835,6.612162607742335,6.612162607742335,266.9669435613752,933.3899324795303,1.0,0.0,0.0,0.0
29836,3.3064368397388213,3.3064368397388213,265.43770137903687,934.5792730319881,1.0,0.0,0.0,0.0
29837,1.2441769360050092,1.2441769360050092,263.7042988348109,933.5789378464577,1.0,0.0,0.0,0.0
29838,3.2439150030183,3.2439150030183,263.1633513484755,932.4932746381417,1.0,0.0,0.0,0.0
29839,0.9897485168651706,0.9897485168651706,264.63393404466933,934.0393361263666,1.0,0.0,0.0,0.0
29840,1.7162715302026017,1.7162715302026017,262.7747981573758,933.5577354140474,1.0,0.0,0.0,0.0
29841,1.6035470219045103,1.6035470219045103,261.62219783544293,931.4668090543659,1.0,0.0,0.0,0.0
29842,1.0008536753532502,1.0008536753532502,263.3697050294717,933.353615234755,1.0,0.0,0.0,0.0
29843,2.917582750209463,2.917582750209463,264.4086372856563,934.030367392306,1.0,0.0,0.0,0.0
29844,1.7158389105211609,1.7158389105211609,261.4750230846747,930.6994777673883,1.0,0.0,0.0,0.0
29845,0.4003699130991839,0.4003699130991839,262.0119812502703,931.1458269907868,1.0,0.0,0.0,0.0
29846,0.9616053701649555,0.9616053701649555,263.62933627760515,932.5452586000364,1.0,0.0,0.0,0.0
29847,2.153871816774247,2.153871816774247,263.8650643809577,931.9758636338695,1.0,0.0,0.0,0.0
29848,0.722590063328885,0.722590063328885,264.8207865936295,931.6836345521285,1.0,0.0,0.0,0.0
29849,1.5239880171697398,1.5239880171697398,265.53177933019646,931.7003913445968,1.0,0.0,0.0,0.0
29850,1.218767814095557,1.218767814095557,266.3384071802256,933.2352890332044,1.0,0.0,0.0,0.0
29851,0.8620565244293225,0.8620565244293225,266.4465988396363,933.8110661803083,1.0,0.0,0.0,0.0
29852,1.7545056863110138,1.7545056863110138,264.2169102823252,932.1276081733597,1.0,0.0,0.0,0.0
29853,1.2816784160845747,1.2816784160845747,265.49644651436114,933.0139503605019,1.0,0.0,0.0,0.0
29854,0.9666832904919328,0.9666832904919328,267.27563446418765,934.5415299295732,1.0,0.0,0.0,0.0
29855,2.170989677870617,2.170989677870617,267.10205990828047,934.1797204148033,1.0,0.0,0.0,0.0
29856,1.433009215089063,1.433009215089063,263.08788984380703,929.886867226446,1.0,0.0,0.0,0.0
29857,1.571609032124252,1.571609032124252,263.3801966472977,929.6871443856785,1.0,0.0,0.0,0.0
29858,0.3263305857044808,0.3263305857044808,264.296360837374,931.0851547695993,1.0,0.0,0.0,0.0
29859,0.5495047123170304,0.5495047123170304,265.6641075006704,933.1975901662333,1.0,0.0,0.0,0.0
29860,0.5061554235572147,0.5061554235572147,267.57590510419277,934.2643653414174,1.0,0.0,0.0,0.0
29861,1.9117955246792928,1.9117955246792928,265.42605324355395,932.9829838088633,1.0,0.0,0.0,0.0
29862,1.5089813051020242,1.5089813051020242,264.46983870418325,933.9495069175138,1.0,0.0,0.0,0.0
29863,5.420522268777557,5.420522268777557,263.086186229196,933.7604551805273,1.0,0.0,0.0,0.0
29864,0.5373776893038714,0.5373776893038714,261.8487880384714,935.0483698236168,1.0,0.0,0.0,0.0
29865,1.106111453209759,1.106111453209759,260.798045592129,934.8017251684532,1.0,0.0,0.0,0.0
29866,0.5962978337837612,0.5962978337837612,258.75562624818866,934.0884766138547,1.0,0.0,0.0,0.0
29867,2.46585025361496,2.46585025361496,259.1461888818386,935.1740441099687,1.0,0.0,0.0,0.0
29868,0.24385349794616548,0.24385349794616548,258.16032846050945,935.693553055708,1.0,0.0,0.0,0.0
29869,0.9462264888200682,0.9462264888200682,258.8662936879193,938.1969063406079,1.0,0.0,0.0,0.0
29870,3.034381715447973,3.034381715447973,259.07310099557117,939.8423078578502,1.0,0.0,0.0,0.0
