,distance_nose_leftdish,distance_nose_rightdish,is_investigating_leftdish,is_investigating_rightdish,petridish_investigation_radius[cm]
0,,,0.0,0.0,2.2
1,,,0.0,0.0,2.2
2,,,0.0,0.0,2.2
3,,,0.0,0.0,2.2
4,,,0.0,0.0,2.2
5,,,0.0,0.0,2.2
6,,,0.0,0.0,2.2
7,,,0.0,0.0,2.2
8,,,0.0,0.0,2.2
9,,,0.0,0.0,2.2
10,,,0.0,0.0,2.2
11,,,0.0,0.0,2.2
12,353.1537919749357,695.2574912599865,0.0,0.0,2.2
13,355.5252609918535,677.6874919311263,0.0,0.0,2.2
14,350.1110484447658,665.1212831481039,0.0,0.0,2.2
15,344.1121936707424,652.9875732007077,0.0,0.0,2.2
16,332.54506272365944,641.0422417084728,0.0,0.0,2.2
17,327.30588410621203,636.5423084328559,0.0,0.0,2.2
18,312.23513458428175,630.0339221029494,0.0,0.0,2.2
19,305.8838259835365,624.9541079205533,0.0,0.0,2.2
20,301.13281733438896,618.2324152613536,0.0,0.0,2.2
21,286.2253977354677,601.627289873179,0.0,0.0,2.2
22,275.1760975841846,579.2959008599075,0.0,0.0,2.2
23,273.7213714386827,556.0863923645927,0.0,0.0,2.2
24,268.4523327386315,531.4419347019514,0.0,0.0,2.2
25,283.0966412155219,502.4301497796953,0.0,0.0,2.2
26,295.08997771872725,464.9492200978691,0.0,0.0,2.2
27,316.0940108379793,433.53356088618966,0.0,0.0,2.2
28,328.4556844136676,413.7410545446563,0.0,0.0,2.2
29,339.82764643895524,401.1535241978442,0.0,0.0,2.2
30,346.5074675178148,392.8775814007215,0.0,0.0,2.2
31,335.2207108743365,392.40293608153155,0.0,0.0,2.2
32,308.9650556678571,395.3471691921824,0.0,0.0,2.2
33,302.90799475218483,393.24016282184294,0.0,0.0,2.2
34,301.14781482907995,391.8787353120192,0.0,0.0,2.2
35,291.99408416897535,393.959822413101,0.0,0.0,2.2
36,274.5010694334646,405.39934926143127,0.0,0.0,2.2
37,243.81263475875343,423.87265059392485,0.0,0.0,2.2
38,229.81649586681462,430.6624777775973,0.0,0.0,2.2
39,215.56468513040514,441.89382484063015,0.0,0.0,2.2
40,212.75608563355314,444.86807297771185,0.0,0.0,2.2
41,216.63168484953093,442.06436677485675,0.0,0.0,2.2
42,229.69261668378186,430.5201189535315,0.0,0.0,2.2
43,230.4752350116006,432.62807088199366,0.0,0.0,2.2
44,236.91505922254075,431.7761113570517,0.0,0.0,2.2
45,243.97528940468752,431.4995146192565,0.0,0.0,2.2
46,248.66264769785718,434.79174040515534,0.0,0.0,2.2
47,247.97236780326196,442.3279458304744,0.0,0.0,2.2
48,250.0970793949868,449.44048250212813,0.0,0.0,2.2
49,250.07292467715743,452.6073010274793,0.0,0.0,2.2
50,249.15062633524076,456.9249302603737,0.0,0.0,2.2
51,244.5338740443929,466.8973797715292,0.0,0.0,2.2
52,232.27701204736192,487.1362981443714,0.0,0.0,2.2
53,228.70565074410456,503.1083834891732,0.0,0.0,2.2
54,225.50827143732448,511.7584774839444,0.0,0.0,2.2
55,224.7602433604382,521.9009673767237,0.0,0.0,2.2
56,227.28145447251507,528.6391298988513,0.0,0.0,2.2
57,236.73654689594323,527.5824589422758,0.0,0.0,2.2
58,241.88230944295333,527.8349461846626,0.0,0.0,2.2
59,246.84703132873497,531.728899775081,0.0,0.0,2.2
60,259.66823248355234,538.7665468127682,0.0,0.0,2.2
61,272.3985000939831,541.2391458991647,0.0,0.0,2.2
62,283.25873711427965,544.9473293775977,0.0,0.0,2.2
63,290.4435686325228,556.9974178815975,0.0,0.0,2.2
64,285.91942531748356,566.7067803397254,0.0,0.0,2.2
65,284.1971967438555,582.9394617457984,0.0,0.0,2.2
66,288.47489578295045,599.015831527274,0.0,0.0,2.2
67,293.1007216101602,603.0390898632858,0.0,0.0,2.2
68,293.6828399695425,611.8438278461635,0.0,0.0,2.2
69,292.97565231828816,619.2821112393535,0.0,0.0,2.2
70,283.09011831135007,630.0117972369994,0.0,0.0,2.2
71,279.88392840733485,644.7882313485151,0.0,0.0,2.2
72,277.09191284173664,655.0160461422165,0.0,0.0,2.2
73,275.70777764079463,658.4792789923828,0.0,0.0,2.2
74,271.34818629604024,665.3060542842447,0.0,0.0,2.2
75,271.1451203267091,669.8427462927622,0.0,0.0,2.2
76,273.4141208119108,683.3921226095939,0.0,0.0,2.2
77,278.51424028173597,702.583980358902,0.0,0.0,2.2
