,distance_nose_leftdish,distance_nose_rightdish,is_investigating_leftdish,is_investigating_rightdish,petridish_investigation_radius[cm]
0,59.790352611568515,707.9195746100132,1.0,0.0,2.2
1,53.166962868912734,712.9322662360646,1.0,0.0,2.2
2,48.69936126018947,715.7086378268207,1.0,0.0,2.2
3,47.13461146916103,715.6449846751599,1.0,0.0,2.2
4,48.43985988025025,713.9883544413003,1.0,0.0,2.2
5,48.8039285569637,713.3018215619487,1.0,0.0,2.2
6,47.638869130693244,714.6419816605207,1.0,0.0,2.2
7,47.67162165047771,715.374468757263,1.0,0.0,2.2
8,47.77615207327158,716.0038676242199,1.0,0.0,2.2
9,45.17518557857972,717.43569660193,1.0,0.0,2.2
10,42.32876322777507,719.8931963035884,1.0,0.0,2.2
11,40.25142525287865,721.8912976140848,1.0,0.0,2.2
12,38.9009557919866,723.244419316161,1.0,0.0,2.2
13,39.264406966524945,722.8419946195377,1.0,0.0,2.2
14,37.04121343603601,725.6720344732613,1.0,0.0,2.2
15,34.51687767586442,728.9108021160505,1.0,0.0,2.2
16,33.67802641748106,729.7540400976908,1.0,0.0,2.2
17,33.88461125155241,730.1506566793688,1.0,0.0,2.2
18,34.13061371034066,730.3860424231046,1.0,0.0,2.2
19,33.393992720976094,731.2630855061194,1.0,0.0,2.2
20,33.67198262457453,731.1376270861864,1.0,0.0,2.2
21,36.919913508415235,727.9238648882347,1.0,0.0,2.2
22,40.455343491962005,722.7997995150789,1.0,0.0,2.2
23,45.22908791064143,717.5660943893143,1.0,0.0,2.2
24,58.9299441148609,706.9225294826502,1.0,0.0,2.2
25,67.60283529740904,699.5096653928979,1.0,0.0,2.2
26,77.09150634001597,694.3971713146868,0.0,0.0,2.2
27,96.82282495605465,685.3281059549588,0.0,0.0,2.2
28,126.15151998546538,667.2387015016277,0.0,0.0,2.2
29,148.89795211105616,650.3030555488231,0.0,0.0,2.2
30,171.2973425341723,634.4448963489929,0.0,0.0,2.2
31,195.76090498973676,611.9865935461215,0.0,0.0,2.2
32,219.51503122551514,580.5052159111642,0.0,0.0,2.2
33,240.11085442038825,550.2335622987598,0.0,0.0,2.2
34,256.23071167205444,525.5430012038751,0.0,0.0,2.2
35,272.3094887110659,505.29855870593076,0.0,0.0,2.2
36,289.57781470341115,486.2527052168044,0.0,0.0,2.2
37,311.156650245477,460.9645062899968,0.0,0.0,2.2
38,322.7036464369073,446.56200551402895,0.0,0.0,2.2
39,339.4634203383588,427.15871840229386,0.0,0.0,2.2
40,350.6918705750075,414.4511181248408,0.0,0.0,2.2
41,352.24269613161414,411.27646587493024,0.0,0.0,2.2
42,353.84393770754184,408.5814123987911,0.0,0.0,2.2
43,347.1326183679732,415.09468755686703,0.0,0.0,2.2
44,344.15634052997217,420.0352323435922,0.0,0.0,2.2
45,345.85051214418877,421.7826765196713,0.0,0.0,2.2
46,350.8904507142449,420.46599734213146,0.0,0.0,2.2
47,350.4209395289112,425.5934946424124,0.0,0.0,2.2
48,358.5930028254905,422.74081488889107,0.0,0.0,2.2
49,362.29441898678465,427.9818906585926,0.0,0.0,2.2
50,373.16364154458626,427.75197899577574,0.0,0.0,2.2
51,379.54084646714665,432.5488999616224,0.0,0.0,2.2
52,387.51171746567894,438.50422121158726,0.0,0.0,2.2
53,399.6573886998488,442.43845440555623,0.0,0.0,2.2
54,407.9222419221515,446.410846052074,0.0,0.0,2.2
55,418.44223582667485,452.1553071103533,0.0,0.0,2.2
56,432.9689076515088,458.05150247330636,0.0,0.0,2.2
57,436.87550917122263,461.82364275282384,0.0,0.0,2.2
58,442.40440016291694,463.28722168713483,0.0,0.0,2.2
59,455.16533151064283,465.3614961824021,0.0,0.0,2.2
60,461.46466846449516,456.47193136240753,0.0,0.0,2.2
61,475.75350903341035,442.2238893531407,0.0,0.0,2.2
62,499.5466696026735,427.48192606094796,0.0,0.0,2.2
63,517.7911792261566,411.66794187964473,0.0,0.0,2.2
64,536.5949751513618,402.45805358864243,0.0,0.0,2.2
65,549.768738187305,400.30545177751486,0.0,0.0,2.2
66,560.023026369169,397.26660646010254,0.0,0.0,2.2
67,576.7356749098052,396.85830477803296,0.0,0.0,2.2
68,591.4988541136239,393.1459884388862,0.0,0.0,2.2
69,600.9537363306368,392.31505771003,0.0,0.0,2.2
70,607.2165585514425,389.6124368371167,0.0,0.0,2.2
71,607.520782067481,388.74371590417763,0.0,0.0,2.2
72,608.6451830465774,387.6914494762572,0.0,0.0,2.2
73,606.0512405315709,382.67435256706597,0.0,0.0,2.2
74,606.3309348979128,373.93432060300745,0.0,0.0,2.2
75,606.7129057478251,361.21411172611835,0.0,0.0,2.2
76,599.399508449307,352.82556189736624,0.0,0.0,2.2
77,591.4892836316399,355.63822447594964,0.0,0.0,2.2
78,580.2887949686234,367.4995404957119,0.0,0.0,2.2
79,574.9529419034606,383.2877632073598,0.0,0.0,2.2
80,,,0.0,0.0,2.2
81,,,0.0,0.0,2.2
82,,,0.0,0.0,2.2
83,,,0.0,0.0,2.2
84,,,0.0,0.0,2.2
85,,,0.0,0.0,2.2
86,,,0.0,0.0,2.2
87,,,0.0,0.0,2.2
88,589.890799403633,398.03177038946563,0.0,0.0,2.2
89,596.139338560146,360.58223842292523,0.0,0.0,2.2
90,596.8180989340318,333.6294528484531,0.0,0.0,2.2
91,590.0652574909531,318.07008889701353,0.0,0.0,2.2
92,585.0601538109009,308.4761268134661,0.0,0.0,2.2
93,586.6898096674611,283.0835808097131,0.0,0.0,2.2
94,589.5277328649839,262.2342622593706,0.0,0.0,2.2
95,598.6056867714793,240.98725169673003,0.0,0.0,2.2
96,611.9569544333624,217.10057493284214,0.0,0.0,2.2
97,629.4696549308359,198.03252170669938,0.0,0.0,2.2
98,641.8457255274383,186.02898483605045,0.0,0.0,2.2
99,646.8213684492029,161.4846877911035,0.0,0.0,2.2
100,,,0.0,0.0,2.2
101,,,0.0,0.0,2.2
102,695.7742258740677,99.47020072018418,0.0,0.0,2.2
103,701.7537719337222,90.24930256897042,0.0,0.0,2.2
104,703.6399860396385,76.22507856763532,0.0,1.0,2.2
105,706.0918257821581,68.99418269950517,0.0,1.0,2.2
106,714.7929991428223,56.449682662935246,0.0,1.0,2.2
107,719.5417573889804,50.4023604595494,0.0,1.0,2.2
108,723.2159024951783,44.77850146890622,0.0,1.0,2.2
109,729.0993121880375,37.64004187134211,0.0,1.0,2.2
