,distance_nose_leftdish,distance_nose_rightdish,is_investigating_leftdish,is_investigating_rightdish,petridish_investigation_radius[cm]
0,199.13649815736093,606.1600944632099,0.0,0.0,2.2
1,195.9589703477146,608.6668622703517,0.0,0.0,2.2
2,191.77811351205554,612.1233256531946,0.0,0.0,2.2
3,186.91325195269292,616.9771477053237,0.0,0.0,2.2
4,172.01391147188562,632.5225034658843,0.0,0.0,2.2
5,160.20175781250745,645.0705935242925,0.0,0.0,2.2
6,147.80295706342463,659.2021698901118,0.0,0.0,2.2
7,134.4682585220012,672.8929623182499,0.0,0.0,2.2
8,121.48793034035073,687.0035916493704,0.0,0.0,2.2
9,107.54995597695498,700.3212152314231,0.0,0.0,2.2
10,93.99349165199466,710.7782614672373,0.0,0.0,2.2
11,86.15334474135152,718.4206258791531,0.0,0.0,2.2
12,81.05994711529195,722.6545823343212,0.0,0.0,2.2
13,80.65852787565706,722.5636637121924,0.0,0.0,2.2
14,86.78442057782675,716.2559906537683,0.0,0.0,2.2
15,86.530992200874,716.610567405708,0.0,0.0,2.2
16,87.40604577319392,715.7768534648038,0.0,0.0,2.2
17,92.12233995415933,711.6229493427675,0.0,0.0,2.2
18,90.3647157717796,713.356233117756,0.0,0.0,2.2
19,94.00922487568329,709.9582684908944,0.0,0.0,2.2
20,99.65375936842199,704.3416707049765,0.0,0.0,2.2
21,102.8971312179814,700.8619933119792,0.0,0.0,2.2
22,108.57182126898809,695.5599563519442,0.0,0.0,2.2
23,105.54002051697309,699.8656462086002,0.0,0.0,2.2
24,106.87472933970584,700.6916547946383,0.0,0.0,2.2
25,106.6566826856724,702.5899093808737,0.0,0.0,2.2
26,105.6191444793594,707.6667788514164,0.0,0.0,2.2
27,105.48391121810887,712.6540398736602,0.0,0.0,2.2
28,115.86692173380901,710.0769566565816,0.0,0.0,2.2
29,121.42927899502399,710.2727607553604,0.0,0.0,2.2
30,117.30725443889936,719.709844239524,0.0,0.0,2.2
31,120.00156272849144,727.1642250391566,0.0,0.0,2.2
32,116.30694032054333,735.8548861350107,0.0,0.0,2.2
