,distance_nose_leftdish,distance_nose_rightdish,is_investigating_leftdish,is_investigating_rightdish,petridish_investigation_radius[cm]
0,855.6061283251319,261.1095921428443,0.0,0.0,2.2
1,841.3635135433251,264.8283547106168,0.0,0.0,2.2
2,818.5356335189066,252.44445973171753,0.0,0.0,2.2
3,786.916380463827,231.28293931909403,0.0,0.0,2.2
4,766.2275510310161,228.34693016498048,0.0,0.0,2.2
5,751.9930721682315,231.1776324791838,0.0,0.0,2.2
6,738.6459239329314,229.20880561160317,0.0,0.0,2.2
7,732.794158577617,226.76263514162045,0.0,0.0,2.2
8,738.3565391560841,213.92657075028572,0.0,0.0,2.2
9,737.6421821900298,198.20007582188427,0.0,0.0,2.2
10,734.5630058886723,182.08466623015485,0.0,0.0,2.2
11,736.6938086943148,161.38335785476093,0.0,0.0,2.2
12,737.7999352054292,149.46573609104504,0.0,0.0,2.2
13,735.9118270443327,141.25254855583825,0.0,0.0,2.2
14,729.5275638950861,130.4313881123864,0.0,0.0,2.2
15,725.6001472919767,118.73542285819316,0.0,0.0,2.2
16,720.488693802791,109.89411278268958,0.0,0.0,2.2
17,716.8832124355589,98.16987940808961,0.0,0.0,2.2
18,715.0482695253777,93.86446953149171,0.0,0.0,2.2
19,719.6527641085676,88.61606843824516,0.0,0.0,2.2
20,724.8023415546209,81.10524117395097,0.0,0.0,2.2
21,737.1748857301279,74.59699333798457,0.0,1.0,2.2
22,747.1720770604165,71.15098657457669,0.0,1.0,2.2
23,751.7622847251467,64.09219203387156,0.0,1.0,2.2
24,755.7813381635306,57.55254017904613,0.0,1.0,2.2
25,757.641653350643,54.87044280323193,0.0,1.0,2.2
26,758.473312027746,48.80093357936768,0.0,1.0,2.2
27,759.1170778912615,46.19718469768215,0.0,1.0,2.2
28,763.4755484391161,49.79887556459868,0.0,1.0,2.2
29,768.1703735304169,52.262399836250125,0.0,1.0,2.2
30,762.2620071156401,44.03639748620045,0.0,1.0,2.2
31,759.8996556772726,37.42533325928142,0.0,1.0,2.2
32,,,0.0,0.0,2.2
33,,,0.0,0.0,2.2
34,,,0.0,0.0,2.2
35,,,0.0,0.0,2.2
36,,,0.0,0.0,2.2
37,761.1895827067424,24.259456583107266,0.0,1.0,2.2
38,761.9632303985161,24.909550738336872,0.0,1.0,2.2
39,762.1381235275094,25.063553993749075,0.0,1.0,2.2
40,762.9180573461225,25.917190327988877,0.0,1.0,2.2
41,762.9700429970096,26.496124057226606,0.0,1.0,2.2
42,762.9189903609679,26.576615102008187,0.0,1.0,2.2
43,761.2513153383703,24.28022762979015,0.0,1.0,2.2
44,,,0.0,0.0,2.2
45,772.8913884496817,38.524057791442246,0.0,1.0,2.2
46,777.0943027066897,41.85299025053681,0.0,1.0,2.2
47,,,0.0,0.0,2.2
48,,,0.0,0.0,2.2
49,,,0.0,0.0,2.2
50,775.2969943178563,38.22245774117657,0.0,1.0,2.2
51,,,0.0,0.0,2.2
52,783.8357587783938,46.82568512891313,0.0,1.0,2.2
53,786.3765630587131,49.33388576911518,0.0,1.0,2.2
54,786.3296776618187,49.256972162065175,0.0,1.0,2.2
55,,,0.0,0.0,2.2
56,,,0.0,0.0,2.2
57,788.1645642647911,51.85544214079151,0.0,1.0,2.2
58,,,0.0,0.0,2.2
59,,,0.0,0.0,2.2
60,,,0.0,0.0,2.2
61,,,0.0,0.0,2.2
62,,,0.0,0.0,2.2
63,,,0.0,0.0,2.2
64,784.0331162946859,49.24741878634725,0.0,1.0,2.2
65,782.1837624901593,48.19850185754462,0.0,1.0,2.2
66,782.3423418435807,48.920607840241004,0.0,1.0,2.2
67,783.000809742623,50.513841829706145,0.0,1.0,2.2
68,782.2597259668322,49.4973370850347,0.0,1.0,2.2
69,782.1462918675403,48.95017171643228,0.0,1.0,2.2
70,783.2465026730987,49.2086424740184,0.0,1.0,2.2
71,782.9806842301041,47.53128031179332,0.0,1.0,2.2
72,,,0.0,0.0,2.2
73,,,0.0,0.0,2.2
74,,,0.0,0.0,2.2
75,,,0.0,0.0,2.2
76,777.2365495468423,40.38025332313196,0.0,1.0,2.2
77,,,0.0,0.0,2.2
78,,,0.0,0.0,2.2
79,,,0.0,0.0,2.2
80,,,0.0,0.0,2.2
81,,,0.0,0.0,2.2
82,,,0.0,0.0,2.2
83,,,0.0,0.0,2.2
84,,,0.0,0.0,2.2
85,,,0.0,0.0,2.2
86,,,0.0,0.0,2.2
87,,,0.0,0.0,2.2
88,,,0.0,0.0,2.2
89,,,0.0,0.0,2.2
90,,,0.0,0.0,2.2
91,,,0.0,0.0,2.2
92,,,0.0,0.0,2.2
