,distance_nose_leftdish,distance_nose_rightdish,is_investigating_leftdish,is_investigating_rightdish,petridish_investigation_radius[cm]
0,735.2488601092953,45.03874532003951,0.0,1.0,2.2
1,735.0133442868629,45.665985294059666,0.0,1.0,2.2
2,735.3259341685447,45.1869761056064,0.0,1.0,2.2
3,735.7473881114578,43.745848259670055,0.0,1.0,2.2
4,735.6745745167814,42.59068895404158,0.0,1.0,2.2
5,736.7127871111911,41.75130894887576,0.0,1.0,2.2
6,735.3212502778351,42.2009162646598,0.0,1.0,2.2
7,734.913590620747,42.42140119250255,0.0,1.0,2.2
8,734.557727547815,43.45359497217383,0.0,1.0,2.2
9,733.8890910597991,44.263542960036055,0.0,1.0,2.2
10,732.9965193525494,44.46685860127281,0.0,1.0,2.2
11,733.1056337537182,43.30238027446348,0.0,1.0,2.2
12,733.5135553917935,42.46837749573972,0.0,1.0,2.2
13,735.5915667614643,40.16736749924122,0.0,1.0,2.2
14,735.386580857667,39.82136686332301,0.0,1.0,2.2
15,735.1838686785276,40.25801178787366,0.0,1.0,2.2
16,734.5092845287222,41.44840833173476,0.0,1.0,2.2
17,732.9397361640287,42.63978957525535,0.0,1.0,2.2
18,733.107843900034,43.36176675007895,0.0,1.0,2.2
19,733.5786626654176,44.22236839307225,0.0,1.0,2.2
20,732.8568454859067,44.94091313446781,0.0,1.0,2.2
21,732.7542263879658,45.588510773645304,0.0,1.0,2.2
22,732.9592078867801,44.84985131055321,0.0,1.0,2.2
23,733.3206067970405,44.68717680164817,0.0,1.0,2.2
24,733.1857754886117,44.94651002480452,0.0,1.0,2.2
25,732.9300888541176,45.533456069218516,0.0,1.0,2.2
26,733.9219896439284,45.91814587655054,0.0,1.0,2.2
27,734.3907020643568,46.73797620983826,0.0,1.0,2.2
28,733.2837964827596,48.66753346890504,0.0,1.0,2.2
29,733.730086923971,48.5516992756179,0.0,1.0,2.2
30,733.7988600516969,49.29418469960793,0.0,1.0,2.2
31,734.6200818254039,48.0090174217657,0.0,1.0,2.2
32,734.284055169505,47.60833990661494,0.0,1.0,2.2
33,734.3197402107427,47.117892945408215,0.0,1.0,2.2
34,734.7258076328253,47.831835478058416,0.0,1.0,2.2
35,735.7178346356217,46.08970255296257,0.0,1.0,2.2
36,736.2413787971797,44.02632427515984,0.0,1.0,2.2
37,738.6040179966301,40.52437712660358,0.0,1.0,2.2
38,740.0252003910208,38.93574351922928,0.0,1.0,2.2
39,738.0367150717972,40.274129063942866,0.0,1.0,2.2
40,735.9357838164833,42.15944590664196,0.0,1.0,2.2
