,distance_nose_leftdish,distance_nose_rightdish,is_investigating_leftdish,is_investigating_rightdish,petridish_investigation_radius[cm]
0,539.0767102594771,203.55785099490163,0.0,0.0,2.2
1,502.29406499699655,239.18655989812035,0.0,0.0,2.2
2,474.5545259840493,266.3553015919464,0.0,0.0,2.2
3,439.26268016016564,298.8383696061937,0.0,0.0,2.2
4,410.662370310273,327.2439958678347,0.0,0.0,2.2
5,379.91638043155183,358.58531574168956,0.0,0.0,2.2
6,353.78942989765375,385.36761176191345,0.0,0.0,2.2
7,333.34340538983224,407.7272367562341,0.0,0.0,2.2
8,312.58813686876584,430.57412945744727,0.0,0.0,2.2
9,294.6434602714296,450.56408328425243,0.0,0.0,2.2
10,266.7296367482804,480.47281076922275,0.0,0.0,2.2
11,250.20771834356688,502.8982219949295,0.0,0.0,2.2
12,235.53100446563553,521.1837147078297,0.0,0.0,2.2
13,217.3570226934917,543.1813153298987,0.0,0.0,2.2
14,204.59983103735897,559.461065148822,0.0,0.0,2.2
15,189.99991229034308,575.675401967158,0.0,0.0,2.2
16,177.7438129487315,590.5625765371689,0.0,0.0,2.2
17,171.4119451067452,606.2150553569288,0.0,0.0,2.2
18,169.77035854350538,619.4991348726509,0.0,0.0,2.2
19,174.9456217120065,629.9249979257385,0.0,0.0,2.2
20,197.70054760423415,634.9870726582641,0.0,0.0,2.2
21,213.30133431020573,645.0366725202837,0.0,0.0,2.2
22,227.76883183907586,653.5799683559436,0.0,0.0,2.2
23,253.9887544434519,660.6668530531551,0.0,0.0,2.2
24,269.4849908110411,668.044544167061,0.0,0.0,2.2
25,281.4180723109212,679.1391696080551,0.0,0.0,2.2
26,290.92007443775884,695.9167186235411,0.0,0.0,2.2
27,295.41989987255903,707.8086351199795,0.0,0.0,2.2
28,294.42943858968516,722.4328108503902,0.0,0.0,2.2
29,298.3598000142144,737.0425278229328,0.0,0.0,2.2
30,296.9214429792483,752.7003713974877,0.0,0.0,2.2
31,296.50977576216087,776.3660475616555,0.0,0.0,2.2
32,303.8125557034844,799.7838082954396,0.0,0.0,2.2
33,323.6718449703355,827.1075515585118,0.0,0.0,2.2
34,341.457761532237,853.9691415255628,0.0,0.0,2.2
35,365.7945361743885,879.4605979074441,0.0,0.0,2.2
36,375.77074385476163,894.7769996742094,0.0,0.0,2.2
37,386.0421699374312,910.7922051815548,0.0,0.0,2.2
38,397.9553957235484,919.5457681693571,0.0,0.0,2.2
39,398.95042180993414,918.8923942832163,0.0,0.0,2.2
40,386.74110597860306,894.2351450156597,0.0,0.0,2.2
41,371.07014992773577,865.8863039427514,0.0,0.0,2.2
42,371.75888861313285,851.7224534501908,0.0,0.0,2.2
43,366.8225017485581,835.5313403116506,0.0,0.0,2.2
44,353.9004258630121,803.2905199799501,0.0,0.0,2.2
45,346.0417508116395,760.4527921799535,0.0,0.0,2.2
46,344.3692693934784,730.0308109108057,0.0,0.0,2.2
47,353.94823195545297,699.5546829767228,0.0,0.0,2.2
48,365.29571660099543,668.8377054001148,0.0,0.0,2.2
49,372.6215426758167,656.3869616045691,0.0,0.0,2.2
50,378.1151969075754,642.2322981005254,0.0,0.0,2.2
51,387.3814311114894,629.604195911187,0.0,0.0,2.2
52,405.78813537276574,620.034016825302,0.0,0.0,2.2
53,418.6570027220334,613.7167164482885,0.0,0.0,2.2
54,442.11980125628224,600.5000784643141,0.0,0.0,2.2
55,459.49409114646016,579.5892526659156,0.0,0.0,2.2
56,465.86938673650826,566.2511967288361,0.0,0.0,2.2
57,472.0590076564592,548.1350601336657,0.0,0.0,2.2
58,,,0.0,0.0,2.2
59,,,0.0,0.0,2.2
60,509.7041588117458,469.0413924155839,0.0,0.0,2.2
61,525.1339627780778,448.1644502217863,0.0,0.0,2.2
62,541.4134510660247,437.27290457186166,0.0,0.0,2.2
63,560.609536893229,411.5647798138526,0.0,0.0,2.2
64,574.8269134846331,387.66836166592674,0.0,0.0,2.2
65,600.2462033191468,362.4926441777457,0.0,0.0,2.2
66,623.9474043324832,334.87418173562526,0.0,0.0,2.2
67,637.4553120522324,316.7531879130518,0.0,0.0,2.2
68,661.1180700541552,293.8148851874485,0.0,0.0,2.2
69,690.0116715439755,279.9468649356278,0.0,0.0,2.2
70,719.7046379820391,277.46262706431213,0.0,0.0,2.2
71,746.0838767479618,276.0769904760122,0.0,0.0,2.2
72,761.9428000096298,263.58020670694935,0.0,0.0,2.2
73,794.3025643468176,257.6749538288929,0.0,0.0,2.2
74,,,0.0,0.0,2.2
75,,,0.0,0.0,2.2
76,,,0.0,0.0,2.2
77,,,0.0,0.0,2.2
78,901.8009521640897,257.97715338151716,0.0,0.0,2.2
79,912.6923943589151,259.11745908720945,0.0,0.0,2.2
80,930.4401249519359,263.4378542480612,0.0,0.0,2.2
81,943.6012203256363,267.1174934800063,0.0,0.0,2.2
82,953.5736455841683,269.25614022032136,0.0,0.0,2.2
83,963.1204269828822,277.15886312763655,0.0,0.0,2.2
84,964.5933690683509,282.4047271853312,0.0,0.0,2.2
85,963.3764157808371,288.61705902809297,0.0,0.0,2.2
86,956.8458180795876,292.58121444744717,0.0,0.0,2.2
87,944.1679908119315,295.5637332184351,0.0,0.0,2.2
88,945.2913507646288,314.88048977589835,0.0,0.0,2.2
89,939.7737041539682,319.34600352105355,0.0,0.0,2.2
90,930.7612695526906,325.3830206003064,0.0,0.0,2.2
91,927.7189149882607,336.1469250184823,0.0,0.0,2.2
92,921.7096680781241,338.3814233578066,0.0,0.0,2.2
93,924.4057156852525,350.79735892439174,0.0,0.0,2.2
94,930.3290782927911,357.94695749358505,0.0,0.0,2.2
95,941.7136339327781,364.8678263741734,0.0,0.0,2.2
96,947.5524941397417,370.3131252042418,0.0,0.0,2.2
97,954.4596971678392,370.6676459575153,0.0,0.0,2.2
98,961.0047818538266,365.70431108079805,0.0,0.0,2.2
99,975.4618251341492,368.36757865028227,0.0,0.0,2.2
100,981.7884901744039,368.3165598455146,0.0,0.0,2.2
101,991.0518333924499,369.70309773341324,0.0,0.0,2.2
102,997.8632022592532,372.4301183900413,0.0,0.0,2.2
103,1007.7745681183947,377.75765972532105,0.0,0.0,2.2
104,1003.6738749033499,370.12196888169956,0.0,0.0,2.2
105,984.1207613692968,331.74462266230546,0.0,0.0,2.2
106,,,0.0,0.0,2.2
107,,,0.0,0.0,2.2
108,905.7411470530503,201.98893440834817,0.0,0.0,2.2
109,895.152414319743,178.4407025017371,0.0,0.0,2.2
110,889.2439103715146,159.4033995121383,0.0,0.0,2.2
111,885.2749555214143,150.8508292940156,0.0,0.0,2.2
112,874.779158112198,137.57520731124782,0.0,0.0,2.2
113,868.9376364874598,131.10492016004073,0.0,0.0,2.2
114,862.0348788253659,124.87230067090942,0.0,0.0,2.2
115,853.8326083999706,117.6003505627487,0.0,0.0,2.2
116,830.9093683309769,95.63081507581174,0.0,0.0,2.2
117,824.7313505880609,90.84053829563653,0.0,0.0,2.2
118,827.594038351669,99.2631760656471,0.0,0.0,2.2
119,827.6566044332719,101.32379153080072,0.0,0.0,2.2
120,822.4689131626769,96.44756372923328,0.0,0.0,2.2
121,819.8874124944722,95.16840889056274,0.0,0.0,2.2
122,822.4835789070388,96.34461352904493,0.0,0.0,2.2
123,808.9444072682243,80.63904287022528,0.0,0.0,2.2
124,786.742883613656,57.12637886641815,0.0,1.0,2.2
125,772.2214129720322,41.707547025223654,0.0,1.0,2.2
126,758.4830916098313,27.32528002834102,0.0,1.0,2.2
127,753.0859637431737,24.285785525463154,0.0,1.0,2.2
128,743.008727843285,21.44425042446008,0.0,1.0,2.2
129,741.2942850960158,24.782898688101838,0.0,1.0,2.2
130,738.6177273810969,28.164506729170093,0.0,1.0,2.2
131,743.1053586175577,27.547746282996574,0.0,1.0,2.2
132,750.2471366052067,30.452630366364275,0.0,1.0,2.2
133,749.7209023786279,30.268509061803275,0.0,1.0,2.2
134,748.2714745666856,36.181474451720796,0.0,1.0,2.2
135,746.4600165630354,41.78648890863523,0.0,1.0,2.2
136,745.7519437879558,47.52146006368713,0.0,1.0,2.2
137,744.671490708922,53.15169409021742,0.0,1.0,2.2
138,741.5930626189877,57.156578232124886,0.0,1.0,2.2
139,738.8379378823623,61.96941959180576,0.0,1.0,2.2
140,737.7656921846731,65.06762959544658,0.0,1.0,2.2
141,744.7855236019274,70.70225188946502,0.0,1.0,2.2
142,755.1835435481447,79.57161595864515,0.0,0.0,2.2
143,643.7474271597401,590.4856588582434,0.0,0.0,2.2
144,748.1248335036557,77.12575672847727,0.0,0.0,2.2
145,743.0678703128366,72.49041277570431,0.0,1.0,2.2
146,732.0395155042617,58.934964054041856,0.0,1.0,2.2
147,713.5620912294357,53.381982878022576,0.0,1.0,2.2
148,698.7339750779076,59.14981687864881,0.0,1.0,2.2
149,693.8439716158379,60.639906223129145,0.0,1.0,2.2
150,,,0.0,0.0,2.2
151,,,0.0,0.0,2.2
152,,,0.0,0.0,2.2
153,,,0.0,0.0,2.2
154,680.2613448663712,61.86470633437234,0.0,1.0,2.2
155,673.2705086648891,67.14459052003645,0.0,1.0,2.2
156,670.1350876503167,68.92582455506968,0.0,1.0,2.2
157,671.8041081013549,66.04911942164937,0.0,1.0,2.2
158,669.4618928721546,70.14516782049557,0.0,1.0,2.2
159,672.2330925672125,74.62338381972835,0.0,1.0,2.2
160,673.9564870727231,87.48792397690602,0.0,0.0,2.2
161,674.2252453019638,97.02501345303385,0.0,0.0,2.2
162,678.7058599861871,96.10702323921991,0.0,0.0,2.2
163,677.3398592306762,102.09675878944812,0.0,0.0,2.2
164,672.2428242340375,107.30997119951401,0.0,0.0,2.2
165,666.0608889729316,113.73072466710938,0.0,0.0,2.2
166,659.5652935258576,122.5965488067194,0.0,0.0,2.2
167,652.2574170587774,126.76365638751506,0.0,0.0,2.2
168,641.5259120015313,127.78218611525695,0.0,0.0,2.2
169,624.7061582792312,135.41629274984845,0.0,0.0,2.2
170,,,0.0,0.0,2.2
171,576.2228182855359,171.7322612383254,0.0,0.0,2.2
172,553.7959656352516,190.3954964501451,0.0,0.0,2.2
173,531.1966420142132,209.9661077800417,0.0,0.0,2.2
174,506.39657104751865,234.64812651210832,0.0,0.0,2.2
175,489.6932412072816,250.75455491658326,0.0,0.0,2.2
176,743.6542016304463,108.64877081207393,0.0,0.0,2.2
177,,,0.0,0.0,2.2
178,,,0.0,0.0,2.2
179,,,0.0,0.0,2.2
180,375.36129773801275,362.88989232861394,0.0,0.0,2.2
181,361.7677089657922,376.06527233253473,0.0,0.0,2.2
182,343.2664926849747,395.29178848772705,0.0,0.0,2.2
183,328.9138960013305,410.3575705793222,0.0,0.0,2.2
184,310.7634683869275,430.76250431810735,0.0,0.0,2.2
185,283.44672695725126,460.0158225434363,0.0,0.0,2.2
186,257.06971549098984,488.81637975770684,0.0,0.0,2.2
187,230.82609822635277,518.2121784369322,0.0,0.0,2.2
188,198.07837351329755,550.8492877044765,0.0,0.0,2.2
189,177.97060962000367,572.7371652759484,0.0,0.0,2.2
190,156.81036896525498,595.2142015824676,0.0,0.0,2.2
191,150.95867074272815,615.5371389181474,0.0,0.0,2.2
192,154.48711752106598,631.4944905165285,0.0,0.0,2.2
193,153.66562557318835,651.1071066565729,0.0,0.0,2.2
194,150.7956940272476,658.6649796165358,0.0,0.0,2.2
195,149.9038276057781,662.1308199162432,0.0,0.0,2.2
196,153.61326551478524,663.3286037561979,0.0,0.0,2.2
197,154.45684507800195,662.0093979276984,0.0,0.0,2.2
198,149.96723805226492,664.9128201191461,0.0,0.0,2.2
199,144.41764499310943,678.640608963393,0.0,0.0,2.2
200,146.1598887906119,681.2456452430099,0.0,0.0,2.2
201,150.84962764747783,692.2832124197816,0.0,0.0,2.2
202,146.12740329279623,703.4349357068907,0.0,0.0,2.2
203,139.88582945105287,708.8066921248723,0.0,0.0,2.2
204,136.39565675498997,709.948827160496,0.0,0.0,2.2
205,135.3005471415994,717.2935510310327,0.0,0.0,2.2
206,134.7577378521022,727.0359488688158,0.0,0.0,2.2
207,137.28345478146974,737.132670281607,0.0,0.0,2.2
208,136.2010141106185,741.4457580791491,0.0,0.0,2.2
209,131.564705228106,739.3056708256868,0.0,0.0,2.2
210,124.95235861856813,728.8218011322708,0.0,0.0,2.2
211,117.74765973365453,712.0477985554149,0.0,0.0,2.2
212,106.40788385074079,705.230010910285,0.0,0.0,2.2
213,101.92440614135286,702.0150347341175,0.0,0.0,2.2
214,103.19826202358094,694.5596478122936,0.0,0.0,2.2
215,103.20198324737484,687.5542570756039,0.0,0.0,2.2
216,103.24743148502402,684.6261907386648,0.0,0.0,2.2
217,104.15620177906224,678.4982868066678,0.0,0.0,2.2
218,98.70914875981015,683.3830963858587,0.0,0.0,2.2
219,89.78915734538323,689.2462472410527,0.0,0.0,2.2
220,83.12526237020191,694.4633272720345,0.0,0.0,2.2
221,77.19198420627569,704.8977985987842,0.0,0.0,2.2
222,74.60350169778836,708.572453020618,1.0,0.0,2.2
223,74.26840503264884,710.1656188706331,1.0,0.0,2.2
224,74.77971782964877,717.700151742056,1.0,0.0,2.2
225,72.74957616675299,725.0083961319451,1.0,0.0,2.2
226,74.78693072780943,734.2626448097517,1.0,0.0,2.2
227,76.49096195298722,748.6943019712774,1.0,0.0,2.2
228,78.46012156981085,758.0376437058877,0.0,0.0,2.2
229,80.72887488503434,768.6994469880706,0.0,0.0,2.2
230,80.49145993850178,776.4398515632031,0.0,0.0,2.2
231,82.15782394849926,786.3830071644834,0.0,0.0,2.2
232,83.8071951093362,796.8190175360571,0.0,0.0,2.2
