,distance_nose_leftdish,distance_nose_rightdish,is_investigating_leftdish,is_investigating_rightdish,petridish_investigation_radius[cm]
0,698.0246623569678,30.84017545752402,0.0,1.0,2.2
1,697.072791654617,30.351310401959463,0.0,1.0,2.2
2,696.9488125356262,30.250638579998146,0.0,1.0,2.2
3,697.6052135344518,30.322070791321917,0.0,1.0,2.2
4,697.4062388701058,30.227906510768154,0.0,1.0,2.2
5,696.0554379105463,29.49049799241882,0.0,1.0,2.2
6,695.4987956087043,29.160168005870027,0.0,1.0,2.2
7,692.8842599865354,27.873116763515608,0.0,1.0,2.2
8,692.1626326207494,27.64063397095245,0.0,1.0,2.2
9,691.5958099969841,27.585729400038364,0.0,1.0,2.2
10,691.6326095863125,29.2984761541248,0.0,1.0,2.2
11,690.2903687683762,27.330612252980217,0.0,1.0,2.2
12,690.442080535405,24.25577174461994,0.0,1.0,2.2
13,691.3083117484364,23.20073953722351,0.0,1.0,2.2
14,692.9740713072384,24.505507640255633,0.0,1.0,2.2
15,691.8771891842649,24.28451742185212,0.0,1.0,2.2
16,691.8766867792925,24.631410755549656,0.0,1.0,2.2
17,693.8830183588686,27.10741698314986,0.0,1.0,2.2
18,694.4880554941949,27.54048164153816,0.0,1.0,2.2
19,694.4136306215794,26.687911680662193,0.0,1.0,2.2
20,694.560975540589,26.515546955452923,0.0,1.0,2.2
21,696.0379434874524,27.596223402791942,0.0,1.0,2.2
22,697.5188269608012,28.901089225949498,0.0,1.0,2.2
23,700.1707459710741,31.800833149942477,0.0,1.0,2.2
24,702.4580480393233,33.903707390699616,0.0,1.0,2.2
25,,,0.0,0.0,2.2
26,,,0.0,0.0,2.2
27,703.8762412446639,35.218937523487746,0.0,1.0,2.2
28,701.1279411761967,32.3809951691599,0.0,1.0,2.2
29,700.7522450207794,31.999842778393337,0.0,1.0,2.2
30,700.8306584229396,32.112756827450085,0.0,1.0,2.2
31,701.1445445818905,32.4487858473957,0.0,1.0,2.2
32,700.6488287220466,31.91799721088058,0.0,1.0,2.2
33,701.2764078176393,32.57146203705377,0.0,1.0,2.2
34,701.4351113041304,32.84430496281642,0.0,1.0,2.2
35,701.6020013979573,32.984412643234045,0.0,1.0,2.2
36,700.9809740335859,32.32673272541821,0.0,1.0,2.2
37,700.8514140683995,32.1745585693469,0.0,1.0,2.2
38,700.3377093229576,31.603691108838323,0.0,1.0,2.2
39,699.9467308209706,31.197951671881082,0.0,1.0,2.2
40,699.5921358952412,30.849533906514065,0.0,1.0,2.2
41,699.6341305625954,30.89679371720961,0.0,1.0,2.2
42,699.5869285556757,30.84417242096191,0.0,1.0,2.2
43,699.5780462927577,30.832089627970774,0.0,1.0,2.2
44,700.2646474386829,31.5527193476158,0.0,1.0,2.2
45,700.2357613942008,31.53954677390711,0.0,1.0,2.2
46,700.590755374628,31.869083891468172,0.0,1.0,2.2
47,700.843544746609,32.108475269058744,0.0,1.0,2.2
48,700.2741745392162,31.52997645919593,0.0,1.0,2.2
49,700.3515078230073,31.61596135722151,0.0,1.0,2.2
50,700.6875021516075,31.965926388714376,0.0,1.0,2.2
51,700.6148901455016,31.88341930894386,0.0,1.0,2.2
52,700.7937206525964,32.04892910801883,0.0,1.0,2.2
53,700.670740969139,31.926535332251444,0.0,1.0,2.2
