,distance_nose_leftdish,distance_nose_rightdish,is_investigating_leftdish,is_investigating_rightdish,petridish_investigation_radius[cm]
0,317.47813326971936,884.121272822997,0.0,0.0,2.2
1,317.9109292575142,884.9964726459951,0.0,0.0,2.2
2,317.2858382988042,882.0927150471422,0.0,0.0,2.2
3,315.2709727378113,877.6687758131058,0.0,0.0,2.2
4,309.8847058162088,873.964178624308,0.0,0.0,2.2
5,303.9725903426132,868.1525183801715,0.0,0.0,2.2
6,300.9916984175801,865.3599625778556,0.0,0.0,2.2
7,308.0064494482491,870.5967971300594,0.0,0.0,2.2
8,311.3698669789516,870.2806422439949,0.0,0.0,2.2
9,309.1310065114839,868.3175906149808,0.0,0.0,2.2
10,301.3333841571878,865.035345169955,0.0,0.0,2.2
11,288.9605781121793,857.6058100641783,0.0,0.0,2.2
12,285.32076150851077,855.2830669872025,0.0,0.0,2.2
13,284.6862501397069,854.5025694369001,0.0,0.0,2.2
14,285.7078779571649,852.5061548212564,0.0,0.0,2.2
15,282.70180816726634,851.1303256177162,0.0,0.0,2.2
16,276.59702468402196,847.0014465315958,0.0,0.0,2.2
17,272.65104168926257,842.3354922882911,0.0,0.0,2.2
18,276.24727495458086,843.7444595130678,0.0,0.0,2.2
19,289.1727261282887,850.0992075531317,0.0,0.0,2.2
20,296.38487490810405,848.2303548905559,0.0,0.0,2.2
21,295.736774902887,849.5254018288933,0.0,0.0,2.2
22,291.9852629052964,848.5579486273288,0.0,0.0,2.2
23,288.4757791339876,845.8889119930712,0.0,0.0,2.2
24,286.2598255460822,843.0270856877895,0.0,0.0,2.2
25,287.51228404824286,840.3526964217697,0.0,0.0,2.2
26,288.997651573461,838.9067062669706,0.0,0.0,2.2
27,290.4497967264988,834.6104504002901,0.0,0.0,2.2
28,292.67005082268327,827.4560366577692,0.0,0.0,2.2
29,289.9797979973377,821.2428348475842,0.0,0.0,2.2
30,286.9437641986245,816.4979403461292,0.0,0.0,2.2
31,282.70980591963524,813.4952826447812,0.0,0.0,2.2
32,282.4206570255099,809.2632859399585,0.0,0.0,2.2
33,277.4769122651181,805.2838293326311,0.0,0.0,2.2
34,266.949737265037,797.3873650482246,0.0,0.0,2.2
35,261.5857989414,789.7072057141455,0.0,0.0,2.2
36,262.24038152059063,784.5652252486499,0.0,0.0,2.2
37,271.06467057813865,777.7395344764948,0.0,0.0,2.2
38,278.1948359493809,770.0370896990275,0.0,0.0,2.2
39,283.59299194624106,763.0117111587707,0.0,0.0,2.2
40,289.92756678502764,757.1856907910799,0.0,0.0,2.2
41,292.1245805455224,752.5365291093676,0.0,0.0,2.2
42,289.3466389285684,743.6787396976265,0.0,0.0,2.2
43,288.5380457521043,734.5888669585428,0.0,0.0,2.2
44,293.28954758425147,721.9864192516186,0.0,0.0,2.2
45,298.47476188005834,712.1165764215075,0.0,0.0,2.2
46,304.1017173012086,698.5537480980762,0.0,0.0,2.2
47,312.66990861132115,679.2099573764583,0.0,0.0,2.2
48,311.6439498969053,665.2659133338515,0.0,0.0,2.2
49,316.7742847298984,648.6107372434033,0.0,0.0,2.2
50,321.8668987141035,635.8221368052449,0.0,0.0,2.2
51,323.69210220773203,625.7607406304477,0.0,0.0,2.2
52,327.0043039684373,611.4188135985553,0.0,0.0,2.2
53,333.0459946005771,602.2550517059927,0.0,0.0,2.2
54,340.4944015768897,594.8279286109033,0.0,0.0,2.2
55,347.39371547025405,589.138412809237,0.0,0.0,2.2
56,355.1577177986702,582.0553421436689,0.0,0.0,2.2
57,361.6190741265652,574.1366364122962,0.0,0.0,2.2
58,373.4577620836346,563.8174840816199,0.0,0.0,2.2
59,385.2355346179982,552.3432686189775,0.0,0.0,2.2
60,399.0624680398575,538.3803750297797,0.0,0.0,2.2
61,417.3608524315256,518.2704312950117,0.0,0.0,2.2
62,432.4438463318644,493.05060684573493,0.0,0.0,2.2
63,440.0248960061241,469.5650320750972,0.0,0.0,2.2
64,447.4019589879353,447.9878937135946,0.0,0.0,2.2
65,461.03132535471656,429.3717594534077,0.0,0.0,2.2
66,473.6381133341456,409.75071145445986,0.0,0.0,2.2
67,483.43139688724506,398.2143427236646,0.0,0.0,2.2
68,493.8871126297737,387.2578585444116,0.0,0.0,2.2
69,500.6266480565328,378.7686862491824,0.0,0.0,2.2
70,510.0521964550883,378.41680668348005,0.0,0.0,2.2
71,523.3041250089128,374.01598971568586,0.0,0.0,2.2
72,537.840067196621,370.3752356571022,0.0,0.0,2.2
73,562.3641964998204,365.4870160905328,0.0,0.0,2.2
74,582.4568579172959,353.5648617894203,0.0,0.0,2.2
75,603.5207582754845,346.2269076182019,0.0,0.0,2.2
76,625.0514922676558,341.1656833604031,0.0,0.0,2.2
77,639.2022250712645,333.69876064574663,0.0,0.0,2.2
78,646.4446899131601,327.217117503888,0.0,0.0,2.2
79,653.0341514370382,316.4501296768211,0.0,0.0,2.2
80,651.6479792992297,316.4202676124466,0.0,0.0,2.2
81,652.2254216174522,312.8907667421944,0.0,0.0,2.2
82,652.6927114134991,311.99731396454064,0.0,0.0,2.2
83,643.2679746686455,307.33501009754025,0.0,0.0,2.2
84,634.7692821543583,299.1519219386982,0.0,0.0,2.2
85,633.6415311847182,292.90811688204195,0.0,0.0,2.2
86,631.4222597112106,289.1971479111303,0.0,0.0,2.2
87,632.8676789923711,284.37350886973144,0.0,0.0,2.2
88,636.0665457380093,285.2258146349817,0.0,0.0,2.2
89,640.55926304334,286.5697416229294,0.0,0.0,2.2
90,645.2091235051603,286.3244370785063,0.0,0.0,2.2
91,643.0563753043012,288.1040517639949,0.0,0.0,2.2
92,624.7115881786843,284.7249107624912,0.0,0.0,2.2
93,610.3642326443614,281.4914575701089,0.0,0.0,2.2
94,,,0.0,0.0,2.2
95,,,0.0,0.0,2.2
96,,,0.0,0.0,2.2
97,,,0.0,0.0,2.2
98,,,0.0,0.0,2.2
99,,,0.0,0.0,2.2
100,,,0.0,0.0,2.2
101,,,0.0,0.0,2.2
102,,,0.0,0.0,2.2
103,,,0.0,0.0,2.2
104,,,0.0,0.0,2.2
105,,,0.0,0.0,2.2
106,,,0.0,0.0,2.2
107,,,0.0,0.0,2.2
108,,,0.0,0.0,2.2
109,,,0.0,0.0,2.2
110,,,0.0,0.0,2.2
111,,,0.0,0.0,2.2
112,,,0.0,0.0,2.2
113,,,0.0,0.0,2.2
114,,,0.0,0.0,2.2
115,,,0.0,0.0,2.2
116,,,0.0,0.0,2.2
117,,,0.0,0.0,2.2
118,,,0.0,0.0,2.2
119,,,0.0,0.0,2.2
120,,,0.0,0.0,2.2
121,,,0.0,0.0,2.2
122,,,0.0,0.0,2.2
123,,,0.0,0.0,2.2
124,,,0.0,0.0,2.2
125,,,0.0,0.0,2.2
126,,,0.0,0.0,2.2
127,,,0.0,0.0,2.2
128,,,0.0,0.0,2.2
129,,,0.0,0.0,2.2
130,,,0.0,0.0,2.2
131,,,0.0,0.0,2.2
132,,,0.0,0.0,2.2
133,,,0.0,0.0,2.2
134,,,0.0,0.0,2.2
135,,,0.0,0.0,2.2
136,,,0.0,0.0,2.2
137,,,0.0,0.0,2.2
138,,,0.0,0.0,2.2
139,,,0.0,0.0,2.2
140,,,0.0,0.0,2.2
141,,,0.0,0.0,2.2
142,,,0.0,0.0,2.2
143,,,0.0,0.0,2.2
144,,,0.0,0.0,2.2
145,,,0.0,0.0,2.2
146,,,0.0,0.0,2.2
147,,,0.0,0.0,2.2
148,,,0.0,0.0,2.2
149,,,0.0,0.0,2.2
150,,,0.0,0.0,2.2
151,,,0.0,0.0,2.2
152,,,0.0,0.0,2.2
153,,,0.0,0.0,2.2
154,183.2484395839669,574.2662203238742,0.0,0.0,2.2
155,,,0.0,0.0,2.2
156,180.3919539713756,577.1152836420139,0.0,0.0,2.2
157,,,0.0,0.0,2.2
158,201.95313979014153,557.6290830761167,0.0,0.0,2.2
159,,,0.0,0.0,2.2
160,,,0.0,0.0,2.2
161,,,0.0,0.0,2.2
162,,,0.0,0.0,2.2
163,154.24205994594706,617.957072530752,0.0,0.0,2.2
164,155.11500576728548,609.9475328875872,0.0,0.0,2.2
165,155.1935903394233,608.9805269896952,0.0,0.0,2.2
166,155.4819361076068,607.8371905941121,0.0,0.0,2.2
167,160.1485063435796,602.1331512555846,0.0,0.0,2.2
168,157.88924262741935,605.112011680368,0.0,0.0,2.2
169,155.64832056358313,607.3311476970492,0.0,0.0,2.2
170,152.06007789393482,611.3032491477228,0.0,0.0,2.2
171,151.30712271475457,611.1959909095709,0.0,0.0,2.2
172,151.45703454492715,609.5642700340519,0.0,0.0,2.2
173,148.68981137340458,611.4426052025528,0.0,0.0,2.2
174,142.05809893007802,617.8414046361615,0.0,0.0,2.2
175,134.3227177910977,626.1640647374561,0.0,0.0,2.2
176,127.75912078849346,632.4105398767714,0.0,0.0,2.2
177,119.16503679956622,639.1309723696635,0.0,0.0,2.2
178,113.5848877122681,643.9157645371708,0.0,0.0,2.2
179,105.2410912125669,652.4896278781408,0.0,0.0,2.2
180,97.59945130515277,659.5651868552744,0.0,0.0,2.2
181,91.75920554736116,663.8417733859613,0.0,0.0,2.2
182,84.94180582392853,670.139747835749,0.0,0.0,2.2
183,87.38482757772155,667.484548397132,0.0,0.0,2.2
184,83.0606950968958,672.9946745071243,0.0,0.0,2.2
185,83.63877693655873,673.1722505952405,0.0,0.0,2.2
186,85.4598220483577,673.2799236803819,0.0,0.0,2.2
187,,,0.0,0.0,2.2
188,83.54915641629923,680.9048392600849,0.0,0.0,2.2
189,76.6208511960335,689.4054366282019,0.0,0.0,2.2
190,,,0.0,0.0,2.2
191,,,0.0,0.0,2.2
192,73.64725083837934,696.5478934433303,1.0,0.0,2.2
193,72.64179037340995,701.7278616973953,1.0,0.0,2.2
194,69.56185007139815,707.4717931736669,1.0,0.0,2.2
195,66.53560324516327,709.1959312461968,1.0,0.0,2.2
196,63.23170275166579,710.429436247218,1.0,0.0,2.2
197,59.704772854596456,710.0462974470845,1.0,0.0,2.2
198,53.945724131093044,711.6740987111398,1.0,0.0,2.2
199,50.086431418635684,715.2107824647101,1.0,0.0,2.2
200,49.64338951053344,716.0976552685823,1.0,0.0,2.2
201,48.121327449882315,717.8678136074631,1.0,0.0,2.2
202,48.41496510489159,718.8917163036119,1.0,0.0,2.2
203,50.942416487165005,718.7894163590033,1.0,0.0,2.2
204,52.125390607427484,719.9116751813085,1.0,0.0,2.2
205,49.32072700910623,725.3437603271601,1.0,0.0,2.2
206,45.94968145442839,732.6474560522986,1.0,0.0,2.2
207,45.43715535057601,737.2942339704612,1.0,0.0,2.2
208,42.04605311652241,737.4836930602073,1.0,0.0,2.2
209,43.06750714203305,740.8534765171087,1.0,0.0,2.2
210,46.48321806345461,742.8581173760693,1.0,0.0,2.2
211,46.91345364118351,750.4118142004903,1.0,0.0,2.2
212,35.99508283466459,753.6791423930288,1.0,0.0,2.2
213,23.81029569036357,754.0280931759295,1.0,0.0,2.2
214,23.955602677298124,757.8846004211365,1.0,0.0,2.2
215,23.669090770267083,763.2782564084811,1.0,0.0,2.2
216,25.035277623102438,769.5730592111213,1.0,0.0,2.2
217,27.208621168543115,770.7695034200457,1.0,0.0,2.2
218,31.386534069268066,775.7706067228169,1.0,0.0,2.2
219,35.79853468249231,779.1666815193461,1.0,0.0,2.2
220,36.45091643660652,782.5906284936343,1.0,0.0,2.2
221,37.94431041490371,787.1284016983071,1.0,0.0,2.2
222,42.54292650359034,793.3897947233941,1.0,0.0,2.2
223,48.961289487378195,800.753803417135,1.0,0.0,2.2
224,50.06044745687463,801.7825643898279,1.0,0.0,2.2
225,50.052850068544714,801.5140719682623,1.0,0.0,2.2
226,49.046568337758124,800.6277182964435,1.0,0.0,2.2
227,47.668149914483614,800.0285621606097,1.0,0.0,2.2
228,48.257097536401034,800.4670990814656,1.0,0.0,2.2
229,49.24260137403876,801.5481449371056,1.0,0.0,2.2
230,51.30004709317978,803.52007299831,1.0,0.0,2.2
231,50.812571923766896,802.3672075544164,1.0,0.0,2.2
232,52.6431961546958,803.845924816192,1.0,0.0,2.2
233,54.077195679861404,805.5386700220764,1.0,0.0,2.2
234,56.14298384734332,807.7798994709613,1.0,0.0,2.2
235,62.68155156133005,813.8185626281079,1.0,0.0,2.2
