,distance_travelled_center_in_m,speed_in_km/h,is_immobile,immobile_threshold[km/h],is close to edge,distance_nose_left_dish,distance_nose_right_dish,center_is_left_cagehalf,center_is_right_cagehalf,is_investigating_left_dish,is_investigating_right_dish,object_investigation_radius[cm],deg_is_investigating_left_dish,deg_is_investigating_right_dish,asoid_is_investigating_left_dish,asoid_is_investigating_right_dish
0,0.0002172755471557,0.0469315181856364,1.0,0.1,1.0,,,1.0,0.0,,,2.0,1,0,1,0
1,0.000413557391412,0.0893283965449932,1.0,0.1,1.0,,,1.0,0.0,,,2.0,1,0,1,0
2,0.0003721901392465,0.0803930700772623,1.0,0.1,1.0,,,1.0,0.0,,,2.0,1,0,1,0
3,0.0005825557027792,0.1258320318003147,0.0,0.1,1.0,,,1.0,0.0,,,2.0,1,0,1,0
4,0.0004377713587109,0.0945586134815646,1.0,0.1,1.0,,,1.0,0.0,,,2.0,1,0,1,0
5,0.0003242810305294,0.0700447025943589,1.0,0.1,1.0,,,1.0,0.0,,,2.0,1,0,1,0
6,0.0012266493836389,0.2649562668660137,0.0,0.1,1.0,,,1.0,0.0,,,2.0,1,0,1,0
7,0.0002618375027379,0.0565569005913986,1.0,0.1,1.0,,,1.0,0.0,,,2.0,1,0,1,0
8,0.0005190126810545,0.1121067391077735,0.0,0.1,1.0,,,1.0,0.0,,,2.0,1,0,1,0
9,0.0005551172062999,0.1199053165607985,0.0,0.1,1.0,,,1.0,0.0,,,2.0,1,0,1,0
10,0.0003964095642916,0.0856244658869887,1.0,0.1,1.0,,,1.0,0.0,,,2.0,1,0,1,0
11,0.0009827274919366,0.2122691382583241,0.0,0.1,1.0,,,1.0,0.0,,,2.0,1,0,1,0
12,0.0009487807556898,0.2049366432290078,0.0,0.1,1.0,,,1.0,0.0,,,2.0,1,0,1,0
13,0.0003407877792695,0.0736101603222322,1.0,0.1,1.0,,,1.0,0.0,,,2.0,1,0,1,0
14,0.0006184291788945,0.1335807026412122,0.0,0.1,1.0,,,1.0,0.0,,,2.0,1,0,1,0
