,distance_travelled_center,speed_in_km/h,is_immobile,immobile_threshold[km/h],distance_nose_leftdish,distance_nose_rightdish,center_is_left_cagehalf,center_is_right_cagehalf,is_investigating_leftdish,is_investigating_rightdish,petridish_investigation_radius[cm],deg_is_investigating_leftdish,deg_is_investigating_rightdish
0,0.000277675912408,0.0599779970801299,1.0,0.1,1036.7051935247046,356.3633402888423,0.0,1.0,0.0,0.0,2.0,0,0
1,0.0004075415574426,0.0880289764076131,1.0,0.1,1037.528142039566,355.19041603873075,0.0,1.0,0.0,0.0,2.0,0,0
2,0.0007124814949368,0.1538960029063613,0.0,0.1,1040.1949999427652,352.73840796469034,0.0,1.0,0.0,0.0,2.0,0,0
3,0.0006093187468711,0.1316128493241643,0.0,0.1,1043.3508516905488,352.1190246068357,0.0,1.0,0.0,0.0,2.0,0,0
4,0.000610986251204,0.1319730302600809,0.0,0.1,1045.365262089175,349.41983626637176,0.0,1.0,0.0,0.0,2.0,0,0
5,0.0002239453400968,0.0483721934609241,1.0,0.1,1046.0010124757478,348.99093830554847,0.0,1.0,0.0,0.0,2.0,0,0
6,0.0001571979355589,0.0339547540807345,1.0,0.1,1047.2710898901485,348.8544880256349,0.0,1.0,0.0,0.0,2.0,0,0
7,0.0003863919106476,0.0834606526999019,1.0,0.1,1051.9146890507448,349.8062576801676,0.0,1.0,0.0,0.0,2.0,0,0
8,0.0004808884543761,0.1038719061452535,0.0,0.1,1055.5839970950915,353.25643276392645,0.0,1.0,0.0,0.0,2.0,0,0
9,0.0006784119404504,0.1465369791372906,0.0,0.1,1057.9514665215293,353.74715147310604,0.0,1.0,0.0,0.0,2.0,0,0
10,0.0005468709086559,0.1181241162696937,0.0,0.1,1062.521567477606,356.1387711235218,0.0,1.0,0.0,0.0,2.0,0,0
11,0.0005982915619664,0.1292309773847492,0.0,0.1,1064.511691612145,358.120646512552,0.0,1.0,0.0,0.0,2.0,0,0
12,0.0001205468519512,0.0260381200214726,1.0,0.1,1065.904310030469,358.24479861728355,0.0,1.0,0.0,0.0,2.0,0,0
13,0.0004673171459311,0.1009405035211362,0.0,0.1,1068.347095669718,360.3251999684047,0.0,1.0,0.0,0.0,2.0,0,0
14,0.000317068789634,0.0684868585609495,1.0,0.1,1073.7943085423117,366.6639802560711,0.0,1.0,0.0,0.0,2.0,0,0
15,0.0003843196559569,0.0830130456866935,1.0,0.1,1074.779705612034,370.6596012165243,0.0,1.0,0.0,0.0,2.0,0,0
16,0.0003405812594924,0.0735655520503777,1.0,0.1,1078.0120029263396,378.4565210838568,0.0,1.0,0.0,0.0,2.0,0,0
17,0.0001604758481457,0.0346627831994835,1.0,0.1,1081.94950124561,383.80775490744793,0.0,1.0,0.0,0.0,2.0,0,0
18,0.0001368161396626,0.0295522861671358,1.0,0.1,1083.4407830223845,386.6269627423621,0.0,1.0,0.0,0.0,2.0,0,0
19,0.0001426575036625,0.0308140207911073,1.0,0.1,1084.3963674311235,388.2256717752894,0.0,1.0,0.0,0.0,2.0,0,0
20,0.0002337299033951,0.0504856591333447,1.0,0.1,1087.0454098134726,390.4346961180193,0.0,1.0,0.0,0.0,2.0,0,0
21,7.138604592720212e-05,0.0154193859202756,1.0,0.1,1088.95011620145,393.6638248067162,0.0,1.0,0.0,0.0,2.0,0,0
22,0.0002683911844502,0.05797249584125,1.0,0.1,1088.6560335331226,394.2214977672931,0.0,1.0,0.0,0.0,2.0,0,0
23,0.0004900897989735,0.1058593965782804,0.0,0.1,1088.6906186678043,394.4060404727817,0.0,1.0,0.0,0.0,2.0,0,0
24,0.0001060157547008,0.0228994030153869,1.0,0.1,1088.009028737364,392.9542451625116,0.0,1.0,0.0,0.0,2.0,0,0
25,0.0003903502142166,0.0843156462708001,1.0,0.1,1088.256014247387,393.5101410327087,0.0,1.0,0.0,0.0,2.0,0,0
26,0.0006241697478478,0.1348206655351296,0.0,0.1,1085.741132972114,388.3136077400464,0.0,1.0,0.0,0.0,2.0,0,0
27,0.0004817882736356,0.1040662671053015,0.0,0.1,1082.3558417260674,378.6971757072826,0.0,1.0,0.0,0.0,2.0,0,0
28,0.0002319560982054,0.0501025172123709,1.0,0.1,1075.9243105525711,366.7737627287029,0.0,1.0,0.0,0.0,2.0,0,0
29,0.0002315252981106,0.0500094643918923,1.0,0.1,1069.6597197285837,354.8247474208559,0.0,1.0,0.0,0.0,2.0,0,0
30,0.0007658086834331,0.1654146756215602,0.0,0.1,1063.113941654822,344.16808132464445,0.0,1.0,0.0,0.0,2.0,0,0
31,0.0003776028619187,0.0815622181744501,1.0,0.1,1053.915148197574,330.0549310542039,0.0,1.0,0.0,0.0,2.0,0,0
32,0.0004228514228364,0.0913359073326769,1.0,0.1,1047.4179329817125,317.3392441449174,0.0,1.0,0.0,0.0,2.0,0,0
33,0.0001401997205255,0.0302831396335276,1.0,0.1,1038.2355696269024,305.3549741292657,0.0,1.0,0.0,0.0,2.0,0,0
34,0.0010742970827911,0.2320481698828823,0.0,0.1,1029.9547959094168,292.2157266850471,0.0,1.0,0.0,0.0,2.0,0,0
35,0.0007677816620437,0.1658408390014583,0.0,0.1,1021.4464258236007,278.52706236405305,0.0,1.0,0.0,0.0,2.0,0,0
36,,,,0.1,1014.6016558397448,268.19399756277966,0.0,1.0,0.0,0.0,2.0,0,0
37,,,,0.1,1013.1524932827572,261.10988360527864,,,0.0,0.0,2.0,0,0
38,0.0009893885830137,0.2137079339309789,0.0,0.1,1008.6416158005236,252.0367094503756,0.0,1.0,0.0,0.0,2.0,0,0
