,distance_travelled_center,speed_in_km/h,is_immobile,immobile_threshold[km/h],distance_nose_leftdish,distance_nose_rightdish,center_is_left_cagehalf,center_is_right_cagehalf,is_investigating_leftdish,is_investigating_rightdish,petridish_investigation_radius[cm],deg_is_investigating_leftdish,deg_is_investigating_rightdish
0,0.0004421488013976,0.0955041411018825,1.0,0.1,,,0.0,1.0,,,2.0,0,0
1,0.0010192184276299,0.220151180368067,0.0,0.1,,,0.0,1.0,,,2.0,0,0
2,0.0002821560748473,0.0609457121670304,1.0,0.1,,,0.0,1.0,,,2.0,0,0
3,0.0004505661874176,0.0973222964822069,1.0,0.1,1001.1930321669894,378.7153899133205,0.0,1.0,0.0,0.0,2.0,0,0
4,0.0009976792498644,0.2154987179707248,0.0,0.1,,,0.0,1.0,,,2.0,0,0
5,0.0010746705995203,0.2321288494963962,0.0,0.1,995.8330436461076,384.844956686394,0.0,1.0,0.0,0.0,2.0,0,0
6,0.0012284517598707,0.2653455801320816,0.0,0.1,997.0346008507852,390.03084330993744,0.0,1.0,0.0,0.0,2.0,0,0
7,0.0006771183832014,0.1462575707715123,0.0,0.1,,,0.0,1.0,,,2.0,0,0
8,0.0004300816212198,0.0928976301834946,1.0,0.1,1001.59560727571,399.38627955803184,0.0,1.0,0.0,0.0,2.0,0,0
9,0.0005579801965857,0.1205237224625114,0.0,0.1,1002.072019487212,402.8708678367666,0.0,1.0,0.0,0.0,2.0,0,0
10,0.0006557721504957,0.1416467845070833,0.0,0.1,1008.2766022710788,407.169758983743,0.0,1.0,0.0,0.0,2.0,0,0
11,0.0005815475298974,0.1256142664578461,0.0,0.1,1012.8695944308408,415.4776748084561,0.0,1.0,0.0,0.0,2.0,0,0
12,0.0022065507897325,0.4766149705822312,0.0,0.1,1010.6929142160576,419.53666872756486,0.0,1.0,0.0,0.0,2.0,0,0
13,0.0010072760645026,0.2175716299325823,0.0,0.1,1015.5653380742592,422.0520193459687,0.0,1.0,0.0,0.0,2.0,0,0
14,0.001184610630454,0.2558758961780843,0.0,0.1,,,0.0,1.0,,,2.0,0,0
15,0.0020714366295852,0.4474303119904199,0.0,0.1,,,0.0,1.0,,,2.0,0,0
16,0.0022359985593243,0.4829756888140634,0.0,0.1,1035.7600691659968,434.6773804878831,0.0,1.0,0.0,0.0,2.0,0,0
17,0.0016905509931851,0.365159014527989,0.0,0.1,,,0.0,1.0,,,2.0,0,0
18,0.0021056203802612,0.4548140021364329,0.0,0.1,1041.988872643174,445.4438183781363,0.0,1.0,0.0,0.0,2.0,0,0
19,0.0017893394391162,0.3864973188491031,0.0,0.1,1057.5554938916175,453.5077914512161,0.0,1.0,0.0,0.0,2.0,0,0
20,0.0023684838131925,0.5115925036495951,0.0,0.1,1069.7122038146942,463.5936699408948,0.0,1.0,0.0,0.0,2.0,0,0
21,0.0019410614709153,0.4192692777177145,0.0,0.1,1078.4821495425283,470.594726127768,0.0,1.0,0.0,0.0,2.0,0,0
22,0.0005600889553401,0.1209792143534616,0.0,0.1,,,0.0,1.0,,,2.0,0,0
23,0.0007995425608426,0.172701193142018,0.0,0.1,,,0.0,1.0,,,2.0,0,0
24,0.0002990015732007,0.0645843398113527,1.0,0.1,,,0.0,1.0,,,2.0,0,0
25,0.0001807043388213,0.0390321371854145,1.0,0.1,1094.2438751742343,486.0431950188728,0.0,1.0,0.0,0.0,2.0,0,0
26,0.0003890992149691,0.0840454304333341,1.0,0.1,,,0.0,1.0,,,2.0,0,0
