,distance_travelled_center_in_m,speed_in_km/h,is_immobile,immobile_threshold[km/h],is close to edge,distance_nose_left_dish,distance_nose_right_dish,center_is_left_cagehalf,center_is_right_cagehalf,is_investigating_left_dish,is_investigating_right_dish,object_investigation_radius[cm],deg_is_investigating_left_dish,deg_is_investigating_right_dish,asoid_is_investigating_left_dish,asoid_is_investigating_right_dish
0,0.0001831128173068,0.0395523685382882,1.0,0.1,0.0,830.3213775072718,42.80355808301869,0.0,1.0,0.0,1.0,2.0,0,1,0,1
1,0.0001162542503767,0.0251109180813836,1.0,0.1,0.0,830.0722758207479,42.75935372758095,0.0,1.0,0.0,1.0,2.0,0,1,0,1
2,0.000620797003842,0.1340921528298797,0.0,0.1,0.0,829.3789163134669,42.08467838999351,0.0,1.0,0.0,1.0,2.0,0,1,0,1
3,0.0006192323887375,0.1337541959673007,0.0,0.1,0.0,828.2808488740014,41.28895249749095,0.0,1.0,0.0,1.0,2.0,0,1,0,1
4,0.0004707311732317,0.1016779334180547,0.0,0.1,0.0,827.2838015485219,40.26798260669689,0.0,1.0,0.0,1.0,2.0,0,1,0,1
5,0.000355427589212,0.0767723592697934,1.0,0.1,0.0,826.5864867107322,39.98107981179909,0.0,1.0,0.0,1.0,2.0,0,1,0,1
6,0.0002911991985641,0.0628990268898463,1.0,0.1,0.0,825.3038335403306,39.24577617697127,0.0,1.0,0.0,1.0,2.0,0,1,0,1
7,0.0004746800800452,0.1025308972897633,0.0,0.1,0.0,825.178115109172,39.06581810024176,0.0,1.0,0.0,1.0,2.0,0,1,0,1
8,3.247906553043967e-05,0.0070154781545749,1.0,0.1,0.0,825.1932988115582,38.98449438875681,0.0,1.0,0.0,1.0,2.0,0,1,0,1
9,0.000190221218515,0.0410877831992425,1.0,0.1,0.0,825.2500698336119,38.68817848980264,0.0,1.0,0.0,1.0,2.0,0,1,0,1
10,6.289856304145548e-05,0.0135860896169543,1.0,0.1,0.0,825.083955762122,38.238890695152826,0.0,1.0,0.0,1.0,2.0,0,1,0,1
11,0.0003702437318743,0.0799726460848501,1.0,0.1,0.0,825.2208903222278,37.80793743650691,0.0,1.0,0.0,1.0,2.0,0,1,0,1
12,8.726169201241072e-05,0.0188485254746807,1.0,0.1,0.0,826.2288632898839,38.687291802100695,0.0,1.0,0.0,1.0,2.0,0,1,0,1
13,0.0002100610678849,0.0453731906631542,1.0,0.1,0.0,826.9923187847505,39.49884774788659,0.0,1.0,0.0,1.0,2.0,0,1,0,1
14,3.188685603800601e-05,0.0068875609042092,1.0,0.1,0.0,828.319195236277,40.92621761852906,0.0,1.0,0.0,1.0,2.0,0,1,0,1
15,0.0005171114771495,0.1116960790642963,0.0,0.1,0.0,828.7946349931916,41.49831811260856,0.0,1.0,0.0,1.0,2.0,0,1,0,1
16,0.0001323190310941,0.02858091071634,1.0,0.1,0.0,828.3378016727345,40.82502161109269,0.0,1.0,0.0,1.0,2.0,0,1,0,1
17,0.0003063770327687,0.0661774390780493,1.0,0.1,0.0,827.8068642179485,40.14161909056841,0.0,1.0,0.0,1.0,2.0,0,1,0,1
18,5.757646860716224e-05,0.012436517219147,1.0,0.1,0.0,827.8074656184247,40.08951555111415,0.0,1.0,0.0,1.0,2.0,0,1,0,1
19,0.0003991334399906,0.0862128230379834,1.0,0.1,0.0,827.1454611639139,39.42770464526555,0.0,1.0,0.0,1.0,2.0,0,1,0,1
20,0.0001280681908376,0.0276627292209267,1.0,0.1,0.0,826.4897345477601,38.82497347719824,0.0,1.0,0.0,1.0,2.0,0,1,0,1
21,0.0002134374707861,0.0461024936898091,1.0,0.1,0.0,826.6346971912235,39.04738774622216,0.0,1.0,0.0,1.0,2.0,0,1,0,1
22,0.0003393091932557,0.0732907857432368,1.0,0.1,0.0,826.2754173980828,38.619211245403605,0.0,1.0,0.0,1.0,2.0,0,1,0,1
23,0.0010751785377122,0.2322385641458357,0.0,0.1,0.0,826.6330355451597,38.96349874694324,0.0,1.0,0.0,1.0,2.0,0,1,0,1
24,0.0001711493996662,0.0369682703279103,1.0,0.1,0.0,826.6657603726496,39.36131779320352,0.0,1.0,0.0,1.0,2.0,0,1,0,1
25,0.0002756785569352,0.0595465682980033,1.0,0.1,0.0,827.0335044828174,39.868981202225925,0.0,1.0,0.0,1.0,2.0,0,1,0,1
26,0.0002535289936042,0.05476226261851,1.0,0.1,0.0,826.1673659171252,39.08245512543268,0.0,1.0,0.0,1.0,2.0,0,1,0,1
27,0.0002189931943734,0.047302529984666,1.0,0.1,0.0,826.1481344040393,39.265728203184,0.0,1.0,0.0,1.0,2.0,0,1,0,1
28,0.000394904657421,0.0852994060029562,1.0,0.1,0.0,825.1446701171847,37.74912941956905,0.0,1.0,0.0,1.0,2.0,0,1,0,1
29,0.0001591421810386,0.0343747111043544,1.0,0.1,0.0,824.8547175710921,37.207661009988215,0.0,1.0,0.0,1.0,2.0,0,1,0,1
30,0.0002764058100716,0.0597036549754657,1.0,0.1,0.0,824.8612224606569,37.19029802086173,0.0,1.0,0.0,1.0,2.0,0,1,0,1
31,7.11555515067045e-05,0.0153695991254481,1.0,0.1,0.0,824.8472304586035,37.25022503710663,0.0,1.0,0.0,1.0,2.0,0,1,0,1
32,0.0003365942421489,0.0727043563041839,1.0,0.1,0.0,825.1189490886064,36.7257273079894,0.0,1.0,0.0,1.0,2.0,0,1,0,1
33,0.0002232430877956,0.0482205069638696,1.0,0.1,0.0,825.3490760489651,36.72015063292882,0.0,1.0,0.0,1.0,2.0,0,1,0,1
