,distance_travelled_center_in_m,speed_in_km/h,is_immobile,immobile_threshold[km/h],distance_nose_left_dish,distance_nose_right_dish,center_is_left_cagehalf,center_is_right_cagehalf,is_investigating_left_dish,is_investigating_right_dish,object_investigation_radius[cm],deg_is_investigating_left_dish,deg_is_investigating_right_dish
0,0.0043315752741938,0.9356202592258764,0.0,0.05,816.9343599088933,147.6733405619123,0.0,1.0,0.0,0.0,2.0,0,0
1,0.0042087944023144,0.9090995908999184,0.0,0.05,827.215412989059,149.54893745652635,0.0,1.0,0.0,0.0,2.0,0,0
2,0.003219980016396,0.6955156835415555,0.0,0.05,841.0319367208135,150.78912609546512,0.0,1.0,0.0,0.0,2.0,0,0
3,0.0022600935838834,0.488180214118835,0.0,0.05,857.4727248830678,157.18364472548254,0.0,1.0,0.0,0.0,2.0,0,0
4,0.0031538864053731,0.6812394635606048,0.0,0.05,869.1123745187855,159.39273370955763,0.0,1.0,0.0,0.0,2.0,0,0
5,0.0042066980073473,0.9086467695870208,0.0,0.05,877.0555916948907,159.78967689710043,0.0,1.0,0.0,0.0,2.0,0,0
6,0.0041277081800962,0.8915849669007946,0.0,0.05,887.1479709390254,162.56744945998406,0.0,1.0,0.0,0.0,2.0,0,0
7,0.004584782797668,0.990313084296302,0.0,0.05,899.319382911105,166.1696507618131,0.0,1.0,0.0,0.0,2.0,0,0
8,0.0038272400711654,0.8266838553717322,0.0,0.05,914.298490400396,173.1952863180804,0.0,1.0,0.0,0.0,2.0,0,0
9,0.0039826502155571,0.8602524465603364,0.0,0.05,928.4613790438432,178.65677589386354,0.0,1.0,0.0,0.0,2.0,0,0
10,0.0026190588705158,0.565716716031427,0.0,0.05,939.8894695140172,186.3958865958332,0.0,1.0,0.0,0.0,2.0,0,0
11,0.002858177460347,0.6173663314349711,0.0,0.05,950.9406091656908,193.12715488411615,0.0,1.0,0.0,0.0,2.0,0,0
12,0.0030166585912867,0.6515982557179442,0.0,0.05,962.26834460212,200.483089334272,0.0,1.0,0.0,0.0,2.0,0,0
13,0.0035077666239235,0.7576775907674841,0.0,0.05,974.74647193326,209.6957860010397,0.0,1.0,0.0,0.0,2.0,0,0
14,0.003155830138123,0.6816593098345772,0.0,0.05,986.2447839561084,219.64562909988388,0.0,1.0,0.0,0.0,2.0,0,0
15,0.0026209407778925,0.5661232080247812,0.0,0.05,992.3073162229688,226.6282897274266,0.0,1.0,0.0,0.0,2.0,0,0
16,0.00298513010027,0.644788101658337,0.0,0.05,997.078799150462,231.1223038745152,0.0,1.0,0.0,0.0,2.0,0,0
17,0.0023685264044852,0.5116017033688046,0.0,0.05,1005.7597292282592,238.4066855394451,0.0,1.0,0.0,0.0,2.0,0,0
18,0.0025293814369147,0.5463463903735835,0.0,0.05,1015.5436425853768,246.4861968261678,0.0,1.0,0.0,0.0,2.0,0,0
19,0.0018031464022194,0.3894796228794007,0.0,0.05,1024.8069065719728,253.3487704653581,0.0,1.0,0.0,0.0,2.0,0,0
20,0.0016508578588989,0.3565852975221779,0.0,0.05,1028.4069366475649,254.9695760313757,0.0,1.0,0.0,0.0,2.0,0,0
21,0.0007159067524996,0.1546358585399317,0.0,0.05,1030.360698097287,256.92199685583483,0.0,1.0,0.0,0.0,2.0,0,0
22,0.0003227275325936,0.0697091470402244,0.0,0.05,1029.6794112469915,258.03322032152755,0.0,1.0,0.0,0.0,2.0,0,0
23,0.0006673244335903,0.1441420776555187,0.0,0.05,1031.464808336795,261.26671063547536,0.0,1.0,0.0,0.0,2.0,0,0
24,0.0004871174151052,0.1052173616627326,0.0,0.05,1031.424504815763,262.1102336801259,0.0,1.0,0.0,0.0,2.0,0,0
25,0.0005190817029976,0.1121216478475008,0.0,0.05,1030.4251482031889,260.32585213268595,0.0,1.0,0.0,0.0,2.0,0,0
26,0.0004653370895183,0.1005128113359712,0.0,0.05,1030.871840424364,262.0760509350579,0.0,1.0,0.0,0.0,2.0,0,0
27,0.0012090016804123,0.261144362969069,0.0,0.05,1032.347646527396,266.57598373842706,0.0,1.0,0.0,0.0,2.0,0,0
28,0.001882642642617,0.4066508108052785,0.0,0.05,1033.7827289711245,272.35707700256256,0.0,1.0,0.0,0.0,2.0,0,0
29,0.0007028449468842,0.1518145085270062,0.0,0.05,1034.080482164625,278.3186316117793,0.0,1.0,0.0,0.0,2.0,0,0
30,0.0003462913640408,0.0747989346328293,0.0,0.05,1034.2237497790447,283.43338136944215,0.0,1.0,0.0,0.0,2.0,0,0
31,7.997603167104778e-05,0.0172748228409463,1.0,0.05,1027.6909976739548,282.94570724985385,0.0,1.0,0.0,0.0,2.0,0,0
32,0.0005313381714067,0.1147690450238663,0.0,0.05,1022.431698257094,287.16920367369545,0.0,1.0,0.0,0.0,2.0,0,0
33,0.0006770557319596,0.1462440381032865,0.0,0.05,1016.6040222799808,292.3307052604826,0.0,1.0,0.0,0.0,2.0,0,0
34,0.0006113876744062,0.1320597376717461,0.0,0.05,1013.3330026986666,297.15172200223867,0.0,1.0,0.0,0.0,2.0,0,0
35,0.0006644053588425,0.143511557509986,0.0,0.05,1012.1002578210132,301.86659394463226,0.0,1.0,0.0,0.0,2.0,0,0
