,distance_travelled_center_in_m,speed_in_km/h,is_immobile,immobile_threshold[km/h],is close to edge,distance_nose_left_dish,distance_nose_right_dish,center_is_left_cagehalf,center_is_right_cagehalf,is_investigating_left_dish,is_investigating_right_dish,object_investigation_radius[cm],deg_is_investigating_left_dish,deg_is_investigating_right_dish,asoid_is_investigating_left_dish,asoid_is_investigating_right_dish
0,0.0007870493197242,0.1700026530604438,0.0,0.1,0.0,290.568764670058,925.1211453751878,1.0,0.0,0.0,0.0,2.0,0,0,0,0
1,0.0024014635126131,0.5187161187244487,0.0,0.1,1.0,293.6794192096468,920.433687706128,1.0,0.0,0.0,0.0,2.0,0,0,0,0
2,0.0011605574580112,0.2506804109304371,0.0,0.1,1.0,298.2263480132902,918.9739036094674,1.0,0.0,0.0,0.0,2.0,0,0,0,0
3,,,,0.1,1.0,305.2539425222368,921.338469967232,1.0,0.0,0.0,0.0,2.0,0,0,0,0
4,,,,0.1,1.0,318.1893338819346,926.4284859970398,,,0.0,0.0,2.0,0,0,0,0
5,0.0038758168570586,0.8371764411246623,0.0,0.1,1.0,330.04873676404884,931.781752318717,1.0,0.0,0.0,0.0,2.0,0,0,0,0
6,0.0034413474165278,0.7433310419700224,0.0,0.1,1.0,340.4608780234085,937.48528573191,1.0,0.0,0.0,0.0,2.0,0,0,0,0
7,0.0017930189524614,0.3872920937316699,0.0,0.1,1.0,350.42678590289125,942.075791692724,1.0,0.0,0.0,0.0,2.0,0,0,0,0
8,0.0024727983558144,0.5341244448559195,0.0,0.1,1.0,355.5341036032377,942.50572347932,1.0,0.0,0.0,0.0,2.0,0,0,0,0
9,0.0006381690554691,0.1378445159813426,0.0,0.1,1.0,357.5888993805511,942.5096615202704,1.0,0.0,0.0,0.0,2.0,0,0,0,0
10,0.0010013608503138,0.2162939436677944,0.0,0.1,1.0,361.73662262357584,944.5847121741984,1.0,0.0,0.0,0.0,2.0,0,0,0,0
11,0.0016514202846295,0.3567067814799756,0.0,0.1,1.0,360.4241263963084,942.4895583631328,1.0,0.0,0.0,0.0,2.0,0,0,0,0
12,0.0014935140360737,0.3225990317919384,0.0,0.1,1.0,355.54740349549155,941.9207009760712,1.0,0.0,0.0,0.0,2.0,0,0,0,0
13,0.001680614344781,0.3630126984726992,0.0,0.1,1.0,349.2627430731156,943.5440873866752,1.0,0.0,0.0,0.0,2.0,0,0,0,0
14,0.0012200588527808,0.2635327122006545,0.0,0.1,1.0,339.54360212609043,946.8744990542732,1.0,0.0,0.0,0.0,2.0,0,0,0,0
15,0.0024402780795888,0.5271000651911871,0.0,0.1,1.0,331.33024268501225,950.2360663763644,1.0,0.0,0.0,0.0,2.0,0,0,0,0
16,0.0006872678849527,0.1484498631498033,0.0,0.1,1.0,326.2863208972798,956.879726137117,1.0,0.0,0.0,0.0,2.0,0,0,0,0
17,0.001920588913772,0.4148472053747562,0.0,0.1,1.0,318.4935161344744,959.5756380144144,1.0,0.0,0.0,0.0,2.0,0,0,0,0
18,0.0011183795093255,0.2415699740143236,0.0,0.1,1.0,316.91723247865417,969.79748629372,1.0,0.0,0.0,0.0,2.0,0,0,0,0
19,0.0005349434106606,0.1155477767027039,0.0,0.1,1.0,319.3694699581523,986.6731553877692,1.0,0.0,0.0,0.0,2.0,0,0,0,0
20,0.000531944067064,0.1148999184858452,0.0,0.1,1.0,324.6348744734863,1007.3714322573368,1.0,0.0,0.0,0.0,2.0,0,0,0,0
21,0.0022095936456637,0.4772722274633655,0.0,0.1,1.0,327.4471733141164,1022.0235115134192,1.0,0.0,0.0,0.0,2.0,0,0,0,0
22,0.0003112625528605,0.067232711417877,1.0,0.1,1.0,331.642806383347,1027.6060081250712,1.0,0.0,0.0,0.0,2.0,0,0,0,0
23,0.0017548532360041,0.3790482989768861,0.0,0.1,1.0,337.91776877628666,1037.5973503590733,1.0,0.0,0.0,0.0,2.0,0,0,0,0
24,0.0006146593227976,0.1327664137242881,0.0,0.1,1.0,344.6852580291661,1046.008397184022,1.0,0.0,0.0,0.0,2.0,0,0,0,0
25,0.0008611419698255,0.1860066654823084,0.0,0.1,1.0,352.6223695339592,1055.1169151292354,1.0,0.0,0.0,0.0,2.0,0,0,0,0
26,0.0018714228599631,0.4042273377520454,0.0,0.1,1.0,358.1484549171573,1062.0798464061074,1.0,0.0,0.0,0.0,2.0,0,0,0,0
27,0.0001529697949293,0.0330414757047342,1.0,0.1,1.0,359.5830974039933,1063.1983187510662,1.0,0.0,0.0,0.0,2.0,0,0,0,0
28,0.0004844132714714,0.1046332666378288,0.0,0.1,1.0,362.8030688680916,1065.670079878257,1.0,0.0,0.0,0.0,2.0,0,0,0,0
29,0.0004690581003953,0.1013165496853889,0.0,0.1,1.0,367.1924110990465,1068.3221816362973,1.0,0.0,0.0,0.0,2.0,0,0,0,0
30,0.0003566649945803,0.0770396388293538,1.0,0.1,1.0,370.76894717874967,1072.2737796022968,1.0,0.0,0.0,0.0,2.0,0,0,0,0
31,0.0002226579649424,0.0480941204275707,1.0,0.1,1.0,370.8588950000584,1072.5455673445726,1.0,0.0,0.0,0.0,2.0,0,0,0,0
32,0.0003432674000349,0.0741457584075486,1.0,0.1,1.0,371.4352412233578,1071.9762126114094,1.0,0.0,0.0,0.0,2.0,0,0,0,0
33,0.0003581952621577,0.0773701766260725,1.0,0.1,1.0,371.2056496993164,1065.3779571004452,1.0,0.0,0.0,0.0,2.0,0,0,0,0
34,0.0004211078406757,0.0909592935859592,1.0,0.1,1.0,366.1776953311608,1051.1387294505985,1.0,0.0,0.0,0.0,2.0,0,0,0,0
35,0.0004981781682252,0.1076064843366569,0.0,0.1,1.0,359.62278309940825,1036.506856574329,1.0,0.0,0.0,0.0,2.0,0,0,0,0
36,0.001452649570466,0.3137723072206739,0.0,0.1,1.0,348.8237629272385,1013.510251220194,1.0,0.0,0.0,0.0,2.0,0,0,0,0
37,0.0016570491262517,0.3579226112703842,0.0,0.1,1.0,335.5553876468662,993.7759349077346,1.0,0.0,0.0,0.0,2.0,0,0,0,0
38,0.0010931958870732,0.2361303116078293,0.0,0.1,1.0,325.294368660771,980.1425088903854,1.0,0.0,0.0,0.0,2.0,0,0,0,0
39,0.0019534321884057,0.4219413526956317,0.0,0.1,1.0,312.62454860202735,967.2907858406244,1.0,0.0,0.0,0.0,2.0,0,0,0,0
40,0.0024905212469194,0.5379525893345949,0.0,0.1,1.0,301.1123126065731,955.878408258824,1.0,0.0,0.0,0.0,2.0,0,0,0,0
41,0.0011289146245778,0.2438455589088183,0.0,0.1,1.0,291.2501219861881,948.6548685807398,1.0,0.0,0.0,0.0,2.0,0,0,0,0
42,4.484129444476541e-06,0.0009685719600069,1.0,0.1,1.0,271.09074453557446,936.626456067813,1.0,0.0,0.0,0.0,2.0,0,0,0,0
43,0.0005049392457039,0.1090668770720459,0.0,0.1,1.0,271.1611466643848,936.672832627454,1.0,0.0,0.0,0.0,2.0,0,0,0,0
44,0.0013137119515244,0.2837617815292813,0.0,0.1,1.0,263.75803236129343,933.77020093921,1.0,0.0,0.0,0.0,2.0,0,0,0,0
45,0.0006457900330213,0.1394906471326198,0.0,0.1,1.0,255.75006970494968,932.9207783814188,1.0,0.0,0.0,0.0,2.0,0,0,0,0
46,0.0015576651529209,0.3364556730309356,0.0,0.1,1.0,253.0009344832596,933.264213022052,1.0,0.0,0.0,0.0,2.0,0,0,0,0
47,0.0021119415595929,0.4561793768720814,0.0,0.1,1.0,246.79759832523305,930.3225344922764,1.0,0.0,0.0,0.0,2.0,0,0,0,0
48,0.0005452210003823,0.1177677360825868,0.0,0.1,1.0,237.15695571861173,922.8941422619145,1.0,0.0,0.0,0.0,2.0,0,0,0,0
49,0.0010320499180814,0.2229227823055876,0.0,0.1,1.0,234.34915001724264,923.0807510520864,1.0,0.0,0.0,0.0,2.0,0,0,0,0
50,0.0001102013907504,0.023803500402091,1.0,0.1,1.0,240.15791281297905,928.387581130842,1.0,0.0,0.0,0.0,2.0,0,0,0,0
51,0.0001659429890108,0.0358436856263382,1.0,0.1,1.0,239.55102392826623,926.6350081933996,1.0,0.0,0.0,0.0,2.0,0,0,0,0
52,0.000276284130682,0.0596773722273179,1.0,0.1,1.0,238.3768255089664,922.735323777172,1.0,0.0,0.0,0.0,2.0,0,0,0,0
53,9.626957000440198e-05,0.0207942271209508,1.0,0.1,1.0,239.67415797592227,919.896098476484,1.0,0.0,0.0,0.0,2.0,0,0,0,0
54,0.0003052812039938,0.0659407400626615,1.0,0.1,1.0,243.5057452768044,917.5501464474498,1.0,0.0,0.0,0.0,2.0,0,0,0,0
55,0.0006776212465599,0.1463661892569533,0.0,0.1,0.0,246.956974449223,913.6406837842694,1.0,0.0,0.0,0.0,2.0,0,0,0,0
56,0.0006101489581042,0.1317921749505214,0.0,0.1,0.0,248.8032547231704,907.4932678891098,1.0,0.0,0.0,0.0,2.0,0,0,0,0
57,0.0010788129188496,0.2330235904715211,0.0,0.1,0.0,250.1832863010815,901.3310894169716,1.0,0.0,0.0,0.0,2.0,0,0,0,0
58,0.0010058147716845,0.2172559906838616,0.0,0.1,0.0,245.74271513585592,893.8974670952881,1.0,0.0,0.0,0.0,2.0,0,0,0,0
59,0.0024496746828979,0.5291297315059502,0.0,0.1,0.0,241.61242407813128,886.7029202061284,1.0,0.0,0.0,0.0,2.0,0,0,0,0
60,0.0008904362124357,0.1923342218861135,0.0,0.1,0.0,236.8925253711,877.9368686774405,1.0,0.0,0.0,0.0,2.0,0,0,0,0
61,0.0012418652918076,0.2682429030304604,0.0,0.1,0.0,234.49995581225448,869.1806153985922,1.0,0.0,0.0,0.0,2.0,0,0,0,0
62,0.0009656723225079,0.208585221661708,0.0,0.1,0.0,232.89565152206768,861.7108762828572,1.0,0.0,0.0,0.0,2.0,0,0,0,0
63,0.0025845655965231,0.5582661688490016,0.0,0.1,0.0,232.1524123507789,852.8408959345983,1.0,0.0,0.0,0.0,2.0,0,0,0,0
64,0.0030783268054895,0.6649185899857427,0.0,0.1,0.0,227.36379908793648,836.9852126494743,1.0,0.0,0.0,0.0,2.0,0,0,0,0
65,0.0033284513651324,0.7189454948686012,0.0,0.1,0.0,228.16078681550405,824.3036777047084,1.0,0.0,0.0,0.0,2.0,0,0,0,0
66,0.0025948226856541,0.5604817001012953,0.0,0.1,0.0,229.60440738434585,813.2600457429563,1.0,0.0,0.0,0.0,2.0,0,0,0,0
67,0.0034035318708375,0.7351628841009157,0.0,0.1,0.0,228.93856979051696,804.8087850330028,1.0,0.0,0.0,0.0,2.0,0,0,0,0
68,0.002883825986564,0.6229064130978298,0.0,0.1,0.0,232.4905506085976,794.1995212919427,1.0,0.0,0.0,0.0,2.0,0,0,0,0
69,0.0027860707709505,0.6017912865253118,0.0,0.1,0.0,239.6206574269526,781.1539691796544,1.0,0.0,0.0,0.0,2.0,0,0,0,0
70,0.0026860958214122,0.5801966974250378,0.0,0.1,0.0,245.1212018846541,767.6194364185894,1.0,0.0,0.0,0.0,2.0,0,0,0,0
71,0.0037026625893403,0.7997751192975099,0.0,0.1,0.0,251.3380891879773,757.9850339908533,1.0,0.0,0.0,0.0,2.0,0,0,0,0
72,0.0024541915453039,0.5301053737856496,0.0,0.1,0.0,257.4593735212579,754.0324985533738,1.0,0.0,0.0,0.0,2.0,0,0,0,0
73,0.0034151661549965,0.737675889479264,0.0,0.1,0.0,265.3607859590706,746.5758627387968,1.0,0.0,0.0,0.0,2.0,0,0,0,0
74,0.0036113099059519,0.7800429396856148,0.0,0.1,0.0,272.9123530057174,737.8526728204578,1.0,0.0,0.0,0.0,2.0,0,0,0,0
75,0.0042409912422146,0.916054108318356,0.0,0.1,0.0,282.5089982779552,729.8987921490852,1.0,0.0,0.0,0.0,2.0,0,0,0,0
76,0.0034402704532667,0.7430984179056244,0.0,0.1,0.0,289.30995886661407,720.1437559741236,1.0,0.0,0.0,0.0,2.0,0,0,0,0
77,0.0033767208708286,0.7293717080989791,0.0,0.1,0.0,296.34700585867586,714.5333998244057,1.0,0.0,0.0,0.0,2.0,0,0,0,0
78,0.0031118027900103,0.6721494026422455,0.0,0.1,0.0,303.39483897277387,705.2246761499902,1.0,0.0,0.0,0.0,2.0,0,0,0,0
79,0.0044630105963934,0.9640102888209932,0.0,0.1,0.0,311.02129406109106,693.2092126995624,1.0,0.0,0.0,0.0,2.0,0,0,0,0
80,0.0019912408536072,0.4301080243791634,0.0,0.1,0.0,316.9860179891168,684.401953597808,1.0,0.0,0.0,0.0,2.0,0,0,0,0
