,distance_travelled_center,speed_in_km/h,is_immobile,immobile_threshold[km/h],distance_nose_leftdish,distance_nose_rightdish,center_is_left_cagehalf,center_is_right_cagehalf,is_investigating_leftdish,is_investigating_rightdish,petridish_investigation_radius[cm],deg_is_investigating_leftdish,deg_is_investigating_rightdish
0,0.0004730336285073,0.1021752637575844,0.0,0.1,1023.1377974586892,233.7270584652024,0.0,1.0,0.0,0.0,2.0,0,0
1,,,,0.1,1024.11811948113,234.87704980247383,0.0,1.0,0.0,0.0,2.0,0,0
2,,,,0.1,1025.837507587306,237.76617829526265,,,0.0,0.0,2.0,0,0
3,,,,0.1,1025.4684140435024,240.54103575548996,,,0.0,0.0,2.0,0,0
4,,,,0.1,1023.7448743217312,242.00869963694345,,,0.0,0.0,2.0,0,0
5,,,,0.1,1021.38644454158,244.5190564069353,,,0.0,0.0,2.0,0,0
6,,,,0.1,1017.6520276157776,245.6126544131563,,,0.0,0.0,2.0,0,0
7,,,,0.1,1013.1843986168976,246.28968850001797,0.0,1.0,0.0,0.0,2.0,0,0
8,,,,0.1,1006.622288716915,245.21376006382584,,,0.0,0.0,2.0,0,0
9,0.0005830110968269,0.125930396914628,0.0,0.1,998.5624130871964,241.72348990925937,0.0,1.0,0.0,0.0,2.0,0,0
10,0.0008170685990693,0.1764868173989713,0.0,0.1,994.6145667005204,240.9132276764594,0.0,1.0,0.0,0.0,2.0,0,0
11,0.0002308177700889,0.0498566383392076,1.0,0.1,989.1656825664104,241.9208223020579,0.0,1.0,0.0,0.0,2.0,0,0
12,0.0002962033232562,0.0639799178233446,1.0,0.1,979.7579421096154,237.27647896554075,0.0,1.0,0.0,0.0,2.0,0,0
13,0.0023050631232666,0.4978936346256067,0.0,0.1,,,0.0,1.0,,,2.0,0,0
14,0.0011783553487164,0.2545247553227562,0.0,0.1,967.8928793426148,231.21209144579035,0.0,1.0,0.0,0.0,2.0,0,0
15,0.000936820521532,0.20235323265093,0.0,0.1,961.3415914102528,226.9853430907743,0.0,1.0,0.0,0.0,2.0,0,0
16,0.0010032242221292,0.2166964319799109,0.0,0.1,960.5392617900884,227.24165978493212,0.0,1.0,0.0,0.0,2.0,0,0
17,0.0009700691451474,0.2095349353518522,0.0,0.1,957.353496241234,227.61366070597236,0.0,1.0,0.0,0.0,2.0,0,0
18,0.000921146683653,0.198967683669061,0.0,0.1,958.966856999204,229.87601428547296,0.0,1.0,0.0,0.0,2.0,0,0
19,0.0005917633131964,0.1278208756504421,0.0,0.1,959.7949657840768,231.55085246800013,0.0,1.0,0.0,0.0,2.0,0,0
20,0.0009654935607386,0.2085466091195435,0.0,0.1,963.2877151645804,235.4110565090159,0.0,1.0,0.0,0.0,2.0,0,0
21,0.0003197643079473,0.0690690905166275,1.0,0.1,967.0917896385556,239.03239836160895,0.0,1.0,0.0,0.0,2.0,0,0
22,8.779533641989895e-05,0.0189637926666981,1.0,0.1,970.2707974262275,241.9327640505439,0.0,1.0,0.0,0.0,2.0,0,0
23,0.0002323520576635,0.0501880444553287,1.0,0.1,977.4543563265483,247.54853032943825,0.0,1.0,0.0,0.0,2.0,0,0
24,0.0004007159024181,0.0865546349223113,1.0,0.1,986.107386731638,255.25995367789923,0.0,1.0,0.0,0.0,2.0,0,0
