,distance_travelled_center_in_m,speed_in_km/h,is_immobile,immobile_threshold[km/h],is close to edge,distance_nose_left_dish,distance_nose_right_dish,center_is_left_cagehalf,center_is_right_cagehalf,is_investigating_left_dish,is_investigating_right_dish,object_investigation_radius[cm],deg_is_investigating_left_dish,deg_is_investigating_right_dish,asoid_is_investigating_left_dish,asoid_is_investigating_right_dish
0,0.0005852737108222,0.1264191215376119,0.0,0.1,0.0,115.7348800451715,878.6766890564229,1.0,0.0,0.0,0.0,2.0,0,0,0,0
1,0.0001724520666355,0.0372496463932725,1.0,0.1,0.0,116.3141974552728,880.8442661289441,1.0,0.0,0.0,0.0,2.0,0,0,0,0
2,0.0006106200341913,0.1318939273853257,0.0,0.1,0.0,118.5010219134716,884.3403239297155,1.0,0.0,0.0,0.0,2.0,0,0,0,0
3,0.0003663413717908,0.0791297363068189,1.0,0.1,0.0,119.34508610117898,884.9772025336412,1.0,0.0,0.0,0.0,2.0,0,0,0,0
4,0.0001890055111089,0.0408251903995294,1.0,0.1,0.0,118.85647463668283,884.0241176920534,1.0,0.0,0.0,0.0,2.0,0,0,0,0
5,0.0002099154791048,0.0453417434866495,1.0,0.1,0.0,117.65437637479918,881.5233808080093,1.0,0.0,0.0,0.0,2.0,0,0,0,0
6,0.0003417708671673,0.0738225073081502,1.0,0.1,0.0,116.71058325548096,880.635131112128,1.0,0.0,0.0,0.0,2.0,0,0,0,0
7,0.0005040340654886,0.1088713581455494,0.0,0.1,0.0,118.90728821633296,884.709997802935,1.0,0.0,0.0,0.0,2.0,0,0,0,0
8,0.0003363038443155,0.0726416303721649,1.0,0.1,0.0,121.70948873775193,887.6333219578744,1.0,0.0,0.0,0.0,2.0,0,0,0,0
9,9.911842822126432e-05,0.021409580495793,1.0,0.1,0.0,121.27057492877157,886.8375195445478,1.0,0.0,0.0,0.0,2.0,0,0,0,0
10,0.0003178691313345,0.0686597323682609,1.0,0.1,0.0,117.87327038328372,880.7153142521684,1.0,0.0,0.0,0.0,2.0,0,0,0,0
11,0.0007733442598964,0.167042360137636,0.0,0.1,0.0,116.0599534564242,873.7273699377439,1.0,0.0,0.0,0.0,2.0,0,0,0,0
12,0.0008321621850055,0.1797470319612062,0.0,0.1,0.0,116.4977067614528,871.7872073558619,1.0,0.0,0.0,0.0,2.0,0,0,0,0
13,0.0015658585411666,0.3382254448919985,0.0,0.1,0.0,116.64494982939704,869.5240456274479,1.0,0.0,0.0,0.0,2.0,0,0,0,0
14,0.0010794075394768,0.2331520285269932,0.0,0.1,0.0,114.79201646643408,865.4006434165314,1.0,0.0,0.0,0.0,2.0,0,0,0,0
15,0.0014219894175402,0.3071497141887006,0.0,0.1,0.0,115.49302477698583,859.0026453308734,1.0,0.0,0.0,0.0,2.0,0,0,0,0
16,0.0013683813708864,0.2955703761114731,0.0,0.1,0.0,120.41066256787168,856.1609524444482,1.0,0.0,0.0,0.0,2.0,0,0,0,0
17,0.0020214398803725,0.4366310141604763,0.0,0.1,0.0,127.46269265668018,851.6061499134355,1.0,0.0,0.0,0.0,2.0,0,0,0,0
18,0.0025361001266562,0.5477976273577488,0.0,0.1,0.0,135.95675132979116,849.0465799967506,1.0,0.0,0.0,0.0,2.0,0,0,0,0
19,0.0033710273718523,0.728141912320097,0.0,0.1,0.0,141.60721538296892,847.9415798346364,1.0,0.0,0.0,0.0,2.0,0,0,0,0
20,0.0043292680999226,0.9351219095832846,0.0,0.1,0.0,153.52588565373958,847.7984905636335,1.0,0.0,0.0,0.0,2.0,0,0,0,0
21,0.0029336419511507,0.633666661448567,0.0,0.1,0.0,164.33842794002686,845.4778596338135,1.0,0.0,0.0,0.0,2.0,0,0,0,0
22,0.0044199770865814,0.9547150507015968,0.0,0.1,0.0,176.52826016282114,841.5136766400121,1.0,0.0,0.0,0.0,2.0,0,0,0,0
23,0.0032984847820194,0.7124727129162054,0.0,0.1,0.0,191.44666509367443,840.873474431416,1.0,0.0,0.0,0.0,2.0,0,0,0,0
24,0.0034338530304008,0.7417122545665831,0.0,0.1,0.0,202.8522120165683,838.934607275779,1.0,0.0,0.0,0.0,2.0,0,0,0,0
25,0.0039396482088768,0.8509640131173933,0.0,0.1,0.0,216.3754535390574,838.1008008644656,1.0,0.0,0.0,0.0,2.0,0,0,0,0
26,0.0036181044483124,0.7815105608354788,0.0,0.1,0.0,231.44815250165072,837.9626829028268,1.0,0.0,0.0,0.0,2.0,0,0,0,0
27,0.0034755621505152,0.7507214245113029,0.0,0.1,0.0,244.0450940327667,838.1146696039974,1.0,0.0,0.0,0.0,2.0,0,0,0,0
28,0.0039171127133598,0.8460963460857184,0.0,0.1,0.0,253.1465894311246,837.2773630829375,1.0,0.0,0.0,0.0,2.0,0,0,0,0
29,0.0030637854864506,0.6617776650733396,0.0,0.1,0.0,261.3143981268196,834.6325918738968,1.0,0.0,0.0,0.0,2.0,0,0,0,0
30,0.0031066311588382,0.6710323303090536,0.0,0.1,0.0,268.300987561126,827.0988146797105,1.0,0.0,0.0,0.0,2.0,0,0,0,0
31,0.0035150625235459,0.7592535050859189,0.0,0.1,1.0,278.5496678082419,819.7103505103099,1.0,0.0,0.0,0.0,2.0,0,0,0,0
32,0.0029761864705101,0.6428562776301882,0.0,0.1,1.0,286.01556843976147,811.6664902988234,1.0,0.0,0.0,0.0,2.0,0,0,0,0
33,0.0037898411358975,0.8186056853538755,0.0,0.1,1.0,291.8551877569312,804.6020317049745,1.0,0.0,0.0,0.0,2.0,0,0,0,0
