,distance_travelled_center,speed_in_km/h,is_immobile,immobile_threshold[km/h],distance_nose_leftdish,distance_nose_rightdish,center_is_left_cagehalf,center_is_right_cagehalf,is_investigating_leftdish,is_investigating_rightdish,petridish_investigation_radius[cm],deg_is_investigating_leftdish,deg_is_investigating_rightdish
0,0.8325311167554045,0.8325311167554045,0.0,0.1,91.71598051660696,895.3330695723655,1.0,0.0,0.0,0.0,1.5,0,0
1,0.5749224087202336,0.5749224087202336,0.0,0.1,99.95840774478934,903.8771118950896,1.0,0.0,0.0,0.0,1.5,0,0
2,0.5181887743990973,0.5181887743990973,0.0,0.1,107.3086576832712,912.5742615700142,1.0,0.0,0.0,0.0,1.5,0,0
3,0.9722320353236672,0.9722320353236672,0.0,0.1,114.83003962755252,920.6722238043708,1.0,0.0,0.0,0.0,1.5,0,0
4,0.7442955071980962,0.7442955071980962,0.0,0.1,121.52528258927497,927.45029466691,1.0,0.0,0.0,0.0,1.5,0,0
5,,,0.0,0.1,126.02962999104612,932.1339319277164,1.0,0.0,0.0,0.0,1.5,0,0
6,,,0.0,0.1,128.94054097618508,935.4685951942204,,,0.0,0.0,1.5,0,0
7,,,0.0,0.1,138.17875316552772,944.663118575798,,,0.0,0.0,1.5,0,0
8,0.5739147539122925,0.5739147539122925,0.0,0.1,144.52144148619942,951.6331086230008,1.0,0.0,0.0,0.0,1.5,0,0
9,,,0.0,0.1,157.1391371090385,964.3189988128483,1.0,0.0,0.0,0.0,1.5,0,0
10,,,0.0,0.1,166.38058191624225,973.9189844973728,,,0.0,0.0,1.5,0,0
11,0.536265247078459,0.536265247078459,0.0,0.1,176.28041794132875,983.978275606138,1.0,0.0,0.0,0.0,1.5,0,0
12,0.5838560705200314,0.5838560705200314,0.0,0.1,181.7914921011408,989.4728381931374,1.0,0.0,0.0,0.0,1.5,0,0
13,0.4630757291212451,0.4630757291212451,0.0,0.1,190.2151176083649,997.3057664117954,1.0,0.0,0.0,0.0,1.5,0,0
14,0.4156358676137167,0.4156358676137167,0.0,0.1,195.87279620589325,1002.208563535474,1.0,0.0,0.0,0.0,1.5,0,0
15,,,0.0,0.1,202.0635049837745,1007.5394724136886,1.0,0.0,0.0,0.0,1.5,0,0
16,,,0.0,0.1,206.24049250786703,1010.1743021843292,,,0.0,0.0,1.5,0,0
17,,,0.0,0.1,210.5984788486212,1013.869831151213,,,0.0,0.0,1.5,0,0
18,,,0.0,0.1,216.27307162844545,1017.1907400210022,,,0.0,0.0,1.5,0,0
19,,,0.0,0.1,220.49402555430072,1018.7735402926872,,,0.0,0.0,1.5,0,0
20,,,0.0,0.1,224.846217594524,1020.3724790948216,,,0.0,0.0,1.5,0,0
21,0.7704671040290839,0.7704671040290839,0.0,0.1,232.01416590348416,1025.2789914290925,1.0,0.0,0.0,0.0,1.5,0,0
22,0.6252583468881887,0.6252583468881887,0.0,0.1,236.9667898845213,1027.2572554195638,1.0,0.0,0.0,0.0,1.5,0,0
23,0.6064505847301461,0.6064505847301461,0.0,0.1,242.00731023524312,1030.8508496959705,1.0,0.0,0.0,0.0,1.5,0,0
24,,,0.0,0.1,244.3303713172382,1029.688591773147,1.0,0.0,0.0,0.0,1.5,0,0
25,,,0.0,0.1,252.20945364784416,1033.9432872825294,,,0.0,0.0,1.5,0,0
26,,,0.0,0.1,259.59819449832304,1037.5995313194194,,,0.0,0.0,1.5,0,0
27,1.0425220577491514,1.0425220577491514,0.0,0.1,265.0549025000506,1037.8353046655434,1.0,0.0,0.0,0.0,1.5,0,0
28,,,0.0,0.1,270.75157839589207,1038.8388436455398,1.0,0.0,0.0,0.0,1.5,0,0
29,,,0.0,0.1,271.3074622966249,1032.0986786560886,,,0.0,0.0,1.5,0,0
30,0.3966751903567058,0.3966751903567058,0.0,0.1,275.72748459392875,1028.8465854366048,1.0,0.0,0.0,0.0,1.5,0,0
31,,,0.0,0.1,273.85596166252947,1017.2120635129568,1.0,0.0,0.0,0.0,1.5,0,0
32,,,0.0,0.1,271.05096074085736,1002.4740731548776,,,0.0,0.0,1.5,0,0
33,,,0.0,0.1,274.34697330306284,996.4307167926704,,,0.0,0.0,1.5,0,0
34,,,0.0,0.1,280.916280749007,993.6899797159224,,,0.0,0.0,1.5,0,0
