,distance_travelled_center,speed_in_km/h,is_immobile,immobile_threshold[km/h],distance_nose_leftdish,distance_nose_rightdish,center_is_left_cagehalf,center_is_right_cagehalf,is_investigating_leftdish,is_investigating_rightdish,petridish_investigation_radius[cm]
20837,0.04736576336927475,0.04736576336927475,1.0,0.1,864.4244657051566,151.21600843225582,0.0,1.0,0.0,0.0,1.5
20838,0.06155809168391963,0.06155809168391963,1.0,0.1,865.5115207035298,153.58342410876065,0.0,1.0,0.0,0.0,1.5
20839,0.007226145526362548,0.007226145526362548,1.0,0.1,865.6365575628657,151.68175222355634,0.0,1.0,0.0,0.0,1.5
20840,0.022591425520311896,0.022591425520311896,1.0,0.1,867.3884413535253,150.68224381649037,0.0,1.0,0.0,0.0,1.5
20841,0.014101557676698793,0.014101557676698793,1.0,0.1,867.9430585482634,150.09539009964723,0.0,1.0,0.0,0.0,1.5
20842,0.013924355010574142,0.013924355010574142,1.0,0.1,869.5317064418483,149.8166833679637,0.0,1.0,0.0,0.0,1.5
20843,0.047577681817016285,0.047577681817016285,1.0,0.1,869.3032240538656,147.97722652911068,0.0,1.0,0.0,0.0,1.5
20844,0.04093098803882044,0.04093098803882044,1.0,0.1,869.0993691613385,147.2584665917827,0.0,1.0,0.0,0.0,1.5
20845,0.036148055041648024,0.036148055041648024,1.0,0.1,870.2751456797356,148.73863239874527,0.0,1.0,0.0,0.0,1.5
20846,0.056568167894616064,0.056568167894616064,1.0,0.1,872.4142154247108,152.0396476900664,0.0,1.0,0.0,0.0,1.5
20847,0.08586144568875474,0.08586144568875474,1.0,0.1,872.2719744992031,152.49747116550563,0.0,1.0,0.0,0.0,1.5
20848,0.04366889948767749,0.04366889948767749,1.0,0.1,872.8658160057695,151.6323924632109,0.0,1.0,0.0,0.0,1.5
20849,0.017325940850528153,0.017325940850528153,1.0,0.1,873.9957387187729,150.858829868355,0.0,1.0,0.0,0.0,1.5
20850,0.03465124229382586,0.03465124229382586,1.0,0.1,873.4566021977976,149.5041386290789,0.0,1.0,0.0,0.0,1.5
20851,0.03826022808584092,0.03826022808584092,1.0,0.1,873.369289569792,147.21149867014472,0.0,1.0,0.0,0.0,1.5
20852,0.01048645971132609,0.01048645971132609,1.0,0.1,872.593453038029,144.97150886464627,0.0,1.0,0.0,0.0,1.5
20853,0.027246657990809883,0.027246657990809883,1.0,0.1,872.0781558841355,145.00022586777166,0.0,1.0,0.0,0.0,1.5
20854,0.13723306071589267,0.13723306071589267,0.0,0.1,865.2844240646447,151.73791972454046,0.0,1.0,0.0,0.0,1.5
20855,0.09624603308465034,0.09624603308465034,1.0,0.1,,,0.0,1.0,0.0,0.0,1.5
20856,0.1463760440740616,0.1463760440740616,0.0,0.1,,,0.0,1.0,0.0,0.0,1.5
20857,0.03641732389718769,0.03641732389718769,1.0,0.1,866.9960032641472,150.42611947574548,0.0,1.0,0.0,0.0,1.5
20858,0.02756705667700417,0.02756705667700417,1.0,0.1,867.4247701848727,148.99727436192603,0.0,1.0,0.0,0.0,1.5
20859,0.01987302687779891,0.01987302687779891,1.0,0.1,868.4838912782473,148.78217669174978,0.0,1.0,0.0,0.0,1.5
20860,0.0238147845519173,0.0238147845519173,1.0,0.1,870.4882430950928,147.75473822700772,0.0,1.0,0.0,0.0,1.5
20861,0.03923999234293218,0.03923999234293218,1.0,0.1,871.9933931927194,146.56692687661482,0.0,1.0,0.0,0.0,1.5
20862,0.0721091741960722,0.0721091741960722,1.0,0.1,869.9710503978163,144.90379993333624,0.0,1.0,0.0,0.0,1.5
20863,0.04064367073539347,0.04064367073539347,1.0,0.1,863.5885430433063,144.51041670263405,0.0,1.0,0.0,0.0,1.5
20864,0.018619101082599447,0.018619101082599447,1.0,0.1,859.9909829939683,142.65355422538872,0.0,1.0,0.0,0.0,1.5
20865,0.02831082780476837,0.02831082780476837,1.0,0.1,859.8116384966672,139.21914813675997,0.0,1.0,0.0,0.0,1.5
20866,0.029286826908581226,0.029286826908581226,1.0,0.1,860.723542346952,137.13717572706364,0.0,1.0,0.0,0.0,1.5
20867,0.06718065480989456,0.06718065480989456,1.0,0.1,862.2391511695341,136.7075066985925,0.0,1.0,0.0,0.0,1.5
20868,0.02659781347844695,0.02659781347844695,1.0,0.1,863.2357756525315,135.7099509099848,0.0,1.0,0.0,0.0,1.5
20869,0.03156472434562661,0.03156472434562661,1.0,0.1,865.4436309626107,135.55534350471123,0.0,1.0,0.0,0.0,1.5
20870,0.01944862693340569,0.01944862693340569,1.0,0.1,865.8501041926332,134.89957821983893,0.0,1.0,0.0,0.0,1.5
20871,0.037299088723102045,0.037299088723102045,1.0,0.1,868.6021087461501,135.71639273922304,0.0,1.0,0.0,0.0,1.5
20872,0.0497356905990552,0.0497356905990552,1.0,0.1,866.2489992980348,135.9452984867284,0.0,1.0,0.0,0.0,1.5
20873,0.03663726169294507,0.03663726169294507,1.0,0.1,866.2459084882865,138.17321725908872,0.0,1.0,0.0,0.0,1.5
20874,0.05097338593245064,0.05097338593245064,1.0,0.1,867.4148501241937,140.75621725012522,0.0,1.0,0.0,0.0,1.5
20875,0.05190604019663963,0.05190604019663963,1.0,0.1,869.0114996159558,141.05583235103865,0.0,1.0,0.0,0.0,1.5
20876,0.007497286524979903,0.007497286524979903,1.0,0.1,870.9282896290781,141.2758314746492,0.0,1.0,0.0,0.0,1.5
20877,0.045812726657965576,0.045812726657965576,1.0,0.1,872.6808760755215,142.89669369198808,0.0,1.0,0.0,0.0,1.5
20878,0.029744299994894967,0.029744299994894967,1.0,0.1,873.4290919763138,141.80761562107062,0.0,1.0,0.0,0.0,1.5
20879,0.05041630690821153,0.05041630690821153,1.0,0.1,873.9280220889759,141.67522430069855,0.0,1.0,0.0,0.0,1.5
20880,0.10385467670881766,0.10385467670881766,0.0,0.1,874.1009505973274,143.39979398917654,0.0,1.0,0.0,0.0,1.5
20881,0.06501322443443816,0.06501322443443816,1.0,0.1,865.7208616360472,143.1321728809163,0.0,1.0,0.0,0.0,1.5
20882,0.06738926916708615,0.06738926916708615,1.0,0.1,864.4378649526685,147.83114097615427,0.0,1.0,0.0,0.0,1.5
20883,0.1308117359889455,0.1308117359889455,0.0,0.1,864.9948945392742,151.09400803727382,0.0,1.0,0.0,0.0,1.5
20884,0.15097788139288984,0.15097788139288984,0.0,0.1,,,0.0,1.0,0.0,0.0,1.5
20885,0.06340449350208903,0.06340449350208903,1.0,0.1,864.5300657601199,149.83835536175908,0.0,1.0,0.0,0.0,1.5
20886,0.07997903874868606,0.07997903874868606,1.0,0.1,864.6369718264807,147.996826022813,0.0,1.0,0.0,0.0,1.5
20887,0.15230983515193086,0.15230983515193086,0.0,0.1,865.0780250672613,147.58577761587912,0.0,1.0,0.0,0.0,1.5
20888,0.15136232084386425,0.15136232084386425,0.0,0.1,865.3318715347502,145.83640211623978,0.0,1.0,0.0,0.0,1.5
20889,0.042977622844370594,0.042977622844370594,1.0,0.1,869.1285687673513,146.17863749280764,0.0,1.0,0.0,0.0,1.5
20890,0.04489845940029325,0.04489845940029325,1.0,0.1,870.2324274961437,147.13654983526422,0.0,1.0,0.0,0.0,1.5
20891,0.1836781272437428,0.1836781272437428,0.0,0.1,871.0658988665754,151.23479039914474,0.0,1.0,0.0,0.0,1.5
20892,0.10685351282981803,0.10685351282981803,0.0,0.1,872.4092446676389,154.9079678991328,0.0,1.0,0.0,0.0,1.5
20893,0.03711893155905468,0.03711893155905468,1.0,0.1,874.7060316142587,154.04569260097514,0.0,1.0,0.0,0.0,1.5
20894,0.07640272400632325,0.07640272400632325,1.0,0.1,873.4937344489056,151.58966193570822,0.0,1.0,0.0,0.0,1.5
20895,0.06070700995305056,0.06070700995305056,1.0,0.1,874.3977692567528,148.79026843536766,0.0,1.0,0.0,0.0,1.5
20896,0.08710334283534185,0.08710334283534185,1.0,0.1,876.1186371672851,145.33222018946233,0.0,1.0,0.0,0.0,1.5
20897,0.0499455503326299,0.0499455503326299,1.0,0.1,875.8803891094351,143.09029179661763,0.0,1.0,0.0,0.0,1.5
20898,0.05838138726814694,0.05838138726814694,1.0,0.1,875.2372684822259,143.344021829408,0.0,1.0,0.0,0.0,1.5
20899,0.05659799047932324,0.05659799047932324,1.0,0.1,869.7522082387883,142.71544434324593,0.0,1.0,0.0,0.0,1.5
20900,0.1198486797647628,0.1198486797647628,0.0,0.1,864.6066427308483,146.49906724727884,0.0,1.0,0.0,0.0,1.5
20901,0.1291257437291008,0.1291257437291008,0.0,0.1,861.8924270340332,145.83371076678958,0.0,1.0,0.0,0.0,1.5
20902,0.26007812306614086,0.26007812306614086,0.0,0.1,,,0.0,1.0,0.0,0.0,1.5
20903,0.0644772910963205,0.0644772910963205,1.0,0.1,863.6739090247387,146.43030293080272,0.0,1.0,0.0,0.0,1.5
20904,0.022321821411117226,0.022321821411117226,1.0,0.1,865.2860435812249,144.95323991921302,0.0,1.0,0.0,0.0,1.5
20905,0.025464334366960682,0.025464334366960682,1.0,0.1,866.207869152333,143.8154407901085,0.0,1.0,0.0,0.0,1.5
20906,0.025816855745160325,0.025816855745160325,1.0,0.1,869.6696921211877,141.90246743195166,0.0,1.0,0.0,0.0,1.5
20907,0.04555243808918705,0.04555243808918705,1.0,0.1,870.3433445830291,143.20853671527365,0.0,1.0,0.0,0.0,1.5
20908,0.07253895024127534,0.07253895024127534,1.0,0.1,863.644378658279,142.6192783952666,0.0,1.0,0.0,0.0,1.5
