,distance_travelled_center,speed_in_km/h,is_immobile,immobile_threshold[km/h],distance_nose_leftdish,distance_nose_rightdish,center_is_left_cagehalf,center_is_right_cagehalf,is_investigating_leftdish,is_investigating_rightdish,petridish_investigation_radius[cm],deg_is_investigating_leftdish,deg_is_investigating_rightdish
0,,,0.0,0.1,729.9226840085302,376.8193332253154,0.0,1.0,0.0,0.0,2.2,0,0
1,,,0.0,0.1,718.4394800418758,376.9943313993857,,,0.0,0.0,2.2,0,0
2,0.1546144556440853,0.1546144556440853,0.0,0.1,711.006457986244,378.9910690863151,0.0,1.0,0.0,0.0,2.2,0,0
3,0.0734373634311263,0.0734373634311263,1.0,0.1,701.1564621783068,380.3592796967325,0.0,1.0,0.0,0.0,2.2,0,0
4,0.0927428746062096,0.0927428746062096,1.0,0.1,691.793865137938,378.08266239515393,0.0,1.0,0.0,0.0,2.2,0,0
5,0.2412266536786257,0.2412266536786257,0.0,0.1,683.3224496655797,378.5766984815015,0.0,1.0,0.0,0.0,2.2,0,0
6,0.1823833141771978,0.1823833141771978,0.0,0.1,676.9958533387932,380.0280720808723,0.0,1.0,0.0,0.0,2.2,0,0
7,0.0653032788134541,0.0653032788134541,1.0,0.1,667.0094591901416,377.1057384870656,0.0,1.0,0.0,0.0,2.2,0,0
8,,,0.0,0.1,655.3269087399839,375.09826893906137,0.0,1.0,0.0,0.0,2.2,0,0
9,,,0.0,0.1,646.3057440613426,373.0180739402397,,,0.0,0.0,2.2,0,0
10,0.1585442441283074,0.1585442441283074,0.0,0.1,634.5013607150344,367.6458895739755,0.0,1.0,0.0,0.0,2.2,0,0
11,0.203120442819111,0.203120442819111,0.0,0.1,627.1993067926118,366.74916558928624,0.0,1.0,0.0,0.0,2.2,0,0
12,0.0670852102803276,0.0670852102803276,1.0,0.1,619.4690092470362,369.6283929011863,0.0,1.0,0.0,0.0,2.2,0,0
13,,,0.0,0.1,611.6205738361067,372.3306978981236,0.0,1.0,0.0,0.0,2.2,0,0
14,,,0.0,0.1,606.6745871726843,376.231112695146,,,0.0,0.0,2.2,0,0
15,,,0.0,0.1,603.3618788709208,376.6450554888656,0.0,1.0,0.0,0.0,2.2,0,0
16,,,0.0,0.1,598.1238167040809,381.23623005078247,,,0.0,0.0,2.2,0,0
17,,,0.0,0.1,593.3758143887553,385.1702153527313,,,0.0,0.0,2.2,0,0
18,,,0.0,0.1,587.6179667346522,392.897037844117,,,0.0,0.0,2.2,0,0
19,,,0.0,0.1,578.1214276208692,400.4429348424204,,,0.0,0.0,2.2,0,0
20,,,0.0,0.1,573.4418448981584,407.7281264006118,,,0.0,0.0,2.2,0,0
21,,,0.0,0.1,569.5069005464321,412.98006801506943,0.0,1.0,0.0,0.0,2.2,0,0
22,,,0.0,0.1,563.3231706913515,418.9119644212498,,,0.0,0.0,2.2,0,0
23,0.2535411253753465,0.2535411253753465,0.0,0.1,555.6181320813106,426.47390996733645,0.0,1.0,0.0,0.0,2.2,0,0
24,0.257726637123551,0.257726637123551,0.0,0.1,548.0164942162297,435.288248566084,0.0,1.0,0.0,0.0,2.2,0,0
25,0.4809119193229117,0.4809119193229117,0.0,0.1,539.8022495388632,441.0713513772934,0.0,1.0,0.0,0.0,2.2,0,0
26,,,0.0,0.1,530.796958500551,446.8753130387705,0.0,1.0,0.0,0.0,2.2,0,0
27,,,0.0,0.1,525.4470600490781,450.24372200093273,,,0.0,0.0,2.2,0,0
