,distance_travelled_center,speed_in_km/h,is_immobile,immobile_threshold[km/h],distance_nose_leftdish,distance_nose_rightdish,center_is_left_cagehalf,center_is_right_cagehalf,is_investigating_leftdish,is_investigating_rightdish,petridish_investigation_radius[cm],deg_is_investigating_leftdish,deg_is_investigating_rightdish
0,,,0.0,0.1,289.5423441904058,924.7230359177212,,,0.0,0.0,1.5,0,0
1,,,0.0,0.1,293.81706657409256,919.4436535188948,,,0.0,0.0,1.5,0,0
2,,,0.0,0.1,297.01948182424445,917.9090846800968,,,0.0,0.0,1.5,0,0
3,,,0.0,0.1,304.8113312768388,920.0027711288916,,,0.0,0.0,1.5,0,0
4,,,0.0,0.1,317.21292583569925,924.9126669675758,,,0.0,0.0,1.5,0,0
5,,,0.0,0.1,327.8618905203713,929.4227903705358,,,0.0,0.0,1.5,0,0
6,,,0.0,0.1,339.5519565973903,934.737492795394,,,0.0,0.0,1.5,0,0
7,,,0.0,0.1,347.75092836892367,937.117265634548,,,0.0,0.0,1.5,0,0
8,,,0.0,0.1,353.9743218692582,939.4004497584726,,,0.0,0.0,1.5,0,0
9,,,0.0,0.1,356.0558977758802,939.6683359829432,,,0.0,0.0,1.5,0,0
10,,,0.0,0.1,360.4519912152672,941.0323416325656,,,0.0,0.0,1.5,0,0
11,,,0.0,0.1,359.58992024882355,940.4106223977478,,,0.0,0.0,1.5,0,0
12,,,0.0,0.1,354.5485075307077,938.713274882303,,,0.0,0.0,1.5,0,0
13,,,0.0,0.1,346.984865004025,940.5770020985262,1.0,0.0,0.0,0.0,1.5,0,0
14,,,0.0,0.1,339.41442969017305,945.8941492927923,,,0.0,0.0,1.5,0,0
15,0.246012980515247,0.246012980515247,0.0,0.1,331.98208585898027,949.3120686871872,1.0,0.0,0.0,0.0,1.5,0,0
16,0.1758344792102606,0.1758344792102606,0.0,0.1,325.580629838938,955.1462086675994,1.0,0.0,0.0,0.0,1.5,0,0
