,distance_travelled_center,speed_in_km/h,is_immobile,immobile_threshold[km/h],distance_nose_leftdish,distance_nose_rightdish,center_is_left_cagehalf,center_is_right_cagehalf,is_investigating_leftdish,is_investigating_rightdish,petridish_investigation_radius[cm],deg_is_investigating_leftdish,deg_is_investigating_rightdish
0,1.1008722625679832,1.1008722625679832,0.0,0.1,510.72577026678925,317.01850116162075,1.0,0.0,0.0,0.0,2.0,0,0
1,0.8865871443709715,0.8865871443709715,0.0,0.1,527.695854210768,303.1147621696845,1.0,0.0,0.0,0.0,2.0,0,0
2,0.9360268268294388,0.9360268268294388,0.0,0.1,544.2254902464158,289.96146138727306,1.0,0.0,0.0,0.0,2.0,0,0
3,1.3664485172688206,1.3664485172688206,0.0,0.1,559.6167175498297,278.4586736745091,1.0,0.0,0.0,0.0,2.0,0,0
4,1.2786649125723946,1.2786649125723946,0.0,0.1,574.0856872296727,267.7603006050654,1.0,0.0,0.0,0.0,2.0,0,0
5,0.8594258666807159,0.8594258666807159,0.0,0.1,590.9889969237677,255.472876957506,0.0,1.0,0.0,0.0,2.0,0,0
6,0.8888732899793674,0.8888732899793674,0.0,0.1,606.8457321731998,244.70084670541823,0.0,1.0,0.0,0.0,2.0,0,0
7,1.0267380780309283,1.0267380780309283,0.0,0.1,628.3606292962752,232.12018913428,0.0,1.0,0.0,0.0,2.0,0,0
8,1.7216728445331215,1.7216728445331215,0.0,0.1,646.9625445587546,220.0055960531408,0.0,1.0,0.0,0.0,2.0,0,0
9,1.0627136636966887,1.0627136636966887,0.0,0.1,663.6323441409332,207.9843576351973,0.0,1.0,0.0,0.0,2.0,0,0
10,1.1414258931463277,1.1414258931463277,0.0,0.1,683.8257212161035,193.5949974543369,0.0,1.0,0.0,0.0,2.0,0,0
11,0.7803316110596693,0.7803316110596693,0.0,0.1,703.2590200844154,183.2193608012848,0.0,1.0,0.0,0.0,2.0,0,0
12,1.2340544794731247,1.2340544794731247,0.0,0.1,717.8450561295939,175.8750497680074,0.0,1.0,0.0,0.0,2.0,0,0
13,1.0681769881814918,1.0681769881814918,0.0,0.1,731.9089977756364,169.5322787082792,0.0,1.0,0.0,0.0,2.0,0,0
14,1.0831437949743263,1.0831437949743263,0.0,0.1,747.9175548636922,161.02011899693247,0.0,1.0,0.0,0.0,2.0,0,0
15,1.0957321647430485,1.0957321647430485,0.0,0.1,769.8411969447134,155.08319711852286,0.0,1.0,0.0,0.0,2.0,0,0
16,1.0899792574520508,1.0899792574520508,0.0,0.1,790.1502547919544,155.5345250194685,0.0,1.0,0.0,0.0,2.0,0,0
17,1.0417025396487638,1.0417025396487638,0.0,0.1,801.3787355478458,153.30929577633648,0.0,1.0,0.0,0.0,2.0,0,0
18,0.955298739780158,0.955298739780158,0.0,0.1,810.465728573688,148.64066442024995,0.0,1.0,0.0,0.0,2.0,0,0
19,0.5391939235360473,0.5391939235360473,0.0,0.1,819.7352637631051,138.9120331708862,0.0,1.0,0.0,0.0,2.0,0,0
20,0.6981334775426402,0.6981334775426402,0.0,0.1,829.7587652824042,123.10879571969689,0.0,1.0,0.0,0.0,2.0,0,0
21,0.4776409952605291,0.4776409952605291,0.0,0.1,830.1430393051544,102.43415411861088,0.0,1.0,0.0,0.0,2.0,0,0
22,0.2802307968855104,0.2802307968855104,0.0,0.1,826.167514833682,87.21671254832333,0.0,1.0,0.0,0.0,2.0,0,0
23,0.08267081443508,0.08267081443508,1.0,0.1,822.0846424246495,80.33303802190004,0.0,1.0,0.0,0.0,2.0,0,0
24,0.021255480223993,0.021255480223993,1.0,0.1,818.4118134007874,69.8649017591819,0.0,1.0,0.0,0.0,2.0,0,0
25,0.1580576255254449,0.1580576255254449,0.0,0.1,812.003311415633,63.958498814656224,0.0,1.0,0.0,1.0,2.0,0,1
26,0.1584178893079968,0.1584178893079968,0.0,0.1,807.6305831347795,61.097189250956575,0.0,1.0,0.0,1.0,2.0,0,1
27,0.1260003235320841,0.1260003235320841,0.0,0.1,811.5215559849416,46.67701853029208,0.0,1.0,0.0,1.0,2.0,0,1
28,0.1289839416623661,0.1289839416623661,0.0,0.1,815.3830627274231,37.43041035968935,0.0,1.0,0.0,1.0,2.0,0,1
29,0.5399193009061973,0.5399193009061973,0.0,0.1,,,0.0,1.0,,,2.0,0,1
