,distance_travelled_center,speed_in_km/h,is_immobile,immobile_threshold[km/h],distance_nose_leftdish,distance_nose_rightdish,center_is_left_cagehalf,center_is_right_cagehalf,is_investigating_leftdish,is_investigating_rightdish,petridish_investigation_radius[cm]
3390,0.029600505317490405,0.029600505317490405,1.0,0.1,366.30627713316255,509.81680960595156,1.0,0.0,0.0,0.0,1.5
3391,0.009855181508587248,0.009855181508587248,1.0,0.1,369.76307131764275,508.8655805104298,1.0,0.0,0.0,0.0,1.5
3392,0.04171939260685905,0.04171939260685905,1.0,0.1,369.7732029832942,508.8708704420523,1.0,0.0,0.0,0.0,1.5
3393,0.029654330611828573,0.029654330611828573,1.0,0.1,377.584312606788,507.7427242247374,1.0,0.0,0.0,0.0,1.5
3394,0.09217063046739676,0.09217063046739676,1.0,0.1,380.7102686427116,509.6600286884882,1.0,0.0,0.0,0.0,1.5
3395,0.06690342235126796,0.06690342235126796,1.0,0.1,378.4362682721998,512.4334538531601,1.0,0.0,0.0,0.0,1.5
3396,0.04052344026956087,0.04052344026956087,1.0,0.1,375.02332905333947,513.46478746231,1.0,0.0,0.0,0.0,1.5
3397,0.03977709703388347,0.03977709703388347,1.0,0.1,367.657824870683,515.3455169009768,1.0,0.0,0.0,0.0,1.5
3398,0.08513829295877251,0.08513829295877251,1.0,0.1,366.1355995837331,513.959319196133,1.0,0.0,0.0,0.0,1.5
3399,0.04626025087530232,0.04626025087530232,1.0,0.1,366.04259358785004,514.800772564909,1.0,0.0,0.0,0.0,1.5
3400,0.11864358571686398,0.11864358571686398,0.0,0.1,364.61154003806786,516.9353740018987,1.0,0.0,0.0,0.0,1.5
3401,0.06476740121564244,0.06476740121564244,1.0,0.1,364.1153462887945,517.1381844515192,1.0,0.0,0.0,0.0,1.5
3402,0.031366800218841556,0.031366800218841556,1.0,0.1,366.7699329616713,518.0969511113748,1.0,0.0,0.0,0.0,1.5
3403,0.05179539047872569,0.05179539047872569,1.0,0.1,372.82926292956904,515.4999453653485,1.0,0.0,0.0,0.0,1.5
3404,0.07775672623044962,0.07775672623044962,1.0,0.1,377.2013305061887,512.3997855236308,1.0,0.0,0.0,0.0,1.5
3405,0.09430268171231874,0.09430268171231874,1.0,0.1,382.64043365076844,507.86659392408916,1.0,0.0,0.0,0.0,1.5
3406,0.045549678666903966,0.045549678666903966,1.0,0.1,384.88730141091753,506.0102857342524,1.0,0.0,0.0,0.0,1.5
3407,0.09226437708962622,0.09226437708962622,1.0,0.1,381.2516556541459,511.29611878767867,1.0,0.0,0.0,0.0,1.5
3408,0.10098790820289018,0.10098790820289018,0.0,0.1,375.43114328919285,515.9068154375083,1.0,0.0,0.0,0.0,1.5
3409,0.034581876701193365,0.034581876701193365,1.0,0.1,373.7055124034849,517.351972141304,1.0,0.0,0.0,0.0,1.5
3410,0.04137955549281172,0.04137955549281172,1.0,0.1,375.53963849125336,515.4723668773067,1.0,0.0,0.0,0.0,1.5
3411,0.06611938384780533,0.06611938384780533,1.0,0.1,378.0380515110162,515.1953348479677,1.0,0.0,0.0,0.0,1.5
3412,0.029378759013632228,0.029378759013632228,1.0,0.1,381.0410573354527,512.9891005801076,1.0,0.0,0.0,0.0,1.5
3413,0.050150682826831626,0.050150682826831626,1.0,0.1,383.5714702211947,509.93455151419056,1.0,0.0,0.0,0.0,1.5
3414,0.046115815041530804,0.046115815041530804,1.0,0.1,380.22503853946745,511.6761919424947,1.0,0.0,0.0,0.0,1.5
3415,0.06513896882608322,0.06513896882608322,1.0,0.1,371.2861869100308,514.3648121280896,1.0,0.0,0.0,0.0,1.5
3416,0.028115137087765592,0.028115137087765592,1.0,0.1,365.3139108359798,515.9641561248404,1.0,0.0,0.0,0.0,1.5
3417,0.2025616629138811,0.2025616629138811,0.0,0.1,364.90260444286326,514.811164062995,1.0,0.0,0.0,0.0,1.5
3418,0.1252046519005976,0.1252046519005976,0.0,0.1,365.24071869850405,514.9747273452847,1.0,0.0,0.0,0.0,1.5
3419,0.042946008040052906,0.042946008040052906,1.0,0.1,367.3948764779986,516.8001059281991,1.0,0.0,0.0,0.0,1.5
3420,0.02787709486934478,0.02787709486934478,1.0,0.1,370.4580550407809,517.5806523239942,1.0,0.0,0.0,0.0,1.5
3421,0.0383677492180363,0.0383677492180363,1.0,0.1,374.0041594989034,516.6722193635312,1.0,0.0,0.0,0.0,1.5
3422,0.040515788678820205,0.040515788678820205,1.0,0.1,378.2370507682763,516.2122633445244,1.0,0.0,0.0,0.0,1.5
3423,0.09065858783889816,0.09065858783889816,1.0,0.1,374.78199141765094,520.925408656183,1.0,0.0,0.0,0.0,1.5
3424,0.07865347349247363,0.07865347349247363,1.0,0.1,366.0016122742929,522.9306938938064,1.0,0.0,0.0,0.0,1.5
3425,0.05896403068278097,0.05896403068278097,1.0,0.1,359.324617804396,524.5089228858503,1.0,0.0,0.0,0.0,1.5
3426,0.04470277926031543,0.04470277926031543,1.0,0.1,359.597466210615,524.4292529144567,1.0,0.0,0.0,0.0,1.5
3427,0.039781802750466375,0.039781802750466375,1.0,0.1,362.797141198153,524.1710018145412,1.0,0.0,0.0,0.0,1.5
3428,0.046584175555545226,0.046584175555545226,1.0,0.1,365.415225004653,524.9414082365394,1.0,0.0,0.0,0.0,1.5
3429,0.05932380419721461,0.05932380419721461,1.0,0.1,367.0626454559727,525.5685782712666,1.0,0.0,0.0,0.0,1.5
3430,0.07514997198267724,0.07514997198267724,1.0,0.1,372.56842770287005,523.6947122658648,1.0,0.0,0.0,0.0,1.5
3431,0.09162902455527844,0.09162902455527844,1.0,0.1,371.05494386734597,526.4243080872698,1.0,0.0,0.0,0.0,1.5
3432,0.11890341701289406,0.11890341701289406,0.0,0.1,366.3202831627831,532.6383714562487,1.0,0.0,0.0,0.0,1.5
3433,0.003643659389991086,0.003643659389991086,1.0,0.1,363.3197530595118,536.2480038216494,1.0,0.0,0.0,0.0,1.5
