,distance_travelled_center_in_m,speed_in_km/h,is_immobile,immobile_threshold[km/h],is close to edge,distance_nose_left_dish,distance_nose_right_dish,center_is_left_cagehalf,center_is_right_cagehalf,dlc_is_investigating_left_dish,dlc_is_investigating_right_dish,object_investigation_radius[cm]
50,0.00392125760956929,0.8469916436669667,0.0,0.1,1.0,163.24922697770268,291.2301520100504,1.0,0.0,0.0,0.0,3.0
51,0.0019123677956056008,0.4130714438508098,0.0,0.1,1.0,161.89236756206324,279.1209199802934,1.0,0.0,0.0,0.0,3.0
52,0.0036593094412174583,0.7904108393029711,0.0,0.1,1.0,159.7108217657481,267.5560701192656,1.0,0.0,0.0,0.0,3.0
53,0.00625519632050304,1.3511224052286566,0.0,0.1,1.0,157.23834645115565,256.12079853758274,1.0,0.0,0.0,0.0,3.0
54,0.007179652798042102,1.550805004377094,0.0,0.1,1.0,159.90727483220493,246.87021659668596,1.0,0.0,0.0,0.0,3.0
55,0.009629661191850604,2.0800068174397306,0.0,0.1,1.0,162.83799676020766,238.60278759737994,1.0,0.0,0.0,0.0,3.0
56,0.010621412298061031,2.294225056381183,0.0,0.1,1.0,165.5283978598146,229.531816613227,1.0,0.0,0.0,0.0,3.0
57,0.014455228647015666,3.1223293877553835,0.0,0.1,1.0,167.5155341549991,220.01654330522845,1.0,0.0,0.0,0.0,3.0
58,0.016263722440494777,3.512964047146872,0.0,0.1,1.0,172.12293604132233,208.51717972545597,1.0,0.0,0.0,0.0,3.0
59,0.017852951788209375,3.8562375862532248,0.0,0.1,1.0,177.3459505106988,198.55585218833508,1.0,0.0,0.0,0.0,3.0
60,0.01638809106749363,3.539827670578624,0.0,0.1,1.0,185.62280228112556,187.36075468728944,1.0,0.0,0.0,0.0,3.0
61,0.01748664609692782,3.777115556936409,0.0,0.1,1.0,195.08176933016597,177.4539353744826,1.0,0.0,0.0,0.0,3.0
62,0.01765071153913939,3.812553692454108,0.0,0.1,1.0,202.88479274205395,166.27292844296355,1.0,0.0,0.0,0.0,3.0
63,0.017959667627405917,3.879288207519678,0.0,0.1,1.0,213.77549396095748,158.08188084211298,1.0,0.0,0.0,0.0,3.0
64,0.01807200235480207,3.9035525086372473,0.0,0.1,1.0,225.0346087631275,153.8859387969941,0.0,1.0,0.0,0.0,3.0
65,0.01839562818793852,3.9734556885947208,0.0,0.1,1.0,241.95225167911255,155.91409649517948,0.0,1.0,0.0,0.0,3.0
66,0.02163485266071521,4.673128174714486,0.0,0.1,1.0,255.62667393760648,151.3477518897146,0.0,1.0,0.0,0.0,3.0
67,0.022182057975637902,4.791324522737788,0.0,0.1,1.0,269.09349222869395,146.52191090478277,0.0,1.0,0.0,0.0,3.0
68,0.019860541817982275,4.2898770326841715,0.0,0.1,1.0,283.3302108061558,143.69702977634034,0.0,1.0,0.0,0.0,3.0
69,0.01585909706012034,3.425564964985993,0.0,0.1,1.0,294.91569863039604,140.82006784466714,0.0,1.0,0.0,0.0,3.0
70,0.013938894642116945,3.01080124269726,0.0,0.1,1.0,303.11280295654603,136.8272542824993,0.0,1.0,0.0,0.0,3.0
71,0.007321858723943105,1.5815214843717107,0.0,0.1,1.0,307.0388170112813,130.16616085835687,0.0,1.0,0.0,0.0,3.0
72,0.00745092093452049,1.609398921856426,0.0,0.1,1.0,308.56177096839974,125.84958262533657,0.0,1.0,0.0,0.0,3.0
73,0.0014266730093571173,0.30816137002113736,0.0,0.1,1.0,306.8679076187428,120.88772914523477,0.0,1.0,0.0,0.0,3.0
74,0.0007051023284642718,0.15230210294828272,0.0,0.1,1.0,310.7019077509947,124.26983736134802,0.0,1.0,0.0,0.0,3.0
75,0.0013120964126157985,0.2834128251250125,0.0,0.1,1.0,315.59309915346955,132.51784120199315,0.0,1.0,0.0,0.0,3.0
76,0.0015832365377533566,0.34197909215472505,0.0,0.1,1.0,318.35421601811447,137.2413003927912,0.0,1.0,0.0,0.0,3.0
77,0.0014553973760560348,0.3143658332281035,0.0,0.1,1.0,320.7881820026967,143.38324350054936,0.0,1.0,0.0,0.0,3.0
78,0.002065639918866417,0.4461782224751461,0.0,0.1,1.0,321.152937845391,148.54504608651462,0.0,1.0,0.0,0.0,3.0
79,0.002059232099170789,0.4447941334208904,0.0,0.1,1.0,323.5999385170613,153.18996909979148,0.0,1.0,0.0,0.0,3.0
80,0.001124570994776579,0.24290733487174104,0.0,0.1,1.0,325.1356457124775,157.9471807605764,0.0,1.0,0.0,0.0,3.0
81,0.0009277720037537655,0.20039875281081337,0.0,0.1,1.0,324.3309805025132,160.96129545372185,0.0,1.0,0.0,0.0,3.0
82,0.001127300128496789,0.24349682775530648,0.0,0.1,1.0,325.8010076144672,164.25215254997372,0.0,1.0,0.0,0.0,3.0
83,0.001129337158874338,0.243936826316857,0.0,0.1,1.0,328.1840049497008,167.1840359251817,0.0,1.0,0.0,0.0,3.0
84,0.001578956082685803,0.34105451386013347,0.0,0.1,1.0,330.9600603789755,167.99733638627688,0.0,1.0,0.0,0.0,3.0
85,0.001945152169338761,0.4201528685771724,0.0,0.1,1.0,327.32737572344143,162.30354139238167,0.0,1.0,0.0,0.0,3.0
86,0.0008657522691551327,0.18700249013750866,0.0,0.1,1.0,320.1029746071258,151.88272448870313,0.0,1.0,0.0,0.0,3.0
87,0.002620985565647779,0.5661328821799203,0.0,0.1,1.0,312.46286997944355,139.57004768924827,0.0,1.0,0.0,0.0,3.0
88,0.0021036067509147276,0.4543790581975812,0.0,0.1,1.0,305.537590623021,130.5886592556397,0.0,1.0,0.0,0.0,3.0
89,0.0017308014537009229,0.37385311399939936,0.0,0.1,1.0,301.01712089840123,124.65901370753345,0.0,1.0,0.0,0.0,3.0
90,0.004340698043102293,0.9375907773100953,0.0,0.1,1.0,296.4215922417924,118.93203533905434,0.0,1.0,0.0,0.0,3.0
91,0.0064462448380689305,1.392388885022889,0.0,0.1,1.0,294.1947414846219,111.71991103360249,0.0,1.0,0.0,0.0,3.0
92,0.010928123241460995,2.360474620155575,0.0,0.1,1.0,289.99020608891453,102.29898672787999,0.0,1.0,0.0,0.0,3.0
93,0.013696405082490537,2.958423497817956,0.0,0.1,1.0,283.40336424968643,90.01351045807594,0.0,1.0,0.0,0.0,3.0
94,0.008970675557285335,1.9376659203736324,0.0,0.1,1.0,278.8742017471553,78.04731656653001,0.0,1.0,0.0,0.0,3.0
95,0.010947740484705091,2.3647119446962996,0.0,0.1,1.0,279.14489552834164,72.24582771819435,0.0,1.0,0.0,0.0,3.0
96,0.013720258282754581,2.9635757890749894,0.0,0.1,1.0,274.92361577627736,62.70583710053197,0.0,1.0,0.0,0.0,3.0
97,0.008002693998354933,1.7285819036446657,0.0,0.1,1.0,269.58124365872555,52.27386751092853,0.0,1.0,0.0,0.0,3.0
98,0.010415342550203216,2.249713990843895,0.0,0.1,1.0,262.25926593789825,41.47942896270719,0.0,1.0,0.0,0.0,3.0
99,0.005744619245292501,1.2408377569831803,0.0,0.1,0.0,256.2556892450835,33.916342801250366,0.0,1.0,0.0,0.0,3.0
100,0.006864701263152319,1.482775472840901,0.0,0.1,0.0,253.37827031697412,27.470450304170384,0.0,1.0,0.0,0.0,3.0
101,0.0017756768927245394,0.3835462088285005,0.0,0.1,0.0,253.76908267828372,25.01098750708617,0.0,1.0,0.0,0.0,3.0
102,0.0007983558030539383,0.1724448534596507,0.0,0.1,0.0,254.39022570479415,24.959573401337334,0.0,1.0,0.0,0.0,3.0
103,0.0017247497657565589,0.37254594940341673,0.0,0.1,0.0,254.6050787333689,24.43243112753136,0.0,1.0,0.0,1.0,3.0
104,0.000953849660697395,0.20603152671063732,0.0,0.1,0.0,253.9972558943732,24.406093933583254,0.0,1.0,0.0,1.0,3.0
105,0.0004986144295090943,0.10770071677396437,0.0,0.1,0.0,253.24801277772372,24.743096278708666,0.0,1.0,0.0,0.0,3.0
106,0.00024661972738359466,0.053269861114856445,1.0,0.1,0.0,252.61289375790213,24.960490625507017,0.0,1.0,0.0,0.0,3.0
107,0.0006675091166030003,0.14418196918624807,0.0,0.1,0.0,249.8030116633847,25.302401196728777,0.0,1.0,0.0,0.0,3.0
108,0.001246512167437597,0.26924662816652095,0.0,0.1,0.0,248.32895687745992,24.89691264378775,0.0,1.0,0.0,0.0,3.0
109,0.0005352509427982208,0.1156142036444157,0.0,0.1,0.0,245.2533510736965,25.347878371858805,0.0,1.0,0.0,0.0,3.0
110,0.0006197246587462177,0.13386052628918305,0.0,0.1,0.0,244.2695437820096,26.727698076753743,0.0,1.0,0.0,0.0,3.0
111,0.00040205508185829755,0.08684389768139228,1.0,0.1,0.0,243.57263466682065,25.897267132337518,0.0,1.0,0.0,0.0,3.0
112,0.0008495856109608557,0.18351049196754482,0.0,0.1,0.0,244.2146542475435,25.376842670394847,0.0,1.0,0.0,0.0,3.0
113,0.00041266111266851594,0.08913480033639945,1.0,0.1,0.0,243.03601655358744,25.211273260962045,0.0,1.0,0.0,0.0,3.0
114,0.000286391921892573,0.06186065512879577,1.0,0.1,0.0,238.4415694248716,29.492918175641368,0.0,1.0,0.0,0.0,3.0
115,0.00028098376635270813,0.060692493532184956,1.0,0.1,0.0,235.5548161730907,33.25825944032985,0.0,1.0,0.0,0.0,3.0
116,0.0005884096790145751,0.1270964906671482,0.0,0.1,0.0,234.22822146283934,37.25592809735234,0.0,1.0,0.0,0.0,3.0
117,0.0006922559575205825,0.14952728682444583,0.0,0.1,0.0,233.78843486516917,38.944846485151665,0.0,1.0,0.0,0.0,3.0
118,0.0014258749323539076,0.30798898538844405,0.0,0.1,0.0,234.38204650837437,40.264284462974175,0.0,1.0,0.0,0.0,3.0
119,9.871315255420815e-05,0.02132204095170896,1.0,0.1,0.0,235.2679926682934,40.880403688017616,0.0,1.0,0.0,0.0,3.0
120,0.0007706107145581884,0.16645191434456869,0.0,0.1,0.0,233.1943684871633,41.988928575640976,0.0,1.0,0.0,0.0,3.0
121,0.0014238465931172104,0.30755086411331745,0.0,0.1,0.0,232.08945902439947,43.83577404073497,0.0,1.0,0.0,0.0,3.0
122,0.0012236060100377778,0.26429889816816,0.0,0.1,0.0,231.08807057005143,45.375499938116356,0.0,1.0,0.0,0.0,3.0
123,0.0013902468367998856,0.3002933167487753,0.0,0.1,0.0,229.77529959994632,44.428905772744145,0.0,1.0,0.0,0.0,3.0
124,0.0003523929438989538,0.07611687588217403,1.0,0.1,0.0,228.70212258007325,43.583901821594665,0.0,1.0,0.0,0.0,3.0
125,0.0004759483859255383,0.10280485135991627,0.0,0.1,0.0,229.62165656778143,41.857501013838075,0.0,1.0,0.0,0.0,3.0
126,0.00041663375915216926,0.08999289197686856,1.0,0.1,0.0,229.92264470244706,41.088515019135116,0.0,1.0,0.0,0.0,3.0
127,0.00033795521292138015,0.07299832599101812,1.0,0.1,0.0,230.74998715105582,39.60706265024775,0.0,1.0,0.0,0.0,3.0
128,0.0011550904754164247,0.2494995426899477,0.0,0.1,0.0,230.60713770322218,37.56795978210068,0.0,1.0,0.0,0.0,3.0
129,0.0016085467759681079,0.3474461036091113,0.0,0.1,0.0,233.4970917348404,34.237101145376414,0.0,1.0,0.0,0.0,3.0
130,0.0037293887842141803,0.805547977390263,0.0,0.1,0.0,235.84989321877435,30.392652821341983,0.0,1.0,0.0,0.0,3.0
131,0.0011530242127271518,0.24905322994906479,0.0,0.1,0.0,242.28014583221574,26.478022912186553,0.0,1.0,0.0,0.0,3.0
132,0.0017141261912127501,0.370251257301954,0.0,0.1,0.0,245.36209671482075,24.52920039359542,0.0,1.0,0.0,1.0,3.0
133,0.0004061215087321159,0.08772224588613703,1.0,0.1,0.0,247.8685301508925,24.942012535809233,0.0,1.0,0.0,0.0,3.0
134,0.0001613073969178517,0.034842397734255966,1.0,0.1,0.0,248.57826954814354,24.22647125766481,0.0,1.0,0.0,1.0,3.0
135,0.0006649136333134057,0.14362134479569563,0.0,0.1,0.0,248.430609090521,24.0450172220157,0.0,1.0,0.0,1.0,3.0
136,0.000755005871759535,0.16308126830005956,0.0,0.1,0.0,247.36302608688013,23.877577835894705,0.0,1.0,0.0,1.0,3.0
137,0.0004953371619307862,0.10699282697704982,0.0,0.1,0.0,245.66118141235276,23.960648065439347,0.0,1.0,0.0,1.0,3.0
138,0.0011211629274315612,0.24217119232521725,0.0,0.1,0.0,244.63263002584895,23.750159019288866,0.0,1.0,0.0,1.0,3.0
139,0.0007362835024107349,0.15903723652071874,0.0,0.1,0.0,243.20702789752437,22.290076239844474,0.0,1.0,0.0,1.0,3.0
140,0.0002739917373494334,0.05918221526747762,1.0,0.1,0.0,242.85585641826296,22.199790305494886,0.0,1.0,0.0,1.0,3.0
141,0.0008661934534559102,0.1870977859464766,0.0,0.1,0.0,243.15214493486306,23.67396272466241,0.0,1.0,0.0,1.0,3.0
142,0.0015300587588944826,0.3304926919212082,0.0,0.1,0.0,240.79702304248735,23.42067720446887,0.0,1.0,0.0,1.0,3.0
143,0.0016099091523157968,0.3477403769002121,0.0,0.1,0.0,238.12512479857796,23.191426466192276,0.0,1.0,0.0,1.0,3.0
144,0.001022192568388993,0.2207935947720225,0.0,0.1,0.0,235.4958967919977,24.53387862386726,0.0,1.0,0.0,1.0,3.0
145,0.0027897906896885926,0.602594788972736,0.0,0.1,0.0,234.0192164804009,25.533841153087057,0.0,1.0,0.0,0.0,3.0
146,0.0029071545235851135,0.6279453770943845,0.0,0.1,0.0,232.23214754916089,25.270178437575247,0.0,1.0,0.0,0.0,3.0
147,0.0012556070153660122,0.2712111153190586,0.0,0.1,0.0,229.33668000590396,26.875018916026594,0.0,1.0,0.0,0.0,3.0
148,0.0014991297989156295,0.32381203656577595,0.0,0.1,0.0,228.1238000471936,26.44661565064032,0.0,1.0,0.0,0.0,3.0
149,0.0009475725014671045,0.20467566031689458,0.0,0.1,0.0,228.28114538931396,25.668451101689815,0.0,1.0,0.0,0.0,3.0
150,0.00019929852417472938,0.04304848122174155,1.0,0.1,0.0,227.98022337390944,25.105527321730296,0.0,1.0,0.0,0.0,3.0
151,0.0003874083051772454,0.08368019391828502,1.0,0.1,0.0,227.73255727923205,25.925149834180765,0.0,1.0,0.0,0.0,3.0
152,0.0006887336391669964,0.14876646606007124,0.0,0.1,0.0,228.01995278235458,25.50395840270652,0.0,1.0,0.0,0.0,3.0
153,0.0002658409150127383,0.05742163764275148,1.0,0.1,0.0,227.3485288809947,25.26659913573293,0.0,1.0,0.0,0.0,3.0
154,0.0010858415368697172,0.23454177196385895,0.0,0.1,0.0,227.8946946918665,24.71588195936362,0.0,1.0,0.0,0.0,3.0
155,0.0018924418360991549,0.4087674365974175,0.0,0.1,0.0,229.0838163919179,23.82538606958078,0.0,1.0,0.0,1.0,3.0
156,0.002679383564863958,0.578746850010615,0.0,0.1,0.0,233.45042889841957,21.237411814206727,0.0,1.0,0.0,1.0,3.0
157,0.0012297430361595356,0.2656244958104597,0.0,0.1,0.0,234.8752049971252,20.57575094443708,0.0,1.0,0.0,1.0,3.0
158,0.0004537451806492599,0.09800895902024015,1.0,0.1,0.0,234.6839041596584,21.82117154694765,0.0,1.0,0.0,1.0,3.0
159,0.0014756623943006076,0.31874307716893124,0.0,0.1,0.0,234.78579400617681,21.675451396380954,0.0,1.0,0.0,1.0,3.0
160,0.00223593687609049,0.4829623652355458,0.0,0.1,0.0,240.23485000444197,19.812010699700785,0.0,1.0,0.0,1.0,3.0
161,0.001511780245960243,0.3265445331274125,0.0,0.1,0.0,245.46237518269882,18.84041038570946,0.0,1.0,0.0,1.0,3.0
162,0.0005433463065748712,0.11736280222017217,0.0,0.1,0.0,247.6874746997387,21.081201224311314,0.0,1.0,0.0,1.0,3.0
163,0.000944501034022854,0.20401222334893646,0.0,0.1,0.0,247.8849190574022,21.641974976825267,0.0,1.0,0.0,1.0,3.0
164,0.0012286277546856034,0.26538359501209036,0.0,0.1,0.0,246.3585835901079,24.331848814427087,0.0,1.0,0.0,1.0,3.0
165,0.00026431952920192507,0.05709301830761582,1.0,0.1,0.0,246.90947796171108,24.944074378716362,0.0,1.0,0.0,0.0,3.0
166,0.001210031525950598,0.26136680960532915,0.0,0.1,0.0,249.02641135002563,25.139722145215064,0.0,1.0,0.0,0.0,3.0
167,0.0009092570166704405,0.19639951560081514,0.0,0.1,0.0,251.00919166816402,22.94670851772145,0.0,1.0,0.0,1.0,3.0
168,0.0008251975478564605,0.17824267033699545,0.0,0.1,0.0,253.96842333677318,21.99417949613527,0.0,1.0,0.0,1.0,3.0
169,0.0012460621979405156,0.26914943475515135,0.0,0.1,1.0,258.09047812130734,23.780238865445664,0.0,1.0,0.0,1.0,3.0
170,0.00019712722647737633,0.04257948091911329,1.0,0.1,1.0,258.2845578567641,23.94347952717117,0.0,1.0,0.0,1.0,3.0
171,0.0008063113049295073,0.17416324186477358,0.0,0.1,1.0,259.2132661995298,24.12214874902164,0.0,1.0,0.0,1.0,3.0
172,0.0012719907169278755,0.27474999485642115,0.0,0.1,1.0,261.86662368544097,26.163424490938866,0.0,1.0,0.0,0.0,3.0
173,0.0023680996439316227,0.5115095230892305,0.0,0.1,1.0,265.18550344983345,26.572326543406113,0.0,1.0,0.0,0.0,3.0
174,0.004639971855848003,1.0022339208631688,0.0,0.1,1.0,265.3572480604348,24.543585269830924,0.0,1.0,0.0,1.0,3.0
175,0.002546184171121887,0.5499757809623276,0.0,0.1,1.0,269.1422933542342,25.614731626894528,0.0,1.0,0.0,0.0,3.0
176,0.0023863259507690194,0.5154464053661082,0.0,0.1,1.0,273.1778963858846,28.30281250758276,0.0,1.0,0.0,0.0,3.0
177,0.0019445437237509751,0.4200214443302106,0.0,0.1,1.0,281.6401344160695,36.35614945196074,0.0,1.0,0.0,0.0,3.0
178,0.0012129033911711783,0.2619871324929745,0.0,0.1,1.0,286.25191116907973,41.281279125965355,0.0,1.0,0.0,0.0,3.0
179,0.00045562586939507327,0.09841518778933582,1.0,0.1,1.0,289.9582437658036,44.87462437935088,0.0,1.0,0.0,0.0,3.0
180,0.000697189778193131,0.1505929920897163,0.0,0.1,1.0,292.03364726229216,46.36237927968996,0.0,1.0,0.0,0.0,3.0
181,0.0005775843080333026,0.12475821053519336,0.0,0.1,1.0,294.0880394099479,48.35105451269007,0.0,1.0,0.0,0.0,3.0
182,9.1580482316482e-05,0.01978138418036011,1.0,0.1,1.0,295.99120070420713,50.281295143914065,0.0,1.0,0.0,0.0,3.0
183,0.00133290955084412,0.2879084629823299,0.0,0.1,1.0,296.61410445470005,51.575849445690274,0.0,1.0,0.0,0.0,3.0
184,0.0011745829038943938,0.2537099072411891,0.0,0.1,1.0,294.5266578234241,49.48150484542964,0.0,1.0,0.0,0.0,3.0
185,0.001977634766791379,0.4271691096269378,0.0,0.1,1.0,294.02225211757957,51.22352392233619,0.0,1.0,0.0,0.0,3.0
186,0.0014184575550134338,0.3063868318829017,0.0,0.1,1.0,296.2965352338764,55.06612290314918,0.0,1.0,0.0,0.0,3.0
187,0.0016693549859355514,0.3605806769620791,0.0,0.1,1.0,293.7324533214267,53.41502729741829,0.0,1.0,0.0,0.0,3.0
188,0.003203549195860748,0.6919666263059215,0.0,0.1,1.0,294.5651518618965,55.567541936934866,0.0,1.0,0.0,0.0,3.0
189,0.0017913667425950228,0.3869352164005249,0.0,0.1,1.0,294.46014240215925,59.26489778672297,0.0,1.0,0.0,0.0,3.0
190,0.0012123762841753489,0.2618732773818754,0.0,0.1,1.0,296.4903171196455,63.78848823351987,0.0,1.0,0.0,0.0,3.0
191,0.0009607385300556732,0.2075195224920254,0.0,0.1,1.0,299.93266668552644,68.15521098760905,0.0,1.0,0.0,0.0,3.0
192,0.00013580983538135806,0.02933492444237334,1.0,0.1,1.0,300.5496862764862,66.63639757657215,0.0,1.0,0.0,0.0,3.0
193,0.0026853718871817237,0.5800403276312524,0.0,0.1,1.0,297.03657245201623,61.719285863351125,0.0,1.0,0.0,0.0,3.0
194,0.0017163807242864856,0.3707382364458809,0.0,0.1,1.0,283.44108331178546,46.42669224792181,0.0,1.0,0.0,0.0,3.0
195,0.0017772669689152228,0.38388966528568813,0.0,0.1,1.0,271.74152726930726,36.74269181146774,0.0,1.0,0.0,0.0,3.0
196,0.0034946287532284033,0.7548398106973352,0.0,0.1,1.0,268.4078731636898,37.81369448761121,0.0,1.0,0.0,0.0,3.0
197,0.0012707991998446404,0.27449262716644235,0.0,0.1,1.0,266.6684037021351,36.73168160863028,0.0,1.0,0.0,0.0,3.0
198,0.00014449812134125623,0.031211594209711344,1.0,0.1,1.0,266.83900700501596,37.86123373237867,0.0,1.0,0.0,0.0,3.0
199,0.000880843473731931,0.1902621903260971,0.0,0.1,1.0,267.20655696049886,38.33581091130567,0.0,1.0,0.0,0.0,3.0
200,0.0018546154062771768,0.40059692775587025,0.0,0.1,1.0,266.94686752343483,35.34997645169677,0.0,1.0,0.0,0.0,3.0
201,0.0025021834811483827,0.5404716319280507,0.0,0.1,1.0,265.21538730047587,31.082018690482492,0.0,1.0,0.0,0.0,3.0
