,distance_travelled_center_in_m,speed_in_km/h,is_immobile,immobile_threshold[km/h],distance_nose_left_dish,distance_nose_right_dish,center_is_left_cagehalf,center_is_right_cagehalf,is_investigating_left_dish,is_investigating_right_dish,object_investigation_radius[cm],deg_is_investigating_left_dish,deg_is_investigating_right_dish
0,0.0011536309883869,0.2491842934915799,0.0,0.1,347.4009119553554,725.7320769773792,1.0,0.0,0.0,0.0,2.0,0,0
1,0.0011162908058531,0.2411188140642867,0.0,0.1,340.68118013831935,702.4657251366386,1.0,0.0,0.0,0.0,2.0,0,0
2,0.0015943805406988,0.3443861967909477,0.0,0.1,334.4512735012384,679.2953871283297,1.0,0.0,0.0,0.0,2.0,0,0
3,0.0016674790856734,0.3601754825054704,0.0,0.1,328.0429797372639,658.1188668366302,1.0,0.0,0.0,0.0,2.0,0,0
4,0.0018488282821176,0.3993469089374031,0.0,0.1,329.0024964802171,639.015652521777,1.0,0.0,0.0,0.0,2.0,0,0
5,0.0043253280255197,0.9342708535122692,0.0,0.1,334.6077884686003,620.2036507037673,1.0,0.0,0.0,0.0,2.0,0,0
6,0.0046894024394955,1.012910926931038,0.0,0.1,342.3644439812284,605.179252472144,1.0,0.0,0.0,0.0,2.0,0,0
7,0.0027422192835324,0.5923193652430169,0.0,0.1,354.04330803615045,588.7604371588675,1.0,0.0,0.0,0.0,2.0,0,0
8,0.0047066473517347,1.0166358279746952,0.0,0.1,368.87284555167264,571.7970918665734,1.0,0.0,0.0,0.0,2.0,0,0
9,0.0030281277919635,0.6540756030641243,0.0,0.1,382.3466253108219,558.0130667277365,1.0,0.0,0.0,0.0,2.0,0,0
10,0.0026515485820848,0.5727344937303236,0.0,0.1,396.0587684271732,545.6687699345052,1.0,0.0,0.0,0.0,2.0,0,0
11,0.0023541976033304,0.5085066823193668,0.0,0.1,407.98187464922734,535.7338572363323,1.0,0.0,0.0,0.0,2.0,0,0
12,0.0042878266770521,0.9261705622432704,0.0,0.1,420.8271072474481,524.4997426513751,1.0,0.0,0.0,0.0,2.0,0,0
13,0.0055246200952523,1.1933179405744987,0.0,0.1,433.53952877878345,511.3074012192509,1.0,0.0,0.0,0.0,2.0,0,0
14,0.0039326854553774,0.8494600583615304,0.0,0.1,447.8534328795828,495.6016012912579,1.0,0.0,0.0,0.0,2.0,0,0
15,0.0045737836649595,0.9879372716312632,0.0,0.1,463.2597966423586,479.9845451289764,1.0,0.0,0.0,0.0,2.0,0,0
16,0.0044295904686189,0.956791541221686,0.0,0.1,479.045367628516,465.7851306182136,1.0,0.0,0.0,0.0,2.0,0,0
17,0.0043159787927718,0.9322514192387236,0.0,0.1,493.88467468443736,451.8488678819607,1.0,0.0,0.0,0.0,2.0,0,0
18,0.005030080507732,1.0864973896701124,0.0,0.1,507.5341944955921,440.0096698658904,1.0,0.0,0.0,0.0,2.0,0,0
19,0.0058957911711431,1.2734908929669304,0.0,0.1,520.7037118741775,429.4871595810042,1.0,0.0,0.0,0.0,2.0,0,0
20,0.0052103286540163,1.1254309892675372,0.0,0.1,539.568750642041,417.5582881249222,1.0,0.0,0.0,0.0,2.0,0,0
21,0.0046978636206375,1.0147385420577038,0.0,0.1,556.8064406269136,405.8985440229751,1.0,0.0,0.0,0.0,2.0,0,0
22,0.0053078712670929,1.146500193692079,0.0,0.1,573.9762912529951,392.3106114983551,1.0,0.0,0.0,0.0,2.0,0,0
23,0.0052267001407334,1.1289672303984268,0.0,0.1,589.6564524322772,381.7500834952858,1.0,0.0,0.0,0.0,2.0,0,0
24,0.0047702558159788,1.0303752562514334,0.0,0.1,602.2467259647749,375.1148107254769,1.0,0.0,0.0,0.0,2.0,0,0
25,0.0048091195477907,1.0387698223227997,0.0,0.1,613.3776001335866,367.29156812295633,1.0,0.0,0.0,0.0,2.0,0,0
26,0.0035418607669608,0.7650419256635392,0.0,0.1,627.3147873257805,357.38842034753344,1.0,0.0,0.0,0.0,2.0,0,0
27,0.0048156023233701,1.0401701018479574,0.0,0.1,641.9359056681237,347.29102764462255,0.0,1.0,0.0,0.0,2.0,0,0
28,0.0048719356561991,1.0523381017390223,0.0,0.1,655.3344173527939,338.8539995946168,0.0,1.0,0.0,0.0,2.0,0,0
29,0.0036370450663473,0.7856017343310226,0.0,0.1,670.6501920261527,330.00440528692843,0.0,1.0,0.0,0.0,2.0,0,0
30,0.0043575318360704,0.941226876591227,0.0,0.1,683.6408619997342,321.26504295192126,0.0,1.0,0.0,0.0,2.0,0,0
31,0.003795723564383,0.8198762899067291,0.0,0.1,695.0925387535491,312.7773804658754,0.0,1.0,0.0,0.0,2.0,0,0
32,0.0032857656257714,0.7097253751666361,0.0,0.1,712.5180297230144,305.0565851414262,0.0,1.0,0.0,0.0,2.0,0,0
33,0.0053773517761567,1.1615079836498576,0.0,0.1,731.2764528977609,296.60645724746263,0.0,1.0,0.0,0.0,2.0,0,0
34,0.0056203630920073,1.2139984278735838,0.0,0.1,747.0476163889026,290.4910495122417,0.0,1.0,0.0,0.0,2.0,0,0
35,0.0029477429009983,0.6367124666156464,0.0,0.1,761.2196679953973,283.43192339243177,0.0,1.0,0.0,0.0,2.0,0,0
36,0.0061688687107469,1.332475641521344,0.0,0.1,774.8247267635068,279.356080013722,0.0,1.0,0.0,0.0,2.0,0,0
37,0.0032513895948954,0.7023001524974267,0.0,0.1,788.4110234330923,277.0362950000718,0.0,1.0,0.0,0.0,2.0,0,0
38,0.0035276666455038,0.7619759954288259,0.0,0.1,801.1231634071318,273.16466250584193,0.0,1.0,0.0,0.0,2.0,0,0
39,0.0051136177925374,1.1045414431880896,0.0,0.1,816.5019385706836,269.4865046998116,0.0,1.0,0.0,0.0,2.0,0,0
40,0.0042983099375374,0.928434946508098,0.0,0.1,830.318575271266,267.01159932495426,0.0,1.0,0.0,0.0,2.0,0,0
41,0.0047134239257409,1.018099567960053,0.0,0.1,840.2655958223083,265.6668642085707,0.0,1.0,0.0,0.0,2.0,0,0
42,0.0032030190494036,0.6918521146711821,0.0,0.1,848.0183292905538,259.37091857937014,0.0,1.0,0.0,0.0,2.0,0,0
43,0.0030426041550615,0.6572024974933022,0.0,0.1,856.0190085123083,256.7773733103259,0.0,1.0,0.0,0.0,2.0,0,0
44,0.002375056792422,0.5130122671631522,0.0,0.1,863.5161542840143,253.4518608878205,0.0,1.0,0.0,0.0,2.0,0,0
