,distance_travelled_center_in_m,speed_in_km/h,is_immobile,immobile_threshold[km/h],distance_nose_left_dish,distance_nose_right_dish,center_is_left_cagehalf,center_is_right_cagehalf,is_investigating_left_dish,is_investigating_right_dish,object_investigation_radius[cm],deg_is_investigating_left_dish,deg_is_investigating_right_dish
0,0.0036597653385674,0.7905093131305789,0.0,0.1,142.50509879602532,761.5772050600973,1.0,0.0,0.0,0.0,2.0,0,0
1,0.0027169550582895,0.5868622925905478,0.0,0.1,153.67887092922635,751.4895834651576,1.0,0.0,0.0,0.0,2.0,0,0
2,0.0046119916908876,0.9961902052317224,0.0,0.1,163.8726368933164,740.4178141482564,1.0,0.0,0.0,0.0,2.0,0,0
3,0.0029800363620583,0.6436878542046056,0.0,0.1,175.178608508724,727.0027991920942,1.0,0.0,0.0,0.0,2.0,0,0
4,0.0051267580767978,1.1073797445883322,0.0,0.1,187.39517307349504,712.1095037800249,1.0,0.0,0.0,0.0,2.0,0,0
5,0.0027810830348577,0.6007139355292651,0.0,0.1,201.79371411361956,693.3670670628461,1.0,0.0,0.0,0.0,2.0,0,0
6,0.0019516164596425,0.4215491552827899,0.0,0.1,216.1582332997727,676.6249213607483,1.0,0.0,0.0,0.0,2.0,0,0
7,0.0057977675372804,1.252317788052587,0.0,0.1,230.12835299440252,659.5508171224546,1.0,0.0,0.0,0.0,2.0,0,0
8,0.0052078594930867,1.124897650506745,0.0,0.1,242.91612670471068,643.5162233533042,1.0,0.0,0.0,0.0,2.0,0,0
9,0.0105099038564935,2.270139233002602,0.0,0.1,257.19433271268474,626.476201291809,1.0,0.0,0.0,0.0,2.0,0,0
10,0.0095895572060033,2.07134435649672,0.0,0.1,272.71331632073424,607.7708972099049,1.0,0.0,0.0,0.0,2.0,0,0
11,0.0023624844792832,0.5102966475251887,0.0,0.1,286.1308022270541,592.8604780178545,1.0,0.0,0.0,0.0,2.0,0,0
12,0.0026046657111644,0.562607793611521,0.0,0.1,299.92201126371407,577.9275663079735,1.0,0.0,0.0,0.0,2.0,0,0
13,0.0010080211108279,0.2177325599388456,0.0,0.1,311.9039332058573,564.7010104058596,1.0,0.0,0.0,0.0,2.0,0,0
14,0.0021828129041373,0.4714875872936738,0.0,0.1,325.7999705201069,549.9036745820686,1.0,0.0,0.0,0.0,2.0,0,0
15,0.0078567144567753,1.6970503226634714,0.0,0.1,338.8669067914828,535.8775713971053,1.0,0.0,0.0,0.0,2.0,0,0
