,distance_travelled_center_in_m,speed_in_km/h,is_immobile,immobile_threshold[km/h],distance_nose_leftpetridish,distance_nose_rightpetridish,center_is_left_cagehalf,center_is_right_cagehalf,is_investigating_leftpetridish,is_investigating_rightpetridish,object_investigation_radius[cm],deg_is_investigating_left_dish,deg_is_investigating_right_dish,deg_is_investigating_leftpetridish,deg_is_investigating_rightpetridish
0,0.0001577278792914,0.0340692219269523,1.0,0.1,872.1758554242883,103.06557193475888,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0
1,0.0001626034131141,0.0351223372326507,1.0,0.1,870.5611586033831,101.59833593970583,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0
2,0.0004689972689586,0.1013034100950776,0.0,0.1,869.1385782038494,98.9110475243103,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
3,0.0005576755420005,0.120457917072111,0.0,0.1,865.1278482762519,96.50074938723792,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
4,0.0007027423787897,0.1517923538185782,0.0,0.1,860.8592342649242,97.08275247155228,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
5,0.0004286283313991,0.0925837195822066,1.0,0.1,854.9806776019004,94.81957528315765,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
6,0.0004429866477675,0.0956851159177982,1.0,0.1,849.3702076503333,94.39614536478832,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7,,,,0.1,843.3649533158973,94.51616089559444,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8,,,,0.1,841.0975998885424,94.95089914612196,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0
9,,,,0.1,840.3173875499361,95.005002955689,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0
10,0.0012746845352802,0.2753318596205246,0.0,0.1,838.079170567042,94.72137964571712,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
11,0.0014502421558175,0.3132523056565835,0.0,0.1,835.3737250524027,93.4887750848356,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12,,,,0.1,830.5871614481156,93.314726878331,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
13,,,,0.1,823.4249918919102,93.56369414710996,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0
14,,,,0.1,819.7972962054938,94.46269840767908,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0
15,,,,0.1,818.4415041138631,96.77964923041044,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0
16,,,,0.1,815.878614035056,98.45415466433862,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0
17,,,,0.1,811.9967604996434,99.50869159021627,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0
18,,,,0.1,807.7520428884789,102.48645287675382,,,0.0,0.0,2.0,0.0,1.0,0.0,1.0
19,,,,0.1,801.4168809114049,95.84443315704677,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0
20,,,,0.1,795.9607251235916,93.06779962111044,,,0.0,0.0,2.0,0.0,1.0,0.0,1.0
21,,,,0.1,790.7670451303018,90.7386515737619,,,0.0,0.0,2.0,0.0,1.0,0.0,1.0
22,0.0013423532638882,0.2899483049998626,0.0,0.1,786.6640558279925,89.40888399307848,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0
23,0.0014585898291012,0.3150554030858726,0.0,0.1,783.0831167380248,87.16673292651144,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0
24,0.0014300421366424,0.3088891015147629,0.0,0.1,779.6292818174703,82.49214816264113,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0
25,0.0013237507740086,0.2859301671858713,0.0,0.1,776.594657602588,77.73611085237941,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0
26,0.0015539600234068,0.3356553650558785,0.0,0.1,775.7741521628276,76.13067412066997,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0
27,0.0010687010840154,0.2308394341473306,0.0,0.1,774.8615697112564,75.8868525028891,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0
