,distance_travelled_center_in_m,speed_in_km/h,is_immobile,immobile_threshold[km/h],distance_nose_leftpetridish,distance_nose_rightpetridish,center_is_left_cagehalf,center_is_right_cagehalf,is_investigating_leftpetridish,is_investigating_rightpetridish,object_investigation_radius[cm],deg_is_investigating_left_dish,deg_is_investigating_right_dish,deg_is_investigating_leftpetridish,deg_is_investigating_rightpetridish
0,2.9076308459835407e-05,0.0062804826273244,1.0,0.1,806.2871301924054,72.04950401105259,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0
1,4.6200351009316005e-05,0.0099792758180122,1.0,0.1,807.2362184214804,72.17581932191567,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0
2,0.0002560709824107,0.0553113322007307,1.0,0.1,805.008847816103,70.34687145487949,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0
3,0.0001226334549797,0.0264888262756244,1.0,0.1,804.615062286334,69.67349873706786,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
4,0.0004189048341482,0.0904834441760169,1.0,0.1,804.7076432192638,69.07751575670808,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
5,0.000400916921736,0.0865980550949871,1.0,0.1,806.541137156166,71.03856651483726,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
6,0.0003941813322001,0.0851431677552344,1.0,0.1,808.9809340799603,72.5626501312898,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7,0.000550499318633,0.1189078528247394,0.0,0.1,804.2666656213204,67.78204289685307,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
8,8.216114890901275e-05,0.0177468081643467,1.0,0.1,802.0564313050708,65.14937451690356,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
9,0.0005051355478972,0.1091092783457986,0.0,0.1,801.8430847372425,65.74694621567713,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
10,0.0003229203691849,0.0697507997439496,1.0,0.1,801.3834906701431,65.33467804697679,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
11,0.0002955819127783,0.063845693160127,1.0,0.1,803.7310515892041,66.51501485367426,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
12,9.620843834378278e-05,0.020781022682257,1.0,0.1,805.808343169167,69.19512936467838,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
13,0.0002351753580331,0.0507978773351503,1.0,0.1,807.7505581976675,71.24465798054901,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
14,0.0001939677420865,0.0418970322907022,1.0,0.1,804.8457195750295,69.20023114860557,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
15,0.0001313836341343,0.0283788649730116,1.0,0.1,803.5046081754587,69.25776498398116,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
16,2.667959002884192e-05,0.0057627914462298,1.0,0.1,802.9293076427352,69.29705202250464,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
17,0.0001161079158681,0.0250793098275196,1.0,0.1,802.345486708466,68.76139521889752,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
18,0.0002745005427737,0.0592921172391292,1.0,0.1,802.9009575265583,68.60132542960623,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
19,0.0002551697544,0.0551166669504087,1.0,0.1,802.8290837915255,68.24135214824388,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
20,0.0001915525248183,0.0413753453607555,1.0,0.1,803.9349316460285,68.48586566278811,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
21,0.0004680705278206,0.1011032340092652,0.0,0.1,806.416239891403,70.41141343445412,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
22,0.000124313174516,0.0268516456954566,1.0,0.1,806.775399021256,70.61546803985603,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
23,0.0005260783609036,0.1136329259551823,0.0,0.1,807.6981724030368,70.95837090708405,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
24,6.802839382058094e-05,0.0146941330652454,1.0,0.1,807.447629160618,69.69846465343629,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
25,0.000350793611347,0.075771420050952,1.0,0.1,804.1971218903124,66.56029390296916,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
26,0.0001690382515889,0.0365122623432056,1.0,0.1,804.0406151354349,66.39317610957306,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
27,1.5555845086368274e-05,0.0033600625386555,1.0,0.1,805.2033232693943,66.92891451676026,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
28,0.0001528499999461,0.03301559998836,1.0,0.1,805.9664323758655,67.72254421097024,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
29,0.0001357432908649,0.0293205508268184,1.0,0.1,807.5647951772097,69.56912705301963,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
30,0.000142611774162,0.0308041432189985,1.0,0.1,807.9440966977643,69.83580230837325,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
31,0.0001526786534998,0.032978589155958,1.0,0.1,805.807854373786,69.00268558015836,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
32,0.0003547576454911,0.0766276514260922,1.0,0.1,805.786762962771,69.45142226167472,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
33,5.33549074867346e-05,0.0115246600171346,1.0,0.1,804.1343836175198,69.05819926304858,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
34,9.43008196759438e-05,0.0203689770500038,1.0,0.1,802.7229589280588,68.17705151828505,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
35,0.0004517947190246,0.0975876593093199,1.0,0.1,802.9833128586404,68.19517853372797,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
