,distance_travelled_center_in_m,speed_in_km/h,is_immobile,immobile_threshold[km/h],distance_nose_leftpetridish,distance_nose_rightpetridish,center_is_left_cagehalf,center_is_right_cagehalf,is_investigating_leftpetridish,is_investigating_rightpetridish,object_investigation_radius[cm],deg_is_investigating_left_dish,deg_is_investigating_right_dish,deg_is_investigating_leftpetridish,deg_is_investigating_rightpetridish
0,0.0007562753076831,0.1633554664595625,0.0,0.1,420.77608416325546,1047.4920223292052,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1,0.0008475693788204,0.1830749858252153,0.0,0.1,428.4015594423801,1065.191195762758,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2,0.0010833247484618,0.23399814566775,0.0,0.1,432.548080642677,1074.0714990520744,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
3,0.0013710088786858,0.2961379177961511,0.0,0.1,439.0708637442534,1083.5179555815346,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
4,0.0006845742227697,0.1478680321182705,0.0,0.1,443.0028548061777,1089.8477751665698,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
5,0.0003173822423363,0.0685545643446425,1.0,0.1,442.9498220508339,1090.011029396799,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
6,0.00017617948774,0.0380547693518455,1.0,0.1,442.843578769848,1090.249182342102,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7,0.000145855389671,0.0315047641689362,1.0,0.1,442.9189231929755,1090.381631038638,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8,0.000101113729239,0.0218405655156388,1.0,0.1,443.1036959323483,1090.6183751005356,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
9,0.0002527484394653,0.054593662924505,1.0,0.1,443.3197866968634,1090.9208393742338,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
10,0.0001053488011563,0.0227553410497747,1.0,0.1,442.58736288447005,1089.9727527112727,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
11,0.0008631121556784,0.1864322256265422,0.0,0.1,441.5032441809065,1088.714492445899,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12,0.0007548965944578,0.163057664402896,0.0,0.1,442.29887242983455,1090.4243488541356,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
13,0.0006878123540829,0.1485674684819156,0.0,0.1,442.74553508494455,1091.7399888840796,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
14,0.0010725087183063,0.231661883154174,0.0,0.1,440.3453361378059,1085.7643069889043,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
15,0.0021210315319377,0.4581428108985449,0.0,0.1,439.773916891444,1080.7355970960955,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
16,0.003475682203291,0.7507473559108638,0.0,0.1,429.46196347733655,1068.2787181210729,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
