,distance_travelled_center_in_m,speed_in_km/h,is_immobile,immobile_threshold[km/h],distance_nose_leftpetridish,distance_nose_rightpetridish,center_is_left_cagehalf,center_is_right_cagehalf,is_investigating_leftpetridish,is_investigating_rightpetridish,object_investigation_radius[cm],deg_is_investigating_left_dish,deg_is_investigating_right_dish,deg_is_investigating_leftpetridish,deg_is_investigating_rightpetridish
0,0.0002564058458312,0.0553836626995468,1.0,0.1,96.46869741277897,717.2597558624416,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0
1,0.0005633709927516,0.1216881344343542,0.0,0.1,95.75555448251892,713.5830475488578,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0
2,0.0003681847341908,0.0795279025852168,1.0,0.1,89.78011521142747,703.8265999465098,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0
3,0.0009465736986463,0.2044599189076014,0.0,0.1,91.60158552191878,699.6042890309658,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0
4,0.0022582132488548,0.4877740617526465,0.0,0.1,93.8629568196884,692.5494777211724,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0
5,0.002327637970985,0.5027698017327631,0.0,0.1,96.29123415809676,684.4597466149547,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0
6,0.0032841403810552,0.7093743223079253,0.0,0.1,98.07312355035089,683.4449030164869,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0
7,0.0017341644665037,0.3745795247648015,0.0,0.1,99.31438877382178,678.7201262777892,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0
8,0.0008453797952013,0.1826020357634956,0.0,0.1,98.84961705975562,674.0822096556791,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0
9,0.0015003591491452,0.3240775762153803,0.0,0.1,101.034189554059,676.4603544843893,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0
10,0.0004249052344069,0.0917795306318998,1.0,0.1,100.9349169609158,674.6597718840228,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0
11,0.0016428270061412,0.354850633326512,0.0,0.1,100.533681912759,668.2175187802416,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0
12,0.0017269502362546,0.3730212510310016,0.0,0.1,99.15759057908453,663.7649483215379,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0
13,0.0013577417387123,0.2932722155618594,0.0,0.1,100.41399909434612,658.7892439907428,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0
14,0.0016956642978816,0.3662634883424441,0.0,0.1,98.68316899450072,654.263318194178,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0
15,0.0002747684559172,0.059349986478136,1.0,0.1,97.29793806616748,648.7463710897173,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0
