,distance_travelled_center_in_m,speed_in_km/h,is_immobile,immobile_threshold[km/h],distance_nose_leftpetridish,distance_nose_rightpetridish,center_is_left_cagehalf,center_is_right_cagehalf,is_investigating_leftpetridish,is_investigating_rightpetridish,object_investigation_radius[cm],deg_is_investigating_left_dish,deg_is_investigating_right_dish,deg_is_investigating_leftpetridish,deg_is_investigating_rightpetridish
0,0.0007203977311373,0.1556059099256782,0.0,0.1,58.54255869167496,827.2317703854403,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0
1,0.0020252727468813,0.4374589133263646,0.0,0.1,51.16121847181983,822.2314122708142,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
2,0.002205428369574,0.4763725278279902,0.0,0.1,61.27621360241102,810.6408377407149,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
3,0.0047386778839428,1.023554422931655,0.0,0.1,94.6060560868878,800.2897462487175,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
4,0.004255981898092,0.9192920899878791,0.0,0.1,136.91043532358736,793.7157275956743,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
5,0.0085121029685858,1.8386142412145527,0.0,0.1,167.67134676605653,786.828945545423,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
6,0.0135259138923303,2.9215974007433503,0.0,0.1,205.4915198759888,765.9998391596164,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7,0.0103969589759518,2.245743138805591,0.0,0.1,233.8967529362625,724.5898477527561,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8,0.0081241452277101,1.754815369185394,0.0,0.1,257.93071592560244,690.9277870408732,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
9,0.0084174504048923,1.818169287456748,0.0,0.1,278.16898346824195,671.780179832939,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
10,0.0101595220172578,2.194456755727693,0.0,0.1,297.65354524624604,645.1801914226962,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
11,0.0124072300656781,2.6799616941864874,0.0,0.1,326.430794952952,618.2225230100267,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
12,0.0131134428996929,2.8325036663336784,0.0,0.1,364.6082764431016,586.6713259181613,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
