,distance_travelled_center_in_m,speed_in_km/h,is_immobile,immobile_threshold[km/h],distance_nose_leftpetridish,distance_nose_rightpetridish,center_is_left_cagehalf,center_is_right_cagehalf,is_investigating_leftpetridish,is_investigating_rightpetridish,object_investigation_radius[cm],deg_is_investigating_left_dish,deg_is_investigating_right_dish,deg_is_investigating_leftpetridish,deg_is_investigating_rightpetridish
0,0.0015201193664103,0.3283457831446296,0.0,0.1,116.91392524035992,626.8882835647127,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0
1,0.0078059955380098,1.686095036210135,0.0,0.1,113.69618075559968,642.9649764795715,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0
2,0.0044479827886685,0.9607642823524024,0.0,0.1,102.82575942810018,655.0630204318148,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0
3,0.00383899650527,0.8292232451383229,0.0,0.1,96.21823056248984,664.3726881487667,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0
4,0.0014355666322227,0.310082392560109,0.0,0.1,89.50954860678094,673.3283557032036,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0
5,0.0020810498072075,0.4495067583568327,0.0,0.1,86.12410542793177,691.4256671403089,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0
6,0.0033872790581697,0.7316522765646668,0.0,0.1,79.46994371385806,697.8801949097377,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0
7,0.0034645559893791,0.7483440937059059,0.0,0.1,71.30406799031088,700.2210110822266,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0
8,0.0037428288809561,0.8084510382865238,0.0,0.1,58.84940259278114,697.330177124784,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0
9,0.001249329127027,0.2698550914378351,0.0,0.1,54.10425216613027,702.1273938369039,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0
10,0.0025386586794263,0.5483502747560888,0.0,0.1,51.55768877619288,702.4077548936403,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0
11,0.0027711967397108,0.5985784957775524,0.0,0.1,48.86999871475705,705.2909425753246,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0
