,distance_travelled_center_in_m,speed_in_km/h,is_immobile,immobile_threshold[km/h],distance_nose_leftpetridish,distance_nose_rightpetridish,center_is_left_cagehalf,center_is_right_cagehalf,is_investigating_leftpetridish,is_investigating_rightpetridish,object_investigation_radius[cm],deg_is_investigating_left_dish,deg_is_investigating_right_dish,deg_is_investigating_leftpetridish,deg_is_investigating_rightpetridish
0,0.0002462014693758,0.0531795173851924,1.0,0.1,,,0.0,1.0,,,2.0,0.0,0.0,0.0,0.0
1,0.0006942069121258,0.1499486930191902,0.0,0.1,,,0.0,1.0,,,2.0,0.0,0.0,0.0,0.0
2,0.000584532886526,0.1262591034896326,0.0,0.1,,,0.0,1.0,,,2.0,0.0,0.0,0.0,0.0
3,0.0002071330001766,0.0447407280381572,1.0,0.1,,,0.0,1.0,,,2.0,0.0,0.0,0.0,0.0
4,2.0393761514501447e-05,0.0044050524871323,1.0,0.1,1263.7658426674702,596.2053210769325,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
5,0.0001177684476175,0.025437984685396,1.0,0.1,1263.10893141877,595.5281494883858,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
6,8.893349268929851e-05,0.0192096344208884,1.0,0.1,1263.6175039671696,595.7166836373899,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7,0.0001379489406356,0.0297969711772938,1.0,0.1,,,0.0,1.0,,,2.0,0.0,0.0,0.0,0.0
8,0.0001955976944868,0.0422491020091628,1.0,0.1,,,0.0,1.0,,,2.0,0.0,0.0,0.0,0.0
9,0.0006104615668936,0.1318596984490274,0.0,0.1,,,0.0,1.0,,,2.0,0.0,0.0,0.0,0.0
10,0.0002392315256716,0.0516740095450689,1.0,0.1,,,0.0,1.0,,,2.0,0.0,0.0,0.0,0.0
11,0.0001855301117008,0.0400745041273844,1.0,0.1,,,0.0,1.0,,,2.0,0.0,0.0,0.0,0.0
12,0.0015297124930971,0.3304178985089875,0.0,0.1,,,0.0,1.0,,,2.0,0.0,0.0,0.0,0.0
13,0.000490631651266,0.1059764366734747,0.0,0.1,,,0.0,1.0,,,2.0,0.0,0.0,0.0,0.0
14,0.0015906635535566,0.3435833275682435,0.0,0.1,,,0.0,1.0,,,2.0,0.0,0.0,0.0,0.0
15,0.000559434997185,0.1208379593919689,0.0,0.1,,,0.0,1.0,,,2.0,0.0,0.0,0.0,0.0
16,0.0001717331720097,0.0370943651541153,1.0,0.1,,,0.0,1.0,,,2.0,0.0,0.0,0.0,0.0
17,0.0005781956424829,0.1248902587763167,0.0,0.1,,,0.0,1.0,,,2.0,0.0,0.0,0.0,0.0
