,distance_travelled_center_in_m,speed_in_km/h,is_immobile,immobile_threshold[km/h],distance_nose_leftpetridish,distance_nose_rightpetridish,center_is_left_cagehalf,center_is_right_cagehalf,is_investigating_leftpetridish,is_investigating_rightpetridish,object_investigation_radius[cm]
0,,,,0.05,339.100146300522,1003.2315237392011,,,0.0,0.0,2.0
1,,,,0.05,350.47790381332925,999.5049881561563,,,0.0,0.0,2.0
2,0.004478060289702752,0.9672610225757945,0.0,0.05,338.07287096290673,980.3787023645882,1.0,0.0,0.0,0.0,2.0
3,0.0009717624051064471,0.20990067950299257,0.0,0.05,326.71870589624564,972.3212224530233,1.0,0.0,0.0,0.0,2.0
4,0.00032050972129051746,0.06923009979875176,0.0,0.05,317.9911930820791,967.5773419691969,1.0,0.0,0.0,0.0,2.0
5,0.0019459698991250588,0.42032949821101273,0.0,0.05,312.78014379247287,963.8012396597725,1.0,0.0,0.0,0.0,2.0
6,0.002072780795403771,0.4477206518072145,0.0,0.05,303.89201515690354,959.89693259798,1.0,0.0,0.0,0.0,2.0
7,0.0010651676175297909,0.23007620538643483,0.0,0.05,,,1.0,0.0,,,2.0
8,0.0003899681269497961,0.08423311542115595,0.0,0.05,,,1.0,0.0,,,2.0
9,0.00032851931791953666,0.07096017267061992,0.0,0.05,,,1.0,0.0,,,2.0
10,0.00045504200013908705,0.0982890720300428,0.0,0.05,,,1.0,0.0,,,2.0
11,0.0018659544790490016,0.4030461674745844,0.0,0.05,,,1.0,0.0,,,2.0
12,0.001297797774088213,0.280324319203054,0.0,0.05,313.36289404348037,960.499445295175,1.0,0.0,0.0,0.0,2.0
13,0.002211850135273652,0.4777596292191088,0.0,0.05,320.27430148523,960.8618994170482,1.0,0.0,0.0,0.0,2.0
14,0.0031292247018054986,0.6759125355899878,0.0,0.05,336.40695354385997,964.0352086127499,1.0,0.0,0.0,0.0,2.0
15,,,,0.05,360.08869552125594,970.7619516391416,1.0,0.0,0.0,0.0,2.0
16,,,,0.05,,,,,,,2.0
17,,,,0.05,404.4514772950508,998.0501947154886,,,0.0,0.0,2.0
18,,,,0.05,417.44202417646426,1005.962440797544,,,0.0,0.0,2.0
19,,,,0.05,428.02348094259514,1013.4489895901412,,,0.0,0.0,2.0
20,,,,0.05,437.76793806780097,1022.6640084307388,,,0.0,0.0,2.0
21,,,,0.05,438.0610765033445,1022.4064151964891,,,0.0,0.0,2.0
22,,,,0.05,437.7653980339168,1022.0452333594743,,,0.0,0.0,2.0
23,,,,0.05,438.16911633224953,1022.8393134978626,,,0.0,0.0,2.0
24,,,,0.05,438.1808776929968,1023.5789457044299,,,0.0,0.0,2.0
25,,,,0.05,438.04266674211436,1025.4799135598194,,,0.0,0.0,2.0
26,,,,0.05,445.1062958896898,1037.3438154309415,,,0.0,0.0,2.0
27,,,,0.05,447.2762418553042,1040.676280873366,,,0.0,0.0,2.0
28,,,,0.05,448.25018736103044,1043.6248949183455,,,0.0,0.0,2.0
29,,,,0.05,451.0322401541126,1048.5735141993712,,,0.0,0.0,2.0
30,,,,0.05,455.4333150529909,1054.2481516949626,,,0.0,0.0,2.0
31,,,,0.05,456.0383986543464,1055.7972302091528,,,0.0,0.0,2.0
32,,,,0.05,455.777321884078,1055.641339405461,,,0.0,0.0,2.0
33,,,,0.05,457.2730343574147,1056.9154458708394,,,0.0,0.0,2.0
34,,,,0.05,456.1704178123888,1056.2055286967213,,,0.0,0.0,2.0
35,,,,0.05,454.6127836589923,1054.8954298040678,,,0.0,0.0,2.0
36,,,,0.05,453.7000235812496,1054.013008431358,,,0.0,0.0,2.0
37,,,,0.05,454.3754371226214,1055.9255100903943,,,0.0,0.0,2.0
38,,,,0.05,456.0694582045676,1056.8796342397304,,,0.0,0.0,2.0
39,,,,0.05,455.57406919209023,1056.4180564952421,,,0.0,0.0,2.0
40,,,,0.05,453.74337216735796,1054.647518590911,,,0.0,0.0,2.0
41,,,,0.05,460.21466193564606,1062.560900260987,,,0.0,0.0,2.0
42,,,,0.05,469.19867469524473,1075.4785282720559,,,0.0,0.0,2.0
43,0.002522719249914997,0.5449073579816394,0.0,0.05,478.9708443459921,1085.9290912644262,1.0,0.0,0.0,0.0,2.0
44,0.002449151014463285,0.5290166191240695,0.0,0.05,488.9857502981288,1096.5559588944689,1.0,0.0,0.0,0.0,2.0
45,,,,0.05,498.2562837978689,1105.416501770257,1.0,0.0,0.0,0.0,2.0
46,,,,0.05,501.95486869640695,1110.7598973527695,,,0.0,0.0,2.0
47,,,,0.05,505.4545075437487,1115.4617967257395,,,0.0,0.0,2.0
48,0.0021316473900088633,0.4604358362419144,0.0,0.05,503.73561013576136,1114.7897387189364,1.0,0.0,0.0,0.0,2.0
49,0.002706243940453346,0.5845486911379227,0.0,0.05,505.21916384336345,1118.1001186746205,1.0,0.0,0.0,0.0,2.0
50,0.0003247424609430132,0.07014437156369085,0.0,0.05,506.8876294280112,1119.7072089134883,1.0,0.0,0.0,0.0,2.0
51,0.0013004486358110983,0.28089690533519723,0.0,0.05,514.6277521901542,1125.8347205792306,1.0,0.0,0.0,0.0,2.0
52,0.0011826956845377757,0.2554622678601596,0.0,0.05,525.0465223644788,1133.8911969279873,1.0,0.0,0.0,0.0,2.0
53,0.001626869745350819,0.3514038649957769,0.0,0.05,520.2050495106207,1121.2053008280468,1.0,0.0,0.0,0.0,2.0
54,0.000991658332161706,0.2141981997469285,0.0,0.05,509.28828801305184,1107.6461057205559,1.0,0.0,0.0,0.0,2.0
55,0.00270787282273809,0.5849005297114274,0.0,0.05,501.44089299277863,1096.3329754367705,1.0,0.0,0.0,0.0,2.0
56,,,,0.05,486.0006754246109,1080.2074896937975,1.0,0.0,0.0,0.0,2.0
57,,,,0.05,475.40391204192093,1069.2074328457034,,,0.0,0.0,2.0
