,distance_travelled_center_in_m,speed_in_km/h,is_immobile,immobile_threshold[km/h],distance_nose_leftpetridish,distance_nose_rightpetridish,center_is_left_cagehalf,center_is_right_cagehalf,is_investigating_leftpetridish,is_investigating_rightpetridish,object_investigation_radius[cm]
0,0.006983124904393326,1.5083549793489583,0.0,0.05,511.3596177398819,396.36494098129066,1.0,0.0,0.0,0.0,2.0
1,0.00901573088228251,1.9473978705730222,0.0,0.05,525.134135580838,372.33922693704676,1.0,0.0,0.0,0.0,2.0
2,0.008392425351046784,1.8127638758261053,0.0,0.05,548.5799189796446,354.2887750585245,1.0,0.0,0.0,0.0,2.0
3,0.009012395003559865,1.9466773207689312,0.0,0.05,569.8897054321999,332.22714290008804,1.0,0.0,0.0,0.0,2.0
4,0.008740482204081182,1.887944156081535,0.0,0.05,593.949220632414,304.5313637005942,0.0,1.0,0.0,0.0,2.0
5,0.008520938175564284,1.8405226459218853,0.0,0.05,611.4189126329578,288.0704523155122,0.0,1.0,0.0,0.0,2.0
6,0.009778368709137664,2.1121276411737355,0.0,0.05,640.2710532101373,275.3434195304366,0.0,1.0,0.0,0.0,2.0
7,0.008917253396707512,1.9261267336888226,0.0,0.05,666.1337822616601,264.74630832553845,0.0,1.0,0.0,0.0,2.0
8,0.007876845849257894,1.7013987034397051,0.0,0.05,692.4299884489866,261.1715755722598,0.0,1.0,0.0,0.0,2.0
9,0.009357486926701413,2.0212171761675055,0.0,0.05,723.1265664477995,265.33587223090876,0.0,1.0,0.0,0.0,2.0
10,0.009987615480440271,2.1573249437750985,0.0,0.05,747.5027303673728,262.49329447324993,0.0,1.0,0.0,0.0,2.0
11,0.009550010976726626,2.0628023709729515,0.0,0.05,771.1850276902953,254.27533091071402,0.0,1.0,0.0,0.0,2.0
12,0.007107707505067004,1.5352648210944728,0.0,0.05,779.7505023922346,234.94795969611243,0.0,1.0,0.0,0.0,2.0
13,0.006081076279832411,1.3135124764438009,0.0,0.05,788.6638308840878,228.10003672823052,0.0,1.0,0.0,0.0,2.0
14,0.006028098692476729,1.3020693175749736,0.0,0.05,796.78913287288,219.45846510323358,0.0,1.0,0.0,0.0,2.0
15,0.004855445428686473,1.0487762125962783,0.0,0.05,803.2808360550757,219.15922019617045,0.0,1.0,0.0,0.0,2.0
16,0.004997380393918478,1.0794341650863912,0.0,0.05,829.901877568351,234.8790331759379,0.0,1.0,0.0,0.0,2.0
17,0.00422765126644926,0.9131726735530401,0.0,0.05,843.9884122730192,243.98651160638698,0.0,1.0,0.0,0.0,2.0
18,0.004983030896983811,1.0763346737485033,0.0,0.05,866.634540049294,258.65555811351413,0.0,1.0,0.0,0.0,2.0
19,0.008114857417148819,1.7528092021041448,0.0,0.05,895.052136350201,279.30541657062093,0.0,1.0,0.0,0.0,2.0
20,0.00594754191626928,1.2846690539141645,0.0,0.05,918.8446699728001,295.566935383536,0.0,1.0,0.0,0.0,2.0
21,0.005526823458365967,1.193793867007049,0.0,0.05,948.1569614399951,319.8691312697875,0.0,1.0,0.0,0.0,2.0
22,0.004729439824044138,1.0215590019935337,0.0,0.05,974.8629956922127,342.5237517011858,0.0,1.0,0.0,0.0,2.0
23,0.005814823544660544,1.2560018856466775,0.0,0.05,,,0.0,1.0,,,2.0
24,0.004918889524458981,1.0624801372831398,0.0,0.05,1004.3825504935721,365.1218534904763,0.0,1.0,0.0,0.0,2.0
25,0.002834318333533671,0.612212760043273,0.0,0.05,1012.3542558768809,370.95949632728116,0.0,1.0,0.0,0.0,2.0
26,0.003920349485217131,0.8467954888069004,0.0,0.05,1014.3833268574849,370.7013588219116,0.0,1.0,0.0,0.0,2.0
27,0.0025270197201198046,0.5458362595458779,0.0,0.05,1026.845394798569,382.81526000746493,0.0,1.0,0.0,0.0,2.0
28,0.0012540827517725835,0.27088187438287803,0.0,0.05,1030.7733784628895,387.6083074490723,0.0,1.0,0.0,0.0,2.0
29,0.0033694861076433574,0.7278089992509652,0.0,0.05,1038.3184463119255,394.6266943448803,0.0,1.0,0.0,0.0,2.0
30,0.00310377869512483,0.6704161981469633,0.0,0.05,1050.4692945086576,405.3355594554256,0.0,1.0,0.0,0.0,2.0
31,0.0013396973290663936,0.28937462307834105,0.0,0.05,1051.2875853109624,404.4559513155444,0.0,1.0,0.0,0.0,2.0
32,0.0008454499270704937,0.18261718424722664,0.0,0.05,1061.7808582306284,414.05940299195305,0.0,1.0,0.0,0.0,2.0
33,0.00036296027562103154,0.07839941953414281,0.0,0.05,1064.8700345207317,417.76174100563264,0.0,1.0,0.0,0.0,2.0
34,0.0013424171681920118,0.28996210832947455,0.0,0.05,1066.0373291141234,419.5156475586125,0.0,1.0,0.0,0.0,2.0
35,0.001129844375847912,0.24404638518314895,0.0,0.05,1067.675238527865,421.96900356747716,0.0,1.0,0.0,0.0,2.0
36,0.00116380364077805,0.2513815864080588,0.0,0.05,1068.1317153384928,423.8600122665444,0.0,1.0,0.0,0.0,2.0
37,0.0012198869573318007,0.26349558278366897,0.0,0.05,1067.7125465890174,424.38537326299354,0.0,1.0,0.0,0.0,2.0
38,0.0008142823868844424,0.17588499556703957,0.0,0.05,1076.0745550700165,434.65313636643754,0.0,1.0,0.0,0.0,2.0
39,0.002674571202012027,0.5777073796345978,0.0,0.05,1095.170724228119,459.9293262440226,0.0,1.0,0.0,0.0,2.0
40,0.002812067010229668,0.6074064742096084,0.0,0.05,1111.112425865067,479.37813938853935,0.0,1.0,0.0,0.0,2.0
41,0.0028468445060163897,0.6149184132995402,0.0,0.05,1122.859024050776,493.90516810790456,0.0,1.0,0.0,0.0,2.0
42,0.0014993451497464206,0.32385855234522687,0.0,0.05,1133.2336948792067,506.6760921115441,0.0,1.0,0.0,0.0,2.0
43,0.00017514351958223339,0.03783100022976241,1.0,0.05,1133.6644610856818,508.23931780806765,0.0,1.0,0.0,0.0,2.0
44,0.000937093756928103,0.20241225149647027,0.0,0.05,1128.0878085207323,504.76358199462686,0.0,1.0,0.0,0.0,2.0
45,0.0011456299418495359,0.24745606743949977,0.0,0.05,1122.3351397363967,500.2150367995315,0.0,1.0,0.0,0.0,2.0
46,0.001076854269373597,0.23260052218469693,0.0,0.05,1111.1486123841173,490.7369665638508,0.0,1.0,0.0,0.0,2.0
47,0.001594843721589611,0.344486243863356,0.0,0.05,1105.3782743207375,489.03597393180763,0.0,1.0,0.0,0.0,2.0
48,0.0006790540422059933,0.14667567311649454,0.0,0.05,1109.2939058999368,497.0338060490076,0.0,1.0,0.0,0.0,2.0
49,0.0015315757419548893,0.3308203602622561,0.0,0.05,1111.6087468031476,509.07702810050347,0.0,1.0,0.0,0.0,2.0
50,0.0030565102936783374,0.660206223434521,0.0,0.05,1121.669770127263,527.5044754905273,0.0,1.0,0.0,0.0,2.0
51,0.00290864846462971,0.6282680683600174,0.0,0.05,1131.966131742349,543.5123216358081,0.0,1.0,0.0,0.0,2.0
52,0.0026389266968655416,0.5700081665229569,0.0,0.05,1138.7007434922584,556.3382071498393,0.0,1.0,0.0,0.0,2.0
53,0.0010815365032603118,0.23361188470422733,0.0,0.05,1145.6651536589939,564.5427591401495,0.0,1.0,0.0,0.0,2.0
54,0.000981824408728928,0.21207407228544845,0.0,0.05,1150.4431737980904,569.1002841247507,0.0,1.0,0.0,0.0,2.0
55,0.0022523824172682575,0.48651460212994363,0.0,0.05,1153.9482858515103,573.5715278452622,0.0,1.0,0.0,0.0,2.0
56,0.0010750451581655921,0.2322097541637679,0.0,0.05,1156.6809697057543,577.0120023189639,0.0,1.0,0.0,0.0,2.0
57,0.0018849614628016786,0.40715167596516255,0.0,0.05,1155.000114809971,580.8652528957134,0.0,1.0,0.0,0.0,2.0
58,0.0013618092812922407,0.294150804759124,0.0,0.05,1159.456512302972,590.5774848624935,0.0,1.0,0.0,0.0,2.0
59,0.0012024722161653731,0.2597339986917206,0.0,0.05,1159.0754066568145,592.6570304541831,0.0,1.0,0.0,0.0,2.0
60,0.0003881839846142175,0.08384774067667097,0.0,0.05,1156.0491186073461,593.0740241140676,0.0,1.0,0.0,0.0,2.0
61,0.0018916871614736625,0.4086044268783111,0.0,0.05,1154.1162595553217,591.908648583807,0.0,1.0,0.0,0.0,2.0
62,0.0034816921384864296,0.7520455019130687,0.0,0.05,1148.765704473373,586.340224815504,0.0,1.0,0.0,0.0,2.0
63,0.0019394473234695233,0.41892062186941703,0.0,0.05,1138.049298232644,574.6388494311666,0.0,1.0,0.0,0.0,2.0
64,0.0034053113646328862,0.7355472547607034,0.0,0.05,1121.452239958431,557.9098581097758,0.0,1.0,0.0,0.0,2.0
65,0.0031658532093074704,0.6838242932104136,0.0,0.05,1106.2139197350486,542.3998016277351,0.0,1.0,0.0,0.0,2.0
66,0.00206925897886318,0.44695993943444684,0.0,0.05,1092.2410079604024,525.9865476647383,0.0,1.0,0.0,0.0,2.0
67,0.0016468392378445765,0.3557172753744285,0.0,0.05,1074.1208715227365,505.25438002869754,0.0,1.0,0.0,0.0,2.0
68,0.0007112231466695269,0.1536241996806178,0.0,0.05,1062.6586847416993,493.60703597004687,0.0,1.0,0.0,0.0,2.0
69,0.002107146425757828,0.4551436279636909,0.0,0.05,1056.426976768612,489.70827354832846,0.0,1.0,0.0,0.0,2.0
70,0.0011666730193477897,0.25200137217912255,0.0,0.05,1052.6656762230064,486.39199030610183,0.0,1.0,0.0,0.0,2.0
71,0.0018756188258340276,0.40513366638014997,0.0,0.05,1052.3167336684378,487.82261102143843,0.0,1.0,0.0,0.0,2.0
72,0.0005475958883176818,0.11828071187661927,0.0,0.05,1047.0283887290943,482.9889493712044,0.0,1.0,0.0,0.0,2.0
73,0.0008186351309034985,0.1768251882751557,0.0,0.05,1031.9343474315322,468.4699535612069,0.0,1.0,0.0,0.0,2.0
74,0.000815411065764434,0.17612879020511774,0.0,0.05,1031.2254402257377,466.922995090007,0.0,1.0,0.0,0.0,2.0
75,0.0022715580856761475,0.4906565465060479,0.0,0.05,1035.3199819293106,462.57830742927695,0.0,1.0,0.0,0.0,2.0
76,0.0008407451485813868,0.18160095209357954,0.0,0.05,1035.5498980151674,457.7591685248701,0.0,1.0,0.0,0.0,2.0
77,0.0021450792047701013,0.46333710823034197,0.0,0.05,1025.6693759831066,454.63279507714196,0.0,1.0,0.0,0.0,2.0
78,0.0005861395692576791,0.12660614695965872,0.0,0.05,1029.5873736597578,460.47545364487087,0.0,1.0,0.0,0.0,2.0
79,0.0006918509689673616,0.1494398092969501,0.0,0.05,1036.3836376024733,468.6910784198247,0.0,1.0,0.0,0.0,2.0
80,0.00026225321421668296,0.05664669427080352,0.0,0.05,1035.51321159569,468.6786344598915,0.0,1.0,0.0,0.0,2.0
81,0.0003608704623581831,0.07794801986936756,0.0,0.05,1033.7325965499945,467.84670313249484,0.0,1.0,0.0,0.0,2.0
82,0.00044034461377510286,0.09511443657542222,0.0,0.05,1034.371171937296,468.3998188263284,0.0,1.0,0.0,0.0,2.0
83,0.000876150343113754,0.18924847411257087,0.0,0.05,1033.5494784644638,468.1720679615393,0.0,1.0,0.0,0.0,2.0
84,0.0006270460277958565,0.135441942003905,0.0,0.05,1033.7469066307497,468.21140360948647,0.0,1.0,0.0,0.0,2.0
85,0.0006238907870161155,0.13476040999548095,0.0,0.05,1032.0559774896622,467.58116719573616,0.0,1.0,0.0,0.0,2.0
86,0.0013603499857279071,0.293835596917228,0.0,0.05,1033.0802291173818,467.9566304510835,0.0,1.0,0.0,0.0,2.0
87,0.0038963406879814803,0.8416095886039997,0.0,0.05,1031.5074816994781,456.3813900477723,0.0,1.0,0.0,0.0,2.0
88,0.003812970058073895,0.8236015325439613,0.0,0.05,1031.4741090381376,434.3836553155284,0.0,1.0,0.0,0.0,2.0
89,0.0029603972306329208,0.639445801816711,0.0,0.05,1030.5752971720144,417.7519333319726,0.0,1.0,0.0,0.0,2.0
90,0.0014157729368237174,0.30580695435392297,0.0,0.05,1016.8750447760943,390.23569310142767,0.0,1.0,0.0,0.0,2.0
