,distance_travelled_center_in_m,speed_in_km/h,is_immobile,immobile_threshold[km/h],distance_nose_leftpetridish,distance_nose_rightpetridish,center_is_left_cagehalf,center_is_right_cagehalf,is_investigating_leftpetridish,is_investigating_rightpetridish,object_investigation_radius[cm]
0,,,,0.05,266.547851885431,763.7785584629407,,,0.0,0.0,2.0
1,,,,0.05,266.62848256893284,764.0975925360391,,,0.0,0.0,2.0
2,,,,0.05,266.6050855369724,763.720664994089,,,0.0,0.0,2.0
3,,,,0.05,266.36086542460555,763.4839782312927,,,0.0,0.0,2.0
4,,,,0.05,267.31201273745194,764.142104355216,,,0.0,0.0,2.0
5,,,,0.05,267.48226442367985,764.6961212081949,,,0.0,0.0,2.0
6,,,,0.05,267.0497756926591,764.1360155361377,,,0.0,0.0,2.0
7,,,,0.05,267.20642949421267,763.586673770212,,,0.0,0.0,2.0
8,,,,0.05,267.2764803152559,764.0519814017752,,,0.0,0.0,2.0
9,,,,0.05,267.12690344667226,764.2015026304576,,,0.0,0.0,2.0
10,,,,0.05,266.9813755451566,764.1226098852276,,,0.0,0.0,2.0
11,,,,0.05,266.70296200148977,763.8564976755508,,,0.0,0.0,2.0
12,,,,0.05,267.60543433417655,764.4488179668856,,,0.0,0.0,2.0
13,,,,0.05,266.68810515559846,763.8815970168279,,,0.0,0.0,2.0
14,,,,0.05,266.6205480103793,763.59674784607,,,0.0,0.0,2.0
15,,,,0.05,265.8498010621653,763.1046327015368,,,0.0,0.0,2.0
16,,,,0.05,265.8387518721106,763.0832519293599,,,0.0,0.0,2.0
17,,,,0.05,266.2602314655588,763.2516399136275,,,0.0,0.0,2.0
18,,,,0.05,266.76983279243046,763.6264637627629,,,0.0,0.0,2.0
19,,,,0.05,266.6115364614708,763.7531753653356,,,0.0,0.0,2.0
20,,,,0.05,266.4813227852518,763.6202261916542,,,0.0,0.0,2.0
21,,,,0.05,266.71832561940323,764.0298201592944,,,0.0,0.0,2.0
22,,,,0.05,266.39451977062606,763.5849008361997,,,0.0,0.0,2.0
23,,,,0.05,265.26184887801895,763.0891416656524,,,0.0,0.0,2.0
24,,,,0.05,264.9307033538761,763.3472348969088,,,0.0,0.0,2.0
25,,,,0.05,263.68271997574254,762.3872069797601,,,0.0,0.0,2.0
26,,,,0.05,263.15412141870024,767.7815500828091,,,0.0,0.0,2.0
27,,,,0.05,252.87612915442526,781.2708901645066,,,0.0,0.0,2.0
28,0.0012080900320468723,0.2609474469221244,0.0,0.05,232.21049937459347,778.0670839513554,1.0,0.0,0.0,0.0,2.0
29,0.000734206748546412,0.15858865768602498,0.0,0.05,220.72653103486337,775.5954526729321,1.0,0.0,0.0,0.0,2.0
30,0.0008840706417713158,0.1909592586226042,0.0,0.05,211.88117824903293,772.3477354373094,1.0,0.0,0.0,0.0,2.0
31,0.0004168883175106628,0.09004787658230318,0.0,0.05,209.22803375852774,768.1959631755649,1.0,0.0,0.0,0.0,2.0
32,0.00029576835869352255,0.06388596547780087,0.0,0.05,205.0693287823107,766.1642139339491,1.0,0.0,0.0,0.0,2.0
33,0.001102565708683873,0.2381541930757166,0.0,0.05,201.16604283559113,761.6109056525803,1.0,0.0,0.0,0.0,2.0
34,0.0021794348510534483,0.4707579278275448,0.0,0.05,194.5274657665093,757.0238253662324,1.0,0.0,0.0,0.0,2.0
35,0.001401857984292692,0.3028013246072215,0.0,0.05,188.09754754706933,752.1903842588652,1.0,0.0,0.0,0.0,2.0
36,0.001076785144155897,0.2325855911376738,0.0,0.05,185.30748831078634,751.6096926608147,1.0,0.0,0.0,0.0,2.0
37,0.00047339007251614274,0.10225225566348684,0.0,0.05,182.42257814162582,750.9080040164721,1.0,0.0,0.0,0.0,2.0
38,0.00034598308169569183,0.07473234564626943,0.0,0.05,180.94900091080248,750.1046409030067,1.0,0.0,0.0,0.0,2.0
39,0.0008389882153316114,0.18122145451162808,0.0,0.05,182.2550248176159,752.5532952115544,1.0,0.0,0.0,0.0,2.0
40,0.0012362504286559347,0.2670300925896819,0.0,0.05,178.2048080222917,751.0338924550299,1.0,0.0,0.0,0.0,2.0
41,0.0010282751882181836,0.22210744065512766,0.0,0.05,171.6879752649188,748.8265084500567,1.0,0.0,0.0,0.0,2.0
42,0.0010676233815673827,0.2306066504185547,0.0,0.05,163.9373373315607,747.5720616689763,1.0,0.0,0.0,0.0,2.0
43,0.0004009490793160387,0.08660500113226437,0.0,0.05,163.4079876972106,748.8125457364122,1.0,0.0,0.0,0.0,2.0
44,0.0003723212645491653,0.0804213931426197,0.0,0.05,161.40001601666143,749.1756079625223,1.0,0.0,0.0,0.0,2.0
45,0.002440333897892138,0.5271121219447018,0.0,0.05,159.87263699113703,748.337945879123,1.0,0.0,0.0,0.0,2.0
46,0.0012047059063153365,0.2602164757641127,0.0,0.05,154.81190642420233,742.9868008862471,1.0,0.0,0.0,0.0,2.0
47,0.0022595033817293035,0.48805273045352954,0.0,0.05,148.83194534255676,738.6765825298039,1.0,0.0,0.0,0.0,2.0
48,0.001761101608133225,0.38039794735677657,0.0,0.05,143.39720293126436,734.040131496879,1.0,0.0,0.0,0.0,2.0
49,0.0021732733701946188,0.4694270479620376,0.0,0.05,135.68549657773417,726.6789387905347,1.0,0.0,0.0,0.0,2.0
50,0.001387090041629767,0.2996114489920297,0.0,0.05,130.68769732185422,719.8198591192787,1.0,0.0,0.0,0.0,2.0
51,0.0016416673350024816,0.35460014436053605,0.0,0.05,126.73149852272869,715.7293298002509,1.0,0.0,0.0,0.0,2.0
52,0.00035019970177250674,0.07564313558286145,0.0,0.05,126.04294170072323,715.7619070911412,1.0,0.0,0.0,0.0,2.0
53,0.0005989461845442369,0.12937237586155517,0.0,0.05,126.04004208582451,716.0813228926457,1.0,0.0,0.0,0.0,2.0
54,0.00044566326316825027,0.09626326484434207,0.0,0.05,124.36984626884588,715.0819362569498,1.0,0.0,0.0,0.0,2.0
55,0.00026921515695119114,0.058150473901457285,0.0,0.05,121.30799019561591,714.1704785602928,1.0,0.0,0.0,0.0,2.0
56,0.00021243672027967183,0.04588633158040912,1.0,0.05,119.7472742446217,711.6984814882209,1.0,0.0,0.0,0.0,2.0
57,0.0003391448380455398,0.0732552850178366,0.0,0.05,118.33801703838319,709.4093395413407,1.0,0.0,0.0,0.0,2.0
58,0.0001620058970002778,0.03499327375206001,1.0,0.05,118.41916443587454,707.9546106572976,1.0,0.0,0.0,0.0,2.0
59,0.0022527912720481944,0.48660291476241,0.0,0.05,115.85473833346147,707.8622618724398,1.0,0.0,0.0,0.0,2.0
60,0.0008592397265404537,0.18559578093273799,0.0,0.05,109.37474783789995,709.4347341179691,1.0,0.0,0.0,0.0,2.0
61,0.002025663521305646,0.4375433206020195,0.0,0.05,101.42199258359676,710.694364265641,1.0,0.0,0.0,0.0,2.0
62,0.0021922397067697906,0.47352377666227474,0.0,0.05,95.31720575928139,707.0032952279437,1.0,0.0,0.0,0.0,2.0
63,0.0008863251411622651,0.19144623049104928,0.0,0.05,89.06079346931294,702.2120508723084,1.0,0.0,0.0,0.0,2.0
64,0.003215410025672,0.694528565545152,0.0,0.05,83.21926297349503,698.0193752782834,1.0,0.0,0.0,0.0,2.0
65,0.0008823756516479007,0.19059314075594658,0.0,0.05,75.68154747206147,692.4565808924914,1.0,0.0,0.0,0.0,2.0
66,0.0009743850917397099,0.21046717981577734,0.0,0.05,71.50477150484973,687.2151916444069,1.0,0.0,0.0,0.0,2.0
67,0.0009347446065027736,0.2019048350045991,0.0,0.05,67.83744803665847,683.1331051385157,1.0,0.0,1.0,0.0,2.0
68,0.0004775833910198424,0.10315801246028596,0.0,0.05,66.153025850874,680.6255842136871,1.0,0.0,1.0,0.0,2.0
69,0.0014594296248758225,0.31523679897317763,0.0,0.05,64.12626566727694,678.9822647788849,1.0,0.0,1.0,0.0,2.0
70,0.0006358018643236554,0.13733320269390956,0.0,0.05,62.357681892698366,677.7396066743312,1.0,0.0,1.0,0.0,2.0
71,0.001409606734772933,0.3044750547109535,0.0,0.05,61.019125961367784,678.5152920398982,1.0,0.0,1.0,0.0,2.0
72,0.001012742327821337,0.2187523428094088,0.0,0.05,61.50258934141125,677.3590422208082,1.0,0.0,1.0,0.0,2.0
73,0.001801183961847266,0.3890557357590094,0.0,0.05,57.191525010598646,677.2577307508603,1.0,0.0,1.0,0.0,2.0
74,,,,0.05,54.12292313710445,675.387195430256,1.0,0.0,1.0,0.0,2.0
75,,,,0.05,,,,,,,2.0
76,0.0003122412422379897,0.06744410832340578,0.0,0.05,46.48561039288765,659.9930460994452,1.0,0.0,1.0,0.0,2.0
77,4.513696240520776e-05,0.009749583879524876,1.0,0.05,55.22097212904324,656.5889092335649,1.0,0.0,1.0,0.0,2.0
78,0.0005699619667993705,0.12311178482866403,0.0,0.05,55.77496832240791,653.5649341204459,1.0,0.0,1.0,0.0,2.0
79,0.0013264668614661919,0.2865168420766975,0.0,0.05,56.53365551613839,651.8850777853662,1.0,0.0,1.0,0.0,2.0
