,distance_travelled_center_in_m,speed_in_km/h,is_immobile,immobile_threshold[km/h],distance_nose_leftpetridish,distance_nose_rightpetridish,center_is_left_cagehalf,center_is_right_cagehalf,is_investigating_leftpetridish,is_investigating_rightpetridish,object_investigation_radius[cm]
0,0.0030035201728964194,0.6487603573456265,0.0,0.05,271.7747214740489,910.7435949648017,1.0,0.0,0.0,0.0,2.0
1,0.0024166784872232017,0.5220025532402115,0.0,0.05,282.0569693696992,917.4636872675206,1.0,0.0,0.0,0.0,2.0
2,0.0019391742494938497,0.41886163789067155,0.0,0.05,287.03356277036363,919.1310379491294,1.0,0.0,0.0,0.0,2.0
3,0.003447964707606107,0.7447603768429191,0.0,0.05,293.73911010776624,920.2137909208957,1.0,0.0,0.0,0.0,2.0
4,0.0037314404970902717,0.8059911473714987,0.0,0.05,291.4648270014658,912.152922295148,1.0,0.0,0.0,0.0,2.0
5,0.0036488754173195927,0.7881570901410321,0.0,0.05,288.47900851120534,900.929291515761,1.0,0.0,0.0,0.0,2.0
6,0.0028517223270661343,0.615972022646285,0.0,0.05,282.6855704802388,894.1184196503561,1.0,0.0,0.0,0.0,2.0
7,0.004464365159075767,0.9643028743603658,0.0,0.05,282.8833395635749,891.5731874398742,1.0,0.0,0.0,0.0,2.0
8,0.004528369453509707,0.9781278019580968,0.0,0.05,288.29374464577376,891.1677111994629,1.0,0.0,0.0,0.0,2.0
9,0.003968808125248286,0.8572625550536297,0.0,0.05,294.3819592942585,889.6002782730687,1.0,0.0,0.0,0.0,2.0
10,0.005341624627874913,1.1537909196209815,0.0,0.05,305.5132726894238,892.6527402968966,1.0,0.0,0.0,0.0,2.0
11,0.005140921998417721,1.1104391516582277,0.0,0.05,316.67605241119884,893.7235262036841,1.0,0.0,0.0,0.0,2.0
12,0.004774947346423604,1.0313886268274985,0.0,0.05,340.1776006081335,902.075302566681,1.0,0.0,0.0,0.0,2.0
13,0.0036162716825883013,0.7811146834390731,0.0,0.05,353.12449604316004,910.9220361428355,1.0,0.0,0.0,0.0,2.0
14,0.004282531179925761,0.9250267348639644,0.0,0.05,375.4890229383232,926.5412943897235,1.0,0.0,0.0,0.0,2.0
15,0.0037712216410889857,0.814583874475221,0.0,0.05,392.01573928046366,935.0051111658476,1.0,0.0,0.0,0.0,2.0
16,0.003002620453866468,0.6485660180351571,0.0,0.05,401.2382819562521,941.6772061677067,1.0,0.0,0.0,0.0,2.0
