,distance_travelled_center_in_m,speed_in_km/h,is_immobile,immobile_threshold[km/h],distance_nose_leftpetridish,distance_nose_rightpetridish,center_is_left_cagehalf,center_is_right_cagehalf,is_investigating_leftpetridish,is_investigating_rightpetridish,object_investigation_radius[cm],deg_is_investigating_left_dish,deg_is_investigating_right_dish
0,0.0028371673672116,0.6128281513177057,0.0,0.05,1171.8096773346683,482.97039059521074,0.0,1.0,0.0,0.0,2.0,0.0,0.0
1,0.0014610245306779,0.3155812986264393,0.0,0.05,1144.1937053346603,444.6507274173276,0.0,1.0,0.0,0.0,2.0,0.0,0.0
2,0.0022488912529805,0.4857605106438079,0.0,0.05,1108.810500476817,399.83968711334416,0.0,1.0,0.0,0.0,2.0,0.0,0.0
3,0.0030599230776016,0.6609433847619658,0.0,0.05,,,0.0,1.0,,,2.0,0.0,0.0
4,0.0042133584481339,0.9100854247969432,0.0,0.05,1049.496843367166,322.1543238935972,0.0,1.0,0.0,0.0,2.0,0.0,0.0
5,0.0082671810355491,1.785711103678608,0.0,0.05,1021.879956800986,286.1891797319579,0.0,1.0,0.0,0.0,2.0,0.0,0.0
6,,,,0.05,996.4706969336828,251.13463619577675,0.0,1.0,0.0,0.0,2.0,0.0,0.0
7,,,,0.05,977.2752070009602,222.50261181801255,,,0.0,0.0,2.0,0.0,0.0
8,0.0113268992483423,2.44661023764194,0.0,0.05,960.8293602816738,201.56148494649693,0.0,1.0,0.0,0.0,2.0,0.0,0.0
9,0.009479705721125,2.047616435763019,0.0,0.05,950.0795987023638,191.9401444309935,0.0,1.0,0.0,0.0,2.0,0.0,0.0
10,0.004976595413033,1.074944609215128,0.0,0.05,948.1718733647564,193.0567999489909,0.0,1.0,0.0,0.0,2.0,0.0,0.0
11,0.0050901201077531,1.099465943274689,0.0,0.05,958.5138587219586,207.98219501587377,0.0,1.0,0.0,0.0,2.0,0.0,0.0
12,0.0104478599097622,2.256737740508647,0.0,0.05,964.7696198140674,222.81467891703775,0.0,1.0,0.0,0.0,2.0,0.0,0.0
13,0.0128811910861852,2.7823372746160064,0.0,0.05,975.1141269054234,247.34448552953071,0.0,1.0,0.0,0.0,2.0,0.0,0.0
14,0.0121332358776394,2.6207789495701164,0.0,0.05,988.446017015966,275.6696109951615,0.0,1.0,0.0,0.0,2.0,0.0,0.0
15,0.0098899380843363,2.136226626216641,0.0,0.05,1005.7087700411076,307.33032540037993,0.0,1.0,0.0,0.0,2.0,0.0,0.0
16,0.0096746068080709,2.0897150705433147,0.0,0.05,1016.3996872808452,337.4696233661647,0.0,1.0,0.0,0.0,2.0,0.0,0.0
17,0.011169970083178,2.4127135379664524,0.0,0.05,1025.9644003158478,366.0505846014577,0.0,1.0,0.0,0.0,2.0,0.0,0.0
18,0.0092535382052733,1.998764252339042,0.0,0.05,1044.3902237522266,401.0789929827732,0.0,1.0,0.0,0.0,2.0,0.0,0.0
19,0.0058073676706528,1.2543914168610193,0.0,0.05,1051.8994614627402,421.0616544222694,0.0,1.0,0.0,0.0,2.0,0.0,0.0
20,0.0039556623016098,0.8544230571477248,0.0,0.05,1058.6302297298018,435.5224197376428,0.0,1.0,0.0,0.0,2.0,0.0,0.0
21,0.0006560786123918,0.141712980276633,0.0,0.05,1063.8566789293643,442.8632676687968,0.0,1.0,0.0,0.0,2.0,0.0,0.0
22,0.0017463714002033,0.3772162224439228,0.0,0.05,1072.9178765149384,447.55692428307566,0.0,1.0,0.0,0.0,2.0,0.0,0.0
23,0.0017405848722312,0.3759663324019516,0.0,0.05,1081.1383934388125,453.13733361154056,0.0,1.0,0.0,0.0,2.0,0.0,0.0
24,0.000686321151963,0.1482453688240225,0.0,0.05,1080.047967180788,452.6787415812436,0.0,1.0,0.0,0.0,2.0,0.0,0.0
25,0.0006942271763131,0.1499530700836503,0.0,0.05,1079.026168314182,453.7376072351342,0.0,1.0,0.0,0.0,2.0,0.0,0.0
26,0.001581647483814,0.3416358565038389,0.0,0.05,1086.6177687823383,459.18244130608537,0.0,1.0,0.0,0.0,2.0,0.0,0.0
27,0.0020747622072486,0.4481486367657121,0.0,0.05,1099.9231065053475,469.6620444921319,0.0,1.0,0.0,0.0,2.0,0.0,0.0
28,0.0008598632247277,0.1857304565411891,0.0,0.05,1110.408266551658,478.1208451605275,0.0,1.0,0.0,0.0,2.0,0.0,0.0
29,0.0020611058528175,0.445198864208595,0.0,0.05,1122.7374739624474,490.0904244721456,0.0,1.0,0.0,0.0,2.0,0.0,0.0
30,0.0017470279341077,0.3773580337672678,0.0,0.05,1129.1057484845128,496.6201530404072,0.0,1.0,0.0,0.0,2.0,0.0,0.0
31,0.0035612146411158,0.7692223624810217,0.0,0.05,1136.684473234595,505.9971662838142,0.0,1.0,0.0,0.0,2.0,0.0,0.0
32,0.0041666217622146,0.8999903006383586,0.0,0.05,1147.0653090378112,516.0043014148825,0.0,1.0,0.0,0.0,2.0,0.0,0.0
33,0.0022174042617685,0.4789593205419969,0.0,0.05,1158.0858099659397,525.9961672654134,0.0,1.0,0.0,0.0,2.0,0.0,0.0
34,0.0023040115069611,0.4976664855036186,0.0,0.05,1173.0263746611165,537.8226107722189,0.0,1.0,0.0,0.0,2.0,0.0,0.0
35,0.0023700917185137,0.5119398111989666,0.0,0.05,1185.885268812587,550.9024654634675,0.0,1.0,0.0,0.0,2.0,0.0,0.0
36,0.0037606522927737,0.8123008952391294,0.0,0.05,1192.9319611732367,558.8739843586077,0.0,1.0,0.0,0.0,2.0,0.0,0.0
37,0.0038859158311331,0.839357819524769,0.0,0.05,1200.5252072042056,567.7748411049881,0.0,1.0,0.0,0.0,2.0,0.0,0.0
38,0.0039854864369385,0.8608650703787197,0.0,0.05,1213.9732286047297,581.2746183649698,0.0,1.0,0.0,0.0,2.0,0.0,0.0
39,0.0032238901283746,0.6963602677289167,0.0,0.05,1227.3368350107476,595.8087913668713,0.0,1.0,0.0,0.0,2.0,0.0,0.0
40,0.0028378970837282,0.6129857700853021,0.0,0.05,1235.4245423227685,604.0395593549938,0.0,1.0,0.0,0.0,2.0,0.0,0.0
41,0.0017948982447854,0.387698020873651,0.0,0.05,1242.7224200191174,612.4734883239228,0.0,1.0,0.0,0.0,2.0,0.0,0.0
42,0.0019632603544805,0.4240642365678055,0.0,0.05,1239.9708980489684,613.0117814648274,0.0,1.0,0.0,0.0,2.0,0.0,0.0
43,0.0008144008532616,0.1759105843045122,0.0,0.05,1237.4661778159984,611.9887468826706,0.0,1.0,0.0,0.0,2.0,0.0,0.0
44,0.0009742329151964,0.2104343096824308,0.0,0.05,1236.5419915174616,612.2193550561951,0.0,1.0,0.0,0.0,2.0,0.0,0.0
45,0.0023698395465641,0.511885342057846,0.0,0.05,1232.7912202484783,608.1629791477494,0.0,1.0,0.0,0.0,2.0,0.0,0.0
46,0.0028954411042115,0.6254152785096885,0.0,0.05,1222.0590832830474,598.3830276475892,0.0,1.0,0.0,0.0,2.0,0.0,0.0
47,0.0027527559434191,0.5945952837785301,0.0,0.05,1190.9163161922515,574.7221158758118,0.0,1.0,0.0,0.0,2.0,0.0,0.0
48,0.0018130547340994,0.3916198225654847,0.0,0.05,1167.6312167309989,556.5744102780392,0.0,1.0,0.0,0.0,2.0,0.0,0.0
49,0.0011224911493404,0.2424580882575445,0.0,0.05,1152.5874315760248,547.0251558810594,0.0,1.0,0.0,0.0,2.0,0.0,0.0
50,0.0003702540557843,0.0799748760494243,0.0,0.05,1144.9974356852897,543.2007246917901,0.0,1.0,0.0,0.0,2.0,0.0,0.0
51,0.0006115025910261,0.1320845596616489,0.0,0.05,1140.1498937927263,542.1005821462226,0.0,1.0,0.0,0.0,2.0,0.0,0.0
52,4.100271653972251e-05,0.00885658677258,1.0,0.05,1136.286033812416,541.9812311307513,0.0,1.0,0.0,0.0,2.0,0.0,0.0
53,0.0011019894235639,0.2380297154898184,0.0,0.05,1132.8647696838368,542.7139674366587,0.0,1.0,0.0,0.0,2.0,0.0,0.0
54,0.0018932062543299,0.4089325509352652,0.0,0.05,1128.1819524280152,539.5911659663304,0.0,1.0,0.0,0.0,2.0,0.0,0.0
55,0.001021352926834,0.2206122321961651,0.0,0.05,1121.011966652314,532.0013185386221,0.0,1.0,0.0,0.0,2.0,0.0,0.0
