,distance_travelled_center_in_m,speed_in_km/h,is_immobile,immobile_threshold[km/h],distance_nose_leftpetridish,distance_nose_rightpetridish,center_is_left_cagehalf,center_is_right_cagehalf,is_investigating_leftpetridish,is_investigating_rightpetridish,object_investigation_radius[cm]
0,0.0001922142463850843,0.04151827721917821,1.0,0.05,742.6691958025857,110.93140121116576,0.0,1.0,0.0,0.0,2.0
1,0.0006309201120479351,0.136278744202354,0.0,0.05,739.4242703974136,105.21746191278176,0.0,1.0,0.0,0.0,2.0
2,0.0004502063943474299,0.09724458117904487,0.0,0.05,739.3813905451559,98.08218772874866,0.0,1.0,0.0,0.0,2.0
3,0.0006592529305082383,0.14239863298977948,0.0,0.05,741.8993997983174,92.2078201093949,0.0,1.0,0.0,0.0,2.0
4,0.00028529258211860476,0.06162319773761863,0.0,0.05,740.5664136668657,88.96293609491684,0.0,1.0,0.0,0.0,2.0
5,0.000981779793477157,0.2120644353910659,0.0,0.05,740.6394365932141,87.1558106946662,0.0,1.0,0.0,0.0,2.0
6,0.0007819379214754888,0.16889859103870558,0.0,0.05,741.1577258167154,82.97998089631896,0.0,1.0,0.0,0.0,2.0
7,0.0011049095789244716,0.23866046904768587,0.0,0.05,738.8607113113588,82.70032795601901,0.0,1.0,0.0,0.0,2.0
8,0.00151623682113327,0.3275071533647863,0.0,0.05,739.9963803439426,79.94896528284264,0.0,1.0,0.0,0.0,2.0
9,0.0015906510686374666,0.3435806308256928,0.0,0.05,741.960768691857,76.3712755773453,0.0,1.0,0.0,0.0,2.0
10,0.003419821481199059,0.7386814399389968,0.0,0.05,746.5047087795631,67.30759331958315,0.0,1.0,0.0,1.0,2.0
11,0.0005994634486832824,0.129484104915589,0.0,0.05,745.5738307941858,62.24418672899704,0.0,1.0,0.0,1.0,2.0
12,0.002003823523146924,0.43282588099973557,0.0,0.05,745.1073363971608,58.68661834559315,0.0,1.0,0.0,1.0,2.0
13,0.0016217123775119251,0.35028987354257585,0.0,0.05,741.4014030797056,57.512779462128776,0.0,1.0,0.0,1.0,2.0
14,0.00047930689876682966,0.10353029013363521,0.0,0.05,741.523531232733,54.057756448751896,0.0,1.0,0.0,1.0,2.0
15,0.0012675481892993508,0.2737904088886598,0.0,0.05,744.4495185872985,47.78923183812305,0.0,1.0,0.0,1.0,2.0
16,0.002987341615252921,0.6452657888946309,0.0,0.05,743.4984087037642,46.232176689159175,0.0,1.0,0.0,1.0,2.0
17,0.0002997062760063997,0.06473655561738234,0.0,0.05,742.6658396523005,43.1717958049638,0.0,1.0,0.0,1.0,2.0
18,0.002303739711489115,0.4976077776816488,0.0,0.05,748.2009672689782,36.67008329129916,0.0,1.0,0.0,1.0,2.0
19,0.0014467874414556318,0.3125060873544165,0.0,0.05,753.552686854398,31.085881551995158,0.0,1.0,0.0,1.0,2.0
