,distance_travelled_center_in_m,speed_in_km/h,is_immobile,immobile_threshold[km/h],distance_nose_leftpetridish,distance_nose_rightpetridish,center_is_left_cagehalf,center_is_right_cagehalf,is_investigating_leftpetridish,is_investigating_rightpetridish,object_investigation_radius[cm],deg_is_investigating_left_dish,deg_is_investigating_right_dish
0,0.0187638810300582,4.052998302492571,0.0,0.05,281.13411618719283,1025.658814072978,1.0,0.0,0.0,0.0,2.0,1.0,0.0
1,0.0111628662609693,2.411179112369374,0.0,0.05,278.6890152173657,1044.2846356182663,1.0,0.0,0.0,0.0,2.0,1.0,0.0
2,0.008630549425415,1.864198675889642,0.0,0.05,281.28788831903216,1058.739346276159,1.0,0.0,0.0,0.0,2.0,1.0,0.0
3,0.0060943577065171,1.3163812646077049,0.0,0.05,279.50416945140057,1064.6558456084558,1.0,0.0,0.0,0.0,2.0,1.0,0.0
4,0.0052099279563975,1.1253444385818687,0.0,0.05,262.1709437218434,1049.481335971703,1.0,0.0,0.0,0.0,2.0,1.0,0.0
5,0.0047919121702448,1.0350530287728965,0.0,0.05,228.4959591625665,1018.741996468295,1.0,0.0,0.0,0.0,2.0,1.0,0.0
6,0.0030244957219051,0.6532910759315107,0.0,0.05,211.81107286520395,1003.689352742686,1.0,0.0,0.0,0.0,2.0,1.0,0.0
7,0.0021004225516837,0.4536912711636894,0.0,0.05,204.4316196044385,996.918983606534,1.0,0.0,0.0,0.0,2.0,1.0,0.0
8,0.000430236744981,0.092931136915898,0.0,0.05,210.35860087884424,1002.9496926496493,1.0,0.0,0.0,0.0,2.0,1.0,0.0
9,0.0009498355279122,0.2051644740290385,0.0,0.05,227.80132531017983,1020.3832625374536,1.0,0.0,0.0,0.0,2.0,1.0,0.0
10,0.0015824160152585,0.3418018592958406,0.0,0.05,248.5400990888444,1041.1326850791622,1.0,0.0,0.0,0.0,2.0,1.0,0.0
11,0.0011477175029763,0.2479069806428943,0.0,0.05,258.3910660577106,1050.9034621749695,1.0,0.0,0.0,0.0,2.0,1.0,0.0
12,0.0003864305043772,0.0834689889454784,0.0,0.05,265.9141023767915,1058.3084745450087,1.0,0.0,0.0,0.0,2.0,1.0,0.0
13,0.0006844650534201,0.1478444515387474,0.0,0.05,263.2717323321582,1055.6824976784103,1.0,0.0,0.0,0.0,2.0,1.0,0.0
14,0.0030408484275734,0.6568232603558758,0.0,0.05,243.46722031191152,1036.049890474386,1.0,0.0,0.0,0.0,2.0,1.0,0.0
15,0.00370574002291,0.800439844948563,0.0,0.05,223.70187538362083,1015.8925665088336,1.0,0.0,0.0,0.0,2.0,1.0,0.0
16,0.0045610805982685,0.9851934092260076,0.0,0.05,210.01257765342095,1001.7317528522352,1.0,0.0,0.0,0.0,2.0,1.0,0.0
17,0.0022978863992505,0.4963434622381218,0.0,0.05,193.72072767914344,984.0575939631908,1.0,0.0,0.0,0.0,2.0,1.0,0.0
18,0.0035319364966291,0.7628982832718878,0.0,0.05,184.0074982708494,973.2055111769656,1.0,0.0,0.0,0.0,2.0,1.0,0.0
19,0.0037448937379883,0.808897047405485,0.0,0.05,176.2178690562238,964.3923675854664,1.0,0.0,0.0,0.0,2.0,1.0,0.0
20,0.0047259778154918,1.0208112081462313,0.0,0.05,164.97973745065894,950.2922409665786,1.0,0.0,0.0,0.0,2.0,1.0,0.0
21,0.0047475071513771,1.0254615446974549,0.0,0.05,161.02990982503957,943.1509322616068,1.0,0.0,0.0,0.0,2.0,1.0,0.0
22,0.0029166817044482,0.6300032481608234,0.0,0.05,158.82001811897777,936.054337733484,1.0,0.0,0.0,0.0,2.0,0.0,0.0
23,0.0033430546578461,0.7220998060947615,0.0,0.05,154.54350117767012,927.6770272022158,1.0,0.0,0.0,0.0,2.0,0.0,0.0
24,0.001887245155175,0.4076449535178215,0.0,0.05,143.9096753781625,912.4320551424662,1.0,0.0,0.0,0.0,2.0,0.0,0.0
25,0.001959795296821,0.4233157841133389,0.0,0.05,138.01376847545475,905.5456600728368,1.0,0.0,0.0,0.0,2.0,0.0,0.0
26,0.001977318882756,0.4271008786753021,0.0,0.05,118.98210982313066,890.8483055637915,1.0,0.0,0.0,0.0,2.0,0.0,0.0
27,0.0016270712033152,0.3514473799160909,0.0,0.05,109.5260680122604,882.3906842440427,1.0,0.0,0.0,0.0,2.0,0.0,0.0
28,0.0010684946085585,0.2307948354486524,0.0,0.05,102.62635523765032,875.8543842603451,1.0,0.0,0.0,0.0,2.0,0.0,0.0
29,0.000710604706919,0.1534906166945209,0.0,0.05,97.83953657670132,872.9175575637627,1.0,0.0,0.0,0.0,2.0,0.0,0.0
30,0.0015304582889226,0.3305789904072823,0.0,0.05,92.2007178613926,870.796291218752,1.0,0.0,0.0,0.0,2.0,0.0,0.0
31,0.0017641229680564,0.3810505611001945,0.0,0.05,87.22274275239039,869.3092819404378,1.0,0.0,0.0,0.0,2.0,0.0,0.0
32,0.0018372397126585,0.3968437779342409,0.0,0.05,83.14977165421706,865.7467424858253,1.0,0.0,0.0,0.0,2.0,0.0,0.0
33,0.001169525806146,0.2526175741275508,0.0,0.05,84.13970030966739,864.2070883036027,1.0,0.0,0.0,0.0,2.0,0.0,0.0
34,0.0006446417942076,0.1392426275488496,0.0,0.05,84.26175153499643,862.9018272546664,1.0,0.0,0.0,0.0,2.0,0.0,0.0
35,0.0001640235222329,0.0354290808023219,1.0,0.05,88.21463286033797,865.2835549666542,1.0,0.0,0.0,0.0,2.0,0.0,0.0
36,0.0003030761354998,0.0654644452679722,0.0,0.05,91.06317827789736,865.5414398425412,1.0,0.0,0.0,0.0,2.0,0.0,0.0
37,0.000655267523061,0.1415377849811783,0.0,0.05,93.21890021527297,865.9511755197805,1.0,0.0,0.0,0.0,2.0,0.0,0.0
38,0.0005398428938132,0.1166060650636514,0.0,0.05,98.52358684586326,867.9268917217115,1.0,0.0,0.0,0.0,2.0,0.0,0.0
39,0.0004939709127208,0.1066977171477117,0.0,0.05,97.95819312540372,864.933931551849,1.0,0.0,0.0,0.0,2.0,1.0,0.0
40,0.0001602768431178,0.0346197981134485,1.0,0.05,92.36383317390045,858.7486802500939,1.0,0.0,0.0,0.0,2.0,0.0,0.0
41,0.0010448912916365,0.225696518993504,0.0,0.05,86.87008968856931,854.0314178791165,1.0,0.0,0.0,0.0,2.0,0.0,0.0
42,0.0009914078064842,0.2141440862006032,0.0,0.05,80.87966605660722,847.3799997175893,1.0,0.0,0.0,0.0,2.0,1.0,0.0
43,0.0005963406679683,0.1288095842811581,0.0,0.05,72.81048010321103,844.3423131714761,1.0,0.0,0.0,0.0,2.0,1.0,0.0
44,0.0010244596424988,0.221283282779754,0.0,0.05,65.8530179200467,836.5890800060783,1.0,0.0,1.0,0.0,2.0,1.0,0.0
45,0.0001135439486531,0.0245254929090853,1.0,0.05,64.00038067839631,833.6686236491977,1.0,0.0,1.0,0.0,2.0,1.0,0.0
46,0.000303195560223,0.0654902410081807,0.0,0.05,62.571757865920056,830.1643784463463,1.0,0.0,1.0,0.0,2.0,1.0,0.0
47,0.001589874535885,0.3434128997511637,0.0,0.05,59.45429920476284,825.1906695638496,1.0,0.0,1.0,0.0,2.0,1.0,0.0
48,0.0004274444819839,0.0923280081085284,0.0,0.05,58.58481074912604,822.933953915852,1.0,0.0,1.0,0.0,2.0,1.0,0.0
49,0.0011618238155488,0.2509539441585542,0.0,0.05,59.64649043415271,822.2672214836991,1.0,0.0,1.0,0.0,2.0,1.0,0.0
50,8.45643623846051e-05,0.0182659022750747,1.0,0.05,69.53806173862107,830.5389336214499,1.0,0.0,1.0,0.0,2.0,1.0,0.0
51,0.0009988160047195,0.2157442570194195,0.0,0.05,87.22198739618179,849.438754495925,1.0,0.0,0.0,0.0,2.0,1.0,0.0
52,0.0025092103351993,0.5419894324030545,0.0,0.05,119.63599983278576,881.2530498534718,1.0,0.0,0.0,0.0,2.0,1.0,0.0
53,0.0025118299621012,0.5425552718138752,0.0,0.05,155.5699891559512,910.7508876261968,1.0,0.0,0.0,0.0,2.0,1.0,0.0
54,0.0035892438028105,0.7752766614070682,0.0,0.05,186.5532136682311,933.2570750927144,1.0,0.0,0.0,0.0,2.0,1.0,0.0
55,0.0068780831712455,1.4856659649890336,0.0,0.05,212.0448004804213,947.6316185224688,1.0,0.0,0.0,0.0,2.0,1.0,0.0
56,0.0093951158360852,2.0293450205944072,0.0,0.05,237.95070006182183,955.694453978154,1.0,0.0,0.0,0.0,2.0,1.0,0.0
57,0.0082218111801699,1.7759112149167058,0.0,0.05,262.58384014746053,965.163346758316,1.0,0.0,0.0,0.0,2.0,1.0,0.0
58,0.0118012797792955,2.549076432327848,0.0,0.05,284.1813358057942,968.2599984152343,1.0,0.0,0.0,0.0,2.0,1.0,0.0
59,0.0109489391511595,2.364970856650466,0.0,0.05,301.8601423066215,966.0515387805488,1.0,0.0,0.0,0.0,2.0,1.0,0.0
60,0.0086576313810103,1.8700483782982296,0.0,0.05,327.9513480198303,969.5405564292056,1.0,0.0,0.0,0.0,2.0,1.0,0.0
61,0.0088525408672386,1.9121488273235403,0.0,0.05,355.2273931750779,972.4491971202236,1.0,0.0,0.0,0.0,2.0,1.0,0.0
62,0.0087036788683113,1.8799946355552417,0.0,0.05,372.40343931490446,971.36523020555,1.0,0.0,0.0,0.0,2.0,1.0,0.0
63,0.0081149333182371,1.752825596739222,0.0,0.05,392.26478038191135,968.6113650830952,1.0,0.0,0.0,0.0,2.0,0.0,0.0
64,0.0075278567862812,1.626017065836743,0.0,0.05,406.46016277481306,964.2738135078883,1.0,0.0,0.0,0.0,2.0,1.0,0.0
65,0.0086853108456141,1.876027142652648,0.0,0.05,401.31924516638816,937.6772159136448,1.0,0.0,0.0,0.0,2.0,1.0,0.0
66,0.0060606124406511,1.3090922871806476,0.0,0.05,406.9522119390743,922.8432266417274,1.0,0.0,0.0,0.0,2.0,0.0,0.0
67,0.0050157800270925,1.0834084858519817,0.0,0.05,403.7747177101212,906.0594458804884,1.0,0.0,0.0,0.0,2.0,0.0,0.0
68,0.0035051514889603,0.7571127216154312,0.0,0.05,400.22277482090885,890.0281103579822,1.0,0.0,0.0,0.0,2.0,1.0,0.0
69,0.0015180180535577,0.3278918995684726,0.0,0.05,394.8610047724709,879.4391781154707,1.0,0.0,0.0,0.0,2.0,1.0,0.0
70,0.000926097488016,0.200037057411467,0.0,0.05,376.1378447022657,870.2468969602592,1.0,0.0,0.0,0.0,2.0,1.0,0.0
71,0.0008258495876524,0.1783835109329273,0.0,0.05,361.4733006460698,864.3326394156544,1.0,0.0,0.0,0.0,2.0,1.0,0.0
72,0.001519269118993,0.328162129702496,0.0,0.05,343.49814380659467,856.5466801696859,1.0,0.0,0.0,0.0,2.0,1.0,0.0
73,0.0020864419103913,0.4506714526445239,0.0,0.05,332.3177745585116,848.1628676847994,1.0,0.0,0.0,0.0,2.0,1.0,0.0
74,0.001977078563761,0.4270489697723846,0.0,0.05,320.6346203189969,835.0765085897265,1.0,0.0,0.0,0.0,2.0,0.0,0.0
75,0.0027990693514066,0.6045989799038365,0.0,0.05,315.96332694101795,825.1092703732911,1.0,0.0,0.0,0.0,2.0,0.0,0.0
76,0.0025205142737116,0.5444310831217258,0.0,0.05,318.59456227787973,814.0429264103761,1.0,0.0,0.0,0.0,2.0,0.0,0.0
77,0.0022630011806381,0.4888082550178472,0.0,0.05,315.360639938504,806.7240884445788,1.0,0.0,0.0,0.0,2.0,0.0,0.0
78,0.0018062896787668,0.3901585706136337,0.0,0.05,312.6579825000518,798.7160407690995,1.0,0.0,0.0,0.0,2.0,0.0,0.0
79,0.0016876426978199,0.3645308227291113,0.0,0.05,310.2049304871153,788.6157952546706,1.0,0.0,0.0,0.0,2.0,0.0,0.0
80,0.0020678425127415,0.4466539827521695,0.0,0.05,309.30407154209547,781.3802746961971,1.0,0.0,0.0,0.0,2.0,0.0,0.0
81,0.0017942979833705,0.3875683644080401,0.0,0.05,307.4244888308937,777.3177894230739,1.0,0.0,0.0,0.0,2.0,0.0,0.0
82,0.0019991149333705,0.431808825608044,0.0,0.05,304.22428927384647,773.4467925534018,1.0,0.0,0.0,0.0,2.0,0.0,0.0
83,0.0019936663921826,0.4306319407114528,0.0,0.05,293.82080197756454,772.3647619843798,1.0,0.0,0.0,0.0,2.0,0.0,0.0
84,0.0018479263459872,0.3991520907332461,0.0,0.05,278.3322693561404,769.101263672428,1.0,0.0,0.0,0.0,2.0,0.0,0.0
85,0.0016229312886359,0.3505531583453699,0.0,0.05,268.08693927460024,764.3218599750489,1.0,0.0,0.0,0.0,2.0,0.0,0.0
86,0.0016698929845202,0.3606968846563827,0.0,0.05,258.2765810783507,758.7465421349169,1.0,0.0,0.0,0.0,2.0,0.0,0.0
87,0.0023872403651569,0.5156439188738906,0.0,0.05,250.7982279098657,748.8730555441114,1.0,0.0,0.0,0.0,2.0,0.0,0.0
88,0.0020287917967978,0.4382190281083278,0.0,0.05,246.1358394203993,744.9431118399144,1.0,0.0,0.0,0.0,2.0,0.0,0.0
89,0.0022869208222638,0.4939748976089814,0.0,0.05,238.08558733365365,739.22322631981,1.0,0.0,0.0,0.0,2.0,0.0,0.0
90,0.0009897033181546,0.2137759167213942,0.0,0.05,232.29657621487772,734.9167065030248,1.0,0.0,0.0,0.0,2.0,0.0,0.0
91,0.0032347052992174,0.6986963446309599,0.0,0.05,226.2116386564611,732.5029798134875,1.0,0.0,0.0,0.0,2.0,0.0,0.0
92,0.005288790156379,1.1423786737778725,0.0,0.05,217.55650574520945,728.3035155110294,1.0,0.0,0.0,0.0,2.0,0.0,0.0
93,0.002348177232525,0.507206282225407,0.0,0.05,205.95405099468155,726.0038060282219,1.0,0.0,0.0,0.0,2.0,0.0,0.0
94,0.0025977829759305,0.5611211228010013,0.0,0.05,192.2480056907445,725.8204410317776,1.0,0.0,0.0,0.0,2.0,0.0,0.0
