,distance_travelled_center_in_m,speed_in_km/h,is_immobile,immobile_threshold[km/h],distance_nose_leftpetridish,distance_nose_rightpetridish,center_is_left_cagehalf,center_is_right_cagehalf,is_investigating_leftpetridish,is_investigating_rightpetridish,object_investigation_radius[cm]
0,0.0006866886594975174,0.1483247504514638,0.0,0.05,,,0.0,1.0,,,2.0
1,0.00038519494201650777,0.08320210747556568,0.0,0.05,,,0.0,1.0,,,2.0
2,0.0003906906394305027,0.0843891781169886,0.0,0.05,,,0.0,1.0,,,2.0
3,0.0002857562520611156,0.06172335044520097,0.0,0.05,,,0.0,1.0,,,2.0
4,0.00024700479978464037,0.05335303675348232,0.0,0.05,,,0.0,1.0,,,2.0
5,0.00026315705098002383,0.05684192301168515,0.0,0.05,,,0.0,1.0,,,2.0
6,0.00022510577606186057,0.048622847629361886,1.0,0.05,,,0.0,1.0,,,2.0
7,0.00036940216668359223,0.07979086800365592,0.0,0.05,,,0.0,1.0,,,2.0
8,0.00066068477302259,0.14270791097287944,0.0,0.05,,,0.0,1.0,,,2.0
9,0.00012471145964652457,0.026937675283649307,1.0,0.05,,,0.0,1.0,,,2.0
10,7.88961749498324e-05,0.017041573789163798,1.0,0.05,,,0.0,1.0,,,2.0
11,0.0009521961244260066,0.20567436287601742,0.0,0.05,,,0.0,1.0,,,2.0
12,0.0005136323129733525,0.11094457960224414,0.0,0.05,783.2251412186887,46.19718753887285,0.0,1.0,0.0,1.0,2.0
13,0.00106625384813022,0.23031083119612755,0.0,0.05,777.7579065321521,41.51587715137856,0.0,1.0,0.0,1.0,2.0
14,0.0016219678091977982,0.3503450467867244,0.0,0.05,773.3734854126075,34.59770512504739,0.0,1.0,0.0,1.0,2.0
15,0.0013426406487014701,0.2900103801195176,0.0,0.05,768.0357174903993,32.22778658125808,0.0,1.0,0.0,1.0,2.0
16,0.0018168969188156075,0.3924497344641712,0.0,0.05,758.6604969924236,24.990746891241553,0.0,1.0,0.0,1.0,2.0
17,0.00051138567135929,0.11045930501360665,0.0,0.05,,,0.0,1.0,,,2.0
18,0.0009023739142262949,0.1949127654728797,0.0,0.05,752.4006469547828,14.52297481296953,0.0,1.0,0.0,1.0,2.0
19,0.0028099407653004436,0.6069472053048958,0.0,0.05,749.6480842717536,10.051610899255301,0.0,1.0,0.0,1.0,2.0
20,0.0026954585524603196,0.582219047331429,0.0,0.05,747.411671110042,8.290125500959391,0.0,1.0,0.0,1.0,2.0
21,0.003582364162586291,0.7737906591186389,0.0,0.05,741.5565104100929,14.684148907473473,0.0,1.0,0.0,1.0,2.0
22,0.0023002867817859974,0.49686194486577545,0.0,0.05,735.4382294446951,21.439863472613823,0.0,1.0,0.0,1.0,2.0
23,0.0024901845605068383,0.537879865069477,0.0,0.05,731.7251728683924,24.92278124318528,0.0,1.0,0.0,1.0,2.0
24,0.0009898631102417056,0.21381043181220843,0.0,0.05,727.7814256626192,28.18570076540467,0.0,1.0,0.0,1.0,2.0
25,0.002115529162162869,0.4569542990271797,0.0,0.05,720.6079210030533,36.1057469836935,0.0,1.0,0.0,1.0,2.0
26,0.0008315449728149927,0.17961371412803842,0.0,0.05,716.0916395978442,40.726489597908774,0.0,1.0,0.0,1.0,2.0
27,0.0007549032772989417,0.1630591078965714,0.0,0.05,711.7914921630637,43.98644349420277,0.0,1.0,0.0,1.0,2.0
28,0.000722198252043483,0.15599482244139234,0.0,0.05,712.1166726064668,43.65030125458584,0.0,1.0,0.0,1.0,2.0
