,distance_travelled_center_in_m,speed_in_km/h,is_immobile,immobile_threshold[km/h],distance_nose_leftpetridish,distance_nose_rightpetridish,center_is_left_cagehalf,center_is_right_cagehalf,is_investigating_leftpetridish,is_investigating_rightpetridish,object_investigation_radius[cm],deg_is_investigating_left_dish,deg_is_investigating_right_dish
0,0.0016936027444122,0.3658181927930436,0.0,0.05,1047.441587746651,340.28335642210845,0.0,1.0,0.0,0.0,2.0,0.0,0.0
1,0.0026245748973492,0.5669081778274446,0.0,0.05,1053.194376678886,343.5741290680896,0.0,1.0,0.0,0.0,2.0,0.0,0.0
2,0.003410197669082,0.7366026965217165,0.0,0.05,1059.114996268439,345.6341789438095,0.0,1.0,0.0,0.0,2.0,0.0,0.0
3,0.0014168358474692,0.3060365430533559,0.0,0.05,1061.3068236444192,344.81880361895014,0.0,1.0,0.0,0.0,2.0,0.0,0.0
4,0.0020314715796627,0.4387978612071607,0.0,0.05,1056.9791689658214,338.2722317837615,0.0,1.0,0.0,0.0,2.0,0.0,0.0
5,0.004016035335867,0.8674636325472735,0.0,0.05,1031.4916947076454,312.8707689943646,0.0,1.0,0.0,0.0,2.0,0.0,0.0
6,0.0023723505915206,0.5124277277684697,0.0,0.05,1020.7185580064472,303.47464065595204,0.0,1.0,0.0,0.0,2.0,0.0,0.0
7,0.0032216437281592,0.6958750452824085,0.0,0.05,1007.1749318490226,290.82244015914506,0.0,1.0,0.0,0.0,2.0,0.0,0.0
8,0.0017732374503346,0.3830192892722842,0.0,0.05,958.9108996047636,245.12721756082567,0.0,1.0,0.0,0.0,2.0,0.0,0.0
9,0.0005044549272977,0.1089622642963233,0.0,0.05,915.9007210069,202.19103814722396,0.0,1.0,0.0,0.0,2.0,0.0,0.0
10,0.0049414559779557,1.0673544912384358,0.0,0.05,885.6770025360995,166.42662584412605,0.0,1.0,0.0,0.0,2.0,0.0,0.0
11,0.0086943566364088,1.8779810334643203,0.0,0.05,866.7051012651837,139.21046672320827,0.0,1.0,0.0,0.0,2.0,0.0,0.0
12,0.0083970079069743,1.81375370790647,0.0,0.05,849.8962236745447,117.93472414598568,0.0,1.0,0.0,0.0,2.0,0.0,0.0
13,0.006654405521537,1.4373515926520082,0.0,0.05,830.2975013016611,98.59197166738876,0.0,1.0,0.0,0.0,2.0,0.0,0.0
14,0.0027933023606104,0.6033533098918509,0.0,0.05,826.5816629234712,95.4911387588111,0.0,1.0,0.0,0.0,2.0,0.0,1.0
15,0.001517997213279,0.3278873980682836,0.0,0.05,824.7539484077228,94.9708253289346,0.0,1.0,0.0,0.0,2.0,0.0,0.0
16,0.0028812476241069,0.6223494868070981,0.0,0.05,825.7202082617783,96.69498666161876,0.0,1.0,0.0,0.0,2.0,0.0,0.0
17,0.0023280636967294,0.5028617584935555,0.0,0.05,828.43006011525,98.9940476396878,0.0,1.0,0.0,0.0,2.0,0.0,0.0
18,0.0008201791339506,0.1771586929333443,0.0,0.05,821.006142217468,90.31867326566376,0.0,1.0,0.0,0.0,2.0,0.0,0.0
19,0.0006290136192464,0.1358669417572316,0.0,0.05,808.8889226126178,77.05776525883476,0.0,1.0,0.0,0.0,2.0,0.0,0.0
20,0.0003928634813005,0.0848585119609232,0.0,0.05,800.5427297106353,68.2560039315374,0.0,1.0,0.0,1.0,2.0,0.0,0.0
21,0.000862473468091,0.1862942691076611,0.0,0.05,793.2842370838891,61.4083234624077,0.0,1.0,0.0,1.0,2.0,0.0,1.0
22,0.0007462268451426,0.1611849985508099,0.0,0.05,782.7429417678552,51.42273622825122,0.0,1.0,0.0,1.0,2.0,0.0,1.0
23,0.0021847245340604,0.4719004993570635,0.0,0.05,773.4287182413531,42.10211903332902,0.0,1.0,0.0,1.0,2.0,0.0,1.0
24,0.0013077629524913,0.2824767977381229,0.0,0.05,764.333846482643,32.91008280380837,0.0,1.0,0.0,1.0,2.0,0.0,1.0
25,0.0014960384215863,0.3231442990626457,0.0,0.05,758.4616316960892,27.72831993009789,0.0,1.0,0.0,1.0,2.0,0.0,1.0
26,0.0005368654843937,0.1159629446290468,0.0,0.05,753.3879154618537,21.74063700432588,0.0,1.0,0.0,1.0,2.0,0.0,1.0
27,0.0005828206789614,0.1258892666556698,0.0,0.05,749.8944476704761,21.13406226293249,0.0,1.0,0.0,1.0,2.0,0.0,1.0
28,0.0002745556711266,0.0593040249633484,0.0,0.05,753.0755740301488,28.748296585167346,0.0,1.0,0.0,1.0,2.0,0.0,1.0
29,0.0004660249372021,0.1006613864356683,0.0,0.05,760.8890280242798,39.18905439537588,0.0,1.0,0.0,1.0,2.0,0.0,1.0
30,0.0003296056771549,0.0711948262654585,0.0,0.05,767.314705616274,46.26173901833281,0.0,1.0,0.0,1.0,2.0,0.0,1.0
31,0.00036383626996,0.0785886343113762,0.0,0.05,787.3553694139478,59.86244114163394,0.0,1.0,0.0,1.0,2.0,0.0,1.0
32,0.0003947598046833,0.0852681178116124,0.0,0.05,,,0.0,1.0,,,2.0,0.0,1.0
33,0.0015054060444275,0.3251677055963559,0.0,0.05,795.7698997051587,65.00564251775782,0.0,1.0,0.0,1.0,2.0,0.0,1.0
34,0.0012328644307254,0.2662987170366904,0.0,0.05,,,0.0,1.0,,,2.0,0.0,1.0
35,0.0005402232524587,0.1166882225310846,0.0,0.05,,,0.0,1.0,,,2.0,0.0,1.0
36,0.001034454462592,0.2234421639198883,0.0,0.05,801.0420797873527,69.577569251729,0.0,1.0,0.0,0.0,2.0,0.0,1.0
37,0.0006966083710993,0.1504674081574653,0.0,0.05,807.975675758113,76.8842490971688,0.0,1.0,0.0,0.0,2.0,0.0,1.0
38,0.0003762679745754,0.0812738825083051,0.0,0.05,804.590531131767,73.09689937565726,0.0,1.0,0.0,0.0,2.0,0.0,1.0
39,0.0005323953223141,0.1149973896198528,0.0,0.05,803.6323609702566,71.46668184798708,0.0,1.0,0.0,0.0,2.0,0.0,1.0
