,distance_travelled_center_in_m,speed_in_km/h,is_immobile,immobile_threshold[km/h],distance_nose_leftpetridish,distance_nose_rightpetridish,center_is_left_cagehalf,center_is_right_cagehalf,is_investigating_leftpetridish,is_investigating_rightpetridish,object_investigation_radius[cm]
0,0.00022967322070832833,0.04960941567299892,1.0,0.05,61.97184460262038,823.499782922635,1.0,0.0,1.0,0.0,2.0
1,8.9102267263673e-05,0.019246089728953367,1.0,0.05,62.0271346642863,823.604116574777,1.0,0.0,1.0,0.0,2.0
2,2.587087103088436e-05,0.005588108142671022,1.0,0.05,60.79321198447565,822.25275066101,1.0,0.0,1.0,0.0,2.0
3,3.439788340245387e-05,0.007429942814930037,1.0,0.05,60.52462565623594,821.9732340302373,1.0,0.0,1.0,0.0,2.0
4,0.00046767834567359366,0.10101852266549623,0.0,0.05,61.05505919468422,822.4413541918618,1.0,0.0,1.0,0.0,2.0
5,0.0001650454706409823,0.03564982165845218,1.0,0.05,61.676673746830126,823.1820951246722,1.0,0.0,1.0,0.0,2.0
6,8.157989874417613e-05,0.017621258128742046,1.0,0.05,62.56205753124457,824.1126974741821,1.0,0.0,1.0,0.0,2.0
7,0.00023808337070580562,0.05142600807245402,0.0,0.05,61.20431826696484,822.7514031045592,1.0,0.0,1.0,0.0,2.0
8,1.9826408152484998e-05,0.00428250416093676,1.0,0.05,62.00604035578822,823.599577228237,1.0,0.0,1.0,0.0,2.0
9,0.0002567874997307009,0.055466099941831395,0.0,0.05,62.63795514294546,824.300942664572,1.0,0.0,1.0,0.0,2.0
10,0.00013438085158066568,0.029026263941423786,1.0,0.05,62.818629016397736,824.5217746479806,1.0,0.0,1.0,0.0,2.0
11,0.0003131865444225037,0.0676482935952608,0.0,0.05,65.24937391534557,826.8887942620836,1.0,0.0,1.0,0.0,2.0
12,0.00011829467438498006,0.025551649667155694,1.0,0.05,64.38352925828913,825.9605906046787,1.0,0.0,1.0,0.0,2.0
13,0.00020510809060914499,0.044303347571575315,1.0,0.05,65.5986564197719,827.15610434743,1.0,0.0,1.0,0.0,2.0
14,8.150953675452492e-05,0.017606059938977382,1.0,0.05,67.74326079879057,829.1827465827114,1.0,0.0,1.0,0.0,2.0
15,0.00019801601329531176,0.04277145887178734,1.0,0.05,65.08935361083675,826.5948213388582,1.0,0.0,1.0,0.0,2.0
16,0.0002420560456456734,0.052284105859465455,0.0,0.05,66.48321928550598,827.9176812219987,1.0,0.0,1.0,0.0,2.0
17,0.00039599771153288555,0.08553550569110327,0.0,0.05,67.08987617514103,828.511179767702,1.0,0.0,1.0,0.0,2.0
18,0.00032774451711410163,0.07079281569664594,0.0,0.05,64.10305586129567,825.5486211107789,1.0,0.0,1.0,0.0,2.0
19,0.000218961332554367,0.047295647831743275,1.0,0.05,64.16757029615017,825.6101093748174,1.0,0.0,1.0,0.0,2.0
20,0.00023401906496540954,0.05054811803252846,0.0,0.05,65.99493158047609,827.3588957383178,1.0,0.0,1.0,0.0,2.0
21,7.430197419105559e-05,0.016049226425268008,1.0,0.05,66.79457923125653,828.1731624818984,1.0,0.0,1.0,0.0,2.0
22,0.0005586128546030474,0.12066037659425823,0.0,0.05,67.89862588904154,828.7790618356155,1.0,0.0,1.0,0.0,2.0
23,0.00041066018736889257,0.0887026004716808,0.0,0.05,69.77483080287669,830.2510834868206,1.0,0.0,0.0,0.0,2.0
24,4.59128099809185e-05,0.009917166955878395,1.0,0.05,70.27926106989122,830.6332843589709,1.0,0.0,0.0,0.0,2.0
