,distance_travelled_center_in_m,speed_in_km/h,is_immobile,immobile_threshold[km/h],distance_nose_leftpetridish,distance_nose_rightpetridish,center_is_left_cagehalf,center_is_right_cagehalf,is_investigating_leftpetridish,is_investigating_rightpetridish,object_investigation_radius[cm],deg_is_investigating_left_dish,deg_is_investigating_right_dish
0,0.0017342646724398,0.3746011692470182,0.0,0.05,210.2175612369805,601.4653485081373,1.0,0.0,0.0,0.0,2.0,0.0,0.0
1,0.0030456735371627,0.6578654840271517,0.0,0.05,201.2719151054018,606.0306687947533,1.0,0.0,0.0,0.0,2.0,0.0,0.0
2,0.0038942764700292,0.8411637175263168,0.0,0.05,189.3968604443621,607.3347489359558,1.0,0.0,0.0,0.0,2.0,0.0,0.0
3,0.0027162372179221,0.5867072390711909,0.0,0.05,178.12112115760934,615.9701112977409,1.0,0.0,0.0,0.0,2.0,0.0,0.0
4,0.002470924818787,0.5337197608580089,0.0,0.05,175.3509047790595,614.7516567554852,1.0,0.0,0.0,0.0,2.0,0.0,0.0
5,0.0019580563434102,0.4229401701766118,0.0,0.05,173.4745613380989,606.6554477254466,1.0,0.0,0.0,0.0,2.0,0.0,0.0
6,0.0023986201238699,0.5181019467559006,0.0,0.05,173.73575198992657,599.9949094445758,1.0,0.0,0.0,0.0,2.0,0.0,0.0
7,0.0025406455029099,0.5487794286285573,0.0,0.05,177.53591205158057,589.6070491748468,1.0,0.0,0.0,0.0,2.0,0.0,0.0
8,0.0029754542110473,0.6426981095862173,0.0,0.05,178.00100245434797,577.1312001467502,1.0,0.0,0.0,0.0,2.0,0.0,0.0
9,0.002259827751636,0.4881227943533759,0.0,0.05,181.7501714227238,565.6550039228974,1.0,0.0,0.0,0.0,2.0,0.0,0.0
10,0.0019785701298434,0.4273711480461913,0.0,0.05,192.92117367729583,547.2174279632054,1.0,0.0,0.0,0.0,2.0,0.0,0.0
11,0.0023097129188888,0.4988979904799871,0.0,0.05,197.585352436372,535.926777866038,1.0,0.0,0.0,0.0,2.0,0.0,0.0
12,0.0025943538147613,0.5603804239884502,0.0,0.05,198.90706491883995,529.0804784130655,1.0,0.0,0.0,0.0,2.0,0.0,0.0
13,0.0046978489413656,1.0147353713349891,0.0,0.05,203.52889409533725,516.8085220933391,1.0,0.0,0.0,0.0,2.0,0.0,0.0
14,0.0033919539319027,0.7326620492910021,0.0,0.05,207.24460072873416,509.1267975214102,1.0,0.0,0.0,0.0,2.0,0.0,0.0
15,0.0027879429959997,0.6021956871359513,0.0,0.05,227.65404192130052,483.4221444257114,1.0,0.0,0.0,0.0,2.0,0.0,0.0
16,0.0027597571560238,0.596107545701149,0.0,0.05,233.644093303188,475.90358686782633,1.0,0.0,0.0,0.0,2.0,0.0,0.0
17,0.003004421394069,0.6489550211189181,0.0,0.05,245.98437312022932,461.74397682550847,1.0,0.0,0.0,0.0,2.0,0.0,0.0
18,0.0033041288938117,0.7136918410633273,0.0,0.05,250.0781673339673,457.0752305531308,1.0,0.0,0.0,0.0,2.0,0.0,0.0
19,0.0030735586749625,0.6638886737919104,0.0,0.05,263.3296246187495,444.2327450103343,1.0,0.0,0.0,0.0,2.0,0.0,0.0
20,0.0016781901279953,0.3624890676469977,0.0,0.05,291.2131795958435,416.4252414343512,1.0,0.0,0.0,0.0,2.0,0.0,0.0
21,0.0034804661807571,0.751780695043534,0.0,0.05,306.6387292945359,400.7872660571908,1.0,0.0,0.0,0.0,2.0,0.0,0.0
22,0.0045823981579526,0.9897980021177716,0.0,0.05,319.45727425565883,387.5809550286016,1.0,0.0,0.0,0.0,2.0,0.0,0.0
23,0.0048431252733052,1.0461150590339243,0.0,0.05,334.30724690597714,372.8403993291917,1.0,0.0,0.0,0.0,2.0,0.0,0.0
24,0.0048652738031083,1.050899141471402,0.0,0.05,337.4088130058291,369.9533415944501,1.0,0.0,0.0,0.0,2.0,0.0,0.0
25,0.0052290460573448,1.1294739483864809,0.0,0.05,346.9604166740915,362.0195343350994,1.0,0.0,0.0,0.0,2.0,0.0,0.0
26,0.0049831432644733,1.076358945126242,0.0,0.05,353.5580907609285,356.6762058590974,1.0,0.0,0.0,0.0,2.0,0.0,0.0
27,0.0022142409421204,0.4782760434980154,0.0,0.05,360.08954059870024,350.4150451853216,1.0,0.0,0.0,0.0,2.0,0.0,0.0
28,0.0028654426151407,0.6189356048704043,0.0,0.05,368.2353817909697,342.5391986618485,1.0,0.0,0.0,0.0,2.0,0.0,0.0
29,0.0031671522348177,0.6841048827206441,0.0,0.05,376.415612698264,334.7345396413934,1.0,0.0,0.0,0.0,2.0,0.0,0.0
30,0.0025904292094821,0.5595327092481385,0.0,0.05,380.9532308253392,332.92942584942347,1.0,0.0,0.0,0.0,2.0,0.0,0.0
31,0.0051558287586847,1.1136590118759129,0.0,0.05,388.9419364426858,328.04297399375514,1.0,0.0,0.0,0.0,2.0,0.0,0.0
32,0.0021213957233607,0.4582214762459276,0.0,0.05,388.9666427039012,330.1308524584787,1.0,0.0,0.0,0.0,2.0,0.0,0.0
33,0.0002661015122451,0.0574779266449441,0.0,0.05,390.6292648811453,330.2499422714075,1.0,0.0,0.0,0.0,2.0,0.0,0.0
