,distance_travelled_center_in_m,speed_in_km/h,is_immobile,immobile_threshold[km/h],distance_nose_leftpetridish,distance_nose_rightpetridish,center_is_left_cagehalf,center_is_right_cagehalf,is_investigating_leftpetridish,is_investigating_rightpetridish,object_investigation_radius[cm],deg_is_investigating_left_dish,deg_is_investigating_right_dish
0,0.0007828857899634,0.1691033306321099,0.0,0.05,725.5933015598049,116.06036635507871,0.0,1.0,0.0,0.0,2.0,0.0,0.0
1,0.0002621468018752,0.0566237092050535,0.0,0.05,723.7957278322194,113.4028335253366,0.0,1.0,0.0,0.0,2.0,0.0,0.0
2,0.0005442931436606,0.1175673190306969,0.0,0.05,722.6230178443993,109.62792890192226,0.0,1.0,0.0,0.0,2.0,0.0,0.0
3,0.0007160475830313,0.1546662779347728,0.0,0.05,725.5258546318017,108.28811934378066,0.0,1.0,0.0,0.0,2.0,0.0,0.0
4,0.0012656357194157,0.2733773153937919,0.0,0.05,729.3439337516551,108.92747683186072,0.0,1.0,0.0,0.0,2.0,0.0,0.0
5,0.0020807502379342,0.4494420513938012,0.0,0.05,735.2264935889331,123.15292240454508,0.0,1.0,0.0,0.0,2.0,0.0,0.0
6,0.0014226427316436,0.3072908300350233,0.0,0.05,748.5874972482809,140.0350995953788,0.0,1.0,0.0,0.0,2.0,0.0,0.0
7,0.0021272228838878,0.4594801429197701,0.0,0.05,758.825502071447,149.5258472521409,0.0,1.0,0.0,0.0,2.0,0.0,0.0
8,0.0029706722022,0.6416651956752113,0.0,0.05,779.1993859646168,168.43654103727138,0.0,1.0,0.0,0.0,2.0,0.0,0.0
9,0.0062643973593671,1.3531098296233064,0.0,0.05,801.2841492687645,174.0075863510157,0.0,1.0,0.0,0.0,2.0,0.0,0.0
10,0.0086760723033551,1.8740316175247085,0.0,0.05,820.6182981405001,183.6003396147537,0.0,1.0,0.0,0.0,2.0,0.0,0.0
11,0.0070653376477694,1.5261129319181943,0.0,0.05,842.1786590156357,195.4802894116655,0.0,1.0,0.0,0.0,2.0,0.0,0.0
12,0.0071125496293973,1.5363107199498265,0.0,0.05,861.2408584555201,202.0159644033608,0.0,1.0,0.0,0.0,2.0,0.0,0.0
13,0.0063084528224646,1.3626258096523698,0.0,0.05,878.5389474545082,207.50821082317972,0.0,1.0,0.0,0.0,2.0,0.0,0.0
14,0.0050871355463336,1.098821278008061,0.0,0.05,888.008658738535,207.0160901479619,0.0,1.0,0.0,0.0,2.0,0.0,0.0
15,0.0030686694193895,0.6628325945881367,0.0,0.05,899.7742241437261,210.377752304994,0.0,1.0,0.0,0.0,2.0,0.0,0.0
16,0.0023978853755464,0.5179432411180395,0.0,0.05,909.8284405300346,214.3712233860739,0.0,1.0,0.0,0.0,2.0,0.0,0.0
17,0.0021263078616531,0.4592824981170748,0.0,0.05,922.7108563803272,222.362513967337,0.0,1.0,0.0,0.0,2.0,0.0,0.0
18,0.0045357333580833,0.9797184053460032,0.0,0.05,926.6081606072285,221.75833097853868,0.0,1.0,0.0,0.0,2.0,0.0,0.0
19,0.004242393877079,0.9163570774490676,0.0,0.05,932.293548687632,223.75245847717463,0.0,1.0,0.0,0.0,2.0,0.0,0.0
20,0.0046507373617383,1.0045592701354884,0.0,0.05,932.5951229174836,221.5340306773377,0.0,1.0,0.0,0.0,2.0,0.0,0.0
21,0.0033684911426128,0.7275940868043707,0.0,0.05,934.545378866051,221.03698206615408,0.0,1.0,0.0,0.0,2.0,0.0,0.0
22,0.0041449320473502,0.8953053222276492,0.0,0.05,941.5956750174552,226.7970044915897,0.0,1.0,0.0,0.0,2.0,0.0,0.0
23,0.0048551823041175,1.0487193776893902,0.0,0.05,949.922697454855,234.45676405261565,0.0,1.0,0.0,0.0,2.0,0.0,0.0
24,0.004266366528195,0.9215351700901284,0.0,0.05,961.98799562638,246.506420253137,0.0,1.0,0.0,0.0,2.0,0.0,0.0
25,0.0043720042382346,0.944352915458693,0.0,0.05,974.5959486580546,259.2562549208974,0.0,1.0,0.0,0.0,2.0,0.0,0.0
26,0.0037116257299634,0.8017111576721102,0.0,0.05,992.077091584166,276.85622127386955,0.0,1.0,0.0,0.0,2.0,0.0,0.0
27,0.0007343555912486,0.1586208077097122,0.0,0.05,1000.9446143985095,285.8438868864292,0.0,1.0,0.0,0.0,2.0,0.0,0.0
28,0.0025570910953428,0.5523316765940449,0.0,0.05,1007.722896669641,292.5895196706605,0.0,1.0,0.0,0.0,2.0,0.0,0.0
29,0.001960805140615,0.4235339103728572,0.0,0.05,1010.8454238261533,295.7506564963417,0.0,1.0,0.0,0.0,2.0,0.0,0.0
30,0.0009294122990948,0.2007530566044799,0.0,0.05,1005.1526377253751,290.4017198608592,0.0,1.0,0.0,0.0,2.0,0.0,0.0
31,0.0010933480099486,0.2361631701488981,0.0,0.05,1000.6284115902127,286.9389197056689,0.0,1.0,0.0,0.0,2.0,0.0,0.0
32,0.0012204133922324,0.2636092927222055,0.0,0.05,1003.668424951348,290.33611467058006,0.0,1.0,0.0,0.0,2.0,0.0,0.0
33,0.0005472684766078,0.1182099909472929,0.0,0.05,1005.0732005015454,292.20778887176056,0.0,1.0,0.0,0.0,2.0,0.0,0.0
34,0.0003007355221291,0.0649588727798862,0.0,0.05,1004.9456170259368,292.3154199053504,0.0,1.0,0.0,0.0,2.0,0.0,0.0
35,0.0009108711079256,0.1967481593119334,0.0,0.05,1004.2829034115229,292.0038513949615,0.0,1.0,0.0,0.0,2.0,0.0,0.0
36,0.0003748189682042,0.0809608971321173,0.0,0.05,1001.7914141317468,290.96889802681414,0.0,1.0,0.0,0.0,2.0,0.0,0.0
37,0.0006670705556145,0.1440872400127326,0.0,0.05,998.0573312408392,288.38762430331013,0.0,1.0,0.0,0.0,2.0,0.0,0.0
