,distance_travelled_center_in_m,speed_in_km/h,is_immobile,immobile_threshold[km/h],distance_nose_leftpetridish,distance_nose_rightpetridish,center_is_left_cagehalf,center_is_right_cagehalf,is_investigating_leftpetridish,is_investigating_rightpetridish,object_investigation_radius[cm]
0,0.004758419886704303,1.0278186955281294,0.0,0.05,855.6061283251319,261.1095921428443,0.0,1.0,0.0,0.0,2.0
1,0.004836699144686822,1.0447270152523538,0.0,0.05,841.3635135433251,264.8283547106168,0.0,1.0,0.0,0.0,2.0
2,0.0056480442808298755,1.219977564659253,0.0,0.05,818.5356335189066,252.44445973171753,0.0,1.0,0.0,0.0,2.0
3,0.00728808971725349,1.574227378926754,0.0,0.05,786.916380463827,231.28293931909403,0.0,1.0,0.0,0.0,2.0
4,0.006245026249055429,1.3489256697959726,0.0,0.05,766.2275510310161,228.34693016498048,0.0,1.0,0.0,0.0,2.0
5,0.006249877956868993,1.3499736386837027,0.0,0.05,751.9930721682315,231.1776324791838,0.0,1.0,0.0,0.0,2.0
6,0.005117140020863179,1.1053022445064469,0.0,0.05,738.6459239329314,229.20880561160317,0.0,1.0,0.0,0.0,2.0
7,0.003452716062981198,0.7457866696039388,0.0,0.05,732.794158577617,226.76263514162045,0.0,1.0,0.0,0.0,2.0
8,0.0028450203307810295,0.6145243914487024,0.0,0.05,738.3565391560841,213.92657075028572,0.0,1.0,0.0,0.0,2.0
9,0.003078316207209095,0.6649163007571646,0.0,0.05,737.6421821900298,198.20007582188427,0.0,1.0,0.0,0.0,2.0
10,0.002507767191038254,0.5416777132642628,0.0,0.05,734.5630058886723,182.08466623015485,0.0,1.0,0.0,0.0,2.0
11,0.0034862083409579725,0.7530210016469221,0.0,0.05,736.6938086943148,161.38335785476093,0.0,1.0,0.0,0.0,2.0
12,0.002208020962314055,0.4769325278598359,0.0,0.05,737.7999352054292,149.46573609104504,0.0,1.0,0.0,0.0,2.0
13,0.0019309968796449757,0.4170953260033148,0.0,0.05,735.9118270443327,141.25254855583825,0.0,1.0,0.0,0.0,2.0
14,0.003570238098112767,0.7711714291923577,0.0,0.05,729.5275638950861,130.4313881123864,0.0,1.0,0.0,0.0,2.0
15,0.0012031757953624297,0.2598859717982848,0.0,0.05,725.6001472919767,118.73542285819316,0.0,1.0,0.0,0.0,2.0
16,0.0031075660594121575,0.6712342688330261,0.0,0.05,720.488693802791,109.89411278268958,0.0,1.0,0.0,0.0,2.0
17,0.0021515291917953714,0.46473030542780025,0.0,0.05,716.8832124355589,98.16987940808961,0.0,1.0,0.0,0.0,2.0
18,0.0019497510763733523,0.4211462324966441,0.0,0.05,715.0482695253777,93.86446953149171,0.0,1.0,0.0,0.0,2.0
19,0.002406127719418357,0.5197235873943651,0.0,0.05,719.6527641085676,88.61606843824516,0.0,1.0,0.0,0.0,2.0
20,0.002301402448917447,0.49710292896616864,0.0,0.05,724.8023415546209,81.10524117395097,0.0,1.0,0.0,0.0,2.0
21,0.0012431125650441447,0.2685123140495353,0.0,0.05,737.1748857301279,74.59699333798457,0.0,1.0,0.0,0.0,2.0
22,0.0003219318567322635,0.06953728105416891,0.0,0.05,747.1720770604165,71.15098657457669,0.0,1.0,0.0,0.0,2.0
23,0.0004817332382576748,0.10405437946365775,0.0,0.05,751.7622847251467,64.09219203387156,0.0,1.0,0.0,1.0,2.0
24,0.0018349443097902146,0.3963479709146863,0.0,0.05,755.7813381635306,57.55254017904613,0.0,1.0,0.0,1.0,2.0
25,0.0007604124061562627,0.16424907972975275,0.0,0.05,757.641653350643,54.87044280323193,0.0,1.0,0.0,1.0,2.0
26,0.001033313516887364,0.22319571964767063,0.0,0.05,758.473312027746,48.80093357936768,0.0,1.0,0.0,1.0,2.0
27,0.000664225115860349,0.1434726250258354,0.0,0.05,759.1170778912615,46.19718469768215,0.0,1.0,0.0,1.0,2.0
28,0.0003284032476817122,0.07093510149924984,0.0,0.05,763.4755484391161,49.79887556459868,0.0,1.0,0.0,1.0,2.0
29,0.00018625687313447579,0.04023148459704677,1.0,0.05,768.1703735304169,52.262399836250125,0.0,1.0,0.0,1.0,2.0
30,0.0007561909906773542,0.1633372539863085,0.0,0.05,762.2620071156401,44.03639748620045,0.0,1.0,0.0,1.0,2.0
31,0.001569748477625756,0.3390656711671633,0.0,0.05,759.8996556772726,37.42533325928142,0.0,1.0,0.0,1.0,2.0
32,0.001512767427165178,0.32675776426767844,0.0,0.05,,,0.0,1.0,,,2.0
33,0.002669135807069145,0.5765333343269353,0.0,0.05,,,0.0,1.0,,,2.0
34,0.00019396645559700745,0.04189675440895361,1.0,0.05,,,0.0,1.0,,,2.0
35,0.00011817189799930956,0.025525129967850866,1.0,0.05,,,0.0,1.0,,,2.0
36,6.146161803679133e-05,0.013275709495946928,1.0,0.05,,,0.0,1.0,,,2.0
37,0.00016935648623024363,0.036581001025732626,1.0,0.05,761.1895827067424,24.259456583107266,0.0,1.0,0.0,1.0,2.0
38,0.00017190191452322263,0.03713081353701609,1.0,0.05,761.9632303985161,24.909550738336872,0.0,1.0,0.0,1.0,2.0
39,0.00019299787722902803,0.04168754148147006,1.0,0.05,762.1381235275094,25.063553993749075,0.0,1.0,0.0,1.0,2.0
40,0.00044313911057662213,0.09571804788455038,0.0,0.05,762.9180573461225,25.917190327988877,0.0,1.0,0.0,1.0,2.0
41,3.314249401127064e-05,0.00715877870643446,1.0,0.05,762.9700429970096,26.496124057226606,0.0,1.0,0.0,1.0,2.0
42,0.0006618316582574381,0.14295563818360665,0.0,0.05,762.9189903609679,26.576615102008187,0.0,1.0,0.0,1.0,2.0
43,0.0014166303323859778,0.3059921517953712,0.0,0.05,761.2513153383703,24.28022762979015,0.0,1.0,0.0,1.0,2.0
44,0.0003865690494471498,0.08349891468058435,0.0,0.05,,,0.0,1.0,,,2.0
45,0.0004991585488818852,0.10781824655848721,0.0,0.05,772.8913884496817,38.524057791442246,0.0,1.0,0.0,1.0,2.0
46,0.00046759668997332704,0.10100088503423864,0.0,0.05,777.0943027066897,41.85299025053681,0.0,1.0,0.0,1.0,2.0
47,0.00024769238674897734,0.053501555537779105,0.0,0.05,,,0.0,1.0,,,2.0
48,0.0009278294000582054,0.20041115041257238,0.0,0.05,,,0.0,1.0,,,2.0
49,0.001262399967230299,0.2726783929217446,0.0,0.05,,,0.0,1.0,,,2.0
50,0.002638027013580877,0.5698138349334695,0.0,0.05,775.2969943178563,38.22245774117657,0.0,1.0,0.0,1.0,2.0
51,0.0014914304334125036,0.3221489736171008,0.0,0.05,,,0.0,1.0,,,2.0
52,0.0009900447548633147,0.21384966705047598,0.0,0.05,783.8357587783938,46.82568512891313,0.0,1.0,0.0,1.0,2.0
